Polling Station No.,Building,Polling Areas
145,"Chennai Corporation High School, Cholapuram, Ambathur- 600053","(1)- Chennai Corporation , Vasuki Street Sozhapuram (ward 81):, (2)- Chennai Corporation , Govindharaj Street Sozhapuram (ward 81):, (3)- Chennai Corporation , Saraswathi Pandurangan Street Sozhapuram:, (4)- Chennai Corporation , Venkatachalam Street Sozhapuram (ward 17)Ambattur(m):, (5)- Chennai Corporation , Ponnampalam Street Sozhapuram (ward 81):, (6)- Chennai Corporation , Krishnapuram Extan 1st Cross Street (ward 81):, (7)- Chennai Corporation , Krishnapuram Extan 2nd Cross Street (ward 81):, (8)- Chennai Corporation , Krishnapuram Extan Main Road (ward 81):, (999)- OVERSEAS ELECTORS:"
146,"Hussian Memorial Model English School, Krishnapuram, Ambathur-600053","(1)-Chennai Municipality Krishnapuram, Ramanadhan Street (ward 81):, (2)- Chennai Municipality Krishnapuram, Pattammal Street (ward 81):, (3)-Chennai Municipality Krishnapuram, Tahoor Street (ward 81):, (4)-Chennai Municipality Krishnapuram, Loganathan Street (ward 81):, (999)-OVERSEAS ELECTORS:"
147,"Hussian Memorial Model English School, Krishnapuram, Ambathur-600053","(1)-Chennai Municipality Krishnapuram, Rukmani Street (ward 81):, (2)- Chennai Municipality Krishnapuram, Hussen Street (ward 81):, (3)-Chennai Municipality Krishnapuram, Mugunthan Street (ward 81):, (4)-Chennai Municipality Krishnapuram, Nainiyammal Street (ward 81):, (5)-Chennai Municipality Krishnapuram, M.T.H.Road (ward 81):, (999)-OVERSEAS ELECTORS:"
148,"Samuel Harris English School, Krishnapuram, Ambathur- 600053","(1)- Chennai Corporation , Pushpammal Street Krishnapuram Ward 81:, (2)- Chennai Corporation , Arasammal Street Krishnapuram ward 81:, (3)- Chennai Corporation , Sekaran Street Krishnapuram:, (4)- Chennai Corporation , Ramadoss Street Krishnapuram ward 81:, (5)- Chennai Corporation , Rambharathi Street Krishnapuram Ward 81:, (6)- Chennai Corporation , Stateboard Medical Quatras Krishnapuram:, (999)-OVERSEAS ELECTORS:"
149,"Chennai Corporation Primary School, Nehru st, Teachers Colony, Ambathur-600053","(1)- Chennai Corporation , Teachers Colony Main Road Ward 85:, (2)- Chennai Corporation , Teachers Colony 1st Cross Street (ward 85):, (3)- Chennai Corporation , Teachers Colony 2nd Cross Street (ward 85):, (4)- Chennai Corporation , Teachers Colony Ambethkar Street (ward 85):, (999)-OVERSEAS ELECTORS:"
150,"Bharath Matriculation School, Ramapuram Ambattur-600053","(1)- Chennai Corporation , vanakaram Road First Main Street (ward 85):, (2)- Chennai Corporation , m.T.H.Road (ward 85):, (3)- Chennai Corporation , Sivanantha First Cross Street (ward 85):, (4)- Chennai Corporation , Sivanantha Nagar 1st Street (ward 85):, (5)- Chennai Corporation , Sivanantha nagar 2nd Street (ward 85):, (6)- Chennai Corporation , Sivanantha nagar 3rd Cross Street (ward 85):, (7)- Chennai Corporation , Sivanantha nagar 2nd Cross Street ward 85:, (999)-OVERSEAS ELECTORS:"
151,"Bharath Matriculation School, Ramapuram Ambattur-600053","(1)- Chennai Corporation , Teachers Colony Ramar kovil Street Ward 85:, (2)- Chennai Corporation , Teachers Colony Ramar kovil Compound (ward 85):, (3)- Chennai Corporation , Sivanantha Nagar Periyar Cross Street (ward 85):, (4)- Chennai Corporation , Kambar Street M.K.P.Nagar (ward 85):, (5)- Chennai Corporation , Erikarai Street Mahakavi Bharathi Nagar Ward 85:, (999)- OVERSEAS ELECTORS:"
152,"Chennai Corportion Primary School, Nehru st, Teachers Colony, Ambathur-600053","(1)- Chennai Corporation , Kakkanji Street Mahakavi Bharathi Nagar (ward 85):, (2)- Chennai Corporation , Mahakavi Bharathi nagar Thiruvalluvar Street (ward 85):, (3)- Chennai Corporation , mahakavi Bharathi nagar Elango Street (ward 85):, (4)- Chennai Corporation , Mahakavi bharathi Nagar Kalidoss Street (ward 85):, (5)- Chennai Corporation , mahakavi bharathi nagar nanthanar Street (ward 85):, (6)- Chennai Corporation , mahakavi bharathi nagar Ambethkar Street (ward 85):, (999)-OVERSEAS ELECTORS:"
153,"Chennai Corporation Primary School, Nehru st, Teachers Colony, Ambathur-600053","(1)- Chennai Corporation , Mahakavi Bharathi Nagar (ward 85):, (2)- Chennai Corporation , Sivanantha Nagar Arichandran kovil Street (ward 18):, (3)- Chennai Corporation , Sivanantha nagar V.O.C.Street (ward 18):, (4)- Chennai Corporation , Annai Sathya nagar Pillaiyar Kovil Street (ward 18):, (5)- Chennai Corporation , Sivanantha nagar (ward 18):, (6)- Chennai Corporation , Annai Sathya Nagar Ammankovil Street (ward 32):, (7)- Chennai Corporation , Magakavi Bharathi Nagar Kambar Street:, (999)-OVERSEAS ELECTORS:"
154,"Chennai Corporation Elementary School, Varadharajapuram, Ambathur-600053","(1)- Chennai Corporation , G.N.G.Street,Varatharajapuram (ward 85):, (2)- Chennai Corporation , G.N.G Colony 1st Street (ward 85):, (3)- Chennai Corporation , G.N.G Colony 2nd Street ,ward 85:, (4)- Chennai Corporation , G.N.G Colony 3rd Street ,ward 85:, (5)- Chennai Corporation , Raiway Quatras (varatharajapuram) (ward 85):, (6)- Chennai Corporation , Station Road (varatharajapuram) ward 85:, (999)-OVERSEAS ELECTORS:"
155,"Chennai Corporation Elementary School, Varadharajapuram, Ambathur-600053","(1)- Chennai Corporation , O.V.Azhagesan Nagar (ward 85):, (999)-OVERSEAS ELECTORS:"
156,"Chennai Corporation Elementary School, Varadharajapuram, Ambathur-600053","(1)-Chennai Corporation, Kumarasamy (varatharajapuram)(ward 85):, (2)- Chennai Corporation , Thamotharan Street kavibharathi Nagar (ward 19):, (3)- Chennai Corporation , Sakthikootam Street kavibharathi Nagar (ward 85):, (4)- Chennai Corporation , Sanmugam Street (varatharajapuram) (ward 85):, (5)- Chennai Corporation , Kalyaniyammal Street (varatharajapuram) (ward 85):, (6)- Chennai Corporation , M.T.H.Road (varatharajapuram) (ward 85):, (999)- OVERSEAS ELECTORS:"
157,"Saraswathi Nursery Primary School, 17.Natesa Mudali Street, Varadharajapuram, Ambathur- 600053","(1)-Chennai Corporation Varadharajapuram, Nadesa Muthali Street (ward 85):, (2)-Chennai Corporation Varadharajapuram, Pathmanaba Naidu Street (ward 85):, (3)-Chennai Corporation Varadharajapuram, Patravakkm Road (Varatharajapuram) (ward 85):, (4)-Chennai Corporation Varadharajapuram, Harikrishna Naidu Street (ward 85):, (999)-OVERSEAS ELECTORS:"
158,"Saraswathi Nursery Primary School, 17.Natesa Mudali Street, Varadharajapuram, Ambathur- 600053","(1)-Chennai Corporation Varadharajapuram, Subban Street (ward 85):, (2)- Chennai Corporation Varadharajapuram, Raja Muthali Street (ward 85):, (3)- Chennai Corporation , Patravakkam Road (ward 85):, (4)-Chennai Corporation Varadharajapuram, C.R.M.Street (ward 85):, (5)-Chennai Corporation Varadharajapuram, Bharthasarathi Street (ward 85):, (999)-OVERSEAS ELECTORS:"
159,"Chennai Corporation Primary School, Nehru st, Teachers Colony, Ambathur-600053","(1)- Chennai Corporation , Teachers Colony Nehru 2nd Cross Street (ward 85):, (2)- Chennai Corporation , Teachers Colony Arinjar Anna Street (ward 85):, (3)- Chennai Corporation , Teachers Colony T.V.K.Street (ward 85):, (4)- Chennai Corporation , Teachers Colony New Street (ward 85):, (5)- Chennai Corporation , Teachers Colony Nehru Street (ward 85):, (6)- Chennai Corporation , Teachers Colony Kalvaai Street ward 85:, (999)-OVERSEAS ELECTORS:"
160,"Assistant Director Of Agricultre Office, (opp) T.I.Cycle Factory, Ambathur-600053","(1)- Chennai Corporation , Uppukaramedu (ward 81):, (2)- Chennai Corporation , Meyar M.K. Stalin Street (ward 85):, (3)- Chennai Corporation , Varatharajapuram Venketramalu Street (ward 85):, (4)- Chennai Corporation , M.T.H.Road Jenith Arcot (ward 85):, (5)- Chennai Corporation , T.I.C.Road (ward 85):, (999)-OVERSEAS ELECTORS:"
161,"Chennai Corporation Primary School, Ramapuram Ambattur- 600053","(1)- Chennai Corporation Ramapuram, Iyyappan Cross Street (ward 85):, (2)- Chennai Corporation Ramapuram, Manikka Vinayakar Kovil Street (ward 85):, (3)-Chennai Corporation Ramapuram, Ambethkar Street (ward 85):, (4)-Chennai Corporation Ramapuram, Iyyappan 1st Cross Street (ward 85):, (5)-Chennai Corporation Ramapuram, Krishnamoorthi Street (ward 85):, (6)-Chennai Corporation Ramapuram, Balaji Street (ward 85):, (7)-Chennai Corporation Ramapuram, Kumaran Street (ward 85):, (999)-OVERSEAS ELECTORS:"
162,"Chennai Corporation Primary School, Ramapuram Ambattur- 600053","(1)-Chennai Corporation Ramapuram, Ramamoorthi Muthaliyar Street (ward 85):, (2)-Chennai Corporation Ramapuram, Raman Street (ward 85):, (3)- Chennai Corporation Ramapuram, Anna Street (ward 85):, (4)-Chennai Corporation Ramapuram, Iyyappan Street (ward 85):, (999)-OVERSEAS ELECTORS:"
163,"Bharath Matriculation School, Ramapuram Ambattur-600053","(1)-Chennai Corporation Ramapuram, Kalidhasan Lane (ward 85):, (2)-Chennai Corporation Ramapuram, Kalidhasan Street (ward 85):, (3)-Chennai Corporation Ramapuram, Akasthiyar Street (ward 85):, (999)-OVERSEAS ELECTORS:"
164,"Bharath Matriculation School, Ramapuram Ambattur-600053","(1)-Chennai Corporation Ramapuram, Thanthai Periyar Street (ward 85):, (2)- Chennai Corporation Ramapuram, Old E.S.I.Street (ward 85):, (3)-Chennai Corporation Ramapuram, Bharathi Street (ward 85):, (4)-Chennai Corporation Ramapuram, A.B.Kannaiyah Street (ward 85):, (999)-OVERSEAS ELECTORS:"
165,"Bharath Matriculation School, Ramapuram Ambattur-600053","(1)- Chennai Corporation , Samthariya Nagar 1st Street Ramapuram (ward 85):, (2)- Chennai Corporation , Samthariya Nagar 2nd Street Ramapuram (ward 85):, (3)- Chennai Corporation , Samthariya Nagar 3rd Street Ramapuram (ward 85):, (4)- Chennai Corporation , Samthariya Nagar 4th Street Ramapuram (ward 85):, (999)-OVERSEAS ELECTORS:"
166,"Bharath Matriculation School, Ramapuram Ambattur-600053","(1)- Chennai Corporation , Thiruvalluvar street cross street ramapuram (ward 85):, (2)- Chennai Corporation , Thiruvalluvar 1st Street (ward 85):, (3)- Chennai Corporation , Thirivalluvar 2nd Street (ward 85):, (4)- Chennai Corporation , Kambar Street Ramapuram (ward 85):, (5)- Chennai Corporation , Nethaji Street Ramapuram (ward 85):, (6)- Chennai Corporation , Srinivasan Street Ramapuram (ward 85):, (999)-OVERSEAS ELECTORS:"
167,"Chennai Corporation Primary School, Pattaravakkam-600098","(1)- Chennai Corporation Patravakkam, Mariyamman Kovil Street (ward 84):, (2)-Chennai Corporation Patravakkam, Bramin Street (ward 84):, (999)- OVERSEAS ELECTORS:"
168,"Chennai Corporation Primary School, Pattaravakkam-600098","(1)-Chennai Corporation Patravakkam, Bajanai Kovil Street (ward 84):, (999)- OVERSEAS ELECTORS:"
169,"Chennai Corporation Primary School, Pattaravakkam-600098","(1)-Chennai Corporation Patravakkam, Yathavan Street (ward 84):, (2)-Chennai Corporation Patravakkam, Kulakkarai Street (ward 84):, (3)-Chennai Corporation Patravakkam, Kannan Kovil Street (ward 84):, (4)-Chennai Corporation Patravakkam, Kanniyamman kovil Street (ward 84):, (5)-Chennai Corporation Patravakkam, Menampedu Road(ward 84):, (999)-OVERSEAS ELECTORS:"
170,"Bathavachalam Vidhiyasharam School, Korattur-600080","(1)-Chennai Corporation Korattur, Thiruvalluvar Street (Vengatraman Nagar)(ward 84):, (2)-Chennai Corporation Korattur, Pillaiyar Kovil Street Vengatraman Nagar (Ward 83):, (3)-Chennai Corporation Korattur, Rukmani Ammal Street Vengatraman Nagar (ward 83):, (4)-Chennai Corporation Korattur, T.V.K.Street Venkatraman Nagar (ward 83):, (5)-Chennai Corporation Korattur, V.O.C.Venkatraman Street (ward 83):, (999)-OVERSEAS ELECTORS:"
171,"Bathavachalam Vidhiyasharam School, Korattur-600080","(1)-Chennai Corporation Korattur, Bharathiyar Street (Venkatraman Nagar) (Ward 83):, (2)-Chennai Corporation Korattur, 55th Street (Anukiraha Appartment)(Ward 83):, (3)-Chennai Corporation Korattur, Ganapathi Street Station Road Venkatraman Nagar (Ward 83):, (4)-Chennai Corporation Korattur, Laxmana Muthali Street 2nd Street (Ward 83):, (5)-Chennai Corporation Korattur, Laxmana Muthali Street 1St Street (Ward 83):, (6)-Chennai Corporation Korattur, Laxmana muthali Street 3rd Street (ward 83):, (999)- OVERSEAS ELECTORS:"
172,"Bathavachalam Vidhiyasharam School, Korattur-600080","(1)-Chennai Corporation Korattur, Kannagi Street Korattur -83:, (2)-Chennai Corporation Korattur, South Railway Station Road (S.R.S.Road)(Ward 83):, (3)- Chennai Corporation Korattur, Anna Street Venkatraman Nagar (Ward 83):, (999)-OVERSEAS ELECTORS:"
173,"Bathavachalam Vidhiyasharam School, Korattur-600080","(1)-Chennai Corporation Korattur , Station Road (Ward 83):, (2)-Chennai Corporation Korattur, Krishnasamy Naidu Street Korattur (Ward 83):, (3)- Chennai Corporation Korattur, Dhuraisamy Reddy 1st Street Korattur (Ward 83):, (4)-Chennai Corporation Korattur, Dhanapal Setty 2nd Street Korattur (Ward 83):, (5)-Chennai Corporation Korattur, Dhanapal Setty 1st Street Korattur (Ward 83):, (6)-Chennai Corporation Korattur, Dhanapal Setty 3rd Street Korattur (Ward 83):, (7)-Chennai Corporation Korattur, Dhuraisamy Retty 2nd Street Korattur (Ward 83):, (8)-Chennai Corporation Korattur, Ramalingashari Street Korattur (Ward 83):, (999)-OVERSEAS ELECTORS:"
174,"Bathavachalam Vidhiyasharam School, Korattur-600080","(1)-Chennai Corporation Korattur, T.N.H.B.35th Street (Ward 83):, (2)-Chennai Corporation Korattur, T.N.H.B.32 Street (Ward 83):, (3)-Chennai Corporation Korattur, T.N.H.B.31st Street (Ward 83):, (4)-Chennai Corporation Korattur, T.N.H.B.25th Street (Ward 83):, (5)-Chennai Corporation Korattur, T.N.H.B.29th Street (Ward 83):, (6)-Chennai Corporation Korattur, T.N.H.B.26th Street (Ward 83):, (7)-Chennai Corporation Korattur, T.N.H.B.28th Street (Ward 83):, (8)- Chennai Corporation Korattur, T.N.H.B.27th Street (Ward 83):, (999)- OVERSEAS ELECTORS:"
175,"Bathavachalam Vidhiyasharam School, Korattur-600080","(1)-Chennai Corporation Korattur, North Avenue (Ward 83):, (2)-Chennai Corporation Korattur, T.N.H.B.49th Street (Ward 83):, (3)-Chennai Corporation Korattur, T.N.H.B.45th Street (Ward 83):, (4)-Chennai Corporation Korattur, T.N.H.B.44th Street (Ward 83):, (5)-Chennai Corporation Korattur, T.N.H.B,42th Street (Ward 83):, (6)-Chennai Corporation Korattur, T.N.H.B.41th Street (Ward 83):, (7)-Chennai Corporation Korattur, T.N.H.B.38th Street (Ward 83):, (999)- OVERSEAS ELECTORS:"
176,"Bathavachalam Vidhiyasharam School, Korattur-600080","(1)-Chennai Corporation Korattur, T.N.H.B.40th Street (Ward 83):, (2)-Chennai Corporation Korattur, T.N.H.B.37th Street (Ward 83):, (3)-Chennai Corporation Korattur, 36 street (T N H B) ward 83:, (4)-Chennai Corporation Korattur, T N H B 39 street ward 83:, (999)-OVERSEAS ELECTORS:"
177,"Bathavachalam Vidhiyasharam School, Korattur-600080","(1)-Chennai Corporation Korattur, T N H B 46 street ward 83:, (2)-Chennai Corporation Korattur, T N H B 47 street ward 83:, (3)-Chennai Corporation Korattur, Periyar nagar 50 street ward 83:, (4)-Chennai Corporation Korattur, Periyar nagar 51 street ward 83:, (5)-Chennai Corporation Korattur, Erikarai street ward 83:, (6)-Chennai Corporation Korattur, Ghandhi (suru kuppam) ward 83:, (999)-OVERSEAS ELECTORS:"
178,"Bathavachalam Vidhiyasharam School, Korattur-600080","(1)-Chennai Corporation Korattur, T N H B 57 street ward 83:, (2)-Chennai Corporation Korattur, T N H B 58 street ward 83:, (3)-Chennai Corporation Korattur, T N H B 61 street ward 83:, (4)-Chennai Corporation Korattur, T N H B 62 street ward 83:, (5)-Chennai Corporation Korattur, T N H B 63 street ward 83:, (6)-Chennai Corporation Korattur, T N H B 64 street ward 83:, (7)-Chennai Corporation Korattur, T N H B 65 street ward 83:, (8)-Chennai Corporation Korattur, T N H B 66 street ward 83:, (9)-Chennai Corporation Korattur, T N H B 67 street ward 83:, (10)-Chennai Corporation Korattur, T N H B 68 street ward 83:, (11)-Chennai Corporation Korattur, T N H B 70 street ward 83:, (12)- Chennai Corporation Korattur, T N H B 71 street ward 83:, (13)-Chennai Corporation Korattur, T N H B 72 street ward 83:, (999)-OVERSEAS ELECTORS:"
179,"Nalli Kuppusami Vivekananda Vidhyalaya School, Korattur- 600080","(1)-Chennai Corporation Korattur, East avenue ward 84:, (2)-Chennai Corporation Korattur, T N H B 8 street ward 84:, (3)-Chennai Corporation Korattur, T N H B 9 street ward 84:, (999)-OVERSEAS ELECTORS:"
180,"Nalli Kuppusami Vivekananda Vidhyalaya School, Korattur- 600080","(1)-Chennai Corporation Korattur, T N H B 10 street ward 84:, (2)-Chennai Corporation Korattur, T N H B 11 street ward 84:, (3)-Chennai Corporation Korattur, T N H B 13 street ward 84:, (4)-Chennai Corporation Korattur, East avenu,Iswarya appartment ward 84:, (999)-OVERSEAS ELECTORS:"
181,"Nalli Kuppusami Vivekananda Vidhyalaya School, Korattur- 600080","(1)-Chennai Corporation Korattur, Central Avenue ward 84:, (2)-Chennai Corporation Korattur, T N H B 17 street ward 84:, (3)-Chennai Corporation Korattur, T N H B 22 street ward 84:, (4)-Chennai Corporation Korattur, T N H B 24 street ward 84:, (5)-Chennai Corporation Korattur, T N H B 24th street Extn ward 84:, (6)-Chennai Corporation Korattur, T N H B 5 street ward 84:, (999)-OVERSEAS ELECTORS:"
182,"Nalli Kuppusami Vivekananda Vidhyalaya School, Korattur- 600080","(1)-Chennai Corporation Korattur, T N H B (L.I.G.Block) ward 84:, (2)-Chennai Corporation Korattur, E.S.I.Housing Board,east avenue ward 84:, (3)-Chennai Corporation Korattur, T N H B 2 street ward 84:, (4)-Chennai Corporation Korattur, T N H B 3 street ward 84:, (5)-Chennai Corporation Korattur, T N H B 4 street ward 84:, (6)-Chennai Corporation Korattur, T N H B 6 street ward 84:, (7)-Chennai Corporation Korattur, T N H B 7 street ward 84:, (999)-OVERSEAS ELECTORS:"
183,"Nalli Kuppusami Vivekananda Vidhyalaya School, Korattur- 600080","(1)-Chennai Corporation Korattur, T N H B 14 street ward 84:, (2)-Chennai Corporation Korattur, T N H B 15 street ward 84:, (3)-Chennai Corporation Korattur, T N H B 16 street ward 84:, (4)-Chennai Corporation Korattur, T N H B 18 street ward 84:, (5)-Chennai Corporation Korattur, T N H B 18 street Exc ward 84:, (6)-Chennai Corporation Korattur, T N H B 19 street ward 84:, (7)- Ambattur (M) korattur, T N H B 20 street ward 24:, (8)-Chennai Corporation Korattur, T N H B 20 street ward 84:, (999)-OVERSEAS ELECTORS:"
184,"Little Holy Angels Matriculation higher.Secondary.,School, Kasthuri Nagar, Korattur, Ch - 600080","(1)-Chennai Corporation Korattur, Sivashakthi 2nd street ward 84:, (2)- Chennai Corporation Korattur, Sivashakthi 1st street ward 84:, (3)-Chennai Corporation Korattur, Sivashakthi 4th street ward 84:, (4)-Chennai Corporation Korattur, Sivashakthi 3rd street ward 84:, (5)-Chennai Corporation Korattur, Sivashakthi 5th street ward 84:, (6)-Chennai Corporation Korattur, Sivashakthi 6th street ward 84:, (7)-Chennai Corporation Korattur, K.R. Nagar, E.B.Tower ward 84:, (8)-Chennai Corporation Korattur, Subathra street ward 84:, (9)- Chennai Corporation Korattur, Kasthuri nagar 3rd street ward 84:, (10)- Chennai Corporation Korattur, Kasthuri nagar 2nd street ward 84:, (11)- Chennai Corporation Korattur, Kasthuri nagar 1st street ward 84:, (12)- Chennai Corporation Korattur, Nagammal street ward 84:, (13)-Chennai Corporation Korattur, Tamil street kuppureddyyar nagar ward 84:, (14)- Chennai Corporation Korattur, Nandhakumar street ward 84:, (15)-Chennai Corporation Korattur, Janagiraman street ward 84:, (16)-Chennai Corporation Korattur, Janagiraman street ward 84:, (17)-Chennai Corporation Korattur, Janakiraman 2nd street Reddyyar ward 84:, (999)-OVERSEAS ELECTORS:"
185,"Chennai Corporation Primary School, Chavadi street,(Higher Secondary School Complex) Korattur-600080 (5 th STD Class Room)","(1)-Chennai Corporation Korattur, Devadoss street,K.R. nagar ward 84:, (2)- Chennai Corporation Korattur, Kilamani street ward 84:, (3)-Chennai Corporation Korattur, Thillai nagar 4th street ward 84:, (4)-Chennai Corporation Korattur, Thillai nagar 5th street ward 84:, (5)-Chennai Corporation Korattur, Thillai nagar 2nd street ward 85:, (6)-Chennai Corporation Korattur, Thillai nagar 3rd street ward 85:, (7)-Chennai Corporation Korattur, E.B.Housing Board ward 85:, (8)-Chennai Corporation Korattur, Thillai nagar 1st street ward 84:, (9)-Chennai Corporation Korattur, Thillai nagar Extn ward 84:, (999)-OVERSEAS ELECTORS:"
186,"Ebinesar Matriculation higher.Secondary.School, Jambukeswarar Nagar, Chavadi Street Korattur-600080","(1)-Chennai Corporation Korattur, Sivanantha colony ward 84:, (2)-Chennai Corporation Korattur, Jambukashwarar Mainroad ward 84:, (3)-Chennai Corporation Korattur, Jambukashwarar 1st cross street ward 84:, (4)-Chennai Corporation Korattur, Jambukashwarar 2nd cross street ward 84:, (5)-Chennai Corporation Korattur, Jambukashwarar 3rd cross street ward 84:, (6)-Chennai Corporation Korattur, Jambukashwarar 4th cross street ward 84:, (7)-Chennai Corporation Korattur, Jambukashwarar 5th cross street ward 84:, (8)-Chennai Corporation Korattur, Jambukashwarar 7th cross street ward 84:, (9)-Chennai Corporation Korattur, Jambukashwarar 8th cross street ward 84:, (999)- OVERSEAS ELECTORS:"
187,"Ebinesar Matriculation higher.Secondary.School, Jambukeswarar Nagar, Chavadi Street Korattur-600080","(1)-Chennai Corporation Korattur, Jambukashwarar Thiruvenkatam colony ward 84:, (2)-Chennai Corporation Korattur, Krishna nagar ward 84:, (3)- Chennai Corporation Korattur, Kumaraswamy colony ward 84:, (4)-Chennai Corporation Korattur, Vanji nagar 7th street ward 84:, (999)-OVERSEAS ELECTORS:"
188,"Chennai Corporation Primary School, Chavadi street ,(Higher Secondary School Complex) Korattur-600080(4 th STD Class Room)","(1)-Chennai Corporation Korattur, Shavadi street ward 84:, (999)-OVERSEAS ELECTORS:"
189,"Little Holy Angels Matriculation higher.Secondary.,School, Kasthuri Nagar, Korattur, Ch - 600080","(1)-Chennai Corporation Korattur, 1st vanniyar street ward 84:, (2)-Chennai Corporation Korattur, 2nd vanniyar street ward 84:, (3)-Chennai Corporation Korattur, Bramin street ward 84:, (999)-OVERSEAS ELECTORS:"
190,"Chennai Corporation Higher Secondary School, Chavadi street, Korattur (North Facing)","(1)-Chennai Corporation Korattur, Thiruvenkadam colony ward 84:, (2)- Chennai Corporation Korattur, Thiruvenkadam 2nd street ward 84:, (3)- Chennai Corporation Korattur, kannagi Nagar Cross Street Ward 84:, (4)- Ambattur (M) Korattur, Kannagi Nagar Cross Street Ward 84:, (5)-Chennai Corporation Korattur, Kannagi Nagar 5th Street Ward 84:, (6)-Chennai Corporation Korattur, Kakkai Nagar Ward 84:, (7)-Chennai Corporation Korattur, New shavadi street ward 84:, (8)-Chennai Corporation Korattur, Shavadi 1st cross street ward 84:, (999)-OVERSEAS ELECTORS:"
191,"Ebinesar Matriculation higher.Secondary.School, Jambukeswarar Nagar, Chavadi street Korattur-600080","(1)-Chennai Corporation Korattur, Shanthi Nagar Ward 84:, (2)-Chennai Corporation Korattur, Shanthi Nagar Main Road Ward 84:, (3)-Chennai Corporation Korattur, Railway Station Road ward 84:, (4)-Chennai Corporation Korattur, Kamaraja Nagar 1st Street Ward 84:, (5)-Chennai Corporation Korattur, Kamaraja Nagar 5th Street Ward 84:, (999)-OVERSEAS ELECTORS:"
192,"Ebinesar Matriculation higher.Secondary.School, Jambukeswarar Nagar, Chavadi street Korattur-600080","(1)-Chennai Corporation Korattur, Kamaraja Nagar 4th Street Ward 84:, (2)- Chennai Corporation Korattur, Kamaraja Nagar 7th Street Ward 84:, (3)- Chennai Corporation Korattur, Kamaraja Nagar 8th Street Ward 84:, (4)- Chennai Corporation Korattur, Kamaraja Nagar 2nd Street Ward 84:, (5)- Chennai Corporation Korattur, Kamaraja Nagar 3rd Street Ward 84:, (6)- Chennai Corporation Korattur, Kamaraja Nagar 10th Street Ward 84:, (7)- Chennai Corporation Korattur, Kamaraja Nagar 9th Street Ward 84:, (8)- Chennai Corporation Korattur, Thirumalai Nagar Ward 84:, (9)-Chennai Corporation Korattur, Kamaraja Nagar 6th Street Ward 84:, (999)-OVERSEAS ELECTORS:"
193,"Little Holy Angels Matriculation higher.Secondary.,School, Kasthuri Nagar, Korattur, Ch - 600080","(1)-Chennai Corporation Korattur, Kammalar Street Ward 84:, (2)-Chennai Corporation Korattur, Mariyamman Kovil Street Ward 84:, (3)-Chennai Corporation Korattur, Reddy Street Ward 84:, (4)-Chennai Corporation Korattur, Reddy 2nd Land Ward 84:, (5)-Chennai Corporation Korattur, Kattabomman Street Ward 84:, (999)-OVERSEAS ELECTORS:"
194,"Little Holy Angels Matriculation higher.Secondary.,School, Kasthuri Nagar, Korattur, Ch - 600080","(1)-Chennai Corporation Korattur, Bharathi Nagar Bharathi Street ward 84:, (999)-OVERSEAS ELECTORS:"
195,"Chennai Corporation Higher Secondary School, Chavadi street, Korattur-600080 (7 th STD North Facing)","(1)-Chennai Corporation Korattur, M.G.R. Street Thanthai periyar Nagar(K.M.V. part):, (2)-Chennai Corporation Korattur, Bharathi Nagar (Bramin Street Back side) Ward 84:, (3)-Chennai Corporation Korattur, T.A. Swamy Avenue Ward 84:, (4)-Chennai Corporation Korattur, V.O.C. Street (M.G.R. Street Land) Ward 84:, (999)-OVERSEAS ELECTORS:"
196,"Chennai Corporation Higher Secondary School, Chavadi street, Korattur (8 th STD North Facing)","(1)-Chennai Corporation Korattur, Kakkanji Street Ward 84:, (2)-Chennai Corporation Korattur, Bharathi Nagar, Periyar Street ,Ward 84:, (3)-Chennai Corporation Korattur, Bharathi Nagar, Gandhi Street, Ward 84:, (4)-Chennai Corporation Korattur, Ambethkar Street, Ward 84:, (999)-OVERSEAS ELECTORS:"
197,"Little Holy Angels Matriculation higher.Secondary.,School, Kasthuri Nagar, Korattur, Ch - 600080","(1)-Chennai Corporation Korattur, Station Road, Ward 84:, (2)-Chennai Corporation Korattur, Station Road, Ward 84:, (999)-OVERSEAS ELECTORS:"
198,"Chennai Corporation Higher Secondary School, Chavadi street, Korattur (9 th STD Class Room)","(1)-Chennai Corporation Korattur, Vinayagar Kovil Street, Ward 84:, (2)- Chennai Corporation Korattur, A.N.Sashthri Square, Ward 84:, (3)-Chennai Corporation Korattur, Pothaiyamman Kovil Street, Ward 84:, (999)-OVERSEAS ELECTORS:"
199,"Chennai Corporation Higher Secondary School, Chavadi street, Korattur (10 th STD Class Room)","(1)-Chennai Corporation Korattur, Gangaiyamman Kovil 1st Street Ward 84:, (2)-Chennai Corporation Korattur, Gangaiyamman Kovil Street Ward 84:, (999)- OVERSEAS ELECTORS:"
200,"Chennai Corporation Higher Secondary School, Chavadi street, Korattur (8 th Std B Section)","(1)-Chennai Corporation Korattur, Bajanai Kovil Street Ward 84:, (2)-Chennai Corporation Korattur, Thirumullaivoyal Road (Vinayagar Kovil Street) Ward 84:, (999)-OVERSEAS ELECTORS:"
