Polling Station No.,Building,Polling Areas
192,"Government High School, South portion 7th class room,Loyal Mill Colony,","1.Kovilpatti (M) Banglaw Street1 Ward 12 , 2.Kovilpatti (M) Kadalaiyur Main RoadWard12 , 99.OVERSEAS ELECTORS"
193,"Panchayat Union Primary School, West building First room, Loyal Mill Colony,","1.Kovilpatti (M) Banglaw Street 2 Ward 11 , 2.Kovilpatti (M) Banglaw Street Kadalyur Road , 99.OVERSEAS ELECTORS"
194,"Panchayat Union Primary School, West portion North Building 3rd class room,","1.Kovilpatti (m) Thiruvalluvar nagar street 3 ward 9 , 99.OVERSEAS ELECTORS"
195,"Government High School, South portion 6th class room,Loyal Mill Colony,","1.Kovilpatti (M) Thiruvalluvar Nagar Street 4 Ward10 , 99.OVERSEAS ELECTORS"
196,"Municipal Primary School New Building West side, Bungalow Street","1.Kovilpatti (m) Kaliyappar street ward 14 , 2.Kovilpatti (M) Mill Street Ward14 , 3.Kovilpatti (M) New Road Ward 15 ,99.OVERSEAS ELECTORS"
197,"Municipal Primary School New Building East Side,Vidhya Prakasham differently abled special school, Bungalow Street,","1.Kovilpatti (M) Kaliyappar Compound Ward 12 , 2.Kovilpatti (M) Sellapandiyan Street Ward 12 , 3.Kovilpatti (M) Police Colony Ward 12 , 99.OVERSEAS ELECTORS"
198,"Municipal Middle School New Building Middle side, Bunglow street","1.Kovilpatti (m) Thiruvalluvar nagar street 5 ward 9 , 2.Kovilpatti (M) Thiruvalluvar Nagar Street 6 Ward 9 , 3.Kovilpatti (M) Kadalyur Main Road Ward 10 , 4.Kovilpatti (M) State Bank colony Ward 10 , 5.Kovilpatti (M) E.S.I. kalani ward 12 , 6.Kovilpatti (M) Hussain Street Ward 11 , 7.Kovilpatti (M) Palaniandaver Koil Street Ward 11 , 99.OVERSEAS ELECTORS"
199,Municipal Middle School New Building Eest side New Road,"1.Kovilpatti (M) Ettaiyapuram Road Ward 35 , 2.Kovilpatti (M) Kasirajan Street Ward 11 , 3.Kovilpatti (M) Nehru Street Ward 11 , 4.Kovilpatti (M) Kamarajar Street Ward 11 , 5.Kovilpatti (M) Bangala Street 5 Ward 11 , 6.Kovilpatti (M) Bangala Street 4 Ward 11 , 7.Kovilpatti (M) Bangala Street 3 Ward 11 , 8.Kovilpatti (M) Bangala Street Ward 6 , 9.Kovilpatti (M) Perumal Street Ward 15 , 99.OVERSEAS ELECTORS"
200,"Municipal Middle School South Building, New Road","1.Kovilpatti (M) Old Post office Street Ward 15 , 2.Kovilpatti (M) Muthaiyammal Street Ward 14 , 3.Kovilpatti (M) Alwar Street Sandu 1 Ward 14 , 4.Kovilpatti (M) Alwar Street 1 Ward 14 , 99.OVERSEAS ELECTORS"
201,Municipal Middle School south side east Portion New Road,"1.Kovilpatti (M) Alwar Street 2 Ward 14 , 2.Kovilpatti (M) Mil Street sandu 1 Ward 14 , 3.Kovilpatti (M) MIl Street Sandu 2 Ward 14 , 4.Kovilpatti (M) Thanukodiyapuram Pillaiar Ward 15 , 5.Kovilpatti (M) Pudu Road Ward 15 , 99.OVERSEAS ELECTORS"
202,"Vaniga Vaisia Middle School, East Building Main Room","1.Kovilpatti (m) Soundrapandian Street Ward 15 , 2.Kovilpatti (M) Thanukadiyapuram Street Ward 15 , 3.Kovilpatti (M) Arunachallam Peattai Street Ward 15 , 4.Kovilpatti (M) Thanukodiyapuram Pudutheru Ward 15 , 99.OVERSEAS ELECTORS"
203,Vaniga Vaisia Middle School South Side 3rd Room main Building,"1.Kovilpatti (M) Thanukkodiayapuram Pilaiar Kovil tenvadal Sandu , 2.Kovilpatti (M) Patirakaliamman koil street ward 16 , 3.Kovilpatti (M) Kadalikaratheru North line ward 16 , 4.Kovilpatti (M) Kadalikarastreet North line ward 17 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
204,"Nadar Middle School, Main Building North Portion","1.Kovilpatti (m) Soundrapandian street ward 15 16 , 2.Kovilpatti (M) Kadalikara street south line ward 17 , 3.Kovilpatti (M) Kadalikara Street sandu 1 ward 16 , 4.Kovilpatti (M) Kadalaikara Street sandu 2 ward 16 , 5.Kovilpatti (M) Chekadistreet1 Ward 17 , 99.OVERSEAS ELECTORS"
205,"Nadar Middle School, Main Building South Portion","1.Kovilpatti (m) Rotrix street vard 19 , 2.Kovilpatti (M) Sekkadi street 2 vard 19 , 3.Kovilpatti (M) School street vard 17 , 4.Kovilpatti (M) Pallivasal street vard 17 , 99.OVERSEAS ELECTORS"
206,"Govt. Girls. Hr. Sec. School, 2nd Block FromSouth, West Last Room,","1.Kovilpatti(M) Thangammal Street ward 18 , 2.Kovilpatti (M) Ambadkar street ward 18 , 3.Kovilpatti (M) Oorani Street 3 ward 18 , 4.Kovilpatti (M) Chekadi street 1 ward 17 , 5.Kovilpatti (M) Karuppsamy kovilStreet ward 16 , 6.Kovilpatti (M) Bharathidosan Street Ward 20 , 7.Kovilpatti (M) Oorani mela Street ward 20 , 99.OVERSEAS ELECTORS"
207,"Govt. Girls. Hr. Sec. School, 2nd Block FromSouth, East Last Room,","1.Kovilpatti (m) Teppakkulan street ward 18 ,2.Kovilpatti (M) Govt. Office Street ward 19 , 99.OVERSEAS ELECTORS"
208,"Govt. Girls. Hr. Sec. School, 2nd Block FromSouth, 2nd Room From East","1.Kovilpatti (M) Chekadi street 3 Ward 19 , OVERSEAS ELECTORS"
209,"Govt Girls Hr, Sec School, Ist Block from South, (Science Lab Building) East Room","1.Kovilpatti (m) OoraniStreet 2 Ward 18 , 2.Kovilpatti (M) Oorani Street 1 Ward 18 , 3.Kovilpatti (M) Ettaiyapuram road Ward 21 , 4.Kovilpatti (M) Bhawathsingh Street ward 21 , 99.OVERSEAS ELECTORS"
210,"Visvagarma High School, North New Building","1.Kovilpatti (m) South bazhar ward 18 , 2.Kovilpatti (M) Mudukkthstreet 1 ward 18 , 3.Kovilpatti (M) Mudukkuth Street 2 ward 18 , 4.Kovilpatti (M) Vilvamarathadi sandu Ward 18 , 5.Kovilpatti (M) Kangayankovilstreet Ward 18 , 6.Kovilpatti (M) Kasukkarastreet Ward 18 , 7.Kovilpatti (M) Melarathaveethi Ward 22 , 8.Kovilpatti (M) Kannivinayagarkovil street ward 22 , 99.OVERSEAS ELECTORS"
211,"Ayira Vaisya Hr.sec.school, room no.1,","1.Kovilpatti (m) Santhaipettai street ward 22 , 2.Kovilpatti (M) MathaKoil Street Ward 22 , 3.Kovilpatti (M) MuthananthpuramStreet 1 ward 22 , 4.Kovilpatti (M) Muthananthapuram Street Ward 22 , 5.Kovilpatti (M) Main road Ward 22 , 6.Kovilpatti (M) Chokanooranistreet Ward 21 , 7.Kovilpatti (M) Asiramam Street Ward 21 , 99.OVERSEAS ELECTORS"
212,"Ayira Vaisya Hr,sec.school, room no.7,","1.Kovilpatti (m) Dhasinamoorthi kovil street , 2.Kovilpatti (M) Srinivasa agirakaram , 3.Kovilpatti (M) Mainroad , 4.Kovilpatti (M) Dalduraibangala street , 99.OVERSEAS ELECTORS"
213,Lakshmi Alai Primary school East Colony,"1.Kovilpatti (M) Lakashmipuram , 2.Kovilpatti (M) Park East Street , 3.Kovilpatti (M) V.O.C Nagar 6 street , 4.Kovilpatti (M) V.O.C. nagar 5 Street , 99.OVERSEAS ELECTORS"
214,"Ayira Vaisya Hr,sec.school, west side room no.6,","1.Kovilpatti (M) V.O.C. Nagar 1 , 2.Kovilpatti (M) V.O.C nagar 3 , 99.OVERSEAS ELECTORS"
215,"Ayira Vaisiya Hr, Sec School Centre side Building Hall No 5,","1.Kovilpatti (M) V.O.C. street 2 , 2.Kovilpatti (M) V.O.C Nagar 4 , 3.Kovilpatti (M) Kathirasan KOvil Street Road sandu , 99.OVERSEAS ELECTORS"
216,"Municipal Middle School, South Middle Building, West Portion Room, Bharathi Nagar Mettu Street","1.Kovilpatti (m) Sbm bungalow line , 2.Kovilpatti (M) G.K.Nagar Street 1 , 3.Kovilpatti(M) G.K.Nagar Street 2 , 4.Kovilpatti(M) G.K.Nagar Street 3 , 5.Kovilpatti(M) Mullai Nagar , 6.Kovilpatti(M) M.K.T.Nagar , 7.Kovilpatti(M) Lenin Nagar , 8.Kovilpatti(M) Ramaiah Nagar 1 , 9.Kovilpatti(M) Ramaiah Nagar 2 , 10.Kovilpatti(M) Ramaiah Nagar 3 , 11.Kovilpatti(M) Ramaiah Nagar 4 , 12.Kovilpatti(M) Pasumpon Nagar , 99.OVERSEAS ELECTORS"
217,"Municipal Middle School, South East Building, East Room, Bharathi Nagar Mettu Street","1.Kovilpatti(M) Sriram Nagar 1 , 2.Kovilpatti(M) Sriram Nagar 2 , 3.Kovilpatti(M) Sriram Nagar 3 , 4.Kovilpatti(M) Sriram Nagar 4 , 5.Kovilpatti(M) Sriram Nagar 5 , OVERSEAS ELECTORS"
218,"Municipal Middle School, West Side, North Building, South Portion East Room, Bharathi Nagar Mettu Street","1.Kovilpatti(M) Manthithoppu Road , 2.Kovilpatti(M) Bharathi Nagar Main Road , 99.OVERSEAS ELECTORS"
219,"Municipal Middle School, West Side, North Building, North Portion East Room, Bharathi Nagar Mettu Street","1.Kovilpatti (M) BharathiNagar Medtu Street 1 ward 30 , 2.Kovilpatti (M) Bharathinagar Mettutheru 2 ward 30 , 3.Kovilpatti (M) Bharathinagar Mettustreet 4 ward 30 , 99.OVERSEAS ELECTORS"
220,"Municipal Middle School, East Building, West Side, Bharathi Nagar Mettu Street","1.Kovilpatti (M) Bharathinagar Mettutheru 3 ward 30 , 99.OVERSEAS ELECTORS"
221,"Municipal Middle School, Western side South Building Bharathi Nagar Mettu Street","1.Kovilpatti (m) Shastri nagar , 99.OVERSEAS ELECTORS"
222,"Municipal Middle School, South Middle Building, Eastern Portion Room Bharathi Nagar Mettu Street","1.Kovilpatti (M) Bharathi nagar Nadustreet , 2.Kovilpatti (M) Bharathinagar North Street , 3.Kovilpatti (M) Bharatinagar 1 , 4.Kovilpatti (M) Bharathi Nagar 2 , 5.Kovilpatti (M) Bharathi Nagar 3 , 6.OVERSEAS ELECTORS"
223,"Municipal Middle School, North Building, Bharathi Nagar Mettu Street","1.Kovilpatti(M) Sasthri Nagar North Street , 2.Kovilpatti (M) Bharathinagar Mettustreet 3 , 3.Kovilpatti (M) Bharathinagar mettustreet 4 , 99.OVERSEAS ELECTORS"
224,"Panchayat Union Office, Main Office Room, Kovilpatti","1.Kovilpatti (M) PasuvanthaniRoad Melpakka street 1 , 2.Kovilpatti (M) Pasuvanthanai Road Melastreet 2 , 3.Kovilpatti (M) Pasuvanthanai Road Kelpakkastreet 1 , 4.Kovilpatti (M) Pasuvanthani Road Kelpakka street 2 , 5.Kovilpatti (M) Pasuvanthani Road Kelpakka Street 3 , 6.Kovilpatti (M) PasuvanthaniRoad Kelpakka Street 4 , 7.Kovilpatti (M) Pasuvanthani Road Kelpakka Street 5 , 99.OVERSEAS ELECTORS"
225,"Self Group Multi Purpose Building, Union Office Campus, Kovilpatti","1.Kovilpatti (m) Pasuvanthanai Road Kelpakkastreet 6Block33 , 2.Kovilpatti (M) Pasuvanthanai Road Kelpakkastreet 7Block33 , 3.Kovilpatti (M) Pasuvanthanai Road Kelpakka Street 8 Block33 , 4.Kovilpatti (M) Pasuvanthanai Main Road Block33 , 5.Kovilpatti (M) Tirupathi colony Block33 , 99.OVERSEAS ELECTORS"
226,"Office of Assistant Director of Agriculture union Office Cambus,Kovilpatti","1.Koilpatti (M) Vakil Street , 99.OVERSEAS ELECTORS"
227,"Office of the food safty Officer, kovilpatti Union , Union Office Cambus,","1.Kovilpatti (M) Sivankovil Street , 2.Kovilpatti (M) Ettaiyapuram Road , 99.OVERSEAS ELECTORS"
228,"Municipalty Primary School, North Side New Building Stalin Colony","1.Kovil patti (m) Jyothi nagar street 1 ward 35 , 2.Kovilpatti (M) Jothi Nagar 2 Ward 35 , 3.Kovilpatti Jothi Nagar 3 Ward 34 , 99.OVERSEAS ELECTORS"
229,"Municipalty Primary School, South Side New Building Stalin Colony","1.Kovil patti (m) Stalin street ward 35 , 2.Kovilpatti (M) Subramaniyapuram Street 2 Ward 36 , 99.OVERSEAS ELECTORS"
230,"Everest Mariappa Nadar Hr. Sec School, Computer Hall Room No 2 Class Romm 11B","1.Kovilpatti (m) Subramaniyapuram street 1 , 2.Kovilpatti (M) Subramaniyapuram 3 Street , 3.Kovilpatti (M) Thuppurvu tholilalar colony , 99.OVERSEAS ELECTORS"
231,"Everest Mariappa Nadar Hr. Sec School, Computer Hall Room No 2 South Room","1.Kovilpatti (M) Subramaniyapuram 4 Street , 2.Kovilpatti (M) Subramaniyapuram 5 street , 3.Kovilpatti (M) Subramaniyapuram 6 street , 99.OVERSEAS ELECTORS"
232,"Everest Mariappa Nadar Hr, Sec School, Computer Hall 9 th D Class Room","1.Kovilpatti (m) Karunandhi nagar 1th street , 2.Kovilpatti (M) Karunandhi nagar Street 2 , 3.Kovilpatti (M) Karunandhi nagar 3rd Street , 99.OVERSEAS ELECTORS"
233,"Everest Mariappa Nadar Hr, Sec School, North Side Room No.20","1.Kovilpatti (M) Jothi nagar street 4 , 99.OVERSEAS ELECTORS"
234,"Ayira Vaisya Hr,sec.school, West Building, North Side Room 2","1.Kovilpatti (m) Kathirason kovil street , 99.OVERSEAS ELECTORS"
235,"Ayira Vaisya Hr, Sec, School, West Building East Side","1.Kovilpatti (m) Kathirason kovil street(Part) , 99.OVERSEAS ELECTORS"
236,"Ayira Vaisya Hr, Sec, School, West Building North side Room No 3","1.Kovilpatti (M) Kathirasan kovil road , 99.OVERSEAS ELECTORS"
237,Thevar Paravai Primary School South portion,"1.Kovilpatti (M) Kathirasan kovil street 2 , 2.Kovilpatti (M) Kathirasan kovil Street 3 , 3.Kovilpatti (M) Kathirasan kovil street 4 , 99.OVERSEAS ELECTORS"
238,Thevar Paravai Primary School West portion,"1.Kovilpatti (M) Kathirasan kovil Street 5 , 2.Kovilpatti (M) Kathirasan kovil Street 6 , 3.Kovilpatti (M) Kathirasan kovil Street 8 , 99.OVERSEAS ELECTORS"
239,"Ayira Vaisya Hr, Sec, School, North Side New Building First Room No 8,","1.Kovilpatti (M) Kathirasan kovil Street 1 , 99.OVERSEAS ELECTORS"
240,"Ayira Vaisya Hr, Sec, School, North Side New Building","1.Kovilpatti (M) Kathirasan kovil Street 1 , 99.OVERSEAS ELECTORS"
241,"Ayira Vaisya Hr, Sec, School, North Side New Building First Room No 2,","1.Kovilpatti (M) Kathirasan Kovil Street 7 , 99.OVERSEAS ELECTORS"
242,"Ayria Vaisya Hr; Sec, School ,New Building Northside Room No 12","1.Kovilpatti (M) Aringnner anna Street , 99.OVERSEAS ELECTORS"
243,"Ayira Vaisya Hr, Sec, School, New Building North Middle Building, Room No 11","1.Kovilpatti (M) Kathirasan kovil Street 9 , 2.Kovilpatti (M) Kathirasan kovil Street 10 , 99.OVERSEAS ELECTORS"
244,"Inder christian Mission Middle School, South Building, West Last Room, Shunmuga sigamani nagar","1.PandavarMangalam (R.V) And (P) Shanmugasigamani Nagar First StreetBlock 5 , 2.Pandavarmangalam (R.V) And (P) Shanmughacigamani ThirdStreet Block 5 99.OVERSEAS ELECTORS"
245,"Inder christian Mission Middle School, East Building, 2nd Room From South Shunmuga sigamani nagar","1.Pandavarmangalam (R.V) And (P) Shanmughacigamani FourthStreet Block 5 , 2.Pandavarmangalam (R.V) And (P) Shanmughacigamani FifthStreet Block 5 ,3.Pandavar Mangalam (R.V) And (P) Pallaku Road North Block 5 99.OVERSEAS ELECTORS"
246,"Inder christian Mission Middle School, South Building, 2nd Room From West Shunmuga sigamani nagar","1.Pandavarmangalam (R.V) And (P) Shanmugasigamani nagar block 5 , 2.Pandavar Mangalam (R.V) And (P) Shunmugasigamani Nagar 6Th Street Block 5 , 3.Pandavar Mangalam(P) Shunmugasigamani Nagar Six Th Street West Block 5 , , 99.OVERSEAS ELECTORS"
247,Nadar Hr. Sec. School South Building 5th Room from West. Shunmugasigamani Nagar Pandavermangalam,"1.PandavarMangalam (R.V) And(P) Thiru Nagar Block 6 , 2.Pandavar Mangalam (R.V) And (P) Rageev Nagar 2nd Street Block 6 , 99.OVERSEAS ELECTORS"
248,Nadar Hr. Sec. School South Building 4th Room from East. Shunmugasigamani Nagar Pandavermangalam,"1.Pandavar Mangalam (R.V) And (P) Rageev Nagar 3rd Street Block 6 , 99.OVERSEAS ELECTORS"
249,Nadar Hr. Sec. School South Building 6th Room from west. Shunmugasigamani Nagar Pandavermangalam,"1.Pandavar Mangalam (R.V) And (P) Rageev Nagar 4th Street Block 6 ,, 99.OVERSEAS ELECTORS"
250,Nadar Hr. Sec. School South Building 3rd Room from west. Shunmugasigamani Nagar Pandavermangalam,1.Pandavar Mangalam (R.V)And (P) Rageev Nagar 5th Street Block 6 99.OVERSEAS ELECTORS
251,Nadar Hr. Sec. School South Building 4th Room from west. Shunmugasigamani Nagar Pandavermangalam,"1.Pandavar Mangalam (R.V) And (P) Rageev Nagar 1st Street Block 6 , 2.PandavarMangalam (R.V) And (P) Rajiv Nagar Street 2 Block 6 , 99.OVERSEAS ELECTORS"
252,Nadar Hr. Sec. School South Building 3rd Room from East. Shunmugasigamani Nagar Pandavermangalam,"1.Pandavarmangalam (R.V) And (P) E.B.Colony North Block 6 , 99.OVERSEAS ELECTORS"
253,"Inter christian Mission Middle School, South Building, East Last Room, Shunmuga sigamani nagar","1.Pandavar Mangalam (R.V) And (P) Pallaku Road South Block 5 , 2.Pandavarmangalam (R.V) And (P) Rajiv Nagar Street 3 Block 6 , 99.OVERSEAS ELECTORS"
254,"Inter christian Mission Middle School, East Building, South Last Room, Shunmuga sigamani nagar","1.Pandavarmangalam (R.V) And (P) Rajiv Nagar Street 6 Block 6 , 99.OVERSEAS ELECTORS"
255,"Nadar Hr. Sec. School South Building, 6th Room From East, Shunmugasigamani Nagar Pandavermangalam","1.Pandavar Mangalam (R.V) And (P) Pallaku Road Street Block 6 , 2.Pandavarmangalam (R.V) And (P) EB colony south Block 6 , 99.OVERSEAS ELECTORS"
256,"Nadar Hr. Sec. School South Building, 5th Room From East, Shunmugasigamani Nagar Pandavermangalam","1.Pandavarmangalam (R.V) And (P) Kamaraj Nagar Block 6 , 99.OVERSEAS ELECTORS"
257,"Inter christian Mission Middle School, West Building, 4th Room from North, shunmuga sigamani nagar","1.Pandavarmangalam(R.V) And (P) Shanmughacigamani Second Street Block 5 , 2.Pandavarmangalam (R.V) And(P) Blaji Nagar Block 6 ,3.Pandavarmangalam (R.V) And (P) Annai Thersa Nagar Block 6 ,(Part 2) (Door No 1377 from ) 99.OVERSEAS ELECTORS"
258,"Inter christian Mission Middle School, West Building, 3rd Room from North, shunmuga sigamani nagar","1.Pandavarmangalam (R.V) And (P) Annai Thersa Nagar Block 6 ,(Part 1) (Door No 1 to 1376H6) 99.OVERSEAS ELECTORS"
259,"T.D.T.A. Primary School, New Building","1.Pandavarmangalam (R.V) And (P) Melapandavarmangalam block 1 , 2.PandavarMangalam(R.V) And (P) KeelapandavarMangalam Block 2 , 99.OVERSEAS ELECTORS"
260,Noon Meal Centre,"1.Pandavarmangalam (R.V) And (P) Keelapandavarmangalam block 3 , 99.OVERSEAS ELECTORS"
261,Panchyat Office Pandavermangalam,"1.Pandavarmangalam (R.V) And (P) Kilapandavarmangalam Block 4 , 99.OVERSEAS ELECTORS"
262,"Panchayat Union Middle School, East Side","1.Kodukkamparai (R.V) And(p) Kodukkamparai , 2.Kodukkamparai (R.V) And (P) Vijaiyapuri , 99.OVERSEAS ELECTORS"
263,Panchayat Union Primary School,"1.Kelavipatti (R.V) And (P) K. duraisamypuram , 2.Kelavipatti (R.V) And (P) Senbhaperi , 99.OVERSEAS ELECTORS"
264,"Panchayat Union Middle School, west side, Kilavipatti","1.Kelavipatti (R.V) And (P) Kovilpatti , 2.Kelavipatti (R.V) And(P) S. C,. colony , 3.Kelavipatti (R.V) And (P) Melacolony , 4.Kelavipatti (R.V) And (P) Kachilapuram , 99.OVERSEAS ELECTORS"
265,"Village Panchayat Service Centre, Mudukkalankulam","1.Mudukanlakulam (R.V) And (P) West Street Block 1 , 2.Mudukanlakulam (R.V) And (P) East Street Block 2 , 3.Mudukanlakulam (R.V) And (P) North Street Block 3 , 4.Mudukkalankulam (R.V) And (P) South Street Block3 , 99.OVERSEAS ELECTORS"
266,T.D.T.A Primary School,"1.Sivanthipatti (R.V) And(P) Sivanthipatti Block 1 , 2.Sivanthipatti (R.V) And(P) Sivanthipatti Block 2 , 3.Sivanthipatti (R.V) And(P) Kumarapuram Block 5 , 99.OVERSEAS ELECTORS"
267,Community Hall,"1.Sivanthipatti (R.V) And(P) Karisalkulam Block 3 , 2.Sivanthipatti (R.V) And(P) Karisalkulam Block 4 , 99.OVERSEAS ELECTORS"
268,T.D.T.A Primary School,"1.Duraiuoor (R.V) And (P) Duraiuoor block 1 , 2.Duraivoor (R.V) And (P) Duraivoor Block 2 , 99.OVERSEAS ELECTORS"
269,Tamil Baptist Primary School,"1.Duriyur (R.V) ,Theethampatti (p) Theethampatti block 1 , 2.Duriyur (R.V) ,Theethampatti (p) Theethampatti Block 2 , 99.OVERSEAS ELECTORS"
270,St.Aloycious Hr. Sec. School. Main Building North Side First Room,"1.Kamanaickanpatti (R.V) And (P) South street block 1 , 2.Kamanaickanpatti (R.V) And (P) Veeramamunivar Nagar Block 1 , 3.Kamanaickanpatti (R.V) And (P) Kulanthai jesu Nagar Block 1 , 99.OVERSEAS ELECTORS"
271,St.Aloycious Hr. Sec. School. East Block North Building (T.B.Room),"1.Kamanaickanpatti (R.V) And (P) Kamaraj Nagar (west) Block 2 , 2.Kamanaickanpatti (R.V) And (P) North street Block 2 , 3.Kamanaickanpatti (p) Kamaraj Nagar (West) Block 2 , 4.Kamanaickanpatti (R.V) And (P) East colony Block 2 , 5.Kamanaickanpatti (R.V) And (P) Matha Nagar Block 2 , 99.OVERSEAS ELECTORS"
272,"St.Aloycious Hr. Sec. School, . South Block West Portion","1.Kamanaickanpatti (R.V) And (P) North Street Block 2 , 99.OVERSEAS ELECTORS"
273,St.Aloycious Primary School. South Block East Portion,"1.Kamanaickanpatti (R.V) And (P) East street ward 3 , 2.Kamanaickanpatti (R.V) And (P) West street ward 3 , 3.Kamanaickanpatti (R.V) And (P) Middle Street Ward 3 , 99.OVERSEAS ELECTORS"
274,"Panchayat Union Primary School, West Portion. Kurivinatham","1.Kuruvinatham (R.V) And (P) Kuruvinatham Block 1 , 2.Kuruvinatham (R.V) And (P) Ilanthaipatti Block 2 , 99.OVERSEAS ELECTORS"
275,Panchayat Union Middle School. West Building,"1.Koppampatti (R.V), Mudukalankulam (P) Koppampatti East street Block 1 , 2.Koppampatti (R.V), Mudukalankulam (P) Koppampatti west street Block 2 , 3.Koppampatti (R.V), Mudukalankulam (P) Koppampatti South Street Block 2 , 4.Koppampatti (R.V), Mudukanlakulam (P) Koppampatti East street block 2 , 99.OVERSEAS ELECTORS"
276,"Panchayat Union Primary School, West Building,","1.Koppampatti (R.V), Mudukalankulam (P) Parasuramapuram west street block 3 , 2.Koppampatti (R.V), Mudukalankulam (P) Parasuramapuram East Street Block 3 , 3.Koppampatti (R.V), Mudukalankulam (P) Veppangkulam Block 4 , 4.Koppampatti (R.V), Mudukalankulam (P) Pudhupatti West Street Block 5 , 5.Koppampatti (R.V), Mudukalankulam (P) Pudhupatti East street block 5 , 99.OVERSEAS ELECTORS"
277,"R.C. Primary School, North Side","1.Achankulam (R.V) And (P) Achankulam Block 1 , 2.Achankulam (R.V) And (P) Achankulam Block 2 , 3.Achankulam (R.V) And (P) Kottaiur Block 3 , 99.OVERSEAS ELECTORS"
278,Community Hall,"1.Achankulam (R.V) And (P) Shalnaickanpatti Block 4 , 2.Achankulam (R.V) And (P) Sevalpatti Block 5 , 99.OVERSEAS ELECTORS"
279,"Panchayat Union Primary School, West Side Therkku Vandanam","1.Vadakkuvandanam (R.V) And (P) Vadakkuvandanam Block 1 , 2.Vadakkuvandanam (R.V) And (P) Vadakkuvandanam Block 2 , 3.Therkuvandanam (R.V) And (P) Therkuvandanam Block 1 , 4.Therkuvandanam (R.V) And (P) K.Kumarapuram Block 2 , 99.OVERSEAS ELECTORS"
280,Hindu Adi Dravidar Primary School,"1.Thottampatti (R.V) And (P) Thottampatti Block 1 , 2.Thottampatti (R.V) And (P) Thottampatti Block 2 , 3.Thottampatti (R.V) And (P) Sevalpatti Block 3 , 99.OVERSEAS ELECTORS"
281,"R.C. Primary School, New Building South Side","1.Thethampatti (R.V) And (P) Thethampatti Block 1 , 2.Thethampatti (R.V) And (P) Thethampatti Block 2 , 99.OVERSEAS ELECTORS"
282,"R.C. Primary School, New Building South Side East portion","1.Thethampatti (R.V) And (P) Govindampatti Block 3 , 99.OVERSEAS ELECTORS"
