Polling Station No.,Building,Polling Areas
88,"Srimathi Durga Devi Chowdary Vivekananda Vidyalaya,Sakthivel Nagar,Kolathur,Chennai- 600099",1. Peravallur [ Ward No.66 ] Sakthivel Nagar 1st Cross Street 2. Peravallur [ Ward No.66 ] Sakthivel Nagar Main Road 3. Peravallur [ Ward No.66 ] Sakthivel Nagar 2nd Cross Street 4. Peravallur [ Ward No.66 ] Sakthivel Nagar 3rd Cross Street 5. Peravallur [ Ward No.66 ] Sakthivel Nagar 4th Cross Street 6. Peravallur [ Ward No.66 ] Sakthivel Nagar 5th Cross Street 7. Peravallur [ Ward No.66 ] Sakthivel Nagar 6th Cross Street 8. Peravallur [ Ward No.66 ] Sakthivel Nagar 7th Cross Street 9. Peravallur [ Ward No.66 ] Sakthivel Nagar 8th Cross Street 999.
89,"Srimathi Durga Devi Chowdary Vivekananda Vidyalaya,Sakthivel Nagar,Kolathur,Chennai- 600099",1. Peravallur [ Ward No.66 ] Sakthivel Nagar School Road 2. Peravallur [ Ward No.66 ] Kumaran Nagar 1st Main Road 3. Peravallur [ Ward No.66 ] Kumaran Nagar 2nd Main Road 4. Peravallur [ Ward No.66 ] Kumaran Nagar 3rd Main Road 5. Peravallur [ Ward No.66 ] Kumaran Nagar 4th Main Road 999. OVERSEAS ELECTORS.
90,"Srimathi Durga Devi Chowdary Vivekananda Vidyalaya,Sakthivel Nagar,Kolathur,Chennai- 600099",1. Peravallur [ Ward No.66 ] Kumaran Nagar 1st Cross Street 2. Peravallur [ Ward No.66 ] Kumaran Nagar 2nd Cross Street 3. Peravallur [ Ward No.66 ] Kumaran Nagar 3rd Cross Street 4. Peravallur [ Ward No.66 ] Kumaran Nagar 4th Cross Street 5. Peravallur [ Ward No.66 ] Kumaran Nagar 5th Cross Street 6. Peravallur [ Ward No.66 ] Kumaran Nagar 6th Cross Street 7. Peravallur [ Ward No.66 ] Kumaran Nagar 7th Cross Street 8. Peravallur [ Ward No.66 ] Kumaran Nagar 80 Feet Road 9. Peravallur [ Ward No.66 ] Ramanibai Colony 10. Peravallur [ Ward
91,"Chennai Middle School,SRP Koil Street North,Gopalapuram,TVK Nagar,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Kamaraj Nagar 1st Street 2. Jawahar Nagar [ Ward No.66 ] Kamaraj Nagar 1st Cross Street 3. Jawahar Nagar [ Ward No.66 ] Kamaraj Nagar 2nd Street 4. Jawahar Nagar [ Ward No.66 ] Kamaraj Nagar 2nd Cross Street 5. Jawahar Nagar [ Ward No.66 ] Kamaraj Nagar 3rd Street 6. Jawahar Nagar [ Ward No.66 ] Kamaraj Nagar 3rd Cross Street 999. OVERSEAS ELECTORS.
92,"Don Bosco Matriculation Hr Sec School,Papermills Road,Peravallur,Chennai-600082",1. Peravallur [ Ward No.66 ] Chelliamman Colony 1st Street 2. Peravallur [ Ward No.66 ] Chelliamman Colony 2nd Street 3. Peravallur [ Ward No.66 ] Ram Nagar 1st Main Road 4. Peravallur [ Ward No.66 ] Ram Nagar 1st Main Road Extension 999. OVERSEAS ELECTORS.
93,"Don Bosco Matriculation Hr Sec School,Papermills Road,Peravallur,Chennai-600082",1. Peravallur [ Ward No.66 ] Ram Nagar 2nd Main Road 2. Peravallur [ Ward No.66 ] Ram Nagar 2nd Main Road Extension 3. Peravallur [ Ward No.66 ] Ram Nagar 3rd Main Road 999. OVERSEAS ELECTORS.
94,"Don Bosco Matriculation Hr Sec School,Papermills Road,Peravallur,Chennai-600082",1. Peravallur [ Ward No.66 ] Ram Nagar 4th Main Road 2. Peravallur [ Ward No.66 ] Ram Nagar 2nd Cross Street 3. Peravallur [ Ward No.66 ] Ram Nagar 3rd Cross Street 4. Peravallur [ Ward No.66 ] Lakshman Nagar Main Road 5. Peravallur [ Ward No.66 ] Lakshman Nagar West 6. Peravallur [ Ward No.66 ] Ram Nagar New Street 999. OVERSEAS ELECTORS.
95,"St.Moses Matriculation School,Jaganathan Street,Vetri Nagar,Chennai-600082",1. Vetri Nagar [ Ward No.66 ] Vetri Nagar Sivalingam Street 2. Vetri Nagar [ Ward No.66 ] Sivabooshanam Street 3. Vetri Nagar [ Ward No.66 ] Vetri Nagar Boopathy Street 4. Vetri Nagar [ Ward No.66 ] Vetri Nagar Jagadeesan Street 5. Vetri Nagar [ Ward No.66 ] Vetri Nagar Rangasamy Street 999. OVERSEAS ELECTORS.
96,"St.Moses Matriculation School,Jaganathan Street,Vetri Nagar,Chennai-600082",1. Vetri Nagar [ Ward No.66 ] Vetri Nagar Kuppusamy Street 2. Vetri Nagar [ Ward No.66 ] Vetri Nagar Thangavelu Street 999. OVERSEAS ELECTORS.
97,"St.Moses Matriculation School,Jaganathan Street,Vetri Nagar,Chennai-600082",1. Sembium [ Ward No.66 ] Vetri Nagar Varadharajan Street 2. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Karthik Street 3. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Nagammal Street 999. OVERSEAS ELECTORS.
98,"St.Moses Matriculation School,Jaganathan Street,Vetri Nagar,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Thiyagarajan Street 2. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Raghavan Street 3. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Paul Vargheese Street 4. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Kanniyappan Street 999. OVERSEAS ELECTORS.
99,"St.Moses Matriculation School,Jaganathan Street,Vetri Nagar,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Gandhimathi Street 2. Vetri Nagar [ Ward No.66 ] Vetri Nagar Saraswathy Street 3. Vetri Nagar [ Ward No.66 ] Vetri Nagar Valliyammal Street 4. Vetri Nagar [ Ward No.66 ] Vetri Nagar Kumaraswamy Street 5. Vetri Nagar [ Ward No.66 ] Vetri Nagar Rajabadhar Street 6. Vetri Nagar [ Ward No.66 ] Vetri Nagar Govindaswamy Street 7. Vetri Nagar [ Ward No.66 ] Thiruvenkadam Street 999. OVERSEAS ELECTORS.
100,"St.Moses Matriculation School,Jaganathan Street,Vetri Nagar,Chennai-600082",1. Vetri Nagar [ Ward No.66 ] Vetri Nagar Sivaprakasam Street 2. Vetri Nagar [ Ward No.66 ] Vetri Nagar Devakiammal Street 3. Vetri Nagar [ Ward No.66 ] Vetri Nagar Devakiammal Cross Street 4. Vetri Nagar [ Ward No.66 ] Vetri Nagar Jagannathan Street 5. Vetri Nagar [ Ward No.66 ] Moorthy Street 999. OVERSEAS ELECTORS.
101,"St.Moses Matriculation School,Jaganathan Street,Vetri Nagar,Chennai-600082",1. Vetri Nagar [ Ward No.66 ] Moorthy Lane 2. Vetri Nagar [ Ward No.66 ] Ramaswamy Street 3. Vetri Nagar [ Ward No.66 ] Shanthi Street 4. Vetri Nagar [ Ward No.66 ] Vetri Nagar Elumalai Street 5. Vetri Nagar [ Ward No.66 ] Vetri Nagar Sugunaraj Street 6. Vetri Nagar [ Ward No.66 ] Vetri Nagar Sundaram Street 999. OVERSEAS ELECTORS.
102,"Ponnusamy Matric School,Kumaran Nagar 4th Main Road,Peravallur,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Ayyalu Street 2. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Jayaraman Street (South) 3. Jawahar Nagar [ Ward No.66 ] Vetri Nagar North Jayaraman Street 4. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Veeraragavan Street 5. Peravallur [ Ward No.66 ] Lakshman Nagar 1st Cross Street 6. Peravallur [ Ward No.66 ] Lakshman Nagar 2nd Cross Street 999. OVERSEAS ELECTORS.
103,"Ponnusamy Matric School,Kumaran Nagar 4th Main Road,Peravallur,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Ragavendra Street 2. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Loganathan Street 3. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Duraisamy Street 4. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Manavalan Street 5. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Subramaniyan Street 6. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Venkatesan Street 7. Jawahar Nagar [ Ward No.66 ] Vetri Nagar Samundeeswari Street 999. OVERSEAS ELECTORS.
104,"Smt Chandabai Pagaria Jain Matric.Hr Sec School,Papermills Road,Perambur,Chennai-600011",1. Jawahar Nagar [ Ward No.66 ] Vengal Kannaiya Thottam 3rd Street 2. Jawahar Nagar [ Ward No.66 ] Vengal Kannaiya Thottam 6th Street 999. OVERSEAS ELECTORS.
105,"Smt Chandabai Pagaria Jain Matric.Hr Sec School,Papermills Road,Perambur,Chennai-600011",1. Paper Mills Road [ Ward No.66 ] Vengal Kannaiya Thottam 1st Street 2. Jawahar Nagar [ Ward No.66 ] Vengal Kannaiya Thottam 4th Street Dr No:101 to End 999. OVERSEAS ELECTORS.
106,"Smt Chandabai Pagaria Jain Matric.Hr Sec School,Papermills Road,Perambur,Chennai-600011",1. Jawahar Nagar [ Ward No.66 ] Vengal Kannaiya Thottam 3rd Cross Street 2. Jawahar Nagar [ Ward No.66 ] Vengal Kannaiya Thottam 6th Cross Street 3. Paper Mills Road [ Ward No.66 ] Vengal Kannaiya Thottam 2nd Street 4. Paper Mills Road [ Ward No.66 ] Vengal Kannaiya Thottam 5th Cross Street 5. Paper Mills Road [ Ward No.66 ] Vengal Kannaiya Thottam 5th Street 999. OVERSEAS ELECTORS.
107,"Smt Chandabai Pagaria Jain Matric.Hr Sec School,Papermills Road,Perambur,Chennai-600011",1. Jawahar Nagar [ Ward No.66 ] Vengal Kannaiya Thottam 4th Street Dr No:1 to 100 999. OVERSEAS ELECTORS.
108,"Jaya Gopal Garodia Matric Hr Sec School,SRP Colony 7th Street,Agaram ,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Paper Mills Road 999. OVERSEAS ELECTORS.
109,"Jaya Gopal Garodia Matric Hr Sec School,SRP Colony 7th Street,Agaram ,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Raja Thottam 2. Jawahar Nagar [ Ward No.66 ] Markandeyan Street 3. Jawahar Nagar [ Ward No.66 ] A Block & B Block Raja Thottam T.N.S.C.B 4. Agaram [ Ward No.66 ] C Block Raja Thottam T.N.S.C.B 5. Agaram [ Ward No.66 ] D Block Raja Thottam T.N.S.C.B 6. Agaram [ Ward No.66 ] E Block Raja Thottam T.N.S.C.B 7. Agaram [ Ward No.66 ] S R P Colony 10th Street 8. Agaram [ Ward No.66 ] S R P Colony 11th Street 9. Agaram [ Ward No.66 ] S R P Colony 12th Street 10. Agaram [ Ward No.66 ] S R P Colony 13th
110,"Jaya Gopal Garodia Matric Hr Sec School,SRP Colony 7th Street,Agaram ,Chennai-600082",1. Agaram [ Ward No.66 ] S R P Colony 14th Street 2. Agaram [ Ward No.66 ] S R P Colony 15th Street 3. Agaram [ Ward No.66 ] S R P Colony 8th Street 4. Agaram [ Ward No.66 ] S R P Colony Aarthi Apartments 5. Jawahar Nagar [ Ward No.66 ] S.R.P. Colony 1st Street 6. Agaram [ Ward No.66 ] S R P Colony 2nd Street 999. OVERSEAS ELECTORS.
111,"Jaya Gopal Garodia Matric Hr Sec School,SRP Colony 7th Street,Agaram ,Chennai-600082",1. Agaram [ Ward No.66 ] S R P Colony 3rd Street 2. Agaram [ Ward No.66 ] S R P Colony 4th Street 3. Agaram [ Ward No.66 ] S R P Colony 5th Street 4. Agaram [ Ward No.66 ] S R P Colony 6th Street 5. Agaram [ Ward No.66 ] S R P Colony 7th Street 6. Jawahar Nagar [ Ward No.66 ] S.R.P Colony Main Road 999. OVERSEAS ELECTORS.
112,"Jaya Gopal Garodia Matric Hr Sec School,SRP Colony 7th Street,Agaram ,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar 1st Cross Street 2. Jawahar Nagar [ Ward No.66 ] Anugraha (Jawahar Nagar 1st Cross Street) 3. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar Koil 1st Cross Street 4. Agaram [ Ward No.66 ] Jawahar Nagar 4th Circular Road 5. Agaram [ Ward No.66 ] V C Grand Canyon 6. Agaram [ Ward No.66 ] Jawahar Nagar 3rd Circular Street 7. Agaram [ Ward No.66 ] Jawahar Nagar 3rd Circular 1st Cross Street 8. Agaram [ Ward No.66 ] Jawahar Nagar 3rd Circular 2nd Cross Street 9. Agaram [ Ward No.66 ] Jawahar
113,"Jaya Gopal Garodia Matric Hr Sec School,SRP Colony 7th Street,Agaram ,Chennai-600082",1. Agaram [ Ward No.66 ] Jawahar Nagar Temple Street 2. Agaram [ Ward No.66 ] Jawahar Nagar 5th Circular Road 3. Agaram [ Ward No.66 ] Jawahar Nagar 1st Circular Road 4. Agaram [ Ward No.66 ] Jawahar Nagar 2nd Circular Road 5. Agaram [ Ward No.66 ] Jawahar Nagar Temple Road 2nd Cross Street 6. Agaram [ Ward No.66 ] S R P Colony 9th Street 999. OVERSEAS ELECTORS.
114,"Jaya Gopal Garodia Matric Hr Sec School,SRP Colony 7th Street,Agaram ,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar (Jawahar Campus) 2. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar 4th Main Road 3. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar 70 Feet Road 999. OVERSEAS ELECTORS.
115,"Jaya Gopal Garodia Matric Hr Sec School,SRP Colony 7th Street,Agaram ,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar 1st Main Road 2. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar 2nd Main Road 3. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar 3rd Main Road 999. OVERSEAS ELECTORS.
116,"Jaya Gopal Garodia Matric Hr Sec School,SRP Colony 7th Street,Agaram ,Chennai-600082",1. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar 5th Main Road 2. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar 6th Main Road 3. Jawahar Nagar [ Ward No.66 ] Jawahar Nagar 6th Main Road Kamaraj Campus 999. OVERSEAS ELECTORS.
117,"Periyar Matric Higher Sec School,5th Street,Periyar Nagar,Chennai-600082",1. Periyar Nagar [ Ward No.66 ] Chandrasekaran Salai 2. Periyar Nagar [ Ward No.66 ] Periyar Nagar Venkatraman Salai 3. Periyar Nagar [ Ward No.66 ] Periyar Nagar 1st Street 999. OVERSEAS ELECTORS.
118,"Periyar Matric Higher Sec School,5th Street,Periyar Nagar,Chennai-600082",1. Periyar Nagar [ Ward No.66 ] Periyar Nagar 1st Cross Street 2. Periyar Nagar [ Ward No.66 ] Periyar Nagar 2nd Street 3. Periyar Nagar [ Ward No.66 ] Periyar Nagar 3rd Street 4. Periyar Nagar [ Ward No.66 ] Periyar Nagar 4th Street 5. Periyar Nagar [ Ward No.66 ] Periyar Nagar 5th Street 6. Periyar Nagar [ Ward No.66 ] Periyar Nagar 5th Cross Street 7. Periyar Nagar [ Ward No.66 ] Periyar Nagar 6th Street 8. Periyar Nagar [ Ward No.66 ] Periyar Nagar 6th Cross Street 999. OVERSEAS ELECTORS.
119,"Periyar Matric Higher Sec School,5th Street,Periyar Nagar,Chennai-600082",1. Periyar Nagar [ Ward No.66 ] Periyar Nagar 7th Street 2. Periyar Nagar [ Ward No.66 ] Periyar Nagar 8th Street 3. Periyar Nagar [ Ward No.66 ] Periyar Nagar 9th Street 4. Periyar Nagar [ Ward No.66 ] Periyar Nagar 10th Street 5. Periyar Nagar [ Ward No.66 ] Periyar Nagar 11th Street 6. Periyar Nagar [ Ward No.66 ] Periyar Nagar 12th Street 999. OVERSEAS ELECTORS.
120,"Periyar Matric Higher Sec School,5th Street,Periyar Nagar,Chennai-600082",1. Periyar Nagar [ Ward No.66 ] Periyar Nagar Karthikeyan Salai 2. Periyar Nagar [ Ward No.66 ] Periyar Nagar 12th 1st Cross Street 3. Periyar Nagar [ Ward No.66 ] Periyar Nagar 12th 2nd Cross Street 4. Periyar Nagar [ Ward No.66 ] Periyar Nagar 12th 3rd Cross Street 5. Periyar Nagar [ Ward No.66 ] Periyar Nagar 12th 4th Cross Street 999. OVERSEAS ELECTORS.
121,"Periyar Matric Higher Sec School,5th Street,Periyar Nagar,Chennai-600082",1. Periyar Nagar [ Ward No.66 ] Periyar Nagar Balasubramaniam Salai 2. Periyar Nagar [ Ward No.66 ] Periyar Nagar Jagannathan Salai 3. Periyar Nagar [ Ward No.66 ] Periyar Nagar Venkatesan Salai 999. OVERSEAS ELECTORS.
122,"Periyar Matric Higher Sec School,5th Street,Periyar Nagar,Chennai-600082",1. Periyar Nagar [ Ward No.66 ] Periyar Nagar 13th Street 2. Periyar Nagar [ Ward No.66 ] Periyar Nagar 14th Street 3. Periyar Nagar [ Ward No.66 ] Periyar Nagar 15th Street 4. Periyar Nagar [ Ward No.66 ] Periyar Nagar 15th 1st Cross Street 5. Periyar Nagar [ Ward No.66 ] Periyar Nagar 15th 2nd Cross Street 6. Periyar Nagar [ Ward No.66 ] Periyar Nagar 15th 3rd Cross Street 7. Periyar Nagar [ Ward No.66 ] Periyar Nagar 15th 4th Cross Street 999. OVERSEAS ELECTORS.
123,"Periyar Matric Higher Sec School,5th Street,Periyar Nagar,Chennai-600082",1. Periyar Nagar [ Ward No.66 ] Periyar Nagar 16th Street 2. Periyar Nagar [ Ward No.66 ] Periyar Nagar 17th Street 3. Periyar Nagar [ Ward No.66 ] Periyar Nagar 18th Street 4. Periyar Nagar [ Ward No.66 ] Periyar Nagar 18th 1st Cross Street 5. Periyar Nagar [ Ward No.66 ] Periyar Nagar 18th 2nd Cross Street 6. Periyar Nagar [ Ward No.66 ] Periyar Nagar 18th 3rd Cross Street 999. OVERSEAS ELECTORS.
124,"Periyar Matric Higher Sec School,5th Street,Periyar Nagar,Chennai-600082",1. Periyar Nagar [ Ward No.66 ] Periyar Nagar 19th Street 2. Periyar Nagar [ Ward No.66 ] Periyar Nagar 20th Street 3. Periyar Nagar [ Ward No.66 ] Periyar Nagar 21st Street 4. Periyar Nagar [ Ward No.66 ] Periyar Nagar 21st 1st Cross Street 5. Periyar Nagar [ Ward No.66 ] Periyar Nagar 22nd Street 6. Periyar Nagar [ Ward No.66 ] Periyar Nagar Kandaswamy Salai 999. OVERSEAS ELECTORS.
125,"CSI Middle School,Raghavan Street,Perambur- Chennai-600011",1. Sembium [ Ward No.68 ] Mariyanayagam Lane 2. Sembium [ Ward No.68 ] Mariyanayagam Main Road 3. Sembium [ Ward No.68 ] Sabapathy Street 999. OVERSEAS ELECTORS.
126,"CSI Middle School,Raghavan Street,Perambur- Chennai-600011",1. Perambur [ Ward No.68 ] Marianayagam Ist Street 2. Perambur [ Ward No.68 ] Marianayagam 2nd Street 3. Perambur [ Ward No.68 ] Watkins Street 999. OVERSEAS ELECTORS.
127,"Chennai Middle School,SRP Koil Street North,Gopalapuram,TVK Nagar,Chennai-600082",1. Sembium [ Ward No.68 ] Gopalapuram 2nd Street 2. Sembium [ Ward No.68 ] Gopalapuram 3rd Street 999. OVERSEAS ELECTORS.
128,"Chennai Middle School,SRP Koil Street North,Gopalapuram,TVK Nagar,Chennai-600082",1. Sembium [ Ward No.68 ] Gurumoorthy Nagar 2. Perambur [ Ward No.68 ] S R P Koil Street North 3. Perambur [ Ward No.68 ] Jassa Apartment S R P Koil Street 4. Perambur [ Ward No.68 ] Anbazhagan Nagar Elango Street 999. OVERSEAS ELECTORS.
129,"Chennai Middle School,SRP Koil Street North,Gopalapuram,TVK Nagar,Chennai-600082",1. Perambur [ Ward No.68 ] Gopalapuram 1st Street 2. Perambur [ Ward No.68 ] Gopalapuram 1st Cross Street 3. Perambur [ Ward No.68 ] Apparao Garden 1st Street 999. OVERSEAS ELECTORS.
130,"Chennai Middle School,SRP Koil Street North,Gopalapuram,TVK Nagar,Chennai-600082",1. Sembium [ Ward No.68 ] Anbazhagan 3rd Street 2. Sembium [ Ward No.68 ] Anbazhagan 4th Street 3. Sembium [ Ward No.68 ] Pallavan Street 4. Perambur [ Ward No.68 ] Anbazhagan Nagar Cheran Street 5. Perambur [ Ward No.68 ] Anbazhagan Nagar 2nd Street 6. Perambur [ Ward No.68 ] Apparao Garden 2nd Street 7. Perambur [ Ward No.68 ] Apparao Garden 7th Street 999. OVERSEAS ELECTORS.
131,"Chennai Primary School,Thiru Vi Ka Nagar,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] T V K Nagar T.N.H.B Door no. 1 to 249 999. OVERSEAS ELECTORS.
132,"Chennai Primary School,Thiru Vi Ka Nagar,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] T V K Nagar T.N.H.B Door No 250-746 999. OVERSEAS ELECTORS.
133,"Chennai Primary School,Thiru Vi Ka Nagar,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] T V K Nagar 2. Sembium [ Ward No.68 ] Otha Vadai 1st Street 3. Sembium [ Ward No.68 ] Otha Vadai 2nd Street 999. OVERSEAS ELECTORS.
134,"Chennai Primary School,Thiru Vi Ka Nagar,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Thiruvalluvar Street Anbazhagan Nagar 2. Sembium [ Ward No.68 ] Seethapathy Street 999. OVERSEAS ELECTORS.
135,"Chennai Primary School,Thiru Vi Ka Nagar,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Thiruvalluvar Cross Street 2. Sembium [ Ward No.68 ] Prakasam Street 3. Sembium [ Ward No.68 ] Ayyavoo Grammani Street 4. Sembium [ Ward No.68 ] Sivapatham Street 999. OVERSEAS ELECTORS.
136,"Anganwadi CPS,Thiru Vi Ka Nagar,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Chozhan Street 2. Sembium [ Ward No.68 ] Otha Vadai Street 3. Sembium [ Ward No.68 ] Kamarajar Street 999. OVERSEAS ELECTORS.
137,"Balaji Vidhyashram 4,5,6 Kennedy Square Main Road,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Samundeeswari Nagar 1st Street 2. Sembium [ Ward No.68 ] Samundeeswari Nagar 2nd Street 3. Sembium [ Ward No.68 ] Kennedy Square Main Road 4. Sembium [ Ward No.68 ] Kennedy Square 3rd Street 5. Sembium [ Ward No.68 ] Thillaiyadi Valliyamman Street 6. Sembium [ Ward No.68 ] Gandhi Street 999. OVERSEAS ELECTORS.
138,"Balaji Vidhyashram 4,5,6 Kennedy Square Main Road,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Ponnusamy Nagar Bharathi Street 2. Sembium [ Ward No.68 ] Ponnusamy Nagar 1st Street 3. Sembium [ Ward No.68 ] Ponnusamy Nagar 2nd Street 4. Sembium [ Ward No.68 ] Ponnusamy Nagar 3rd Street 5. Sembium [ Ward No.68 ] K.K.R Avenue (Don Bosco Street) 999. OVERSEAS ELECTORS.
139,"Smt Chandabai Pagaria Jain Matric.Hr Sec School,Papermills Road,Perambur,Chennai-600011",1. Sembium [ Ward No.68 ] George Colony Thirunavukarasu Street 2. Sembium [ Ward No.68 ] George Colony Raghavan Street 3. Sembium [ Ward No.68 ] George Colony Patham Street 4. Sembium [ Ward No.68 ] Elumalai Street 5. Sembium [ Ward No.68 ] E S I Colony Gurusamy Salai 999. OVERSEAS ELECTORS.
140,"Chennai Urudu Primary School,Maduraisamy Madam Street,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Madurai Samy Madam Street ( Door No- 1 to 60 ) 999. OVERSEAS ELECTORS.
141,"Chennai Urudu Primary School,Maduraisamy Madam Street,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Madurai Samy Madam Main Road 2. Sembium [ Ward No.68 ] Madurai Samy Madam 2nd Street 999. OVERSEAS ELECTORS.
142,"Chennai Urudu Primary School,Maduraisamy Madam Street,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Madurai Samy Madam Street Dr No: 101 to End 2. Sembium [ Ward No.68 ] Madurai Samy Madam Huts 3. Sembium [Ward No:68] Madurai Samy Madam Street ( Door No- 61 to End ) 999. OVERSEAS ELECTORS.
143,"Chennai Urudu Primary School,Maduraisamy Madam Street,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Jaibeam Nagar 1st Street 2. Sembium [ Ward No.68 ] Jaibeam Nagar 2nd Street 3. Sembium [ Ward No.68 ] Jaibeam Nagar 3rd Street 4. Sembium [ Ward No.68 ] Madurai Samy Madam 1st Street 999. OVERSEAS ELECTORS.
144,"Chennai Urudu Primary School,Maduraisamy Madam Street,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Madurai Samy Madam Lane (East Street) 2. Sembium [ Ward No.68 ] S B I Colony 3. Sembium [ Ward No.68 ] Madurai Samy Madam Lane 4. Sembium [ Ward No.68 ] Balamurugan Street 999. OVERSEAS ELECTORS.
145,"Chennai Urudu Primary School,Maduraisamy Madam Street,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Jamaliya T.N.S.C.B 2. Sembium [ Ward No.68 ] Kalayanasundaram Street 999. OVERSEAS ELECTORS.
146,"Chennai Urudu Primary School,Maduraisamy Madam Street,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Subramaniya Thottam Main Road 2. Sembium [ Ward No.68 ] Subramaniya Thottam1st Street 3. Sembium [ Ward No.68 ] Subramaniya Thottam 2nd Street 999. OVERSEAS ELECTORS.
147,"Chennai Urudu Primary School,Maduraisamy Madam Street,Sembium,Chennai-600011",1. Sembium [ Ward No.68 ] Subramaniya Thottam 5th Street 2. Sembium [ Ward No.68 ] Jamaliya Lane S.C.B 3. Sembium [ Ward No.68 ] Ambedhkar Nagar 999. OVERSEAS ELECTORS.
148,"Division Off No.68,Papermills Road,Perambur,Chennai-600011",1. Sembium [ Ward No.68 ] Teeds Garden 4th Street 999. OVERSEAS ELECTORS.
149,"Sri Champalal Baharia Jain Hr Sec School,Papermills Road,Perambur,Chennai-600011",1. Sembium [ Ward No.68 ] Teeds Garden 5th Cross Street 2. Sembium [ Ward No.68 ] Teeds Garden 6th Cross Street 999. OVERSEAS ELECTORS.
150,"Sri Champalal Baharia Jain Hr Sec School,Papermills Road,Perambur,Chennai-600011",1. Sembium [ Ward No.68 ] Teeds Garden 7th Street 2. Sembium [ Ward No.68 ] Teeds Garden 1st Cross Street 3. Sembium [ Ward No.68 ] Teeds Garden 3rd Cross Street 999. OVERSEAS ELECTORS.
151,"Sri Champalal Baharia Jain Hr Sec School,Papermills Road,Perambur,Chennai-600011",1. Sembium [ Ward No.68 ] Malligaipoo Nagar 1st Street 2. Sembium [ Ward No.68 ] Teeds Garden Lakshmi Nagar 3. Sembium [ Ward No.68 ] Teeds Garden Lakshmi Nagar 1st Street 4. Sembium [ Ward No.68 ] Teeds Garden Lakshmi Nagar 2nd Street 5. Sembium [ Ward No.68 ] Lakshmi 3rd Street 6. Sembium [ Ward No.68 ] Teeds Garden 4th Street Lakshmi Nagar 999. OVERSEAS ELECTORS.
152,"Gandhiji Memorial Primary School,Papermills Road,Perambur,Chennai-600011",1. Sembium [ Ward No.68 ] Janakiram 1st Main Road 2. Sembium [ Ward No.68 ] janakiram Nagar 2nd Main Road 3. Sembium [ Ward No.68 ] janakiram Nagar 1st Street 4. Sembium [ Ward No.68 ] Janakiram 2nd Street 999. OVERSEAS ELECTORS.
