Polling Station No.,Building,Polling Areas
200,Govt Hr Sec School East New Building East Portion Vilathikulam,"1.Villathikulam (S.P) Salayam Street 3 Sandu , 2.Villathikulam (S.P) Salayam Street , 3.Villathikulam (S.P) West Car Street , 4.Villathikulam (S.P) Poomariamman Kovil Street , 5.Villathikulam (S.P) Salayam Street Water Tank Road , 6.Villathikulam (S.P) Salayam Street 1 99.OVERSEAS ELECTORS"
201,"Panchayat Union Primary School SouthEast New Building, Vilathikulam","1.Villathikulam (S.P) East Car Street 2 , 2.Villathikulam (S.P) East Car Street 1 , 3.Villathikulam (S.P) Keelarathaveethi Street 3 , 4.Villathikulam (S.P) Keelarathaveethi Street 6 , 5.Villathikulam (S.P) Pandianar Street , 6.Villathikulam (S.P) K.V.K. Samy Nagar Mudaliyar Street Block 8 ,"
202,"Panchayat Union Primary School Centre Building East Portion, Vilathikulam","7.Vilathikulam (S.P) Vambor Street , 8.Villathikulam (S.P) Baharathi Street , 9.Villathikulam (S.P) Bharathi 1 Street , 10.Villathikulam (S.P) Bharathi 2 Street , 11.Villathikulam (S.P) Pathirakaliamman Kovil Street , 12.Villathikulam (S.P) Police line Street , 13.Villathikulam (S.P) Annanagar 99.OVERSEAS"
203,T.D.T.A Middle School North Building Vilathikulam,"1.Vilathikulam(S.P) Melaratha street , 2.Vilathikulam(S.P) Sannathi Street , 3.Vilathikulam(S.P) Taluk Office Road , 4.Villathikulam (S.P) Nathaji Street , 5.Vilathikulam(S.P) Hospital road , 6.Vilathikulam(S.P) Thulasipatti 99.OVERSEAS ELECTORS"
204,"T.D.T.A Middle School South Eastern Side, Vilathikulam",1.Vilathikulam(S.P) MeeranPalalayam street1 2.Vilathikulam(S.P) MeeranPalayam street 2 99.OVERSEAS ELECTORS
205,"St .Piaus R C Primary School, Kathalampatti","1.Vilathikulam(S.P) Katthalampatti , 2.Vilathikulam(S.P) Thulukkankulam 99.OVERSEAS ELECTORS"
206,"Sri Balamurugan Primary School East Hall, Lekkampatti","1.Manthikulam (R.V) And (P) Lekkampatti Block 3 , 2.Mutthaiyapuram (R.V) And (P) Ellanthaikulam Block 4 99.OVERSEAS ELECTORSvv"
207,"Anganwady Building, Elanthikulam",3.Mutthaiyapuram (R.V) And (P) Ellanthaikulam Block 5 9.OVERSEAS ELECTORS
208,Govt Adi Dravidar Welfare Primary School O.Lakshminarayanapuram,1.Manthikulam (R.V) And (P) O.Lakshminarayanapuram Block 2 99.OVERSEAS ELECTORS
209,Govt High School East New Building Ariyanayagipuram,"1.Ariyanayakipuram (R.V) And (P) Ariyanayakipuram Block 1 , 2.Ariyanayakipuram(R.V) And (P) Ariyanayakipuram Block 2 , 3.Ariyanayakipuram (R.V) And (P) Rettiyapatti Block 3 , 4.Ariyanayakipuram (R.V) And (P) Rettiyapatti Block 4 99.OVERSEAS ELECTORS"
210,Govt High School New Building North Side Ariyanayagipuram,"1.Mutthaiyapuram (R.V) And (P) Mutthaiyapuram , 2.Mutthaiyapuram (R.V) And (P) Mutthaiyapuram Block 1 , 3.Matharajapuram (R.V) And (P) Matharajapuram Block 5 99.OVERSEAS ELECTORS"
211,Panchayat Union Primary School Thathaneri,"1.ThathaNeri (R.V) And (P) ThathaNeri Block 1 , 2.ThathaNeri (R.V) And (P) ThathaNeri Block 2 , 3.ThathaNeri (R.V) And (P) Ramasamypuram Block 4 , 4.Kannimarkuttam (R.V), ThathaNeri (P) Kannimarkuttam Block 6 , 5.Kannimarkuttam (R.V), Thathanari (P) Ucimaciyapuram Block 6"
212,Shenbagavinayagar Hindu Primary School M.Kumarasakkanapuram,"1.Kumarasakkanapuram (R.V) And (P) North Street Block 1 , 2.M.Kumara Sakkanapuram (R.V) And (P) South Street Block 2 , 3.M. Subramaniapuram (R.V), Kumara Sakkanapuram (P) Veerakanchipuram Block 3 99.OVERSEAS ELECTORS"
213,Hindu Ganapathikasinathan Primary School East Building K.Thangamalpuram,"1.K. Thangammalpuram (R.V) And (P) K. Thangammalpuram Block 1 , 2.K. Thangammalpuram (R.V) And (P) K. Thangammalpuram Block 2 99.OVERSEAS ELECTORS"
214,St. Thanislas Primary School Eastern Portion Soorangudi,"1.Soorankudi (R.V) And (P) North Street Block 1 , 2.Soorankudi (R.V) And (P) Mela Street Block 1 , 3.Soorangudi (R.V) And (P) Pillaiyar Kovil Street Block 1 , 4.Soorangudi (R.V) And (P) Utchi natham Road West Block 1 , 5.Soorangudi (R.V) And (P) Middle Street Block 2 6.Soorankudi (R.V) and (P) South Street"
215,St. Thanislas Primary School Western Portion Soorangudi,"1.Soorankudi (R.V) And (P) Keela Street Block 4 , 2.Soorangudi (R.V) And (P) North Street Block 4 , 3.Soorangudi (R.V) And (P) Arunthathiyar Street Block 4 , 4.Soorangudi (R.V) And (P) Aathidravidar Colony Street Block 4 , 5.Soorangudi (R.V) And (P) Silon Colony Block 4 99.OVERSEAS ELECTORS"
216,St .Sebasthiyar Middle School Western Portion Vembar,"1.Vembaor (R.V) And (P) Ambalakarar Street Block 3 , 2.Vembaor (R.V) And (P) Rajapalayam Block 2 , 3.Vembaor (R.V) And (P) Melaramarayapuram Block 5 , 4.Vembaor (R.V) And (P) Siluvaipuram Block 5 , 5.Vembar (R.V) And (P) Rayappapuram Block 6 99.OVERSEAS ELECTORS"
217,St. Sebasthiyar Middle School West Main Building Vembar,"1.Vembaor (R.V) And (P) Vembaor block 1 , 2.Vembaor (R.V) And (P) Vembaor Block 2 99.OVERSEAS ELECTORS"
218,Panchayat Union Primary School Keela Shanmugapuram,1.M. Shunmugapuram (R.V) And (P) KeelaShunmugapuram Block 2 99.OVERSEAS ELECTORS
219,"St.Peter Middle School, Middle School, Western Side North Building, Vembar Subramaniyapuram","1.Vembar (R.V), Vembar South (P) Subbramaniyapuram Block 1 99.OVERSEAS ELECTORS"
220,"St.Peter Middle School, South Side West Building, Vembar Subramaniyapuram","1.Vembar (R.V), Vembar South (P) Subbramaniyapuram Block 2 99.OVERSEAS ELECTORS"
221,Hindu Nadar Uravienmurai Committee Primary School North Eastern portion Valasamudrapuram Vembar,"2.Vembar (R.V), Vembar South (P) Valasamuthiram Block 2 99.OVERSEAS ELECTORS"
222,"Hindu Nadar Uravienmurai Committee Primary School South western portion, Valasamudrapuram Vembar","1.Vembar (R.V), Vembar South (P) Valasamuthiram Block1 , 1.Vembar (R.V), Vembar South (P) Pachiyapuram Block 3 , 2.Vembar (R.V), Vembar South (P) Pachiyapuram Block 3 , 3.Vembar (R.V), Vembar South (P) Matharachipuram Block 3 4.Vembar(R.V), Vembar South (P) Attrukku akkari Block 3"
223,"St. Antoniyar High School New Building West Portion, Periasamypuram","1.Periyasamypuram (R.V) And (P) Periyasamypuram Block 1, 3.Periyasamypuram (R.V) And (P) Kunjaipuram Block 3 , 4.Periyasamypuram (R.V) And (P) Muthaiapuram Block 4 99.OVERSEAS ELECTORS"
224,"St. Antoniyar High School, New Building East portion, Periasamypuram",2.Periyasamypuram (R.V) And (P) Periyasamypuram Block 2 99.OVERSEAS ELECTORS
225,Panchayat Union Primary School New Building M.Shanmugapuram,1.M. Shunmugapuram (R.V) And (P) M. Shunmugapuram Block 1 99.OVERSEAS ELECTORS
226,Panchayat Union Primary School Old Building Melmanthai,1.Melmanthai (R.V) And (P) Melmanthai Block 2 99.OVERSEAS ELECTORS
227,Panchayat Union Primary School New Building Melmanthai,1.Melmanthai (R.V) And (P) Melmanthai Block 1 99.OVERSEAS ELECTORS
228,T.N.D.T.A Primary School E.Velayuthapuram,"1.E. Velayuthapuram (R.V), Melmanthai (P) E. Velauthapuram Block 3 99.OVERSEAS ELECTORS"
229,Panchayat Union Middle School Virusampatti,"1.Virusampatti (R.V) And (P) Virusampatti block 1 , 2.Virusampatti (R.V),And (P) Virusampatti Block 2 , 3.Virusampatti (R.V) And (P) Mamunainapuram Block 3 99.OVERSEAS ELECTORS"
230,"Kumaran Hindu Primary School, Poosanur","1.Poosanoor (R.V) And (P) Poosanoor Block1 2.Poosanoor (R.V) And (P) Vadamalaisamuthiram Block 2 , 3.Poosanoor (R.V) And (P) Kumarasakanapuram Block 4 , 4.Poosanoor (R.V) And (P) M. Velauthapuram Block 5 99.OVERSEAS ELECTORS"
231,"Panchayat Union Primary School, New Building Puliankulam","1.Puliangkulam (R.V) And (P) Puliangkulam Block 1 , 2.Puliangkulam (R.V) And (P) Puliangkulam Block 2 , 3.Puliangkulam (R.V) And (P) ArasanKulan Block 3 99.OVERSEAS ELECTORS"
232,"Panchayat Union Middle School New Building, Nedunkulam","1.Nedungulam (R.V) And (P) Nedungulam Block 1 , 2.Nedungulam (R.V) And (P) Nedungulam (Thuvaranthai) Block 2 99.OVERSEAS ELECTORS"
233,T.D.T.A.Middle School West Building V. Vedapatti,"1.V. Vedapatti (R.V) And (P) V. Vedapatti Block 1 , 2.V.Vedapatti (R.V) And (P) V.Vedapatti Block 2 , 3.V.Vedappatti (R.V) And (P) V.Vedappatti Block 3 99.OVERSEAS ELECTORS"
234,"Panchayat Union Primary School East Portion, Pallakulam","1.Pallakulam (R.V), Nedungulam(P) Pallakulam Block 2 , 2.Pallakulam (R.V), Nedungulam (P) Pallakulam Block 3 99.OVERSEAS ELECTORS"
235,"Hindu Nadar Middle School West Building South portion,Kulathur","1.Kulathur East (R.V), Kulathur (P) Kulathur East Block 4 , 2.Kulathur (R.V), Kulathur (P) Kulathur North Block 3 99.OVERSEAS ELECTORS"
236,"Hindu Nadar Middle School East Block, Main Building Kulathur","1.Kulathur (R.V), Kulathur (P) Melakachilapuram Block 1 , 2.Kulathur (R.V), Kulathur (P) Muthuramalingapuram Block 3 99.OVERSEAS ELECTORS"
237,Hindu Nadar Middle School West Building South Side Kulathur,"1.Kulathur North (R.V), Kulathur (P) Kachilapuram Block 1 , 2.Kulathur North (R.V), Kulathur (P) Ramachandrapuram Block 1, 3.Kulathur North (R.V), Kulathur (P) Ramanathapuram Block 1 99.OVERSEAS ELECTORS"
238,"Panchayat Union Middle School, K.Subramaniapuram","1.Kulathur North (R.V), Kulathur (P) Subramaniyapuram Block 1 99.OVERSEAS ELECTORS"
239,"Govt Higher Secondary School Western Portion, Kulathur","1.Kulathur South (R.V),Kulathur (P) Kulathur South Block 8 99.OVERSEAS ELECTORS"
240,"Govt Higher Secondary School North Building Central Hall, Kulathur","1.Kulathur South (R.V), Kulalthur (P) Kulathur South Block 9 , 2.Kulathur South (R.V),Kulathur (P) Kulathur South Block10 , 3.Kulathur South (R.V), Kulathur (P) Kulathur South Block 11 99.OVERSEAS ELECTORS"
241,Panchayat Union Primary School Mullur,"1.Mullur Muthukumarapuram (R.V), Mullur (P) Mullur Block 1 , 2.Mullur Muthukumarapuram (R.V), Mullur (P) Muthukumarapuram Block 2 , 3.Mullur Muthukumarapuram (R.V),Mullur (P) Ayyerpatti Block 3 99.OVERSEAS ELECTORS"
242,T.D.T.A Middle School South Side Kollamparumbu,"1.Kollamparambu (R.V) And (P) Kollamparambu Block 1 , 2.Kollamparambu (R.V) And (P) Kollamparambu Block 2 99.OVERSEAS ELECTORS"
243,Panchayat Union Primary School East Portion K.Shunmugapuram,"1.K. shunmugapuram (R.V) And (P) K. shunmugapuram block 1, 2.K. Shunmugapuram (R.V) And (P) K. Shunmugapuram Block 2 99.OVERSEAS ELECTORS"
244,Panchayat Union Primary School V.Thalavaipuram,"1.D.Duraisamypuram (R.V), Vallinayahipuram (P) Vallinayahipuram block 1 , 2.D.Duraisamypuram (R.V), Vallinayahipuram (P) Venkateshpuram Block 2 , 3.D.Duraisamypuram (R.V), Vallinayahipuram (P) Thalavaipuram Block 3 , 4.D. Duraisamypuram (R.V), Vallinayahipuram (P)"
245,Hindu Nadar Primary School T. Duraisamy Puram,"1.Therkkukalmaydu (R.V) And (P) Therkkukalmaydu Block 1 , 2.Therkkukalmaydu (R.V) And (P) Melakalmaydu Block 2 , 3.Therkkukalmaydu (R.V) And (P) Pugadupatti duraisamypuram Block 3 , 4.Therkkukalmaydu (R.V) And (P) Duraisamypuram Block 4 , 5.Therkkukalmaydu (R.V) And (P)"
246,"Panchayat Union Elementry School, South Building, Vedanattham","1.Vedanatham (R.V) And (P) Vedanatham block 1 , 3.Vedanatham (R.V) And (P) Vedanatham Block 3 99.OVERSEAS ELECTORS"
247,"Panchayat Union Elementry School, North Building, Vedanattham","2.Vedanatham (R.V) And (P) Vedanatham Block 2 , 99.OVERSEAS ELECTORS"
248,"Panchayat Union Middle School, North New Building, Pattanamarudur","1.Tharuvaikulam (R.V) And (P), & Pattanamaruthour (R.V) And (P) Pattanamaruthour Block 1 , 2.Tharuvaikulam (R.V) And (P), & Pattanamaruthour (R.V) And (P) Bhalarpatti Block 3 99.OVERSEAS ELECTORS"
249,T.N.D.T.A .Middle School North East Building V. Kalukasalapuram Veppalodai,"1.Veppalodai (R.V) And (P) North Street Block 1 , 2.Veppalodai (R.V) And (P) Nasavalar Block 2 99.OVERSEAS ELECTORS"
250,"T.N.D.T.A., Middle School West Building V. Kalukasalapuram Veppalodai","1.Veppalodai (R.V) And (P) V.Kalukachalapuram Block 3 , 2.Veppalodai (R.V) And (P) Malaiyan Block 4 , 3.Veppalodai (R.V) And (P) Venkatachalapuram Block 7 99.OVERSEAS ELECTORS"
251,V. P. S. G. Primary School V. Pandiapuram Veppalodai,"1.Veppalodai (R.V) And (P) Veppalodai Block 5 , 2.Veppalodai (R.V) And (P) Veppalodai Block 6 , 3.Veppalodai (R.V) And (P) North Kalmaydu Block 8 99.OVERSEAS ELECTORS"
252,Hindu Nadar Middle School South Building Panaiyur,"1.Kulathur South (R.V), Kulathur (P) Mettupanaiur north street block 4 99.OVERSEAS ELECTORS"
253,Hindu Nadar Middle School North Building Panaiyur,"1.Kulathur South (R.V), Kulathur (P) Mettu Panaiur South Street Block 4 , 2.Kulathur South (R.V), Kulathur (P) SouthPanaiur East Street Block 4 99.OVERSEAS ELECTORS"
254,Panchayat Union Primary School Inam kallurani,"1.Vaippar Part 1 (R.V) Vaippar (P) Vepalodai factory Block 6 , 2.Kallurani (R.V), Vaippar (P) Innamkallurani Block 7 99.OVERSEAS ELECTORS"
255,Panchayat Union Primary School Vaippar,"1.Vaippar Part 1 (R.V), Vaippar (P) Vaippar Block 1 , 2.Vaippar Part 1 (R.V), Vaippar (P) Vaippar Block 2 , 3.Vaippar Part 1 (R.V), Vaippar (P) Sri Ramapuram Block 3 99.OVERSEAS ELECTORS"
256,"Panchayat Union Primary School East Building, Kalaignanapuram","1.Vaippar Part 1 (R.V), Vaippar (P) Kalaignnapuram Block 1 , 2.Vaippar Part 1(R.V), Vaippar (P) Thulukkankulam Block 5 99.OVERSEAS ELECTORS"
257,"St.Louis R.C. Higher Secondary School North west Building west side, Keelavaippar","1.Vaippar Part 2 (R.V), KeelaVaippar (P) Chipikulam Block 3 , 2.Vaippar Part 2 (R.V), KeelaVaippar (P) Chipikulam Block 3 , 3.Vaippar Part 2 (R.V), KeelaVaippar (P) Ahamadpuram Block 3 , 4.Vaippar Part 2 (R.V), KeelaVaippar (P) Kundaperumalpuram Block 3 99.OVERSEAS ELECTORS"
258,St. Louis R. C. Higher Secondary School North Building East Side Keela vaippar,"1.Vaippar Part 2 (R.V), KeelaVaippar (P) Church Street Block 1 , 2.Vaippar Part 2 (R.V), KeelaVaippar (P) West Street Block 2 99.OVERSEAS ELECTORS"
259,St. Louis R. C. Higher secondary School North Building West Side Keela vaippar,"1.Vaippar Part 2 (R.V), KeelaVaippar (P) Water Tank Street Block 1 , 2.Vaippar Part 2 (R.V), Keelavaippar (P) Singaravelar Colony Block 2 , 3.Vaippar Part 2 (R.V), Keelavaippar (P) Beach Road Street Block 3 99.OVERSEAS ELECTORS"
