Polling Station No.,Building,Polling Areas
89,"Pt. Union Ele.School , South Facing Building, West Enterance 4th std, Achampathu-625019","1.Erkudi Achampathu (R.V) Erkudi Achampathu (P) Lalachathiracolony Achampathu ward 4 , 2.Erkudi Achampathu (R.V) Erkudi Achampathu (P) Theni Mani Road Erkudi Ward 5 3.Erkudi Achampathu (R.V) Erkudi Achampathu (P) Erattai Vaykkal Kalavasal Melakkal Main Road , 4.Erkudi Achampathu (R.V) Erkudi Achampathu (P) V.O.C. Street Erukudi Atchampathy Ward 1 , 5.Erkudi Achampathu (R.V) Erkudi Achampathu (P) Theni Main Road Erkudi Achampathu ward 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
90,"Pt.Union Ele.School , North Side Building , Pudhukulam II Bit -625005","1.Pudukulam Bit 1 (R.V) Pudukulam (p) Pudukulam Bit 1 ward 1 & ward 2 , 2.Pudukulam Bit 1 (R.V) Pudukulam (p) South Street Ward 2 , 3.Sampakudi (R.V) Pudukulam (P) Sampakudi ward 3 , 4.Sampakudi (R.V) Pudukulam (P) Veluchamy Nagar ward 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
91,"Pillaimar Hr.Sec.School ,North Wing West Side Room P P Chavadi-625016","1.Madurai (C) Pichaipillai Chavadi Ward 22 , 2.Madurai (C) Thillai Nagar P. P. Chavadi Ward 22 , 3.Madurai (C) Thirumalai Colony 1st Street Ward 22 , 4.Madurai (C) Thirumalai Colony 2nd Street Ward 22 , 5.Madurai (C) Thirumalai Colony 3rd Street Ward 22 , 6.Madurai (C) Thirumalai Colony 4th Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
92,"Pillaimar Hr.Sec.School ,Western Side Middle Class Building P P Chavadi- 625016","1.Madurai (C) Thirumalai Colony 5th Street Ward 22 , 2.Madurai (C) Thirumalai Colony 6th Street Ward 22 , 3.Madurai (C) Thirumalai Colony 7th Street Ward 22 , 4.Madurai (C) Thirumalai Colony 8th Street Ward 22 , 5.Madurai (C) Thirumalai Colony 9th Street Ward 22 , 6.Madurai (C) Thirumalai Colony Ward 22 , 7.Madurai (C) Ashok Nagar 1st Street Ward 22 , 8.Madurai (C) Ashok Nagar 2nd Street Ward 22 , 9.Madurai (C) Malligai Veethi Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
93,"Pillaimar Hr.School ,South Wing South Side (8A) P.P.Chavadi -625016","1.Madurai (C) Bharathiyar 1st Street Ward 22 , 2.Madurai (C) Suresh Veethi Nataraj Nagar Ward 22 , 3.Madurai (C) Erulandi Street Natraj Nagar Ward 22 , 4.Madurai (C) Pandiammal Veethi Natraj Nagar Ward 22 , 5.Madurai (C) Virudhachalam Street Natraj Nagar Ward 22 , 6.Madurai (C) Chockalingam Pillai Street Natraj Nagar Ward 22 , 7.Madurai (C) Seethaiyammal Street Natraj Nagar Ward 22 , 8.Madurai (C) Karupaiya Devar Veethi Ward 22 , 9.Madurai (C) Jayaseelan Street Natraj Nagar Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
94,"Pillaimar Hr.School ,South Wing South Side (last Class room) North Zone P P Chavadi-625016","1.Madurai (C) Ramaiyadevar Street Natraj Nagar Ward 22 , 2.Madurai (C) Johnson Street Natraj Nagar Ward 22 , 3.Madurai (C) Madha Kovil West Street Ward 22 , 4.Madurai (C) Kandhasamy Street Natraj Nagar Ward 22 , 5.Madurai (C) Nethaji Street Ward 22 , 6.Madurai (C) Parvathi Veethi Natraj Nagar Ward 22 , 7.Madurai (C) Vivekanandhar Street Natraj Nagar Ward 22 , 8.Madurai (C) Thamarai Veethi Natraj Nagar Ward 22 , 9.Madurai (C) Prakash Veethi Natraj Nagar Ward 22 , 10.Madurai (C) Krishna Street Natraj Nagar Ward 22 , 11.Madurai (C) Meenakshi Street Natraj Nagar Ward 22 , 12.Madurai (C) Mullai Veethi Natraj Nagar Ward 22 , 13.Madurai (C) Murugan Street Natraj Nagar Ward 22 , 14.Madurai (C) Officers Town Natraj Nagar Ward 22 , 15.Madurai (C) Ayyanar Street Natraj Nagar Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
95,"St. John Matric School ,West Side Western Portion, Kochadai 625016","1.Madurai (C) Irulandi Devar Colony Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
96,"St. John Matric School ,East Side Building 2nd Room North Side Kochadai- 625016","1.Madurai (C) P P Chavadi Theni Main Road Ward 20 , 2.Madurai (C) P P Chavadi V O C Street Ward 22 , 3.Madurai (C) V O C Street Ward 22 , 4.Madurai (C) P P Chavadi V O C 2nd Street Main Road Ward 22 , 5.Madurai (C) P P Chavadi V O C Street South Street Ward 22 , 6.Madurai (C) Doak Nagar Main Road Ward 22 , 7.Madurai (C) Doak Nagar 7th Cross Street Ward 22 , 8.Madurai (C) Doak Nagar 8th Cross Street Ward 22 , 9.Madurai (C) Doak Nagar 9th Cross Street Ward 22 , 10.Madurai (C) Doak Nagar 10th Cross Street Ward 22 , 11.Madurai (C) Doak Nagar 11th Cross Street Ward 22 , 12.Madurai (C) Muthuramalinga Devar Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
97,"St. John Matric School ,East Wing Middle Portion (prekg) Kochadai-625016","1.Madurai (C) Doak Nagar Main Visalam 12th Cross Street Ward 22 , 2.Madurai (C) Doak Nagar 13th Cross Street Ward 22 , 3.Madurai (C) Doak Nagar Visalam 14th Cross Street Ward 22 , 4.Madurai (C) S B O Colony , 5.Madurai (C) Ashok Nagar 3rd Street 22 , 6.Madurai (C) Ashok Nagar 4th Street Ward 22 , 7.Madurai (C) Subaiah Devar Street Ward 22 , 8.Madurai (C) Durairaj Devar Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
98,"St. John Matric School ,East Side Building 3rd Room From North Side, Kochadai-625016","1.Madurai (C) Bharathiyar Nagar 1st Street Ward 20 , 2.Madurai (C) Bharthiyar Nagar 2nd Street Ward 20 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
99,"St. John Matric School ,East Wing Middle Portion, Kochadai-625016","1.Madurai (C) Muthaiah Kovil 1st Street Ward 22 , 2.Madurai (C) Muthaiah Kovil 2nd Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
100,"St. John Matric School ,East Side 4th Room North Side, Kochadai-625016","1.Madurai (C) Vellanmaidurai Kudiyirupu Ward 22 , 2.Madurai (C) Ramasamy Muthaliar Street Ward 22 , 3.Madurai (C) Kalai Ambalagarar Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
101,"St.John Matric Hr.Sec. School ,South Side New Building 1st Room, Kochadai- 625016","1.Madurai (C) Shanthisathan Apartments Kochadai Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
102,"Saint John Matric Hr. Sec. School , South Face Building, UKG 'C' Section, Kochadai-625016","1.Madurai (C) Paul Vanna Devar Street Ward 22 , 2.Madurai (C) Irulandi Thevar Street Ward 22 , 3.Madurai (C) Muthaiah Thevar Street Ward 22 , 4.Madurai (C) Periyakaruppa Thevar Street Ward 22 , 5.Madurai (C) Ammachiatha Kovil Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
103,"Saint John Matric Hr.Sec.School ,East Side Building First Room From South Side, Kochadai-625016","1.Madurai (C) Doak Nagar Main Road Ward 22 , 2.Madurai (C) Harijan Colony Ward 22 , 3.Madurai (C) Kaalaan Kovil Street Ward 22 , 4.Madurai (C) Mariamman Kovil Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
104,"KGV Sala Middle School ,Mel Side, Virattipathu -625016","1.Madurai (C) Virattipathu (P) Theni Main Road Ward 22 , 2.Madurai (C) Virattipathu (P) Theni Road 2nd Street Ward 22 , 3.Madurai (C) Virattipathu (P) Pillaiyar Kovil Street Ward 22 , 4.Madurai (C) Virattipathu (P) Muthallamman Kovil Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
105,"KGV Sala Middle School ,South Side, Virattipathu-625016","1.Madurai (C) Virattipathu (P) Harijan Colony Ward 22 , 2.Madurai (C) Virattipathu (P) Muthu Devar Colony 1st Street Ward 22 , 3.Madurai (C) Virattipathu (P) Muthu Devar Colony 2nd Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
106,"KGV Sala Middle School ,Western Side North Wing Class Room Virattipathu- 625016","1.Madurai (C) Virattipathu (P) Ayyanar Kovil Street Ward 22 , 2.Madurai (C) Virattipathu (P) H.M.S.Colony Ramalinga Nagar Ward 22 , 3.Madurai (C) Virattipathu (P) H.M.S Colony R.K.P. Konnar Nagar Ward 22 , 4.Madurai (C) Virattipathu (P) H.M.S Colony R.K.P. Nagar Pudhuvalvu Nagar Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
107,"KGV Sala Middle School ,North Last Office Room, Virattipathu-625016","1.Madurai (C) Virattipathu (P) H.M.S. Colony Anandha Nagar Ward 22 , 2.Madurai (C) Virattipathu (P) H.M.S.Colony Ponnar Nagar Main Street Ward 22 , 3.Madurai (C) Virattipathu (P) H.M.S.Colony Ponnar Nagar 1st Street Ward 22 , 4.madurai (C) Virattipathu (P) H.M.S.Colony Ponnar Nagar 2nd Street Ward 22 , 5.Madurai (C) Virattipathu (P) H.M.S.Colony Ponnar Nagar 3rd Street Ward 22 , 6.Madurai (C) Virattipathu (P) Ponnar Colony Ward 22 , 7.Madurai (C) Virattipathu (P) P.T.R Nagar Ward 22 , 8.Madurai (C) Virattipathu (P) Puthuvalvu Nagar Indu Kudiyiruppu Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
108,"K.G. V. Sala Middle School ,East Side, Virattipathu -625016","1.Madurai (C) Virattipathu (P) H.M.S.Colony Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
109,"K.G. V. Sala Middle School ,East Side North Building East Side, Virattipathu- 625016","1.Madurai (C) Virattipathu (P) Virattipathu Melatheru-1 Ward 22 , 2.Madurai (C) Virattipathu (P) Virattipathu Melatheru -2 Ward 22 , 3.Madurai (C) Virattipathu (P) Co.op Tex Colony Ward 22 , 4.Madurai (C) Virattipathu (P) H.M.S Colony Ward 22 , 5.Madurai (C) Virattipathu (P) Poonga Nagar 1st Street Ward 22 , 6.Madurai (C) Virattipathu (P) Jai Nagar Ward 22 , 7.Madurai (C) Virattipathu (P) Kamatchi Amman Kovil Street Ward 22 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
110,"Royal Public Matric School ,North Portion West Side Pethaniyapuram- 625016","1.Madurai (C) Muniyandi Kovil Street Ward 21 , 2.Madurai (C) Bhagavath Singh Street Ward 21 , 3.Madurai (C) Ezhil Veethi Ward 21 , 4.Madurai (C) Boomariyamman Kovil Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
111,"Royal Public Matric School ,South Side Building West Room Pethaniyapuram- 625016","1.Madurai (C) Dhileepan Street Ward 21 , 2.Madurai (C) Sathya Veethi Ward 21 , 3.Madurai (C) Vivekananthapuri 1st Street Ward 21 , 4.Madurai (C) Mookaiah Devar Veethi Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
112,"Royal Public Matric School , L.K.G South Zone East Facing, Byepass Road Pethaniyapuram-625016","1.Madurai (C) V P Chinthan Street Ward 21 , 2.Madurai (C) N.S.K. Main Veethi Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
113,"Royal Public Matric School ,Northern Portion West Side, L.K.G. A Section, Pethaniyapuram-625016","1.Madurai (C) N.S.K. 1st Cross Street Ward 21 , 2.Madurai (C) N.S.K. 2nd Cross Street Ward 21 , 3.Madurai (C) N.S.K. 3rd Cross Street Ward 21 , 4.Madurai (C) N.S.K.4th Cross Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
114,"Royal Public Matric School , X Std, North Facing, Byepass Road Pethaniyapuram-625016","1.Madurai (C) N.S.K. 5th Cross Street Ward 21 , 2.Madurai (C) N.S.K. 6th Cross Street Ward 21 , 3.Madurai (C) N.S.K.7th Cross Street Ward 21 , 4.Madurai (C) N.S.K. 8th Cross Street Ward 21 , 5.Madurai (C) N.S.K Last Street Ward 21 , 6.Madurai (C) Sundaraiyyar Street Ward 21 , 7.Madurai (C) Vivekanandhapuri 2nd Street Ward 21 , 8.Madurai (C) Agathiyar 2nd Street Ward 21 , 9.Madurai (C) Anbu Veethi Pethaniyapuram Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
115,"ALM Matriculation School, Vellaikan Theatre Main Road, Ottakadai, Room No. : 1, North Side building","1.Madurai (C) N.S.K. Veethi Fathima Nagar 2nd Street Ward 21 , 2.Madurai (C) Bye Pass Road Fathima Nagar Ward 21 , 3.Madurai (C) Matha Kovil Street Ward 21 , 4.Madurai (C) Komas Street Ward 21 , 5.Madurai (C) Britto Street Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
116,"ALM Matriculation School, Vellaikan Theatre Main Road, Ottakadai, Room No. : 2, North Side building","1.Madurai (C) Sirumalar Veethi Ward 21 , 2.Madurai (C) Rayappar Veethi Ward 21 , 3.Madurai (C) A V P Asaithambi Street Ward 21 , 4.Madurai (C) Arapalayam Kanmaikarai (Arokiyamatha South Street Ward 20 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
117,"ALM Matriculation School, Vellaikan Theatre Main Road, Ottakadai, Room No. : 3, North Side building","1.Madurai (C) Fathima Nagar 1st Street Ward 21 , 2.Madurai (C) Lakshmanapuram Arappalayam Kanmaikarai Ward 20 , 3.Madurai (C) Malar Ezhil Veethi Arapalayam Kanmaikarai Ward 20 , 4.Madurai (C) Arokyamatha First Street Arapalayam Kanmayaikarai Ward 20 , 5.Madurai (C) Arokyamatha 2nd Street Ward 20 , 6.Madurai (C) Arokyamatha North Street Ward 20 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
118,"ALM Matriculation School, Vellaikan Theatre Main Road, Ottakadai, Room No. : 4, North Side building","1.Madurai (C) Kaliamman Kovil Street Ward 20 , 2.Madurai (C) Sammattipuram (Malairaman Nagar) Ward 20 , 3.Madurai (C) Sammattipuram Ward 20 , 4.Madurai (C) Sammattipuram (Nazrudin Colony) Ward 20 , 5.Madurai (C) Korimahdoom Nagar Sammatipuram Ward 20 , 6.Madurai (C) Kannan Colony 1st Street Ward 19 , 7.Madurai (C) Janaki Nagar Ward 22 , 8.Madurai (C) Fathima Nagar Bye Pass Road Ward 21 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
119,"ALM Matriculation School, Vellaikan Theatre Main Road, Ottakadai, Room No. : 5 , North Side building","1.Madurai (C) Fathima Nagar 2nd Street Ward 19 , 2.Madurai (C) Ponmeni Main Veethi Ward 20 , 3.Madurai (C) Pandiyan Nagar Byepass Road Ward 20 , 4.Madurai (C) Meenakshi Nagar Extension Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
120,"ALM Matriculation School, Vellaikan Theatre Main Road, Ottakadai, Room No. : 6, North Side building","1.Madurai (C) Kanmaikarai Main Veethi Ward 19 , 2.Madurai (C) Raju Pillai Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
121,"ALM Matriculation School, Vellaikan Theatre Main Road, Ottakadai, Room No. : 6, South Side building","1.Madurai (C) Sammattipuram Main Road Ward 20 , 2.Madurai (C) Othakkadai West Ward 20 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
122,"Rathna Ele.School ,Main Building West Portion Arasaradi-625010","1.Madurai (C) Muthuramalinga Devar Street Ward 20 , 2.Madurai (C) Ponmeni Pudur 1st Cross Street Ward 20 , 3.Madurai (C) Othakkadai East Ward 20 , 4.Madurai (C) Paterline Cross Street Othakadai Ward 20 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
123,"Rathna Ele.School ,Extension Building, Main Building Ponmeni Pudur-625016","1.Madurai (C) Theni Main Road Ward 20 , 2.Madurai (C) Ponmeni Pudhur 1st Street Ward 20 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
124,"ALM Matriculation School, Vellaikan Theatre Main Road, Ottakadai, Room No. : 9, South Side building","1.Madurai (C) Ponmeni Pudhur 2nd Main Cross Street ( Alamelu Street) Ward 20 , 2.Madurai (C) Pudhur New Colony Kambar Street Ward 20 , 3.Madurai (C) Pudhur New Colony (Arunachalam Street) Ward 20 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
125,"Madurai Pillaimar Sangam Hr.Sec.School ,West Side Eastern Portion P P Chavadi Sammattipuram-625010","1.Madurai (C) Keela Ponni Nagar Ward 20 , 2.Madurai (C) Ponmeni Pudhur Ward 20 , 3.Madurai (C) Ponmeni Pudhur 2nd Street Ward 20 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
126,"Madurai Pillaimar Sangam Hr.Sec.School ,East Building North Side Room P P Chavadi Sammattipuram-625010","1.Madurai (C) Chockalinga Nagar Main Veethi Ward 19 , 2.Madurai (C) Chockalinga Nagar 1st Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
127,"Madurai Pillaimar Sangam Hr.Sec.School ,South Zone East Part Sammattipuram- 625010","1.Madurai (C) Chockalinga Nagar 1st Street Ward 19 , 2.Madurai (C) Chockalinga Nagar 2nd Street Ward 19 , 3.Madurai (C) Chockalinga Nagar 5th Street Ward 19 , 4.Madurai (C) Chockalinga Nagar 8th Street Ward 19 , 5.Madurai (C) Chockalinga Nagar 9th Street Ward 19 , 6.Madurai (C) Chockalinga Nagar 7th Cross Street Ward 19 , 7.Madurai (C) Chockalinga Nagar 7thl 1st Cross Street Ward 19 , 8.Madurai (C) Chockalinga Nagar 7thl 2nd Cross Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
128,"Madurai Pillaimar Sangam Hr.Sec.School ,Tiled Elementary School Building Facing North, Sammattipuram-625010","1.Madurai (C) Chandra Gandhi Nagar Ward 19 , 2.Madurai (C) Bye Pass Road Ward 19 , 3.Madurai (C) Rams Apartment Ward 19 , 4.Madurai (C) Vajra Apartment Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
129,"Madurai Pillaimar Sangam Ele.School ,West Zone North Wing North Side East Portion","1.Madurai (C) Chokkalinga Nagar 4th Street Ward 19 , 2.Madurai (C) D S P Nagar Main Road Ward 19 , 3.Madurai (C) D S P Nagar 1st Street Ward 19 , 4.Madurai (C) D S P Nagar 2nd Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
130,"Madurai Pillaimar Sangam Ele.School ,West Zone North Wing North Side Middle Portion Sammatipuram-625010","1.Madurai (C) Chockalinga Nagar 6th Street Ward 19 , 2.Madurai (C) D S P Nagar 3rd Street Ward 19 , 3.Madurai (C) D S P Nagar 4th Street Ward 19 , 4.Madurai (C) D S P Nagar 5th Street Ward 19 , 5.Madurai (C) D S P Nagar 6th Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
131,"Madurai Pillaimar Sangam Ele.School ,North Side Building Room:8, Sammattipuram-625010","1.Madurai (C) Chockalinga Nagar 3rd Street Ward 19 , 2.Madurai (C) Chockalinga Nagar 7th Street Ward 19 , 3.Madurai (C) Ponmeni Pottakulam Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
132,"Madurai Pillaimar Sangam Ele.School ,East Portion Building No.7 Sammatipuram-625010","1.Madurai (C) Sammattipuram 1st Street ward 19 , 2.Madurai (C) Sammattipuram 2nd Street Ward 19 , 3.Madurai (C) Sammattipuram 3rd Street (Gandhiji Street) Ward 19 , 4.Madurai (C) Ponmeni Main Road Pudhuvasantham 1st Street Ward 19 , 5.Madurai (C) Ponmeni Main Road 2nd Street Ward 19 , 6.Madurai (C) Ponmeni Main Road Muthu Nagar 1st Street Ward 19 , 7.Madurai (C) Ponmeni Main Road Muthu Nagar 2nd Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
133,"Madurai Pillaimar Sangam Ele. School ,North Zone Building No.6 North Side West Portion Sammattipuram -625010","1.Madurai (C) Bhagavath Singh Street Ward 19 , 2.Madurai (C) Muthuramalinga Devar Street Ward 19 , 3.Madurai (C) Mahalakshmi Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
134,"Madurai Pillaimar Sangam Ele. School ,West Building 2nd Room From East Side P P Chavadi Sammattipuram-625010","1.Madurai (C) Gandhiji Street Ward 19 , 2.Madurai (C) Gandhiji Street Extension side ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
135,"Noon Meal Centre ,Western Side, Muniyandipuram-625004","1.Madurai (C) Gopalipuram Madakkulam Main Road Ward 75 , 2.Madurai (C) Pethani Nagar Ward 75 , 3.Madurai (C) Anna Nagar Pasumalai Area Ward 75 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
136,"Noon Meal Centre ,Eastern Side, Muniyandipuram -625004","1.Madurai (C) Muniyandi Madakkulam Main Road 1 Ward 75 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
137,"Samuthayakudam ,(Social Room) Muniyandipuram -625004","1.Madurai (C) Muniyandipuram Madakkulam Main Road 2 Ward 75 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
138,"Ankanvadi Maiyam ,Ponmeni Main Road-625010","1.Madurai (C) Ponmeni Kudiyanavar 1st Street Ward 19 , 2.Madurai (C) Ponmeni Kudiyanavar 2nd Street War 19 , 3.Madurai (C) Ponmeni Kudiyanavar 3rd Street Ward 19 , 4.Madurai (C) Ponmeni Kudiyanavar 4th Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
139,"Corporation Ele.School ,Old Building North Side West Zone North Wing Eastern Class Room, Ponmeni-625010","1.Madurai (C) Surenthira Nagar Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
140,"Community Hall ,Corporation New Building Facing North, Ponmeni Main Road, Madurai-10","1.Madurai (C) Muniyandi Kovil Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
141,"Corporation Ele.School ,Old Building North Side West Zone New building Westernside, Ponmeni-625010","1.Madurai (C) State Bank Colony Ward 19 , 2.Madurai (C) Kudiyanavar 2nd Street Arijan Melatheru Ward 19 , 3.Madurai (C) Kudiyanavar 2nd Street Kaliamman Kovil Street Ward 19 , 4.Madurai (C) Kudiyanavar 2nd Street Extension Kumaran Street Ward 19 , 5.Madurai (C) Ponmeni Main Road Ponpandian Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
142,"Corporation Ele.School ,Old Building North Side East Zone Northeast Class Room, Ponmeni-625010","1.Madurai (C) Harijan 1st Street Ponmeni Ward 19 , 2.Madurai (C) Harijan 2nd Street Ward 19 , 3.Madurai (C) Arijan 3rd Street Ward 19 , 4.Madurai (C) Ramaiaya Aasari Street Ponmeni Ward 19 , 5.Madurai (C) Arijan East Street Ponmeni Ward 19 , 6.Madurai (C) Thanathuvam Street Ponmeni Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
143,"Corporation Ele.School ,Old Building North Side East Zone Southwest Corner Room, Ponmeni-625010","1.Madurai (C) Thanathuvam Main Road Ponmeni Ward 19 , 2.Madurai (C) Rajam Nagar Ponmeni Ward 19 , 3.Madurai (C) Jeyanthi 1st Street Ponmeni Ward 19 , 4.Madurai (C) Jeyanthi 2nd Street Ponmeni Ward 19 , 5.Madurai (C) Jai Nagar 1st Street Ponmeni Ward 19 , 6.Madurai (C) Jai Nagar 1st Cross Street Ward 19 , 7.Madurai (C) Jai Nagar 2nd Street Ward 19 , 8.Madurai (C) Jai Nagar 2nd Cross Street Ward 19 , 9.Madurai (C) Jai Nagar 3rd Street Ward 19 , 10.Madurai (C) Jai Nagar 3rd Cross Street Ward 19 , 11.Madurai (C) North Main Veethi Ward 19 , 12.Madurai (C) Thiruvalluvar Street Ponmeni Ward 19 , 13.Madurai (C) Thiruvalluvar 2nd Street Ward 19 , 14.Madurai (C) Aadavan Street Ponmeni Ward 19 , 15.Madurai (C) Ragavendra Street Ponmeni Ward 19 , 16.Madurai (C) Santhana Nagar Ward 19 , 17.Madurai (C) Karpaga Vinayagar Street Ward 19 , 18.Madurai (C) Sivasakthi Nagar Ponmeni Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
144,"Pillaimar Sangam Hr.Sec.School , West Facing East Building VI Std,West Enterance, P P Chavadi Sammattipuram- 625010","1.Madurai (C) First Mettu Street Ward 19 , 2.Madurai (C) Second Mettu Street Ward 19 , 3.Madurai (C) 3rd Mettu Street Ward 19 , 4.Madurai (C) 4th Mettu Street Ward 19 , 5.Madurai (C) Balamurugan Street Ward 19 , 6.Madurai (C) Asuvathi Street Ward 19 , 7.Madurai (C) Vallalar Street Ward 19 , 8.Madurai (C) Nethaji Street Ward 19 , 9.Madurai (C) Nethaji 4th Cross Street Ward 19 , 10.Madurai (C) Nethaji Street Main Ward 19 , 11.Madurai (C) Nethaji Street Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
145,"Pillaimar Sangam Ele. School ,West Building 3rd Room From East Side P P Chavadi Sammattipuram-625010","1.Madurai (C) Nethaji 2nd Cross Street Ward 19 , 2.Madurai (C) Nethaji 3rd Cross Street Ward 19 , 3.Madurai (C) Shenbaga Nagar Ward 19 , 4.Madurai (C) Muthu Nagar 4th Street Ward 19 , 5.Madurai (C) Muthu Nagar 3rd Street Ward 19 , 6.Madurai (C) Ganapathi Street Ward 19 , 7.Madurai (C) Thiruvalluvar Street Ward 19 , 8.Madurai (C) Ponmeni Main Road Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
146,"Pillaimar Sangam Hr.Sec.School ,Middle Zone East Side Wing North Side North Portion, Sammattipuram-625010","1.Madurai (C) Krishna Street Ward 19 , 2.Madurai (C) Raj Nagar Main Road Ward 19 , 3.Madurai (C) Raj Nagar Cross Street Ward 19 , 4.Madurai (C) Raj Nagar 1st Cross Street Ward 19 , 5.Madurai (C) Raj Nagar 2nd Cross Street Ward 19 , 6.Madurai (C) Raj Nagar 3rd Street Ward 19 , 7.Madurai (C) Soundharam Street Ward 19 , 8.Madurai (C) Meenachipuram Theni Main Road Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
147,"Pillaimar Sangam Hr.Sec.School ,Middle Zone North Side East Class Room, Sammattipuram-625010","1.Madurai (C) Kanagabara Street Sriram Nagar Ward 22 , 2.Madurai (C) Mullai Street Sriram Nagar Ward 22 , 3.Madurai (C) Mullai 2nd Street Sriram Nagar Ward 22 , 4.Madurai (C) Kurunji Street Sriram Nagar Ward 22 , 5.Madurai (C) Vadamalli Street Sriram Nagar Ward 22 , 6.Madurai (C) Thamarai Street Sriram Nagar Ward 22 , 7.Madurai (C) Thalambu Street Sriram Nagar Ward 22 , 8.Madurai (C) Manoranjitham Street Sriram Nagar Ward 22 , 9.Madurai (C) Sembaruthi Street Ward 19 , 10.Madurai (C) Sammattipuram Main Road Ward 19 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
