Polling Station No.,Building,Polling Areas
108,"Seventhday Adventist Nursery & Primary School, Ground Floor 2nd Room From South West Facing, Thenkarai Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-15 East Car Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-16&18 South Agraharam , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-21 Perumal Kovil Street , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-20 Shanmugam Lane"
109,"Seventhday Adventist Nursery & Primary School, Ground Floor 3nd Room From South West Facing Thenkarai Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-17 Kottai Street 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-17 T.K. Muthusamy Street , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-17&18 North Agraharam ,"
110,"Triumph Middle School, North-West Side, South Agraharam Thenkarai Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-21 Thenkarai Pallivasal East Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-21 Asan Lane , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Kamarajar Veethi , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Rahim Street , 5.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Mariamman Kovil South 2nd Street , 6.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Mariamman Kovil South 3 rd Street , 7.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Mariamman Kovil South 1st Street , 8.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Kitchu Manickam Lane , 9.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Arumugam Lane , 10.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23 Kumaravadivel Lane"
111,"V M Govt Boys Hr.Sec.School, Nabard Bank Fund Building, South Side Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-15 Kacheri Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-15 P.W.D.Colony , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-15 N.G.O. Colony , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-15 Police Quarters"
112,"V M Govt Boys Hr.Sec.School, Old Nabard Bank Fund Building, North Side, Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-15 Krishnan Kovil Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-17 Kottai Street , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-17 Tharuga Muthusami Street 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-17 Meenatchiyamman Kovil Street , 5.Thenkarai Bit I (R.V), Periyakulam (M) Ward-17 Aanaiyappar Lane ,"
113,"Edward Memorial Middle School, West Building, Southern Portion, Thenkarai, Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-15 South Car Street , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-16 Idukkadilot 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-17 Suthanthiraveethi"
114,"Edward Memorial Middle School, Front Side,Thenkarai Periyakulam","1.Thenkarai Bit I (R.V), Periyakulam (M) Ward-23&25 18th No. Rashtha , 2.Thenkarai Bit I (R.V), Periyakulam (M) Ward-25 Cumbum Road , 3.Thenkarai Bit I (R.V), Periyakulam (M) Ward-25 Indirapuri Street , 4.Thenkarai Bit I (R.V), Periyakulam (M) Ward-25 Kannithayar Lane"
115,"Sivakami Elementary School, Main Building, Western Side, Kailasapatti","1..Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 E.V.R. Periyar Street , 2. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Karunanithi Street , 3. .Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Veerapandian Street , 4. .Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Sarojini Naidu Street , 5. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Kattabomman Street , 6. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Muthalamman Kovil Street , 7. .Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Ilango Street , 8. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Kailasanathar Kovil Street , 9 .Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Nethaji Street , 10 Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Suthanthiraveethi , 11 .Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-7 Housing Board Colony 12 Ward-8 Nehruji Street, 13 Ward -8 Annadurai Street, 14 Ward -8 V O C Street"
116,"Sivakami Elementary School, Main Building, Eastern Side, Kailasapatti","1.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-9 Kamaraj Street , 2.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-9 Thiruvalluvar Street , 3.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-8 Gandhi Street , 4.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-8 Bharathiyar Street , 5.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-8 Koormaya Kovil Street"
117,"Samuthayakudam, Dr. Ambedkar Colony, Kailsapatty","1.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-8 Ambedkar Street"
118,Panchayat Union Middle School West Building T Kallipatti,"1.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-8 Annadurai Street , 2.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-6 Katcheri Palani Poyan Street , 3.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-6 Senkuvattuvan Street , 4.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-1 Periyakkal Street , 5.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-1 Sathya Nagar"
119,"Panchayat Union Middle School, North Building, T.Kallipatti","1.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-11 Nedunchezhian Street , 2.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-11 Pandiyan Ambalam Street , 3.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-10 Pajanai Kovil Street , 4.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-10 Barathidasan Street , 5.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-10 Muthuramalingam 1st Street , 6.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-10 Muthuramalingam 2nd Street , 7.Thenkarai Bit I (R.V), Thenkarai (T.P) Kallipatti"
120,"Panchayat Union Elementary School, South Building East Side North Facing T.Kallipatti","1. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-12 Subburaj Street , 2.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-12 Thanneerthurai Street , 3.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-12 Sekkadian Kovil Street , 4.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-12 Maduraiveeran Street , 5.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-12 Mahendiravarman Kovil Street , 6.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-11 Rajendiracholan Street ,"
121,"Panchayat Union Elementary School, South Building West Side North Facing,T.Kallipatti","1. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-11 Mutrhalamman Kovil Street , 2. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-11 V.O.C.Street 3. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-10 Palanivelthevar Street (S.B.I.Colony) , 4. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-1 Sothupparai"
122,"Panchayat Union Elementary School, New Building Western Side, T.Kallipatti","1.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-10 Karaiyar Street , 2.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-6 Veerapandia Kattabomman Street , 3.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-6 Vaiyamuthu Naickkar Street , 4.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-2 Kakkan Street , 5.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-3 Thiruppur Kumar Street , 6.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-15 Sasthri Nagar 7.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-12 Angala Eswari Kovil Street 99 Overseas Electors"
123,"Panchayat Union Middle School, Old Western Building South Side, T.Kallipatti","1.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-14 Mothilal Street , 2.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-14 Ovayar Street , 3.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-14 Panneer Selvam Street , 4.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-13 Kaliamman Kovil Street , 5.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-13 Nayagam Street , 6.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-13 Thanipuli Street , 7.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-13 Nagammal Kovil 1st Street , 8.Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-13 Nagammal Kovil 2nd Street ,"
124,"Punitha Annal Primary School, West Facing North Side 1st Room, Thenkarai, Periyakulam","1. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-1 Vaigai Anai Road , 2. Thenkarai Bit I (R.V), Thenkarai (T.P) Ward-1 J.R. Nagar 3.Ward-1 Annamalai Complex Cumbum Road ,"
125,"Nayagam Memorial Middle School, South East Side Building West Facing T Kalipatti","1.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-15 Sasthri 1st Street , 2. Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-15 Sasthri Nagar 3rd Street , 3.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-15 Sasthri Nagr 4th Street , 4.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-2 Gandhiji Street , 5.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-2 Seelikaruppanar Street , 6.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-3 Vasuki Ammayar Street , 7.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-13 Nandanar Kovil Street ,"
126,"Nayagam Memorial Middle School, Southern Building West wing North Facing, T Kalipatti","1.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-3 Thiruvalluvar Street , 2. Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-3 Dr.Ambedkar 1st Street , 3 .Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-3 Dr.Ambedkar 2nd Stree t 4.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-3 E.V.R. Periyar Street ,"
127,"Nayagam Memorial Middle School, North Side, Additional Building, T.Kallipatti","1.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-4 Sanjeevaiya Street , 2.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-4 Valliammai Street , 3.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-4 Jeghjeevanram Street , 4.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-4 Muthiah Kovil Street , 5.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-5 Manickavinayakar Kovil Street , 6.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-5 Ramu Ambalam Street , 7.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-2 Sathiyavanimuthu Street , 8.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-2 Kasthoorbai Street , 9.Thamaraikulam Bit I (R.V), Thenkarai (T.P) Ward-2 Nehruji Street , 10.Thamaraikulam Bit I (R.V), Thenkarai (T.P ) Ward-13 Nandanar Street"
128,"Nayagam Memorial Middle School, Southern Side Building, T.Kallipatti","1.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-5 Boyan Ambalam Street , 2.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-5 Sathan Ambalam Street , 3.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-7 Kalaignar Karunanithi Street , 4.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-5 Kannagi Street , 5.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-5 Manickavinayakar 2nd Street , 6.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-11 Periya Palaniyandi Street , 7.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-6 Punkamookkan Street , 8.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-6 Ramankovil Street , 9.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-14 Paramasivam Pillai Street , 10.Thamaraikulam Bit II (R.V) Thenkarai (T.P) Ward-15 Indira Nagar"
129,"M.E.L.I.M.Elementary School, North Building, Lakshimipuram","1.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Krishnapuram , 2.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-1 Ricemill Street , 3.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-1 Pattalamman Kovil Street , 4.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-1 V.O.C Street , 5.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-1 Mishan Palli Street"
130,"Panchayat Union Elementary School, South Building, East Portion, Lakshimipuram","1.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-1 Pillaiyar Kovil Street , 2.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-1 N.R.T Street , 3.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-1 Nethaji Street , 4.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-2 Rajaji Street"
131,"Panchayat Union Elementary School, North Building, West Side, Lakshimipuram","1.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-2 Nethaji Street , 2.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-2 Patel Street , 3.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-2 R.S.S Street"
132,"Panchayat Union Elementary School, Old North Building, West Side, Lakshimipuram","1.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-2 Kaliamman Kovil Street , 2.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-2 Perumal Kovil Street , 3.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-2 Sasthri Street , 4.Thamaraikulam Bit II (R.V), Lakshmipuram (P)"
133,"Panchayat Union Elementary School, South East Side Building, Lakshimipuram","1W.Tahrda-m2 aNreahikruuljai mSt rBeiet tII (R.V), Lakshmipuram (P) Ward-3 Kaliamman Kovil Street , 2.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-3 R.S.S.Street , 3.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-3 Perumal Kovil Street , 4.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-3 Nehruji Street , 5.Thamaraikulam Bit II (R.V), Lakshmipuram (P)"
134,"Samuthayakudam, North Side Building, Lakshmipuram","1.Thamaraikulam Bit II (R.V), Lakshmipuram (P) Ward-3 Sasthri Street ,"
135,"Adithravidar Elementary School, East Building, Saruthupatti","1.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-1 North Street , 2.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-1 Middle Street , 3.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-1 Jallipatti Road , 4.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-1 M.G.R. Nagar"
136,"Adithravidar Elementary School, Western Building, North Side, Saruthupatti","1.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-2 Middle Street , 2.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-2 East Colony"
137,"Adithravidar Elementary School, Western Building, South Side, Saruthupatti","1.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-2 Savadi Street , 2.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-2 North Colony"
138,"Panchayat Union Elementary School, South Building, West Corner Saruthupatti","1.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-3 South Street"
139,"Panchayat Union Elementary School, South Side, Centre Building, Saruthupatti","1.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-3 Ambedkar Colony , 2.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-3 Indira Colony"
140,"Panchayat Union Elementary School, West Building West Corner Saruthupatti","1.Thamaraikulam Bit II (R.V), Saruthupatti (P) Ward-4 Kaliamman Kovil Street , 2.Thamaraikulam Bit II (R.V), Saruthupatti (P) Saruthupatti Main Road , 3.Thamaraikulam Bit II (R.V), Saruthupatti (P) Sindiamman Kovil Street , 4.Thamaraikulam Bit II (R.V), Saruthupatti (P) Theni Main Road , 5.Thamaraikulam Bit II (R.V), Saruthupatti (P) Bank Road"
141,"Govt. Kallar Elementary School, Eastern Side, New Building, Jallipatti","1.Thamaraikulam Bit II (R.V), Jallipatti (P) Veerachakkammalpuram Block 1 , 2.Thamaraikulam Bit II (R.V), Jallipatti (P) Melakamakkapatti , 3.Thamaraikulam Bit II (R.V), Jallipatti (P) Jallipatti , 4.Thamaraikulam Bit II (R.V), Jallipatti (P) Kamakkapatti , 5.Thamaraikulam Bit II (R.V), Jallipatti (P) Veerachakkammalpuram Block2"
142,"Panchayat Union Middle School, East Building, A.Meenakshipuram","1.Thamaraikulam Bit II (R.V), Jallipatti (P) Kendikaranpatti , 2.Thamaraikulam Bit II (R.V), Jallipatti (P) Meenakshipuram , 3.Thamaraikulam Bit II (R.V), Jallipatti (P) Sakkaraipatti"
143,"Muthalamman Hindu Primary School, North Building, Eastern Portion, Vadapudupatti","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ward-1 Subramaniar Kovil Street , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ammapuram Road , 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Kaliamman Kovil Street ,"
144,"Muthalamman Hindu Primary School, Vadapudupatti","1Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Pattalamman Kovil Street , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Sowdamman Kovil Street , 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Kuppinaidu Street 4..Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Muthalamman Kovil Street"
145,"Muthalamman Hindu Primary School, Western Building, North Side, Vadapudupatti","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ward-2 Middle Street , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ward-2 Kurumbar Street , 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Mandaiamman Kovil Street , 4.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ward-2 Harijana Street"
146,"Muthalamman Hindu Primary School, Northern Building, Western Portion, Vadapudupatti","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ward-2 Muniandi Kovil Street , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) District Collector Campus , 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ration Kadai South Street , 4.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Goundar Street"
147,"Muthalamman Hindu Primary School, Western Building, North Side, Vadapudupatti","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Naidu Street , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Rice Mill Street , 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Karuppasamy Kovil Street"
148,"Panchayat Union Middle School, South Building, Alagapuri","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Madurapuri Block 1st Street , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Madurapuri Block 2nd Street 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Madurapuri Block 3rd Street 4.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Madurapuri Colony Street ,"
149,"Panchayat Union Middle School, North Building, Alagapuri","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Alagapuri Block , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Alagapuri Colony , 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Vadaveeranaickanpatti"
150,"Panchayat Union Middle School, North Building, Ammapuram","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ammapuram Block 8 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ammaburam Ward-4 Middle Street , 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ammapuram Ward-4 North Street , 4.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ammapuram Ward-4 Union School Street"
151,"Panchayat Union Elementary School, Chokkathevanpatti","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ward-5 Sakkaraipatti , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Chokkathevanpatti Thevar Street , 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Chokkathevanpatti Ward- 5 Colony Street"
152,"Panchayat Union Elementary School, North Side Building, Pinnathevanpatti","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ward-5 Pinnathevanpatti , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ward-5 Sindalpuram ,"
153,"Panchayat Union Middle School, Western Building, South Side, Ammapuram","1.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ammapatti Ward-5 Goundar Street , 2.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ammapatti Ward-5 Nayakkar Street , 3.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ammapatti Ward-5 Harijana Street , 4.Vadaveeranayakanpatti (R.V), Vadapudupatti (P) Ward-5 Thadamalainaickanpatti"
154,"Sri Maya Pandeeswari Middle School, East Building, North Side, Melmangalam","1.Melmangalam Bit I (R.V), Melmangalam (P) Rajendrapuram 2.Melmangalam Bit I (R.V), Melmangalam (P) NorthStreet , 3.Melmangalam Bit I (R.V), Melmangalam (P) Sowrashtra Street 4.Melmangalam Bit I (R.V), Melmangalam (P) North Ambalakara Street"
155,"Sri Maya Pandeeswari Middle School, West Building, Melmangalam","1.Melmangalam Bit I (R.V), Melmangalam (P) Sowrashtra Street , 2.Melmangalam Bit I (R.V), Melmangalam (P) Agraharam , 3.Melmangalam Bit I (R.V), Melmangalam (P) Ambalakara Street , 4.Melmangalam Bit I (R.V), Melmangalam (P) Kadai Veethi , 5.Melmangalam Bit I (R.V), Melmangalam (P) Naidu Street , 6.Melmangalam Bit I (R.V), Melmangalam (P) West Street"
156,"Muthiya Elementary School, South Building, East Side, Melmangalam","1.Melmangalam Bit I (R.V), Melmangalam (P) Ward-3 East Street Block 4 , Sl.No.1 to 598"
157,"Panchayat Union Primary School, North Side, Melmangalam","1.Melmangalam Bit I (R.V), Melmangalam (P) Ward-3 East Street Block 4 , Sl.No.599 to 1151 2.Melmangalam Bit I (R.V), Melmangalam (P) Devangar Street"
158,"Muthiya Elementary School, East Building, East Side, Melmangalam","1.Melmangalam Bit I (R.V), Melmangalam (P) West Street , 2.Melmangalam Bit I (R.V), Melmangalam (P) Ilanthoppu , 3.Melmangalam Bit I (R.V), Melmangalam (P) Harijana Street , 4.Melmangalam Bit I (R.V), Melmangalam (P) Sathiya Nagar"
159,"Muthiya Elementary School, East Building, North Side, Melmangalam","1.Melmangalam Bit I (R.V), Melmangalam (P) Melmangalam Block 5 Street 1 , 2.Melmangalam Bit I (R.V), Melmangalam (P) Harijana Street"
160,"Sri Muthusamy Naidu Memorial Elementary School, Azhagarnayakkanpatti.","1.Melmangalam Bit I (R.V), Azhagarnayakanpatti (P) West Street , 2.Melmangalam Bit I (R.V), Azhagarnayakanpatti (P) Ramar Kovil Street , 3.Melmangalam Bit I (R.V), Azhagarnayakanpatti (P) Savadi Street , 4.Melmangalam Bit I (R.V), Azhagarnayakanpatti (P) Mariamman Kovil Street , 5.Melmangalam Bit I (R.V), Azhagarnayakanpatti (P) Harijana Street"
161,"Govt High School, North Building, West Side, South Facing, Erumalainayakkanpatti","1.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Ward-1 Block 1 1st Street , 2.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Ward-1 Block 1 2nd Street , 3.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Ward-1 Block 2 3rd Street ,"
162,"Govt High School, North Building, West Side, South Facing, Erumalainayakkanpatti","1 .Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Ward-2 Block 2 4th Street , 2. Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Ward-2 Block 3 5th Street , 3. Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Ward-2 Block 3 6th Street , 4.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Ward-3 Block 4 7th Street , 5.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Ward-3 Block 4 8th Street"
163,"Govt High School, North Building, West Side, South Facing, Erumalainayakkanpatti","1.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Erumalainayakanpatti Ward-1 - 1st Street , 2.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Erumalainayakanpatti Ward 4 - 2nd Street , 3.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Erumalainayakanpatti Ward-4 - 3rd Street ,"
164,"Govt High School, North Building, West Side, South Facing, Erumalainayakkanpatti","1.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Erumalainayakanpatti Ward-4 - 4th Street , 2.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Erumalainayakanpatti Ward-4 - 5th Street , 3.Jeyamangalam Bit II (R.V), Erumalainayakanpatti (P) Erumalainayakanpatti Ward-4 - 6th Street"
165,"Panchayat Union Elementary School, Centre Building, A.Vadippatti","1.Gullapuram (R.V), A.Vadippatti (P) Ward-1 Pudur , 2.Gullapuram (R.V), A.Vadippatti (P) Ward-1 Melavadipatti"
166,"Panchayat Union Elementary School, Western Building, A.Vadippatti","1.Gullapuram (R.V), A.Vadippatti (P) A.Vadipatti , 2.Gullapuram (R.V), A.Vadippatti (P) Renganathapuram"
167,"Panchayat Union Elementary School, Eastern Building, East Side, A.Vadippatti","1.Gullapuram (R.V), A.Vadippatti (P) A.Vadipatti Block 4"
168,"Panchayat Union Elementary School, Eastern Building, West Side, A.Vadippatti",1. A.Vadipatti Block 5
169,"Noon Meal Centre, Panchayat Union Elementary School Compound, Bomminyakkanpatti","1.Jeyamangalam Bit II (R.V), Bomminayakanpatti (P) Bomminayakanpatti Block 2 South Muslim Street , 2.Jeyamangalam Bit II (R.V), Bomminayakanpatti (P) Bomminayakanpatti Block 3 North Muslim Street"
170,"Panchayat Union Elementary School, Northern Building, Bomminayakkanpatti","1.Jeyamangalam Bit II (R.V), Bomminayakanpatti (P) Bomminayakanpatti Block 1 Adi Dravidar Street"
171,"Panchayat Union Elementary School, Center Building, Bomminayakkanpatti","1.Jeyamangalam Bit II (R.V), Bomminayakanpatti (P) North Muslim 2nd Street"
172,"Panchayat Union Elementary School, South Building, Bomminayakkanpatti","1.Jeyamangalam Bit II (R.V), Bomminayakanpatti (P) Ward-3 Indira Colony"
173,"Nanthanar Elementary School, Eastern Building, Southern Side Additional Building, Chokkanathanpatti","1.Jeyamangalam Bit I (R.V), Bomminayakanpatti (P) Sinduvampatti Adi Dravidar Colony , 2.Jeyamangalam Bit I (R.V), Bomminayakanpatti (P) Naduppatti Adi Dravidar Colony"
174,"Nanthanar Elementary School, Western Building, North Side Additional Building, Chokkanathanpatti","1.Jeyamangalam Bit I (R.V), Bomminayakanpatti (P) Chokkanathanpatti Nayakar Street"
