Polling Station No.,Building,Polling Areas
119,"R.C.Elementary School, Muthuvijayapuram","1.Prabhukalur (R.V) And (P) Prabhukalur East street ward 1 , 2.Prabhakalur (R.V) and (P) Prabhakalur Colony street Ward 1 , 3.Prabhakalur (R.V) And (P) Prabhakalur middle street Ward 1 , 4.Prabhakalur (R.V) And (P) Prabhakalur South street Ward 1 , 5.Prabhakalur (R.V) And (P) Mainroad East street Ward 2 , 6.Prabhakalur (R.V) And (P) Mainroad West street Ward 2 , 7.Prabhakalur (R.V) And (P) North street Ward 2 , 8.Prabhakalur (R.V) And (P) Kovil street Ward 2 , 9.Prabhakalur (R.V) And (P) Muthuvijayapuram middle street Ward 2 , 10.Prabhakalur (R.V) and (P) Muthuvijayapuram South street Ward 2"
120,"Government Higher Secondary School, South Wing, Right side, Alanganur","1.Swathan (R.V) Alanganur (P) Alanganur Vinayagar kovil street (ward 1) , 2.Swathan (R.V) Alanganur (P) Alanganur Pallivasal Street (Ward1) , 3.Swathan (R.V) Alanganur (P) AlanganurYadhavar south street (Ward 1,2) , 4.Swathan (R.V) Alanganur (P) Alanganur Adhidhiravidar street (Ward 2)"
121,"Government Higher Secondary School, South Wing, Left Side, Alanganur","1.Swathan (R.V) Alanganur (P) Alanganur Arundhadhiyar colony (Ward 2) , 2.Swathan (R.V) Alanganur (P) Alanganur Arijan Kamarajar colony (Ward 2,3) , 3.Thiruvarangam (R.V) Alanganur (P) Palangulam nadukudiiruppu (Ward 3) , 4.Thivarangam (R.V) Alanganur (P) Palangulam South kudiiruppu (Ward 3) , 5.Thiruvarangam (R.V) Alanganur (P) Palangulam Adhidiravidar colony (Ward 3)"
122,"Panchayat Union Elementary School, West side New building, South Portion, Mahindi","1.Venkalakurichi (R.V) Makindy (P) Makindy north street (ward 1) , 2.Venkalakurichi (R.V) Makindy ( P ) Makindy middle street (Ward 1) , 3.Venkalakurichi (R.V) Makindy ( P ) Makindy south street (Ward1) , 4.Venkalakurichi (R.V) Makindy ( P ) Makindy Athithiravidar colony (Ward1) ,"
123,"Panchayat Union Elementary School, New Building, Soorangulam",1.Venkalakurichi (R.V) Makindy ( P ) Soorankulam (Ward 2)
124,"R.C.Middle School,West Side, West Portion, New Building, Michaelpattinam","1.Venkalakurichi (R.V) Mickelpattinam (p) North new street (ward1) , 2.Venkalakurichi (R.V) Mickelpattinam (P) North street (Ward1) , 3.Venkalakurichi (R.V) Mickelpattinam (P) Savarimuthu street (Ward 1) , 4.Venkalakurichi (R.V) Mickelpattinam (P) Karimettu Street (Ward 1,2) , 5.Venkalakurichi (R.V) Mickelpattinam (P) Old School zonal street (Ward2) , 6.Venkalakurichi (R.V) Mickelpattinam (P) Madhakovil street (Ward2) , 7.Venkalakurichi (R.V) Mickelpattinam (P) Sesumary street (Ward2,3) 8.Venkalakurichi (R.V) Mickelpattinam (P) South street (Ward 3) , 9.Venkalakurichi (R.V) Mickelpattinam (P) Mickelpattinam kudiiruppu (Ward3) ,"
125,"Panchayat Union Elementary School, Udaikulam.",1.Keelathooval (R.V) Makindy (P) Udaikulam (Ward 3)
126,"Panchayat Union Elementary School, East Building, South Portion, Keelathooval","1.Kelathooval (R.V) And (P) Pillaiyarkovil east street ward 3 , 2.Keeladhuval (R.V) And ( P ) Pillaiyar kovil middle street (Ward 3) , 3.Keeladhuval (R.V) And ( P ) Pillaiyar kovil west street (ward3) , 4.Keeladhuval (R.V) And ( P ) South mela kudiyiruppu (Ward4) , 5.Keeladhuval (R.V) And ( P ) North kudiyiruppu West (Ward4)"
127,"Panchayat Union Elementary School, South Building, North Portion, Keelathooval","1.Keeladhuval (R.V) And ( P ) North Kudiyiruppu east (Ward4) , 2.Keeladhuval (R.V) And ( P ) South Kudiyiruppu (Ward 5) , 3.Kelathooval (R.V) And (P) Old Police station street Ward 5 , 4.Kelathooval (R.V) And (P) M.G.R,Nagar Ward 5 , 5.Kelathooval (R.V) And (P) Arijan colony Ward 5 , 6.Keeladhuval (R.V) And ( P ) Savariyar Pattinam (Ward5)"
128,"Panchayat Union Middle School, North building, Melathooval","1.Melathooval (R.V) Kelathooval (p) Melathooval East street (ward 1) , 2.Melathooval (R.V) Kelathooval (P) Melathooval East IInd street (Ward1) , 3.Melathooval (R.V) Kelathooval (P) Melathooval Colony1 (Ward 1) , 4.Melathooval (R.V) Kelathooval (P) Melathooval Colony2 (Ward 1) , 5.Melathooval (R.V) Kelathooval (P) Melathooval (Ward 1) , 6.Melathooval (R.V) Kelathooval (P) Melathooval South street (Ward 2) , 7.Melathooval (R.V) Kelathooval (P) North street (Ward 2) , 8.Melathooval (R.V) Kelathooval (P) Krishnapuram east (Ward 2) , 9.Melathooval (R.V) Kelathooval (P) Krishnapuram west (Ward 2)"
129,"Panchayat Union Elementary School, Southern Building, East Side, Kothandaramapattinam","1.Kelakulam (R.V) And (P) K.R. Pattinam North street kudiiruppu Ward 5 , 2.Kelakulam (R.V) And (P) K.R. Pattinam South street kudiiruppu Ward 6 , 3.Kelakulam (R.V) And (P) K.R. Pattinam Pudhiya kudiiruppu Ward 6 ,"
130,"Panchayat Union Elementary School, Southern Building, West Side, Kothandaramapattinam","1.Kelakulam (R.V) And (P) K.R. Pattinam East colony kudiiruppu ward 5 , 2.Keelkulam (R.V) Pulithikulam (P) Kelal north kudiiruppu Ward 3 , 3.Keelakulam (R.V) Pulithikulam (P) Kelal south kudiiruppu Ward 3"
131,"Panchayat Union Middle School, North Side, Perungarunai","1.Kelakulam (R.V) And (P) Manakulam kelastreet (ward4) , 2.Keelakulam (R.V) And (P) Kanjithaliyarendal street (Ward4) 3.Keelakulam (R.V) And (P) Manakulam middle street (Ward4) 4.Keelakulam (R.V) And (P) Manakulam Othaveedu (Ward 4) , 5.Melakulam (R.V) Sirukudi (P) Sirukudi kelastreet (Ward 1) , 6.Melakulam (R.V) Sirukudi (P) Sirukudi melastreet (Ward 1) , 7.Melakulam (R.V) Sirukudi (P) Sirukudi south street(Ward 1) 8.Melakulam (R.V) Sirukudi (P) Perunkarunai north street (Ward1) 9.Melakulam (R.V) Sirukudi (P) Perunkarunai North street 2(Ward1)"
132,"Panchayat Union Elementary School, M.Kottakudi","1.M.Kottakudi (R.V) Vikramapandiyapuram (P) M.Kottakudi Melastreet (Ward 1) , 2.M.Kottakudi (R.V) Vikramapandiyapuram (P) M.Kottakudi Kelastreet (Ward 1)"
133,"Panchayat Union Elementary School, Southern Building, Keelakulam","1.Keelakulam (R.V) And (P) Keelkulam Nadar colony Ward 3 , 2.Keelakulam (R.V) And (P) Melakulam Ward 3 , 3.Keelakulam (R.V) And (P) Kelakulam north street Ward 1 , 4.Keelakulam (R.V) And (P) Kelakulam south street Ward 2 , 5.Keelakulam (R.V) And (P) Sakkiliyar colony Ward3 , 6.Keelakulam (R.V) And (P) Nallangulam Ward 1"
134,"Panchayat Union Elementary School, Vilakanendal","1.Manalur And Melakulam (R.V) Vilakkanendal (p) Vilakkanendal ward 1 , 2.Manalur And Melakulam (R.V) Vilakkanendal (P) Moolakaraipatti Ward 1 , 3.Manalur And Melakulam (R.V) Vilakkanendal (P) Vellimaraikkan , 4.Manalur And Melakulam (R.V) Vilakkanendal (P) Adipidithangi Ward 2 , 5.Manalur And Melakulam (R.V) Vilakkanendal (P) Kudumbangulam Ward2 , 6.Manalur And Melakulam (R.V) Vilakkanendal (P) Kudumbangulam Adhidiravidar Colony Ward 2 , 7.Manalur and Melakulam (R.V) Vilakkanendal (P) Kannathan Maravar street Ward 2 , 8.Manalur And Melakulam (R.V) Vilakkanendal (P) Kannathan North street Ward 2 , 9.Manalur And Melakulam (R.V) Vilakkanendal (P) Kannathan Adhidiravidar Colony Ward 2 , 10.Manalur And Melakulam (R.V) Vilakkanendal (P) Pulvaikaniendal Ward 2"
135,"Panchayat Union Elementary School,Eastern side, Melakanniseri","1.Manalur And Nallur (R.V) Melakanniseri (P) Melakanniseri (Ward1,2)"
136,"Panchayat Union Elementary School, West Wing, Melakanniseri","1.Manalur And Nallur (R.V) Melaklannisery (P) Paganadhi (ward 4) , 2.Manalur And Nallur (R.V) Melakanniseri (P) Sirumaniyendal (Ward3,4) , 3.Manalur And Nallur (R.V) Melakanniseri (P) Mangudi (Ward 4)"
137,"Panchayat Union Middle School, New Building, North Side, Manalur","1.Manalur (R.V) And (P) Manalur East street (ward1,2) , 2.Manalur (R.V) And (P) Manalur West street Ward 2 , 3.Manalur (R.V) And (P) Manalur Colony kudiiruppu Ward 2"
138,"Panchayat Union Middle School, New Building, South Side, Manalur","1.Manalur (R.V) And (P) Manalur Arundhadhiyar kudiiruppu Ward 2 , 2.Manalur (R.V) And (P) Indhranagar Ward 2,3 , 3.Manalur (R.V) And (P) Manipuram Ward 2,3 , 4.Manalur (R.V) And (P) Arapathi Ward 2,3"
139,"Panchayat Union Middle School, New Building, East Wing, Anaiseri","1.Anaiseri (R.V) And (P) North street ward 1 , 2.Anaiseri (R.V) And (P) West street Ward 1 , 3.Anaiseri (R.V) And (P) Middle street Ward 2 , 4.Anaiseri (R.V) And (P) South street Ward 2 , 5.Anaiseri (R.V) And (P) East street Ward 2 , 6.Anaiseri (R.V)And (P) Othaveedu Ward 2 , 7.Anaiseri (R.V) And (P) Neerkoliyendal Ward 3"
140,"Government High School, North building, West portion, Vilangulathur","1.Anaiseri (R.V) Vilangalathur (p) Paruthikulam ward 5 , 2.Vilangalathur (R.V) And (P) Ammankovil street Ward 1 , 3.Vilangalathur (R.V) And (P) North street Ward 1 , 4.Vilangalathur (R.V) And (P) Subramaniyar kovil street Ward 1"
141,"Government High School, West building, South portion, Vilangulathur","1.Vilangalathur (R.V) And (P) Middle street Ward 1 , 2.Vilangalathur (R.V) And (P) South street Ward 1 , 3.Vilangalathur (R.V) And (P) V.Subramaniyapuram Ward 1 , 4.Vilangalathur (R.V) And (P) Indhranagar Ward 1 , 5.Vilangalathur (R.V) And (P) Kelakanniseri colony kudiiruppu Ward 2"
142,"Panchayat Union Elementary School, Keelakanniseri","1.Vilangathur (R.V) And (P) Keelakanniseri East street , 2.Vilangathur (R.V) And (P) Keelakkanniseri Muniyappasami kovil street , 3.Vilangathur (R.V) And (P) Keelakanniseri North street , 4.Vilangathur (R.V) And (P) Keelakanniseri Middle street , 5.Vilangathur (R.V) And (P) Keelakkanniseri South street , 6.Vilangathur (R.V) And (P) Keelakkanniseri West street , 7.Vilangathur (R.V) And (P) Keelakkanniseri Colony kudiyeruppu"
143,"Panchayat Union Middle School Eastern Side, Vengalakurichi",1.Vengalakurichi (R.V) And (P) Mela street Ward 2
144,"Panchayat Union Middle School Western Side, Vengalakurichi","1.Vengalakurichi (R.V) And (P) East street ward 1 , 2.Vengalakurichi (R.V) And (P) Thottiyavalasai Ward 3 , 3.Vengalakurichi (R.V) And (P) Karungalakurichi Ward 3 , 4.Vilangalathur (R.V) Vengalakurichi (P) Thiruvakki Ward 3"
145,"Panchayat Union Elementary School, Posukudi.","1.Posukudi (R.V) And (P) Kilakarai oorani street(ward 1) , 2.Posukudi (R.V) And (P) Sonaiyah Koil Street(Ward 1) , 3.Posukudi (R.V) And(P) Perumal Koil Street(Ward 1) , 4.Posukudi (R.V) And (P) Kanmaikarai Kudiyiruppu(Ward 1) , 5.Posukudi (R.V) And (P) Arunthathiyar Colony(Ward 1) , 6.Posukudi (R.V) And (P) Backward Welfare Colony(ward 1) , 7.Posukudi (R.V) And (P) Main road West side road (Ward 2) , 8.Posukudi (R.V) And (P) Middle street(Ward 2) , 9.Posukudi (R.V) And (P) Schoolzone street Ward 2 , 10.Posukudi (R.V) And (P) Mainroad East street Ward 2 , 11.Posukudi (R.V) And (P) Kalangarai street Ward 2 , 12.Posukudi (R.V) And (P) Raja Sathira street Ward 2 , 13.Posukudi (R.V) And (P) Madhakovil street Ward 3 , 14.Posukudi (R.V) and (P) Neerkundam kudiiruppu Ward 3 , 15.Posukudi (R.V) And (P) Neerkundam North kudiiruppu Ward 3 , 16.Posukudi (R.V) And (P) Thanjakur Schoolzone street Ward 4 , 17.Posukudi (R.V) And (P) Thanjakkoor North street Ward 4 , 18.Posukudi (R.V) And (P) Thanjakkoor Vinayagar kovil street Ward 4"
146,"Panchayat Union Middle School, New Building, Western Portion, Meesal","1.Prabhakalur (R.V) And (P) Meesal Old colony street (ward 3) , 2.Prabhakalur (R.V) And(P) Meesal Middle street Ward 3 , 3.Prabhakalur (R.V) And (P) Meesal Muslim street ward 3 , 4.Prabhakalur (R.V) And (P) Meesal South street ward 3 , 5.Prabhukalur (R.V) And (P) Meesal Mela street ward 4 , 6.Prabhakalur (R.V) And (P) Meesal Neeravi Urani Street (Ward 4) , 7.Prabakkalur (R.V) And (P) Meesal North Colony (Ward 4)"
147,"Panchayat Union Middle School, Old Building, Meesal","1.Prabhukalur (R.V) And (P) Meesal Mela street ward 4 , 2.Prabhakalur (R.V) And (P) Meesal Neeravi Urani Street Ward 4 3.Prabakkalur (R.V) And (P) Meesal North Colony (Ward 4)"
148,"Panchayat Union Elementary School, Middle Portion, Eastern Wing, Ulaiyur","1.Ulaiyur (R.V) And (P) Ulaiyur west street ward1 , 2.Ulaiyur (R.V) And (P) Ulaiyur North street Ward 1 , 3.Ulaiyur (R.V) And (P) Ulaiyur yadhavar west kudiiruppu ward 2 , 4.Ulaiyur (R.V) And (P) Ulaiyur Agamudaiyar kudiiruppu Ward 2 , 5.Ulaiyur (R.V) And (P) Ulaiyur Adhidiravidar West kudiiruppu Ward 1,2"
149,"Panchayat Union Elementary School, New Building, North Portion, Nediyamanickam","1.Ulaiyur (R.V) And (P) Nediyamanickam Yadhavar East kudiiruppu Ward 2,3 , 2.Ulaiyur (R.V) And (P) Nediyamanickam Adhidiraviadar East kudiiruppu Ward 3 , 3.Ulaiyur (R.V) And (P) Nediyamanikkam adhidiravidar north street ward 3 , 4.Ulaiyur (R.V) And (P) Nediyamanikkam Adhidiravidar South street Ward 3,4"
150,"Govt. High School, New Building, East Side, North Portion,Valanadu.","1.Valanadu (R.V) And (P) Valanadu indhara nagar street ward 1 , 2.Valanadu (R.V) And (P) Valanadu Arundhadhiyar street Ward 1 , 3.Valanadu (R.V) And (P) Valanadu North Street Ward1,2 , 4.Valanadu (R.V) And (P) Valanadu Middle street Ward 2 , 5.Valanadu (R.V) And (P) Valanadu South street Ward 2 , 6.Valanadu (R.V) And (P) Theivathanam North street Ward 2,3 , 7.Valanadu (R.V) And (P) Theivathanam Middle street Ward 3"
151,"Govt. High School, New Building, Eastern Side, Southern Portion Valanadu.","1.Valanadu (R.V) And (P) Theivathanam South street Ward 3 , 2.Valanadu (R.V) And (P) Sengapadai Gokular street Ward 3 , 3.Valanadu (R.V) And (P) Sengapadai East street Ward 3,4 , 4.Valanadu (R.V) And (P) Sengapadai North street Ward 4 , 5.Valanadu (R.V) And (P) Sengapadai Middle street Ward 4,5 , 6.Valanadu (R.V) And (P) Sengapadai South street Ward 5 , 7.Valanadu (R.V) And (P) Karupillai Madathu street Ward 6"
152,"R.C.Elementary School, Pushbavanam.","1.Ilanakakoor (R.V) Ponnakkaneri (p) Ponnakkaneri north kudiiruppu ward 1 , 2.Ilankakur (R.V) Ponnakkaneri (P) Ponnakkaneri Madhakovil North street Ward 1 , 3.Ilankakur (R.V) Ponnakkaneri (P) Ponnakkaneri Madhakovil South street Ward 1 , 4.Valanadu (R.V) And (P) Pushbavanam North street Ward 5 , 5.Valanadu (R.V) And (P) Pushbavanam Madhakovil Middle street Ward 5,6 , 6.Valanadu (R.V) And (P) Pushbavanam South street Ward 6"
153,"R.C.Middle School, Kodarendal","1.Ilankakoor (R.V) Ulaiyur (P) Kodarendal Madhakovil north street Ward 4 , 2.Ilankakoor (R.V) Ulaiyur (P) Kodarendal Madhakovil middle street Ward 5 , 3.Ilankakoor (R.V) Ulaiyur (P) Kodarendal Madhakovil south street Ward 5"
154,"Panchayat Union Elementary School, New Building, Pokkanarendal","1.Ilankakoor (R.V) Ponnakkanery (P) Pokkanarental Adhidiravidar colony Ward 2 , 2.Ilankakoor (R.V) Ponnakkanery (P) Pokkanarental Amman kovil yadhavar street Ward 2 , 3.Ilankakoor (R.V) Ponnakkanery(P) Pokkanarental South Street Ward2 , 4.Ilankakoor (R.V)Ponnakkanery (P) P.Saveriyarpattanam Madhakovil street Ward 2"
155,"Panchayat Union Elementary School, New building, Athanakurichi","1.Posukudi And Pirabakalur (R.V) Adhanakurichi (P) Adhanakurichi north kudiiruppu ward 1 , 2.Posukudi (R.V) Adhanakurichi (P) Kanmaikarai East street Ward 1 , 3.Posukudi (R.V) Adhanakurichi (P) Yadhavar street Ward 1 , 4.Posukudi (R.V) Adhanakurichi (P) Adhanakurichi Schoolzone street Ward 1 , 5.Posukudi And Pirabakalur (R.V) Adhanakurichi (P) Adhanakurichi West street Ward 1 , 6.Pirabakalur (R.V) Adhanakurichi (P) Kilavaneri Devar kudiiruppu Ward 3 , 7.Pirabakalur (R.V) Adhanakurichi (P) Kilavaneri colony kudiiruppu Pallivasal Kottgai Ward 3 , 8.Posukudi And Pirabakalur (R.V) Adhanakurichi (P) Kilavaneri Pallivasal Kottagai Ward 4"
156,"Panchayat Union Elementary School, New Building, East side, Puliyangudi.","1.Puliyangudi (R.V) And (P) North street ward 1 , 2.Puliyangudi (R.V) And (P) Mulaikottu Thinnai North street Ward 1 , 3.Puliyangudi (R.V) And (P) Maravar street Ward 1 , 4.Puliyangudi (R.V) And (P) Ramanadhan kovil street Ward 1 , 5.Puliyangudi (R.V) And (P) Rakkachi kovil street Ward 1 , 6.Puliyangudi (R.V) And (P) Raman kovil south street Ward 1 , 7.Puliyangudi (R.V) And (P) Urani south street Ward 1 , 8.Puliyangudi (R.V) And (P) Mulaikottu Thinnai South street Ward 2 , 9.Puliyangudi (R.V) And (P) Mulaikottu Thinnai East street Ward 2 , 10.Puliyangudi (R.V) (P) Yadhavar north street Ward 2 , 11.Puliyangudi (R.V) And (P) Pusari street Ward 2 , 12.Puliyangudi (R.V) And (P) Yadhavar south street Ward 2 , 13.Puliyangudi (R.V) And (P) Mela street Ward 2"
157,"Panchayat Union Elementary School Western Side, Puliyangudi.","1.Puliyangudi (R.V) And (P) Gopalan street Ward 2 , 2.Puliyangudi (R.V) And (P) Pallivasal south street Ward 2 , 3.Puliyangudi (P) Pallivasal north street Ward 2 , 4.Puliyangudi (R.V) And (P) Maravar north street Ward 3 , 5.Puliyangudi (R.V) And (P) Chettiyar street Ward 3 , 6.Puliyangudi (R.V) And (P) Main east street 1 Ward 3 , 7.Puliyangudi (R.V) And (P) Main east street 2 Ward 3 , 8.Puliyangudi (R.V) And (P) Risemill street Ward 3 , 9.Puliyangudi (R.V) And (P) Bus stop street Ward 3 , 10.Puliyangudi (R.V) And (P) Koothaperumal kovil street Ward 3 , 11.Puliyangudi (R.V) And (P) Otthavedu street Ward 3 , 12.Puliyangudi (R.V) And (P) Amman kovil street Ward 3 , 13.Puliyangudi (R.V) And (P) Old colony Ward 3 , 14.Puliyangudi (R.V) And (P) Mottai colony street Ward 3 , 15.Puliyangudi (R.V) And (P) Ambattan urani street Ward 3 , 16.Puliyangudi (R.V) And (P) Sakkiliyar colony street Ward 3"
158,"Panchayat Union Middle School, , Northern Building, North portion, Venneervoikkal","1.Vilangalathur (R.V) And (P) Venneer vaikal westward 3 , 2.Vilangalathur (R.V) And (P) Venneer vaikal East Ward 3 , 3.Vilangalathur (R.V) And (P) Arijanacolony Ward 3"
159,"Panchayat Union Middle School, Northern Building, South portion, Venneervoikkal","1.Vilangalathur (R.V) Vengalakurichi (P) Krishnapuram Ward 3 , 2.Vilangalathur (R.V) And (P) Kannapuram Ward 3 , 3.Vilangalathur (R.V) Vengalakurichi (P) Kelapanaiyadiendal Ward 3"
160,,"Panchayat Union Elementary School, Parukkaikudi"
161,"Panchayat Union Elementary School ,West side, Selvanayapuram.","1.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram west street 1 ward 2 , 2.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram West street 2 , 3.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram West street 3 Ward 2 , 4.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram Middle street Ward 2 , 5.Melamudukulathur (R.V) And Selvanayakapuram ( P ) Selvanayakapuram Middle street 2 , 6.Melamudukulathur (R.V) And Selvanayakapuram ( P ) Selvanayakapuram Middle street 3 , 7.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram Pillaiyarkovil street 1 (Ward 2,3) 8.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram Pillaiyarkovil street 2 (Ward 2,3) , 9.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram Mulaikottu Thinnai street 1 Ward 3 , 10.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram Mulaikottu Thinnai street 2 Ward 3 , 11.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram Mulaikottu Thinnai street 3 Ward 3"
162,"Panchayat Union Elementary School, North Building, Selvanagapuram","1.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram west street ward 4 , 2.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram East street 1 Ward 4 3.Melamudukulathur (R.V) And Selvanayagapuram (P) Selvanayagapuram North street 1 Ward 2,4 ,"
163,,"Panchayat Union Elementary School, South Building, Selvanagapuram"
164,"Govt. High School, North Side, Keeranur","1.Keeranur (R.V) And (P) Ammankovil street ward 1 , 2.Keeranur (R.V) And (P) Pallivasal street Ward 2 , 3.Keeranur (R.V) And (P) East street Ward 2 , 4.Keeranur (R.V) And (P) Mulaikottu Street Ward2 , 5.Keeranur (R.V) And (P) Pillaiyarkovil street Ward 2 , 6.Keeranur (R.V) And (P) Middle street Ward 2 , 7.Keeranur (R.V) And (P) Theder nagar Ward 2 , 8.Keeranur (R.V) And (P) Post Office street Ward 2 , 9.Keeranur (R.V) And (P) Navidhar street Ward 2 , 10.Keeranur (R.V) And (P) Arundhadhiyar street Ward 2 , 11.Keeranur (R.V) And (P) Asari street Ward 2 , 12.Keeranur (R.V) And (P) Main road Ward 2"
165,"Govt. High School, Southern Side, Keeranur.","1.Anaiseri (R.V) Keranur (P) Melapannaikulam east street , 2.Anaiseri (R.V) Keranur (P) Melapannaikulam west street , 3.Anaiseri (R.V) Keranur (P) Kelapannaikulam , 4.Keeranur (R.V) And (P) Keeranur colony Ward 1 , 5.Keeranur (R.V) And (P) Keeranur Colony Ward 2 , 6.Keeranur (R.V) And (P) Vaidhiyanendal Colony Ward 1 , 7.Keeranur (R.V)And(P) Vaidhiyanendal colony 2 , 8.Keeranur (R.V) And (P) Vaidhiyanendal"
166,"Panchayat Union Elementary School, South Side, Athikulam.","1.Pulvoikulam (R.V) And Athikulam (P) Athikulam North street ward 1 2.Pulvoikulam (R.V) And Aathikulam (P) Aathikulam Ward 1 , 3.Pulvoikulam (R.V) And Aathikulam (P) South Vatchanendal Ward 3 , 4.Pulvoikulam (R.V) And Aathikulam (P) Vatchanendal Ward 3 ,"
167,"Panchayat Union Elementary School, North Side, Athikulam.","1.Pulvoikulam (R.V) And Aathikulam (P) Kadambankulam Ward 4 , 2.Pulvoikulam (R.V) And Aathikulam (P) Kadambankulam North street Ward 4 , 3.Pulvoikulam (R.V) And Aathikulam (P) Motchikulam Ward 2 4.Pulvoikulam (R.V) And Aathikulam (P) Motchikulam East street Ward 2"
168,"Panchayat Union Elementary School,New Building,Western Side, Nallur.","1.Nallur (R.V) And (P) Kelastreet ward 1,2 , 2.Nallur (R.V) And (P) Middle street Ward 2,3 , 3.Nallur (R.V) And (P) Melastreet Ward 3 , 4.Nallur (R.V) And (P) South kela street Ward 3 , 5.Nallur (R.V) And (P) Nallur colony Ward 3"
169,"Panchayat Union Elementary School, Kollangulam","1.Pulvaikulam (R.V) And (P) Kollangkulam north street ward3 , 2.Pulvaikulam (R.V) And (P) Kollangkulam middle street ward3x , 3.Pulvaikulam (R.V) And (P) Kollangkulam south street ward3 , 4.Pulvaikulam (R.V) And (P) Kollangkulam oorani karai street ward3"
170,"Panchayat Union Elementary School, Pulvoikulam","1.Pulvaikulam (R.V) And (P) Mudukulathur road street ward1 , 2.Pulvaikulam (R.V) And (P) Pulvaikulam south street ward1 , 3.Pulvaikulam (R.V) And (P) Pulvaikulam middle street ward1 , 4.Pulvaikulam (R.V) And (P) Pulvaikulam north street ward1 , 5.Pulvaikulam (R.V) And (P) Usilangkulam ward2"
171,"Panchayat Union Elementary School, Keelakanchirankulam.","1.Pulvoikulam (R.V) And Kelakanjarangulam (P) Kelakanjarangulam east street ward 1 , 2.Pulvoikulam (R.V) And Kelakanjarangulam (P) Kelakanjarangulam Mela street Ward 1 , 3.Pulvoikulam (R.V) And Kelakanjarangulam (P) Kelakanjarangulam South street Ward 1 , 4.Pulvoikulam (R.V) And Kelakanjarangulam (P) Etticheri South street Ward 1 , 5.Pulvoikulam (R.V) And Kelakanjarangulam (P) Etticheri North street Ward 2"
172,"Panchayat Union Elementary School, Kathakulam","1.Kandilan (R.V) Kathakulam (p) Appiyanendal ward 1 , 2.Kandilan (R.V) Kathakulam (P) Schoolzone street Ward 1 , 3.Kandilan (R.V) Kathakulam (P) Kathakulam East street Ward 1, 4.Kandilan (R.V) Kathakulam (P) Kathakulam West street Ward 1,5.Kandilan (R.V) Kathakulam (P) Kelamanangarai East Ward 2 6.Kandilan (R.V) Kathakulam (P) Kelamanangarai colony Ward 2"
173,"C.S.I.Elementary School,Mudukulathur","1.Melamudukulathur (R.V) Mudukulathur (T.P) Bazar street ward 12 , 2.Mela Mudukulathur (R.V) Mudukulathur (T.P) Periyapallivasal Street (Ward 12) , 3.Melamudukulathur (R.V) Mudukulathur (T.P) Kadaladi Road Ward 11 , 4.Melamudukulathur (R.V) Mudukulathur (T.P) Kavalkaran Santhu (Ward 11) , 5.Melamudukulathur (R.V) Mudukulathur (T.P) Thevar Nagar (Ward 11) , 6.Melamudukulathur (R.V) Mudukulathur (T.P) Pillaimar street Ward 12 , 7.Melamudukulathur (R.V) Mudukulathur (T.P) Pettai street Ward 12, 8.Melamudukulathur (R.V) Selvanayagapuram (P) Thoori Ward 1"
174,"Panchayat Union Elementary School,Mudukulathur.","1.Melamudukulathur (R.V) Mudukulathur (S.P) Kelaradha veedhi Ward 13 , 2.Melamudukulathur (R.V) Mudukulathur (T.P) Akraharam street Ward 13 , 3.Melamudukulathur (R.V) Mudukulathur (T.P) Naiyakar Melastreet (Ward 13) , 4.Melamudukulathur (R.V) Mudukulathur (S.P) Nayakkar East street Ward 13 , 5.Melamudukulathur (R.V) Mudukulathur (T.P) Kelaradha veedhi mudhal radhaveedhi Ward 13 6.Melamudukulathur (R.V) Mudukulathur (T.P) Kelaradha veedhi IInd street Ward 13 , 7.Melamudukulathur (R.V)Mudukulathur (T.P) Kelaradhaveedhi IIIrd street Ward 13"
