Sl. No,Polling Station No,Raja.N Makkal Katchi Sakthi Desiya,G Kamalakannan. Tamilnadu Ilangyar Katchi,Karthikeyan.R. Tamilar Katchi Naam,Sarathbabu Maiam Needhi Makkal,Subashree Arasiyal Makkal Anaithu,Suresh.R.Dr. Manavadhikaa Federal Bhartiya r,Thameem Mohammed M Ansari. India Democratic of Party Social,Chinnadurai Rajesh South Democratic of National India Party,Vincent.J India (Athawale) Republican of Party,Anbarasu.E Independent,Anbarasu.S Independent,M Anbarasu. Independent,M Kumar. Ashok Independent,Mohammed Ali Independent,Lincon.A Abraham Independent,Sathiyaraj.P Independent,Saravanan.K Independent,Saravanan.C Independent,S.V. Saravanan Independent,Nithiyanandam.S Independent,Raji.B Independent,Sridhar.S Independent,Sridhar.S Independent,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
380,252 AW,126,111,0,4,11,67,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,327,0,327,0
381,253 M,116,103,1,1,25,34,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,288,0,288,0
382,253 AW,102,92,1,1,16,34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,251,0,251,0
383,254,219,133,1,4,35,101,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,499,0,499,0
384,255 M,143,103,0,2,25,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,333,0,333,0
385,255 AW,116,117,0,3,14,51,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,3,310,0,310,0
386,256 M,148,145,0,1,16,70,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,389,0,389,0
387,256 AW,127,126,0,0,17,56,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,331,0,331,0
388,257 M,155,132,0,1,26,59,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,378,0,378,0
389,257 AW,155,125,4,0,11,69,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,3,380,0,380,0
390,258,214,210,1,6,41,59,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,2,0,2,541,0,541,0
391,259,281,192,0,4,36,52,0,0,5,0,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,12,589,0,589,0
392,260,260,159,0,1,35,83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,546,0,546,0
393,261,272,149,1,0,37,82,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,554,0,554,0
394,262 M,297,137,0,1,23,19,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,486,0,486,0
395,262 AW,322,150,0,2,15,17,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,516,0,516,0
396,263,220,76,1,3,23,32,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,363,0,363,0
397,264,401,82,0,5,38,18,0,0,20,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,569,0,569,0
398,265,199,48,0,3,15,30,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,301,0,301,0
399,266,528,57,0,0,28,12,0,0,19,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,650,0,650,0
400,267,302,43,0,2,13,8,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,399,0,399,0
401,268 M,314,17,0,2,13,7,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,366,0,366,0
402,268 AW,304,20,1,1,10,8,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,356,0,356,0
403,269 M,302,48,0,0,16,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,396,0,396,0
404,269 AW,317,78,0,0,15,15,0,0,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3,441,0,441,0
405,270,289,85,0,0,23,28,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,434,0,434,0
406,271,405,108,1,1,27,28,0,9,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,587,0,587,0
407,272,219,91,0,3,20,30,0,0,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,4,375,0,375,0
408,273,218,118,3,2,39,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,418,0,418,0
409,274,287,101,1,4,32,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,491,0,491,0
410,275,119,84,2,1,17,34,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,263,0,263,0
411,276,217,88,0,1,17,43,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,376,0,376,0
412,277,270,88,0,1,20,33,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,418,0,418,0
413,278,429,240,0,3,31,34,0,0,4,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5,751,0,751,0
414,279,197,105,0,0,7,5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,321,0,321,0
415,280 M,263,120,0,1,34,11,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,438,0,438,0
416,280 AW,250,139,0,0,0,16,12,0,2,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,426,0,426,0
417,281,235,121,1,2,14,41,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,420,0,420,0
418,282,394,137,0,2,45,41,0,0,5,0,0,1,0,0,0,1,1,2,0,0,1,0,0,1,1,2,634,0,634,0
419,283,431,123,1,4,36,30,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,632,0,632,0
420,284,277,138,0,0,33,77,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,534,0,534,0
421,285,369,194,0,6,62,34,1,0,1,0,0,1,3,0,1,0,1,1,0,0,0,0,0,1,1,5,681,0,681,0
422,286 M,189,118,0,4,30,55,0,0,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,409,0,409,0
423,286 AW,175,150,0,1,23,32,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,387,0,387,0
424,287,276,160,0,5,31,57,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,546,0,546,0
425,288,250,265,2,5,20,62,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,8,619,0,619,0
426,289 M,105,180,0,1,14,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,8,368,0,368,0
427,289 AW,89,169,0,0,2,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,325,0,325,0
428,290,127,265,1,2,8,89,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10,507,0,507,0
429,291 M,88,153,1,3,16,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,317,0,317,0
430,291 AW,85,153,2,0,6,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,10,315,0,315,0
431,292 M,116,161,2,2,17,41,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,348,0,348,0
432,292 AW,111,159,0,1,11,50,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,339,0,339,0
433,293,132,331,3,3,15,80,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13,584,0,584,0
434,294,120,288,0,2,18,61,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,3,506,0,506,0
435,295 M,93,119,1,3,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,273,0,273,0
436,295 AW,85,139,0,0,14,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,5,283,0,283,0
437,296,164,239,1,1,27,86,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,537,0,537,0
438,297,93,198,1,5,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,386,0,386,0
439,298,226,160,1,5,20,71,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,495,0,495,0
440,299,118,126,0,2,18,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,306,0,306,0
441,300,202,208,0,4,36,39,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,498,0,498,0
442,301,157,141,2,1,10,64,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,3,386,0,386,0
443,302 M,142,185,0,2,15,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,407,0,407,0
444,302 AW,123,188,1,2,15,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,404,0,404,0
445,303,189,161,1,7,24,24,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,419,0,419,0
446,304,232,172,0,5,38,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,512,0,512,0
447,305 M,205,120,1,4,57,22,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,423,0,423,0
448,305 AW,238,129,1,3,23,18,0,0,5,0,1,2,0,3,1,4,1,0,0,0,1,0,0,2,1,2,435,0,435,0
449,306 M,199,118,0,13,27,28,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,398,0,398,0
450,306 AW,174,147,0,10,10,20,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,368,0,368,0
451,307 M,161,99,1,5,27,41,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,343,0,343,0
452,307 AW,134,99,3,5,13,48,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,309,0,309,0
453,308 M,77,207,0,3,19,39,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,357,0,357,0
454,308 AW,67,207,1,1,13,35,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,5,338,0,338,0
455,309 M,37,250,2,4,9,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,342,0,342,0
456,309 AW,30,223,1,2,4,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,300,0,300,0
457,310,157,183,1,3,24,77,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,464,0,464,0
458,311,98,154,0,0,6,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,331,0,331,0
459,312 M,138,111,0,2,23,54,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,339,0,339,0
460,312 AW,163,146,3,3,21,73,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,416,0,416,0
461,313,259,124,0,2,35,23,0,0,3,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,6,458,0,458,0
462,314,181,129,1,1,30,61,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,418,0,418,0
463,315 M,259,73,0,2,48,17,0,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,410,0,410,0
464,315 AW,265,97,0,0,31,20,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,424,0,424,0
465,316,67,196,2,3,22,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,341,0,341,0
466,317,93,230,1,0,15,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,424,0,424,0
467,318 M,61,181,1,0,12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,317,0,317,0
468,318 AW,60,170,2,0,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,306,0,306,0
469,319,51,333,1,5,5,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,476,0,476,0
470,320,49,251,0,2,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,364,0,364,0
471,321 M,49,186,1,3,7,51,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,306,0,306,0
472,321 AW,45,186,0,1,4,45,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,292,0,292,0
473,322,171,139,1,2,22,54,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,398,0,398,0
474,323,159,153,2,4,22,54,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,410,0,410,0
475,324,174,95,1,3,22,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,342,0,342,0
476,325 M,164,126,0,2,33,36,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,5,373,0,373,0
477,325 AW,160,129,1,1,17,51,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,367,0,367,0
478,326,91,174,0,3,11,23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,307,0,307,0
479,327,306,166,0,4,24,57,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,568,0,568,0
480,328,233,101,1,6,17,35,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,402,0,402,0
481,329,174,171,0,5,15,64,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,435,0,435,0
482,330,243,136,2,10,29,42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,470,0,470,0
483,331 M,155,109,0,4,29,56,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,361,0,361,0
484,331 AW,140,110,0,2,29,54,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7,347,0,347,0
485,332,339,173,1,8,51,59,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,640,0,640,0
486,333,459,77,0,3,43,35,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,625,0,625,0
487,334,323,135,0,4,59,47,0,0,2,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,0,8,584,0,584,0
488,335,290,172,0,3,27,60,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,561,0,561,0
489,336,284,149,5,3,65,40,0,0,2,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,2,2,558,0,558,0
490,337,274,107,1,5,34,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,466,0,466,0
491,338 M,249,81,1,1,36,24,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,397,0,397,0
492,338 AW,249,78,0,2,27,30,0,0,3,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,2,397,0,397,0
493,339,79,273,0,5,14,58,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,442,0,442,0
494,340 M,53,182,0,1,8,42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,296,0,296,0
495,340 AW,50,181,0,3,6,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,288,0,288,0
496,341,98,298,2,10,13,96,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3,1,10,537,0,537,0
497,342 M,59,203,2,4,10,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,321,0,321,0
498,342 AW,45,191,0,0,7,45,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,8,301,0,301,0
499,343 M,74,225,0,4,13,46,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,369,0,369,0
500,343 AW,62,218,1,2,4,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,337,0,337,0
501,344,108,277,1,2,18,49,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,1,9,472,0,472,0
502,345 M,83,212,0,0,8,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,373,0,373,0
503,345 AW,75,190,0,1,5,49,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,5,330,0,330,0
504,346 M,98,197,0,1,15,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,365,0,365,0
505,346 AW,71,179,0,3,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,323,0,323,0
506,347 M,61,203,1,3,12,55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,344,0,344,0
507,347 AW,73,183,0,0,14,52,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,330,0,330,0
508,348 M,117,152,1,3,12,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,342,0,342,0
509,348 AW,82,128,1,2,3,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,274,0,274,0
510,349 M,85,147,0,3,18,63,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,321,0,321,0
511,349 AW,68,145,0,1,12,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,287,0,287,0
512,350 M,252,93,0,2,68,30,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,454,0,454,0
513,350 AW,246,108,0,1,39,36,0,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,441,0,441,0
514,351 M,196,141,0,1,44,37,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,429,0,429,0
515,351 AW,182,151,1,1,19,38,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,402,0,402,0
516,352 M,213,80,0,0,39,22,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,360,0,360,0
517,352 AW,211,101,0,0,28,14,0,0,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3,364,0,364,0
518,353,306,146,0,7,47,31,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,553,0,553,0
519,354,273,151,4,1,33,12,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,480,0,480,0
520,355 M,248,114,3,4,54,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,466,0,466,0
521,355 AW,271,140,3,3,36,36,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4,500,0,500,0
522,356,201,98,0,2,26,18,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,356,0,356,0
523,357,303,197,0,2,38,38,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,588,0,588,0
524,358,326,196,1,2,47,51,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,631,0,631,0
525,359,241,142,0,0,36,45,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,470,0,470,0
526,360 M,230,102,0,2,41,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,414,0,414,0
527,360 AW,264,103,0,3,20,25,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,4,427,0,427,0
528,361,260,104,1,3,31,31,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,448,0,448,0
529,362,246,252,0,2,60,24,1,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,594,0,594,0
530,363,280,152,1,5,57,46,4,0,13,0,1,0,0,0,0,2,1,2,0,0,0,0,2,0,1,8,575,0,575,0
531,364,102,223,1,1,17,73,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,424,0,424,0
532,365,154,258,0,2,40,46,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,508,0,508,0
533,366,283,198,0,2,39,28,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,558,0,558,0
534,367,279,231,0,5,36,32,0,0,4,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,4,597,0,597,0
535,368,120,247,1,3,13,76,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,3,470,0,470,0
536,369,80,288,0,0,17,64,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,8,463,0,463,0
537,370 M,82,130,0,2,15,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,268,0,268,0
538,370 AW,71,142,1,0,10,41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,269,0,269,0
539,371 M,74,225,2,3,9,44,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,367,0,367,0
540,371 AW,75,219,2,0,7,52,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,362,0,362,0
541,372,95,304,0,2,14,82,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,10,513,0,513,0
542,373 M,75,156,0,0,11,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,290,0,290,0
543,373 AW,62,155,1,0,12,36,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,272,0,272,0
544,374 M,75,153,0,2,11,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,285,0,285,0
545,374 AW,75,158,0,0,6,34,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,280,0,280,0
546,375,170,266,2,3,30,66,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5,550,0,550,0
547,376,251,207,0,4,46,43,1,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,5,567,0,567,0
548,377 M,137,104,0,2,23,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,302,0,302,0
549,377 AW,150,103,0,1,12,28,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,303,0,303,0
550,378,102,286,2,3,11,82,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,506,0,506,0
551,379 M,73,228,1,4,10,49,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,377,0,377,0
552,379 AW,62,232,0,0,6,42,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,351,0,351,0
553,380,209,173,2,0,24,48,0,1,11,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,6,479,0,479,0
554,381,187,133,0,2,34,21,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,398,0,398,0
555,382,254,143,1,1,36,23,0,0,5,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,3,470,0,470,0
556,383,215,146,1,0,30,22,0,0,4,1,0,2,0,0,0,1,3,0,0,0,0,1,0,1,0,6,433,0,433,0
557,384 M,147,110,1,0,26,65,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,356,0,356,0
558,384 AW,166,120,0,1,14,53,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358,0,358,0
559,385,204,178,1,0,33,65,1,0,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,5,496,0,496,0
560,386,346,239,0,0,34,43,0,1,1,0,0,1,0,0,2,4,3,1,0,0,1,0,0,0,1,3,680,0,680,0
561,387,304,171,3,0,46,26,1,2,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,568,0,568,0
562,388,175,147,0,0,21,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,400,0,400,0
563,389,199,201,1,2,33,70,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,4,515,0,515,0
564,390,235,225,1,3,52,76,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7,608,0,608,0
565,391,264,182,0,4,51,97,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,611,0,611,0
