Polling Station No.,Building,Polling Areas
115,"Govt. Adidravidar Primary School,Kilambakkam North Face, South Side Room South Wing","1. Urappakkam (P) And (R.V), Ward 2 Railway station St, 2. Urappakkam (P) And (R.V), Ward 2 Bajani koil St, 3. Urappakkam (P) And (R.V), Ward 2 Perumal koil St, 4. Urappakkam (P) And (R.V), Ward 2 Murugan koil St, 5. Urappakkam (P) And (R.V), Ward 2 Manikkavasagar St, 999. OVERSEAS ELECTORS"
116,"Govt. Adidravidar Hir Sec School, Kilambakkam North Block New Building Room No 3","1. Urappakkam (P) And (R.V), Ward 2 Bharathi Nagar, 999. OVERSEAS ELECTORS"
117,"Govt. Adidravidar Hir Sec School, Kilambakkam North Block New Building Room No 4","1. Urappakkam (P) And (R.V), Ward 2 Thiru Annamalliyar St, 2. Urappakkam (P) And (R.V), Ward 2 Pillaiyar koil St, 3. Urappakkam (P) And (R.V), Ward 2 Adi dravidar colony, 4. Urappakkam (P) And (R.V), Ward 4 Valliyamman St, 999. OVERSEAS ELECTORS"
118,"Govt. Adidravidar Primary School,Kilambakkam East Face, West Side Building North Part","1. Urappakkam (P) And (R.V), Ward 2 Amman koil St, 2. Urappakkam (P) And (R.V), Ward 2 Padasalli St, 999. OVERSEAS ELECTORS"
119,"Govt. Adidravidar Primary School,Kilambakkam East Face, West Side Building South Part","1. Urappakkam (P) And (R.V), Ward 2 Priya Nagar, 999. OVERSEAS ELECTORS"
120,"Govt. Adidravidar Primary School,Kilambakkam East Face, North Wing West Side Building","1. Urappakkam (P) And (R.V), Ward 2 Kula Sekara Aveneu St, 2. Urappakkam (P) And (R.V), Ward4 J.C.Nagar, 3. Urappakkam (P) And (R.V), Ward4 Sai Nagar, 4. Urappakkam (P) And (R.V), S M S STREET, 5. Urappakkam (P) And (R.V), Thiruvalluvar Cross Street, 6. Urappakkam (P) And (R.V), A, 999. OVERSEAS ELECTORS"
121,"Govt Adidravidar Primary School,Kilambakkam West Face, North Side, South Wing","1. Urappakkam (P) And (R.V), Ward 4 velliyamman st, 2. Urappakkam (P) And (R.V), Ward 2 Eswaran koil St, 3. Urappakkam (P) And (R.V), Ward 3 Mullai St, 4. Urappakkam (P) And (R.V), Ward 3 Anna St, 5. Urappakkam (P) And (R.V), Ward 4 Pallaiyathamman koil St, 6. Urappakkam (P) And (R.V), Ward 1 Selvaraj Nagar, 999. OVERSEAS ELECTORS"
122,"Govt Adidravidar Primary School,Kilambakkam West Face, Center Room, South Wing","1. Urappakkam (P) And (R.V), Ward 2 Rajiv Gandhi Nagar, Thiruvalluvar street, 2. Urappakkam (P) And (R.V), Ward 4 Kanthan St, 3. Urappakkam (P) And (R.V), Ward 4 Thayivannai St, 4. Urappakkam (P) And (R.V), Ward 2 Amman koil St, 5. Urappakkam (P) And (R.V), Ward 4 Kangaiyamman St, 6. Urappakkam (P) And (R.V), Ward 4 Karani Puthucheeri St, 7. Urappakkam (P) And (R.V), Ward 2 Ragavantheera St, 8. Urappakkam (P) And (R.V), Ward 2 Priya Nagar, 9. Urappakkam (P) And (R.V), Ward 2 G.S.T. Road, 10. Urappakkam (P) And (R.V), Ward 2 Hostel St, 11. Urappakkam (P) And (R.V), Ward 2 Roja St, 12. Urappakkam (P) And (R.V), KUMARAN NAGAR, 999. OVERSEAS ELECTORS"
123,Sankara Vidayalaya Hr.sec. School Kilambakkam West Face East side,"1. Urappakkam (P) And (R.V), Ward 3 kannathasan st, 2. Urappakkam (P) And (R.V), Ward 3 Kamarajar St, 3. Urappakkam (P) And (R.V), Ward 3 Lakshmiyamman St, 4. Urappakkam (P) And (R.V), Ward 2 Rajivghandhi 3rd street, 5. Urappakkam (P) And (R.V), Ward 2 Urappakkam, 6. Urappakkam (P) And (R.V), Ward 2 Mullai St, 7. Urappakkam (P) And (R.V), Ward 2 Kathiravan St, 8. Urappakkam (P) And (R.V), Ward 3 V.O.C St, 999. OVERSEAS ELECTORS"
124,Sankara Vidayalaya Hr.sec. School Kilambakkam West Face East side,"1. Urappakkam (P) And (R.V), Ward 3 Kannakai st, 2. Urappakkam (P) And (R.V), Ward 3 Roja St, 3. Urappakkam (P) And (R.V), Ward 2 Sharan St, 4. Urappakkam (P) And (R.V), Ward 2 Pandiyannan St, 5. Urappakkam (P) And (R.V), Ward 2 Shozan St, 6. Urappakkam (P) And (R.V), Ward 3 Ganga St, 7. Urappakkam (P) And (R.V), Ward 1 Gandhi St, 8. Urappakkam (P) And (R.V), Ward 3 Kurunji St, 9. Urappakkam (P) And (R.V), Ward 3 Kamarajar St, 10. Urappakkam (P) And (R.V), Ward 4 Vengatesa purumal St, 999. OVERSEAS ELECTORS"
125,Sankara Vidayalaya Hr.sec. School Kilambakkam West Face East side,"1. Urappakkam (P) And (R.V), Ward 4 Siva kami St, 2. Urappakkam (P) And (R.V), Ward 4 Pada Salli St, 3. Urappakkam (P) And (R.V), Ward 4 Gangaiyamman koil St, 4. Urappakkam (P) And (R.V), Ward 4 Alammelu Amman koil St, 5. Urappakkam (P) And (R.V), Ward 3 Pallayathamman koil St, 6. Urappakkam (P) And (R.V), Ward 3 Shokkathamman koil St, 999. OVERSEAS ELECTORS"
126,Sankara Vidayalaya Hr.sec. School Kilambakkam West Face East side,"1. Urappakkam (P) And (R.V), Ward 4 Gandhi St, 2. Urappakkam (P) And (R.V), Ward 3 Lakshmiyammal St, 3. Urappakkam (P) And (R.V), Ward 3 Anna St, 4. Urappakkam (P) And (R.V), Ward 3 Vaikai St, 5. Urappakkam (P) And (R.V), Ward 2 Rajeevgandhi Nagar, 6. Urappakkam (P) And (R.V), Ward 2 Kelampakkam, 7. Urappakkam (P) And (R.V), Ward 2 Bharathiyar St, 999. OVERSEAS ELECTORS"
127,Panchayat Union Middle School Guduvanchery West Face North Part,"1. Guduvancheri (P) And (R.V), Ward 15 abdulla st, 2. Guduvancheri (P) And (R.V), Ward 16 Thiruvalluvar St, 3. Guduvancheri (P) And (R.V), Ward 15 Gandhi St, 4. Guduvancheri (P) And (R.V), Ward 15 Kamarajar St, 5. Guduvancheri (P) And (R.V), Ward 16 Mosque St, 6. Guduvancheri (P) And (R.V), Ward 1 Guduvancheri, 7. Guduvancheri (P) And (R.V), THULUKATHAMMAN STREET, 999. OVERSEAS ELECTORS"
128,Panchayat Union Middle School Guduvanchery West Face North Part 4th std class room,"1. Guduvancheri (P) And (R.V), KAMBAR STREET, 2. Guduvancheri (P) And (R.V), PERIYAR RAMASAMY ST, 3. Guduvancheri (P) And (R.V), MOHANAPRIYA NAGAR, 4. Guduvancheri (P) And (R.V), ARIGNARANNASTREET, 5. Guduvancheri (P) And (R.V), NATARAJANAYAKKAR STREET, 6. Nanthivaram Guduvancheri, Jakeer Useen Street, 999. OVERSEAS ELECTORS"
129,Panchayat Union Middle School Guduvanchery South Part East Face,"1. Nandhivaram guduvancherry (TP), Ward 11 EVK Sampath st, 2. Nandhivaram Guduvancheri, Ward 16 T.V.K St, 3. Nandhivaram Guduvancheri, Ward 18 Kanniayappan Nagar, 4. Nandhivaram Guduvancheri, Ward 16 Bharathiyar St, 999. OVERSEAS ELECTORS"
130,Panchayat Union Middle School Guduvanchery South Part North Face (New Building),"1. Nandhivaram Guduvancheri, Ward 16 Manimegali St, 2. Nandhivaram Guduvancheri, Ward 16 Ovaiyar St, 3. Nandhivaram Guduvancheri, Ward 15 Kannagai St, 4. Nandhivaram Guduvancheri, Ward 16 Sengutuvan St, 5. Nandhivaram Guduvancheri, Ward 11 Meenkshi Nagar Nehru St, 6. NANDHIVARAMGUDUVANCHERI, SINGARAM NAGAR, 7. Nanthivarm Guduvanchery, Bajanai Koil Street, 8. Nanthivaram kooduvanchery, Bathmavathy nagar, 9. Nanthivaram kooduvanchery, Ramalingam street, 999. OVERSEAS ELECTORS"
131,Panchayat Union Middle School Guduvanchery North Face New Building 3rd class room,"1. Guduvancheri (Spl.P), Ward 12 Rajaji St, 2. Guduvancheri (Spl.P), Ward 13 Kuppuswami peilli St, 3. Guduvancheri (Spl.P), Ward 15 Railway Station St, 4. Guduvancheri (Spl.P), Ward 13 Thirunavukarrasu St, 5. Guduvancheri (Spl.P), Ward 14 Thiruppur Kumaran St, 6. Guduvancheri (Spl.P), Ward 14 Railway colony, 7. Guduvancheri (Spl.P), Ward 13Ramathas St, 8. Guduvancheri (Spl.P), Ward 14 Lal Bhathur Sasthri St, 999. OVERSEAS ELECTORS"
132,Panchayat Union Middle School Guduvanchery North Part East Face,"1. Guduvancheri (Spl.P), Ward 14 Chakarapanni St, 2. Guduvancheri (Spl.P), Ward 13 GST West, 3. Guduvancheri (Spl.P), Ward1,9,12,17 G.S.T St, 4. Guduvancheri (Spl.P), Ward 14 VenuGopal St, 5. Guduvancheri (Spl.P), Ward14 Visveswara Iyer Street, 6. Guduvancheri (Spl.P), VISWANATHAPURAM, 7. Guduvancheri (Spl.P), E V K SAMPATH STREET, 8. Guduvancheri (Spl.P), Veerabagu Nagar, 9. Guduvancheri (Spl.P), PATHMAVATHY NAGAR, 10. Guduvanchery (Spl.P), Nethaji Street, 999. OVERSEAS ELECTORS"
133,Panchayat Union Middle School Guduvanchery East Face North Part 6th std class room,"1. Nanthivaram Guduvancheri (Spl.P), Ward 18 Shakthi Nagar, 2. Nanthivaram Guduvancheri (Spl.P), Ward 13 Ratha Krishnan St, 3. Nanthivaram Guduvancheri (Spl.P), Ward 13 Achuthai St, 4. Nanthivaram Guduvancheri (Spl.P), Ward 13 Sarathi Nagar, 5. Nanthivaram Guduvancheri (Spl.P), Ward 14 Rajaji St, 999. OVERSEAS ELECTORS"
134,Panchayat Union Middle School Guduvanchery East Face North Part 5th std class room,"1. Nanthivaram Guduvancheri (Spl.P), Ward 14 Park St, 2. Nanthivaram Guduvancheri (Spl.P), Ward 1 Bharathithasan St, 3. Nanthivaram Guduvancheri (Spl.P), Ward 14 Kamba St, 4. Nanthivaram Guduvancheri (Spl.P), Ward 14 Kuppuswami Nayakkan St, 5. Nanthivaram Guduvancheri (Spl.P), Ward 15 Nataraja Nayakkar St, 6. Nanthivaram Guduvancheri (Spl.P), Ward 15 Anna St, 999. OVERSEAS ELECTORS"
135,Panchayat Union Middle School Guduvanchery East Face North Part 7th std class room,"1. Nanthivaram Guduvancheri (Spl.P), Ward 15 Pariyar Ramaswami St, 2. Nanthivaram Guduvancheri (Spl.P), Ward 15 Jakeer Useen St, 3. Nanthivaram Guduvancheri (Spl.P), Ward 1 Priya Nagar, 4. Nanthivaram Guduvancheri (Spl.P), Ward 18 Thirumallai Nagar, 5. Nanthivaram Guduvancheri (Spl.P), Ward 1Priya Nagar, 6. Nanthivaram Guduvancheri (Spl.P), Ward2 K.K.Nagar Main Road, 7. Nanthivaram Guduvancheri (Spl.P), LAKSHMI NAGAR, 8. Nanthivaram Guduvancheri (Spl.P), KAMATCHI NAGAR, 9. Nanthivaram Guduvancheri (Spl.P), GANAPATHI NAGAR, 999. OVERSEAS ELECTORS"
136,Bharathiyar Matriculation Higher Secondary School Guduvanchery North Face Room No.6,"1. Nanthivaram Guduvancheri (Spl.P), Ward 12 m.v. ramu st, 2. Nanthivaram Guduvancheri (Spl.P), Ward 13 Nehru St, 3. Nanthivaram Guduvancheri (Spl.P), Ward 9 Erikarai St, 4. Nanthivaram Guduvancheri (Spl.P), Ward 13 E.V.K. Sambath St, 5. Nanthivaram Guduvancheri (Spl.P), Ward 1 K K Nagar, 6. Nanthivaram Guduvancheri (Spl.P), Ward 13 Vedanthiri Colony, 7. Nanthivaram Guduvancheri (Spl.P), Ward 12 Omi Baba St, 8. Nanthivaram Guduvancheri (Spl.P), Ward 1 Gandhi Nagar West, 999. OVERSEAS ELECTORS"
137,Bharathiyar Matriculation Higher Secondary School Guduvanchery North Face Room No.5,"1. Nanthivaram Guduvancheri (Spl.P), Ward 12 K K nagar 2nd St, 2. Nanthivaram Guduvancheri (Spl.P), Ward 12 K K Nagar 1st St, 3. Nanthivaram Guduvancheri (Spl.P), Ward 12 Mahalakshmi St, 999. OVERSEAS ELECTORS"
138,Bharathiyar Matriculation Higher Secondary School Guduvanchery North Face Room No.7,"1. Nanthivaram Guduvancheri (Spl.P), Ward 13 Sellappa Colony, 2. Nanthivaram Guduvancheri (Spl.P), Ward 13 Meenatchi St, 3. Nanthivaram Guduvancheri (Spl.P), Ward 13 Kalaignar Karunanithi Nagar, 4. Nanthivaram Guduvancheri (Spl.P), Ward 11 V O C Salai, 5. Nanthivaram Guduvancheri (Spl.P), Ward 11 Nakkiran St, 6. Nanthivaram Guduvancheri (Spl.P), Ward 11 Balaraman St, 7. Nanthivaram Guduvancheri (Spl.P), Ward 1 Ellai gandhi St, 8. Nanthivaram Guduvancheri (Spl.P), Ward 1 K K Nagar, 9. Nanthivaram Guduvancheri (Spl.P), Ward 1 G S T Road, 10. Nanthivaram Guduvancheri (Spl.P), Ward12 K.K.Nagar 4th Main Road, 999. OVERSEAS ELECTORS"
139,Bharathiyar Matriculation Higher Secondary School Guduvanchery North Face Room No.9,"1. Nanthivaram Guduvancheri (Spl.P), MUTHAMIZ STREET, 2. Nanthivaram Guduvancheri (Spl.P), MEENAKSHISTREET, 3. Nanthivaram Guduvancheri (Spl.P), VEDATHIRI COLONY, 4. Nanthivaram Guduvancheri (Spl.P), DHARMARAJASTREET, 5. Nanthivaram Guduvancheri (Spl.P), AVVAISTREET, 6. Nanthivaram Guduvancheri (Spl.P), SAMINATHANSTREET, 7. Nanthivaram Guduvancheri (Spl.P), GANAPATHISTREET, 8. Nanthivaram Guduvancheri (Spl.P), A, 999. OVERSEAS ELECTORS"
140,Bharathiyar Matriculation Higher Secondary School Guduvanchery North Face Room No.8,"1. Nandivaram Guduvancheri (Spl.P), Ward 12 V.V.St, 2. Nandivaram Guduvancheri (Spl.P), Ward 12 Dharmaraja St, 3. Nandivaram Guduvancheri (Spl.P), Ward 12 Srinivasa Perumal Koil St, 4. Nandivaram Guduvancheri (Spl.P), Ward 12 Balaji St, 5. Nandivaram Guduvancheri (Spl.P), Ward 11 Balaraman St, 6. Nandivaram Guduvancheri (Spl.P), Ward 11 Nakkeeran St, 7. Nandivaram Guduvancheri (Spl.P), Ward 11 V.O.C.St, 8. Nandivaram Guduvancheri (Spl.P), Ward 11 Vishveshvara Iyyer St, 9. Nandivaram Guduvancheri (Spl.P), Ward 12 Ragavendra St, 10. Nandivaram Guduvancheri (Spl.P), Ward 12 MV Ramu Street, 999. OVERSEAS ELECTORS"
141,Panchayat Union Primary School Guduvanchery West Face North Part (New Building),"1. Nandivaram Guduvancheri (Spl.P.), Ward 5 Malleeshvarar koil st, 2. Nandivaram Guduvancheri (Spl.P.), Ward 2 Nandeeshvarar Nagar, 999. OVERSEAS ELECTORS"
142,Panchayat Union Primary School Guduvanchery West Face North Part (New Building) 2nd std class room,"1. Nandivaram Guduvancheri (Spl.P.), Ward 4 Periya St, 999. OVERSEAS ELECTORS"
143,Panchayat Union Primary School Guduvanchery West Face North Part (New Building) 3rd std class room,"1. Nandivaram Guduvancheri (Spl.P.), Ward 4 Sengeni Amman Koil St, 2. Nandivaram Guduvancheri (Spl.P.), Ward 5 Throubhathi Amman Koil St, 3. Nandivaram Guduvancheri (Spl.P.), Ward 5 Small Lakeshore St, 4. Nandivaram Guduvancheri (Spl.P.), Ward 4 Bhramana St, 5. Nandivaram Guduvancheri (Spl.P.), Ward5 3rd Cross Street Karpagambal Nagar, 6. Nandivaram Guduvancheri (Spl.P.), Ward5 Irular Quarters, 999. OVERSEAS ELECTORS"
144,Panchayat Union Primary School Nandhivaram Guduvanchery East Part North Face,"1. Nandivaram Guduvancheri (Spl.P), Ward 4 Amsa nagar, 2. Nandivaram Guduvancheri (Spl.P), Ward 5 Mettu St, 3. Nandivaram Guduvancheri (Spl.P), Ward 1 NPR Nagar, 4. Nandivaram Guduvancheri (Spl.P), Ward 5 Theradi Mettu St, 5. Nandivaram Guduvancheri (Spl.P), Ward 5 Rani Annanagar Mettu St, 6. Nandivaram Guduvancheri (Spl.P), Ward 2 Karpagambal Nagar, 999. OVERSEAS ELECTORS"
145,Panchayat Union Primary School Nandhivaram Guduvanchery East Part North Face 1st std class room,"1. Nandivaram Guduvancheri (Spl.P), Ward 1 Rani Annanagar 2nd St, 2. Nandivaram Guduvancheri (Spl.P), Ward 1 Rani Annanagar Main Road, 3. Nandivaram Guduvancheri (Spl.P), Ward 1 Kanniamman Koil St, 4. Nandivaram Guduvancheri (Spl.P), Ward 1 Malleeshvarar Koil St, 5. Nandivaram Guduvancheri (Spl.P), Ward 1 Rani Annanagar First St, 6. Nandivaram Guduvancheri (Spl.P), Ward 1 Mahalakshmi Nagar, 7. Nandivaram Guduvancheri (Spl.P), Ward 1 Amudham Colony, 8. Nandivaram Guduvancheri (Spl.P), BATHRAKOGULAN, 9. Nandivaram Guduvancheri (Spl.P), DHROWABATHYAMMAN KOKIL STREET, 10. Nandivaram Guduvancheri (Spl.P), Periya street, 999. OVERSEAS ELECTORS"
146,Government Girls Higher Secondary School North Face Nandhivaram-Guduvanchery Room No.69,"1. Nandivaram Guduvancheri (Spl.P), Ward 7 School st, 2. Nandivaram Guduvancheri (Spl.P), Ward 8 Valluvar Colony, 3. Nandivaram Guduvancheri (Spl.P), Ward 8 Muthumariamman Koil St, 4. Nandivaram Guduvancheri (Spl.P), Ward 8 Periya Kulakkarai St, 5. Nandivaram Guduvancheri (Spl.P), Ward 5 Thiruvalluvar St, 6. Nandivaram Guduvancheri (Spl.P), Ward 7 Maveeran Nethaji St, 999. OVERSEAS ELECTORS"
147,Government Girls Higher Secondary School North Face Nandhivaram-Guduvanchery Room No.68,"1. Nandivaram Guduvancheri (Spl.P), Ward 5 Kamarajar St, 2. Nandivaram Guduvancheri (Spl.P), Ward 7 Thulukkanathamman Koil St, 3. Nandivaram Guduvancheri (Spl.P), Ward 7 Church Road, 4. Nandivaram Guduvancheri (Spl.P), Ward 8 Muthumariamman 2nd St, 5. Nandivaram Guduvancheri (Spl.P), Ward 8 Muthumariamman 1st St, 6. Nandivaram Guduvancheri (Spl.P), Ward 8 Muthumariamman 3rd St, 7. Nandivaram Guduvancheri (Spl.P), Ward 8 Bajanai Koil St, 8. Nandivaram Guduvancheri (Spl.P), Ward 8 Krishnapuram, 9. Nandivaram Guduvancheri (Spl.P), Ward 8 Nadhisvarar 5th Kulakarai Street, 10. Nandivaram Guduvancheri (Spl.P), Ward 7 Ampethkar Street, 11. Nandivaram Guduvancheri (Spl.P), Ward Difans Coloni Nandhivaram, 12. Nandivaram Guduvancheri (Spl.P), LAKSHMI NAGAR, 13. Nandivaram Guduvancheri (Spl.P), RANI ANNA NAGAR, 14. Nandivaram Guduvancheri (Spl.P), KAMESVARI, 15. Nandivaram Guduvancheri (Spl.P), METTUTH STREET, 999. OVERSEAS ELECTORS"
148,Government Girls Higher Secondary School North Face Nandhivaram-Guduvanchery (Room No.67),"1. Nandivaram Guduvancheri (Spl.P), Ward 8 Muthumariamman Koil St, 2. Nandivaram Guduvancheri (Spl.P), Ward 8 Periya Kulakkarai St, 3. Nandivaram Guduvancheri (Spl.P), Ward 7 Sengeniamman Koil St, 999. OVERSEAS ELECTORS"
149,Government Girls Higher Secondary School North Face Nandhivaram-Guduvanchery (Room No.60,"1. Nandivaram Guduvancheri (Spl.P), Ward 7 Narayanapuram, 2. Nandivaram Guduvancheri (Spl.P), Ward 6 Ohmsakthi Avenue, 999. OVERSEAS ELECTORS"
150,Government Girls Higher Secondary School North Face Nandhivaram-Guduvanchery (Room No.61,"1. Nandivaram Guduvancheri (Spl.P), Ward 6 Kameshwari Nagar, 2. Nandivaram Guduvancheri (Spl.P), Ward 6 Govindarajapuram Valli Nagar, 999. OVERSEAS ELECTORS"
151,Government Girls Higher Secondary School North Face Nandhivaram-Guduvanchery (Room No.61),"1. Nandivaram Guduvancheri (Spl.P), Ward 7 Bajanai Koil St, 2. Nandivaram Guduvancheri (Spl.P), Ward 6 Bhagavathi Nagar, 3. Nandivaram Guduvancheri (Spl.P), Ward 6 Ammayee Nagar, 4. Nandivaram Guduvancheri (Spl.P), Ward 6 Valli Nagar, 5. Nandivaram Guduvancheri (Spl.P), Ward 6 Nellikuppam Road, 6. Nandivaram Guduvancheri (Spl.P), Ward 6 Kubheran Nagar, 7. Nandivaram Guduvancheri (Spl.P), Ward 6 Kaval Kudiyiruppu, 8. Nandivaram Guduvancheri (Spl.P), Ward 7 Church Road, 9. Nandivaram Guduvancheri (Spl.P), Ward 6 Mahalakshmi Nagar, Udayasuriyan Nagar, 10. Nandivaram Guduvancheri (Spl.P), Ward 2 A.L.S.Avenue, 11. Nandivaram Guduvancheri (Spl.P), Ward 2 Barathi Street 2nd street, 12. Nandivaram Guduvancheri (Spl.P), Ward 2 10th Street, 13. Nandivaram Guduvancheri (Spl.P), Ward 2 7th Cross Street, 999. OVERSEAS ELECTORS"
152,Government Girls Higher Secondary School North Face Nandhivaram-Guduvanchery (Room No.66),"1. Nandivaram Guduvancheri (Spl.P), Ward2 Parameswari Nagar, 2. Nandivaram Guduvancheri (Spl.P), GOVINTHARAJAPURAM, 999. OVERSEAS ELECTORS"
153,Government Girls Higher Secondary School North Face Nandhivaram-Guduvanchery,"1. Nandivaram Guduvancheri (Spl.P), KRISHNAPURAM, 2. Nandivaram Guduvancheri (Spl.P), NARAYANAPURAM, 3. Nandivaram Guduvancheri (Spl.P), KANTHI NAGAR, 4. Nandivaram Guduvancheri (Spl.P), DIPASS KALANI, 999. OVERSEAS ELECTORS"
154,Government Girls Higher Secondary School North Face Nandhivaram-Guduvanchery (Room No.65),"1. Nandivaram Guduvancheri (Spl.P), Ward 9 Periyar Nagar, 999. OVERSEAS ELECTORS"
155,"Government Girls Higher Secondary School, West Side Nandhivaram-Guduvanchery","1. Nandivaram Guduvancheri (Spl.P), Ward 9 Periyar Nagar, 999. OVERSEAS ELECTORS"
156,Government Girls Higher Secondary School West Side Room No:51 Nandhivaram- Guduvanchery,"1. Nanthivaram Guduvancheri (Spl.P), Ward 8 Thiruvethiyamman Koil St, 2. Nanthivaram Guduvancheri (Spl.P), Ward 8 Krishnapuram 1st St, 3. Nanthivaram Guduvancheri (Spl.P), Ward 8 Krishnapuram 3rd Cross St, 999. OVERSEAS ELECTORS"
157,Government Girls Higher Secondary School West Side Room No:52 Nandhivaram- Guduvanchery,"1. Nanthivaram Guduvancheri (Spl.P), Ward 8 Krishnapuram 2nd St, 2. Nanthivaram Guduvancheri (Spl.P), Ward 8 Thiru Kumaran St, 3. Nanthivaram Guduvancheri (Spl.P), Ward 7 Ambedkar St, 4. Nanthivaram Guduvancheri (Spl.P), Ward 5 Nangooram Nagar, 5. Nanthivaram Guduvancheri (Spl.P), Ward 5 Lakshmi Nagar, 999. OVERSEAS ELECTORS"
158,Government Girls Higher Secondary School North Side Room No:53 Nandhivaram- Guduvanchery,"1. Nanthivaram Guduvancheri (Spl.P), Ward 6 Kumaran Nagar, 2. Nanthivaram Guduvancheri (Spl.P), Ward 6 Madha Kovil St, 3. Nanthivaram Guduvancheri (Spl.P), Ward 6 Sri Valli Nagar, 4. Nanthivaram Guduvancheri (Spl.P), Ward 6 Kameshwari Nagar, 5. Nanthivaram Guduvancheri (Spl.P), Ward 7 Othavaadai St, 6. Nanthivaram Guduvancheri (Spl.P), Ward 8 Valluvar Colony 1st Main Road, 7. Nanthivaram Guduvancheri (Spl.P), Ward 8 Valluvar Colony 2nd Main Road, 8. Nanthivaram Guduvancheri (Spl.P), Vinayakar Koil Street, 9. Nanthivaram Guduvancheri (Spl.P), PAGAVATHI NAGAR, 10. Nanthivaram Guduvancheri (Spl.P), THIRUVALLUR STREET, 999. OVERSEAS ELECTORS"
159,Government Girls Higher Secondary School North Side Room No:54 Nandhivaram- Guduvanchery,"1. Nandivaram (Spl.P) And (R.V), Ward 1 sadasiva nagar, 2. Nandivaram (Spl.P) And (R.V), Ward 5 Kakkan St, 3. Nandivaram (Spl.P) And (R.V), Ward 5 Kamarajar St, 4. Nandivaram (Spl.P) And (R.V), Ward 8 Rani AnnaNagar 3rd St, 5. Nandivaram (Spl.P) And (R.V), Ward 6 Ambedkar St, 6. Nandivaram (Spl.P) And (R.V), Ward 6 Vinayagar Koil St, 7. Nandivaram (Spl.P) And (R.V), Ward 6 Maragatham Chandrasekar St, 999. OVERSEAS ELECTORS"
160,Government Girls Higher Secondary School East Face Nandhivaram-Guduvanchery (Room No.55),"1. Nandivaram (Spl.P) And (R.V), Ward 7 Muthumariamman Koil St, 2. Nandivaram (Spl.P) And (R.V), Ward 5 Nangooram Nagar, 3. Nandivaram (Spl.P) And (R.V), Ward 8 Nellikuppam Road, 4. Nandivaram (Spl.P) And (R.V), Ward 7 Rani Anna Nagar 2nd St, 5. Nandivaram (Spl.P) And (R.V), Ward7 Defence Colony, 999. OVERSEAS ELECTORS"
161,Government Girls Higher Secondary School West Face Nandhivaram-Guduvanchery,"1. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 10 Gandhinagar 2nd st, 2. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 10 First St, 3. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 N.S.K.St, 4. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Pari St, 5. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Lakeshore St, 6. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 6 Church Road, 7. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 11 Gandhi Nagar 3rd St, 999. OVERSEAS ELECTORS"
162,Government Girls Higher Secondary School West Face Nandhivaram-Guduvanchery,"1. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 10 Gandhi Nagar 1st St, 2. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 10 Defence Colony, 3. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Natarajapuram, 4. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 11 Ellai Gandhi St, 5. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Kuperan Nagar, 6. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Kamarajapuram, 7. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Periyatheru, 8. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Muthumariamman Koil St, 999. OVERSEAS ELECTORS"
163,Government Girls Higher Secondary School North Side Nandhivaram-Guduvanchery,"1. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Kavalar Kudiiruppu, 2. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Nellikuppam Road, 3. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Gubheran Nagar 2nd ST, 4. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Kamarajapuram 6th Cross St, 5. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 T.P.Bangala Backside, 6. Nandivaram Guduvancheri (Spl.P) And (R.V), Ward 9 Kamarajapuram 3rd Cross St, 999. OVERSEAS ELECTORS"
