Polling Station No.,Building,Polling Areas
142,"THEERTHAPATHI HR.SEC. SCHOOL, ROOM NO.17 AMBASAMUDRAM.","1.Ambasamudram (M) Main Road , 2.Ambasamudram (M) Kovilkulam Road , 3.Ambasamudram (M) Teachers Colony 3rd Street , 4.Ambasamudram (M) Teachers Colony 4th Street, Mudapalam North Colony. , 5.Ambasamudram (M) Velayudha Nagar , 6.Ambasamudram (M) Velayudha Nagar New Colony , 7.Ambasamudram (M) Kovilkulam Road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
143,ANGANVADI CENTREURKAD,"1.Ambasamudram (M) Sivagamipuram Street , 2.Ambasamudram (M) Vanuvar Street , 3.Ambasamudram (M) Thangamman Kovil Street , 4.Ambasamudram (M) Odai Street , 5.Ambasamudram (M) Vellalar Street , 6.Ambasamudram (M) South Car Street , 7.Ambasamudram (M) Vanuvar Street, South Car Street, Kamatchiamman Kovil Street. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
144,SEDHU SUBRAMANIYAN MIDDLE SCHOOLEASTERN BUILDING NORTHERN PORTION URKAD,"1.Ambasamudram (M) Senaiyer Street , 2.Ambasamudram (M) Perumal Sannathi Street , 3.Ambasamudram (M) Amman Sannathi Street , 4.Ambasamudram (M) West Car Street , 5.Ambasamudram (M) East Car Street , 6.Ambasamudram (M) Kottiapper Mada Veethi , 7.Ambasamudram (M) Thonithurai , 8.Ambasamudram (M) Kollulai Street , 9.Ambasamudram (M) Achariyar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
145,"SEDHU SUBRAMANIYAN MIDDLE SCHOOL,EASTERN BUILDING SOUTHERN PORTION URKAD","1.Ambasamudram (M) Nadar Street , 2.Ambasamudram (M) Mella Colony Mela Street , 3.Ambasamuthiram(M) South Colony North Mudukku Street , 4.Ambasamudram (M) South Colony Middle Street , 5.Ambasamudram (M) South Colony South Street , 6.Ambasamudram (M) South Kottai Street , 7.Ambasamudram (M) Pappakudi Road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
146,"SEDHU SUBRAMANIYAN MIDDLE SCHOOL,EASTERN BUILDING, CENTRAL PORTION, URKAD","1.Ambasamudram (M) North Kottai Street , 2.Ambasamudram (M) North Street , 3.Ambasamudram (M) Mela Colony Middle Street , 4.Ambasamudram (M) Mela Colony South Street , 5.Ambasamudram (M) Mela Colony East Street , 6.Ambasamudram (M) Sakkiliyar Street , 7.Ambasamudram (M) Keela Colony North Street , 8.Ambasamudram (M) Keela Colony Middle Street , 9.Ambasamudram (M) Keela Colony South Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
147,"PUNCHAYAT UNION PRIMARY SCHOOL,EASTERN PORTION NORTH SIDE KOVILKULAM","1.Ambasamudram (M) Pillaiar Kovil Sannathi Street , 2.Ambasamudram (M) Therady Street , 3.Ambasamudram (M) Paramasivan Thevamar Street , 4.Ambasamudram (M) Pillaiar Kovil Keela Street , 5.Ambasamudram (M) Main Road , 6.Ambasamudram (M) Devamar Street , 7.Ambasamudram (M) Mela Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
148,"PUNCHAYAT UNION PRIMARY SCHOOL,EASTERN PORTION SOUTH SIDE KOVILKULAM","1.Ambasamudram (M) Mela Colony Paracheri , 2.Ambasamudram (M) Middle Colony , 3.Ambasamudram (M) Keela Colony , 4.Ambasamudram (M) Nadar Street , 5.Ambasamudram (M) Vellar Street , 6.Ambasamudram (M) New Colony , 7.Ambasamudram (M) Perumal Kovil Street , 8.Ambasamuthiram(M) Middle Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
149,LAKSHMIPATHI MIDDLE SCHOOLWESTERN PORTION MAIN BUILDING KALLIDAIKURICHI,"1.Kalliaikuruchi (TP) Ward No 1 Thimmarajasamudram Pillaimar Street , 2.Kallidaikuruchi (TP) Ward No 1 Thimmarajasamudram Pillaimar Mela Street , 3.Kallidaikuruchi (TP) Ward No 1 Thimmarajasamudaram Vaniyakudi Street , 4.Kallidaikuruchi (TP) Ward No 1 Kattumannarkovil Street , 5.Kallidaikuruchi (TP) Ward No 5 Theechanpacheri , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
150,LAKSHMIPATHI MIDDLE SCHOOLEASTERN PORTION MAIN BUILDING KALLIDAIKURICHI,"1.Kallidaikuruchi (TP) Ward No 95 Therkku Ratha Veethi Vadapagam Street , 2.Kallidaikuruchi (TP) Ward No 1 Vaiyal Street , 3.Kallidaikuruchi (TP) Ward No 1 Karanthai Asarimar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
151,SARASWATHI PRIMARY SCHOOLMAIN HALL KALLIDAIKURICHI,"1.Kallidaikurichi (T.P) Ward No 1 Ramachandrapuram Street , 2.Kallidaikurichi (T.P) Ward No 2 Melapatta Nainarpuram Street , 3.Kallidaikurichi (T.P) Ward No 2 Melamada Veethi , 4.Kallidaikuruchi (T.P) Ward No.2 Mela Ratha Veethi , 5.Kallidaikurichi (T.P) Ward No 2 Thonthi Vilagam Street , 6.Kallidaikurichi (T.P) Vadakku Patta Nainarpuram Street , 7.Kallidaikurichi (T.P) Ward No 2 Vaithiyappapuram Street , 8.Kallidaikurichi (T.P) Ward No 2 Kuthukkall Street , 9.Kallidaikurichi (T.P) Ward No 2 Vadakku Mada Street , 10.Kallidaikurichi (T.P) Ward No 2 South Mada Street , 11.Kallidaikurichi Ward No 2 Sannathi Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
152,LALITHA PRIMARY SCHOOLWESTERN PORTION MUDALIAPPAPURAM STREET KALLIDAIKURICHI,"1.Kallidaikuruchi (T.P) Ward No.3 Kanthappapuram Street , 2.Kallidaikuruchi (T.P) Ward.No 3 Veerappapuram Street , 3.Kallidaikuruchi (T.P) Ward No 3 Muthaliyapper Street , 4.Kallidaikuruchi (T.P) Ward No. 3 Vishvanathapuram Street , 5.Kallidaikuruchi (TP) Ward No.3 Egambarapuram Street , 6.Kallidaikuruchi (T.P) Ward No 3 Subramaniyapuram Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
153,"PANCHAYAT UNION PRIMARY SCHOOL,BRANCH BUILDING EASTERN BUILDING KALLIDAIKURICHI","1.Kallidaikurichi (T.P) Ward No 4 Chinna Pallivasal Street , 2.Kallidaikurichi (T.P) Ward No 4 Muslim North Big Street , 3.Kallidaikurichi (T.P) Ward No 4 Pahazhikoother Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
154,PANCHAYAT UNION PRIMARY SCHOOLBRANCH BUILDING SOUTHERN BUILDING KALLIDAIKURICHI,"1.Kallidaikurichi (T.P) Ward No 4 Periya Pallivasal Street , 2.Kallidaikurichi (T.P) Ward No 4 Keela Chinna Street , 3.Kallidaikurichi (T.P) Ward No 4 Mela Chinna Street , 4.Kallidaikurichi (T.P) Ward No 4 Mela Thaikal Street , 5.Kallidaikurichi (T.P) Ward No 4 Muslim Mettu Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
155,GOVT.HR.SEC.SCHOOLWEST PORTION NORTHERN BUILDING KALLIDAIKURICHI,"1.Kallidaikurichi (T.P) Ward No 8 Railway Line , 2.Kallidaikurichi (T.P) Ward No 8 Aathiyadi Illathar Street , 3.Kallidaikurichi (T.P) Ward No 8 Kottaivilai Street , 4.Kallidaikurichi (T.P) Ward No 8 Nadar Keela Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
156,"GOVT.HR.SEC.SCHOOLEASTE RN PORTION, SOUTHERN BUILDING, KALLIDAIKURICHI","1.Kallidaikurichi (T.P) Ward No 8 Attuthattai Street , 2.Kallidaikurichi (T.P) Ward No 8 South Attuthattai Street , 3.Kallidaikurichi (T.P) Ward No 8 Kuravar Colony , 4.Kallidaikurichi (T.P) Ward No 8 Tharagan Colony , 5.Kallidaikurichi (T.P) Ward No 8 Puthupachery , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
157,"THILAK VIDYALAYA HR.SEC.SCHOOLROOM NO. XIIC, EASTERN PORTION, KALLIDAIKURICHI","1.Kallidaikurichi (M) Ward No 5 Karanthai Asariyar North Part Street , 2.Kallidaikurichi (M) Ward No 5 Venkatakrishnapuram Street , 3.Kallidaikurichi (M) Ward No 7 Karanthai Vannakudi Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
158,THILAK VIDYALAYA HR.SEC.SCHOOLROOM NO 22 STD VII-D SOUTHERN PORTION THIYAGI SUBRAMANIA IYER MEMORIAL HALL KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 5 Karanthai Idakudi Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
159,"THILAK VIDYALAYA HR.SEC.SCHOOLROOM NO.6 WESTERN PORTION, KALLIDAIKURICHI","1.Kallidaikurichi (M) Ward No 7 Melmugam , 2.Kallidaikurichi (M) Ward No 7 Sarakkal Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
160,"THILAK VIDYALAYA HR.SEC.SCHOOLROOM NO. 5 STD - XI D 2 WESTERN PORTION, KALLIDAIKURICHI","1.Kallidaikurichi (M) Ward No 7 Puthumanai Street , 2.Kallidaikurichi (M) Ward No 7 Puthu Amman Kovil Street , 3.Kallidaikurichi (M) Ward No 7 Eswaran Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
161,T.D.T.A PRIMARY SCHOOLCENTRAL BUILDING KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 7 IIlathar Street , 2.Kallidaikurichi (M) Ward No 7 Melmugam Nadar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
162,T.D.T.A PRIMARY SCHOOLNORTHERN BUILDING KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 7 Melmugam Nadar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
163,TILAK VIDYALAYA HR. SEC SCHOOLROOM NO 20 STD VII D SRI RAMALINGA IYER MEMORIAL HALL KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 7 Ambedhkar South Street , 2.Kallidaikurichi (M) Ward No 7 Goodshed Road , 3.Kallidaikurichi (M) Ward No 9 Mela Feeder Road Vellalar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
164,TOWN PANCHAYAT OFFICECENTRAL ROOM KALLIDAIKURICHI,"1.Kallidaikurichi WNo 9 Karthigai Madam St , 2.Kallidaikurichi WNo 9 East Car St East Part , 3.Kallidaikurichi WNo 9 Karandhi Pillamar St , 4.Kallidaikurichi WNo 9 Karanthai Chetty Pillamar St , 5.Kallidaikurichi WNo 9 Karanthai Vannakudi ST , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
165,PANCHYAT UNION PRIMERY SCHOOLSOUTH EAST BUILDING NORTH PORTION (SSA NEW BUILDING) KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 10 Agasthiyer Sannathi Street , 2.Kallidaikurichi (M) Ward No 10 Agasthier South Mettu Street , 3.Kallidaikurichi (M) Ward No 10 Agasthier Keel Mettu Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
166,PANCHYAT UNION PRIMERY SCHOOLSOUTH EASTERN BUILDING SOUTH SIDE NEW BUILDING KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 10 Rastha Kadai Street , 2.Kallidaikurichi (M) Ward No 10 Agasthier Keela Street , 3.Kallidaikurichi (M) Ward No 10 Chaththiram Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
167,PANCHAYAT UNION MIDDLE SCHOOLWESTERN BUILDING SSA NORTHERN PORTION KUMARAKOIL EAST CAR STREET KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 11 Chatram Periya Veethi , 2.Kallidaikurichi (M) Ward No 11 Vembadiyan Kovil Street , 3.Kallidaikurichi (M) Ward No 11 Kumarakovil East car Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
168,PANCHAYAT UNION MIDDLE SCHOOLSELF SUFFICIENCY SCHEME KUMARAKOIL EAST CAR STREET KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 11 Thalachery Street , 2.Kallidaikurichi (M) Ward No 11 Kumara Kovil North Car Street , 3.Kallidaikurichi (M) Ward No 11 KumaraKovil Middle Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
169,PUNCHAYAT UNION MIDDLE SCHOOLANNA MEMORIAL BUILDING WESTERN PORTION NORTHERN BUILDING KALLIDAIKURCHI NORTH BUILDING KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 12 Pattaniyer Street , 2.Kallidaikurichi (M) Ward No 12 Aathiyadi Street , 3.Kallidaikurichi (M) Ward No 12 South Thaikal Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
170,"PUNCHAYAT UNION MIDDLE SCHOOLANNA MEMORIAL HALL, NEW BUILDING, EASTERN BLOCK, KALLIDAIKURICHI","1.Kallidaikurichi (M) Ward No 12 Aathiyadi South Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
171,CHITRA PRIMARY SCHOOLWESTERN PORTION MADAVILAGAM STREET. KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 12 Akkasalai Pillaiyar Kovil Street , 2.Kallidaikurichi (M) Ward No 12 Madha Kovil Street , 3.Kallidaikurichi (M) Ward No 12 North Thaikal Street , 4.Kallidaikurichi (M) Ward No 12 Esakkiamman Kovil Street , 5.Kallidaikurichi (M) Ward No 12 Vadugakudi Street , 6.Kallidaikurichi (M) Ward No 12 Vaniyakudi Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
172,CHITRA PRIMARY SCHOOLEASTERN PORTION MADAVILAGAM STREET KALLIDAIKURICHI,"1.Kallidaikurichi (M) Ward No 13 North Karambai , 2.Kallidaikurichi (M) Ward No 13 Kottai Bramanal Street , 3.Kallidaikurichi (M) Ward No 13 Mutharamman Kovil Street , 4.Kallidaikurichi (M) Ward No 13 Kurinji Parai Street , 5.Kallidaikurichi (M) Ward No 11 Subramaniapuram Street, Idakudi , 6.Kallidaikurichi (M) Ward No 14 Subramaniapuram Idakudi Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
173,"PANCHAYAT UNION MIDDLE SCHOOLANNA MEMORIAL HALL, SOUTH BUILDING KALLIDAIKURICHI","1.Kallidaikurichi (M) Ward No 14 Madavilagam Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
174,"COMMUNITY HALL ,EASTERN PORTION KALLIDAIKURICHI","1.Kallidaikurichi (M) Ward No 14 Kottai Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
175,VILLAGE PANCHAYAT OFFICESOUTH BUILDING MOOLACHI KALLIDAIKURICHI,"1.Therkku Kallidaikurichi (R.V), Moolachi (P) Block No 1 Therkku Karambai , 2.Therkku Kallidaikurichi (R.V), Moolachi (P) Block No 3 Ulupadiparai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
176,"GOVERNMENT PRIMARY SCHOOL,SOUTHERn PORTION MOOLACHI. KALLIDAIKURICHI","1.Therkku Veeravanallur (R.V), Moolachi (P) Block No 8 Moolachi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
177,PANCHAYAT UNION PRIMARY SCHOOLSOUTH BUILDING NESAVALLER COLONY KALLIDAIKURICHI,"1.Therkku Kallidaikurichi (R.V), Moolachi (P) Block No 2 Senparuthimetu Ponmanagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
178,PANCHAYAT UNION PRIMARY SCHOOLSOUTHERN BUILDING EAST SIDE SSA BUILDING NESAVALAR COLONY THERKKU KALLIDAIKURICHI,"1.Therkku Veravanallur (R.V), Moolachi (P) Block No 7 Nesavallar Colony , 2.Therkku Veeravanallur (R.V), Moolachi (P) Block No 9 Ponmanagar Pudhu Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
179,PUNCHAYAT UNION PRIMARY SCHOOLSOUTH PORTION POTTAL THERKKU KALLIDAIKURICHI,"1.Therkku Kallidaikurichi (R.V),Pottal (P) Block No 1 Keelapottal North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
180,PUNCHAYAT UNION PRIMARY SCHOOLSOUTH WEST PORTION POTTAL THERKKU KALLIDAIKURICHI,"1.Therkku Kallidaikurichi (R.V), Pottal (P) Block No 2 Keela Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
181,PANCHAYAT UNION PRIMARY SCHOOLNORTH PORTION POTTAL THERKKU KALLIDAIKURICHI,"1.Therkku Kallidaikurichi (R.V), Pottal (P) Block No 3 Melapottal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
182,PANCHAYAT UNION PRIMARY SCHOOLNEW BUILDING WESTERN SIDE MALAIYANKULAM,"1.Malayankulam (R.V), Malayankulam (P) Block No 1 Malayankulam , 2.Malayankulam (R.V), Malayankulam (P) Block No 2 Padapuram , 3.Malayankulam (R.V), Malayankulam (P) Block No 3 Mathudaiyarkulam, Alangulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
183,ST.JOHNS PRIMARY SCHOOLSOUTHERN BUILDING SOUTH PORTION VELLANGULI,"1.Vellankuli (R.V), Vellankuli (P) Block No 1 Vellankuli , 2.Vellankuli (R.V),Vellankuli (P) Block No 2 , 3.Vellankuli (R.V),Vellankuli (P) Block No 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
184,"ST.JOHNS PRIMARY SCHOOLNORTHERN SIDE, VELLANGULI","1.Vellankuli (R.V)Vellankuli (P) Block No 10 , 2.Vellankuli (R.V),Vellankuli (P) Block No 11 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
185,"GOVERNMENT HIGHER SECONDARY SCHOOLNORTHERN BUILDING, VELLANGULI","1.Vellankuli (R.V), Vellankuli (P) Block No 4 Vellankuli , 2.Vellankuli (R.V),Vellankuli (P) Block No 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
186,"GOVERNMENT HIGHER SECONDARY SCHOOLMIDDLE BUILDING, (FACING SOUTH) VELLANGULI","1.Vellankuli (R.V),Vellankuli (P) Block No 6 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
187,"VIVEKANANTHAR PRIMARY SCHOOL,NORTHERN BUILDING VELLANGULI","1.Vellankuli (R.V), Vellankuli(P) Block No 7 Vellankuli , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
188,"VIVEKANANTHAR PRIMARY SCHOOL,NORTHERN BUILDING VELLANGULI","1.Vellankuli (R.V),Vellankuli (P) Block No 12 Uppuvanimuthur , 2.Vellankuli (R.V),Vellankuli (P) Block No 8 , 3.Vellankuli (R.V),Vellankuli (P) Block No 9 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
189,VILLAGE PANCHAYAT OFFICEMEETING HALL GIRIAMMALPURAM,"1.Manabaranallur (R.V),Harikesavanallur (P) Block No 1 Manabaranallur , 2.Manabaranallur (R.V),Arikesavanallur (P) Block No 2 Kakkan Colony , 3.Manabaranallur (R.V),Arikesavanallur (P) Block No 3 Seetharpanallur , 4.Thenthirupavanam (R.V), Harikesavanallur (P) Black No 4 Thenthirupavanam , 5.Giriyammalpuram (R.V),Harikesavanallur (P) Black No 12 Athankarai Marakudi street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
190,HINDU MIDDLE SCHOOLSOUTHERN BUILDING HARIKESAVA NALLUR,"1.Harikesavanallur (R.V),Harikesavanallur (P) Block no 5 Harikrishnan Kovil Street , 2.Giriyammalpuram (R.V),Harikesavanallur (P) Block No 8 Giriammalppuram , 3.Giriyammalpuram (R.V),Harikesavanallur (P) Block No 9 Keelagirammam Mada Street , 4.Giriyammalpuram (R.V), Harikesavanallur (P) Block No 11 Paraiadi Pathmanapuram Colony , 5.Harikesavanallur(R.V), Harikesavanallur (P) Block No 5 HariKrishnan Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
191,COMMITTEE PRIMARY SCHOOLEASTERN BUILDING SOUTH SIDE GIRIAMMALPURAM,"1.Harikesavanallur (R.V),Harikesavanallur (P) Block No 6 Thoppu Street , 2.Harikesavanallur (R.V),Harikesavanallur (P) Blok No 7 Koliyar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
192,COMMITTEE PRIMARY SCHOOLEASTERN BUILDING NORTH SIDE GIRIAMMALPURAM,"1.Giriyammalpuram (R.V), Harikesavanallur (P) Block No 10 Muhamathiyar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
193,PUNCHAYAT UNION PRIMARY SCHOOLSOUTHERN BUILDING THIRUPUDAIMARUTHUR,"1.Thiruppudaimaruthur (P) Block No 1 Thiruppudaimaruthur , 2.Thirupudaimarthur (P) Block No 2 Thirupudaimaruthur , 3.Thirupudaimarthur (P) Block No 3 Thirupudaimarthur , 4.Thirupudaimarthur (P) Block No 4 Seetharpanallur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
194,GAJENDRAN VARATHAN MIDDLE SCHOOLEASTERN PORTION ATHALANALLUR,"1.Athalanallur (R.V),Athalanallur (P) Block No 5 Athalanallur , 2.Athalanallur (R.V),Athalanallur (P) Block No 6 Kottai Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
195,"LIBRARY BUILDINGRAJAKUTHALAPERI ,ATHALANALLUR","1.Athalanallur (R.V), Athalanallur (P) Block No 7 Kottarakurichi , 2.Athalanallur (R.V), Athalanallur (P) Block No 8 Rajakuthalaperi South Street , 3.Athalanallur (R.V), Athalanallur (P) Block No 9 Rajakuthalaperi North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
196,"BARATHIYAR GOVT.HR.SEC.SCHOOLROOM NO.8 EAST BUILDING, NORTH BLOCK, WEST PORTION, VEERAVANALLUR","1.Veeravanallur (P) Ward No 2 Thambiran Colony South Street , 2.Veeravanallur (P) Ward No 2 Thambiran Colony North Street , 3.Veeravanallur (P) Ward No 2 Nainara Colony South Mettu Street , 4.Veeravanallur (P) Ward No 2 Nainar Colony North Mettu Street , 5.Veeravanallur (P) Ward No 2 Nainar Colony Amman Kovil Street , 6.Veeravanallur (P) Ward No 2 Nainar Colony Amman Kovil North Street , 7.Veeravanallur (P) Ward No 2 Nainar Colony Perumal Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
197,BARATHIYAR GOVT.HR.SEC.SCHOOLROOM NO.7 EASTERN BUILDING VEERAVANALLUR,"1.Veeravanallur (P) Ward No 2 Ilavadi Colony North Street , 2.Veeravanallur (P) Ward No 2 Ilavadi Colony Mela Street , 3.Veeravanallur (P) Ward No 2 Ilavadi Colony South Street , 4.Veeravanallur (P) Ward No 2 Ilavadi Colony Keela Street , 5.Veeravanallur (P) Ward No 2 Kalathu Colony Mettu Street , 6.Veeravanallur (P) Ward No 2 East Car Street , 7.Veeravanallur (P) Ward No 2 South Mada Street , 8.Veeravanallur (P) Ward No 2 South Car Street , 9.Veeravanallur (P) Ward No 2 Sundararaja Perumal Sannathi Street, Annanagar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
198,BHARATHIYAR GOVT.HR.SEC.SCHOOLROOM NO.12 WESTERN BUILDING NORTHERN PORTION VEERAVANALLUR,"1.Veeravanallur (P) Ward No 3 South Car Street , 2.Veeravanallur (P) Ward No 3 North Mudukku Street , 3.Veeravanallur (P) Ward No 3 South Mudukku Street , 4.Veeravanallur (P) Ward No 3 R.C. North Street , 5.Veeravanallur (P) Ward No 3 R.C. South Street , 6.Veeravanallur (P) Ward No 3 Anthoniyar North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
199,"BHARATHIYAR GOVT.HR.SEC.SCHOOLROOM NO.4 WESTERN BUILDING, VEERAVANALLUR","1.Veeravanallur (P) Ward No 3 Antoniyar South Street , 2.Veeravanallur (P) Ward No 3 Thangammal Kovil Street , 3.Veeravanallur (P) Ward No 3 Mutharamman Kovil Mela Mudukku Street. , 4.Veeravanallur (P) Ward No 3 Mutharamman Kovil Keela Mudukku Street , 5.Veeravanallur (P) Ward No 3 Ambasamuthiram Main Road , 6.Veeravanallur (P) Ward No 3 Boominatha Koil Theppakula Street , 7.Veeravanallur (P) Ward No 3 North Car Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
200,SAHAYA LOURDU ANTONY MIDDLE SCHOOLSOUTHERN PORTION MAIN BUILDING VEERAVANALLUR,"1.Veeravanallur (P) Ward No 4 Balathadi Vinayagar Street , 2.Veeravanallur (P) Ward No 4 Madha Sannathi Street , 3.Veeravanallur (P) Ward No 4 Kattalai Street , 4.Veeravanallur (P) Ward No 4 Sattubala Street , 5.Veeravanallur (P) Ward No 4 Alagiya Nambi Lane Street , 6.Veeravanallur (P) Ward No 4 Bungalow Kadai Bazar Street , 7.Veeravanallur (P) Ward No 4 Kadaiamman Sannathi Street , 8.Veeravanallur (P) Ward No 4 Pathirakaliamman Kovil South Street , 9.Veeravanallur (P) Ward No 4 Pathrakaliamman Kovil North Street , 10.Veeravanallur (P) Ward No 4 Pathrakaliamman Kovil Middle Street , 11.Veeravanallur Ward No 4 Pathrakaliamman Kovil East Street , 12.Veeravanallur (P) Ward No 4 Pasumpon Pilliyar Kovil Street , 13.Veeravanallur (P) Ward No 4 Oorsoolntha Vinayagar Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
201,BHARATHIYAR GOVT.HR.SEC SCHOOLROOM NO.4 SOUTHERN BUILDING VEERAVANALLUR,"1.Veeravanallur (P) Ward No 5 Shenbagavalliamman Kovil Street , 2.Veeravanallur (P) Ward No 5 Old Gramam Street , 3.Veeravanallur (P) Ward No 5 Melakadai Bazar Street , 4.Veeravanallur (P) Ward No 5 Shenbagavalliamman Kovil Mela Street , 5.Veeravanallur (P) Ward No 5 Vandimalaichyamman Kovil 1st North Street , 6.Veeravanallur (P) Ward No 5 Vandimalaichiamman Kovil 2nd North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
202,ST.JOHNS TEACHER TRAINING SCHOOLROOM NO.1 EASTERN PORTION VEERAVANALLUR,"1.Veeravanallur (P) Ward No 6 Vandimalaitchi Amman Kovil Street 3rd North Street , 2.Veeravanallur (P) Ward No 6 Vandimalaichiamman Kovil 3rd South Street , 3.Veeravanallur (P) Ward No 6 Vandimalaichiamman Kovil 2nd South St , 4.Veeravanallur (P) Ward No 6 Vandimalaichiamman Kovil 4th North St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
203,ST.JOHNS TEACHER TRAINING SCHOOLROOM NO.2 WESTERN PORTION VEERAVANALLUR,"1.Veeravanallur (P) Ward No 7 Vandimalaichiamman Kovil 5th North Street , 2.Veeravanallur (P) Ward No 7 Vandimalaichiamman Kovil 6th North Street , 3.Veeravanallur (P) Ward No 6 Vandimalaichiamman Kovil 4th South Street , 4.Veeravanallur (P) Ward No 6 Vandimalaichiamman Kovil 5th South St , 5.Veeravanallur (P) Ward No 6 Aavanimoola Vinayagar Kovil Street , 6.Veeravanallur (P) Ward No 6 Seeniyapuram Keela Street , 7.Veeravanallur (P) Ward No 6 Seeniyapuram Mella Street , 8.Veeravanallur (P) Ward No 7 Vivehanandhapuram Road , 9.Veeravanallur (P) Ward No 7 Pattariyar 4th South Street, Vevakanathanpuram North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
