Sl. No,Polling Station No,SEKAR.M.P Kazhagam Murpokku Dravida Desiya,SINGH.M BAGAVATH Party Samaj Bahujan,ILLAVANJI.Dr.R Katchi Tamilar Naam,OBATH.S Maiam Needhi Makkal,PRABHAKARAN.K Katchi Makkalatchi,RAVIKUMAR.S of Party (Sivaraj) Republican India,RAVIPARAIYANAR.D of (Athawale) Party Republican India,UDAYACHANDRAN. R Independent,KALYANI.K Independent,KOLANJI.M Independent,GOVINDARAJ.G Independent,SANTHANU.S Independent,SIHAMANI.G Independent,SUNDAR.G Independent,SELVAKUMAR.A Independent,SEKAR.E Independent,PREMKUMAR.G Independent,BIRLABOSE.M Independent,MALATHI.S Independent,RANGANATHAN.M Independent,BABU.M RAMESH Independent,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
179,116,182,182,2,1,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,5,413,0
180,116A,138,162,2,0,18,23,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,0,1,350,0,2,350,0
181,117,84,153,5,3,21,23,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,293,0,3,293,0
182,118,15,387,9,0,5,8,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,427,0,0,427,0
183,119,81,307,3,1,34,20,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,449,0,1,449,0
184,119A,77,369,1,0,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,495,0,0,495,0
185,120,49,244,4,0,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,345,0,5,345,0
186,120A,56,244,0,0,6,30,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,342,0,2,342,0
187,121,45,322,2,0,43,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,445,0,2,445,0
188,121A,48,337,2,0,25,28,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,446,0,1,446,0
189,122,42,323,5,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,1,416,0
190,122A,56,333,1,0,14,17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,424,0,3,424,0
191,123,14,493,2,0,13,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,532,0,1,532,0
192,124,6,307,5,0,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,338,0,1,338,0
193,124A,2,295,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,302,0,1,302,0
194,125,8,325,2,1,14,11,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,367,0,0,367,0
195,126,44,359,6,0,19,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,466,0,1,466,0
196,126A,40,376,2,1,21,22,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,465,0,0,465,0
197,127,64,448,3,0,36,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,579,0,4,579,0
198,128,27,319,3,0,18,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,383,0,2,383,0
199,128A,27,337,2,0,19,9,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,399,0,0,399,0
200,129,72,266,6,1,71,18,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,439,0,3,439,0
201,129A,74,303,5,0,35,7,0,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,431,0,1,431,0
202,130,62,314,6,4,70,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,476,0,3,476,0
203,130A,60,332,3,1,30,9,0,1,0,1,1,0,0,0,2,1,3,0,0,0,0,0,1,445,0,1,445,0
204,131,47,271,0,3,48,17,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,389,0,5,389,1
205,131A,57,256,4,2,21,14,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,360,0,0,360,0
206,132,128,404,7,5,51,26,0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,628,0,5,628,0
207,133,123,305,27,1,60,20,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,1,542,0,2,542,0
208,134,61,192,9,9,55,15,0,0,0,0,0,1,1,0,0,0,3,1,0,0,1,0,0,348,0,1,348,0
209,134A,65,251,7,6,30,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,373,0,4,373,0
210,135,65,261,6,0,44,17,0,2,0,0,0,2,0,0,0,1,4,1,0,0,2,0,0,405,0,4,405,0
211,135A,74,292,7,2,31,11,0,1,0,1,0,0,0,1,2,2,2,1,1,0,0,0,0,428,0,0,428,0
