Polling Station No.,Building,Polling Areas
116,"I.C.I.Matric Hr.Sec.School,Thangam Colony Church Street Anna Nagar West,Chennai-600040.",1. Villivakkam South New Ward No.95 I Block Thiruvalluvar Quarters 19th street 2. Villivakkam South New Ward No.95 I Block Thiruvalluvar Quarters 20th Street 3. Villivakkam South New Ward No.95 I Block Thiruvalluvar Quarters 21st Street 4. Villivakkam South New Ward No.95 I BLock Thiruvalluvar Quarters 22nd Street 5. Villivakkam South New Ward No.95 I block thiruvalluvar quarters 23rd street 6. Villivakkam South New Ward No.95 I Block Thiruvalluvar Quarters 24th Street 7. Villivakkam South New Ward No.95 I Block thiruvalluvar Quarters 25th Street 8. Villivakkam South New Ward No.95 I Block Thiruvalluvar Quarters 26th Stree 999. OVERSEAS ELECTORS.
117,"Grace Matric Hr. Sec. School,,L Block 1st Street 12th Main Road Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 Second Avenue Poonga Apartment 2. Villivakkam South New Ward No.99 Second Avenue Manasa Apartment 3. Villivakkam South New Ward No.99 Second Avenue kamadenu Apartment 4. Villivakkam South New Ward No.99 Seventh Avenue Navajeevan Flats 5. Villivakkam South New Ward No.99 Seventh Avenue Apolo Flats 6. Villivakkam South New Ward No.99 Seventh avenue sindhu flats 7. Villivakkam South New Ward No.99 L Block 1st Street 12th main Road 8. Villivakkam SouthNew Ward No.99 Annanagar L Block 3rd Street 12th Main Road 9. Villivakkam SouthNew Ward No.99 Anna Nagar L Block 2nd Street 12 main Road 10. Villivakkam SouthNew Ward No.99 Anna Nagar L Block 4th Street 12th Main Raod 11. Villivakkam SouthNew Ward No.99 annanagar L Block 5th Street 12th Main Road 12. Villivakkam SouthNew Ward No.99 Annanagar L Block 6th Street 12th Main road 13. Villivakkam SouthNew Ward No.99 anna nagar L block 7th street 12th main road 999. OVERSEAS ELECTORS.
118,"Grace Matric Hr. Sec. School,,L Block 1st Street 12th Main Road Anna Nagar West,Chennai - 600040.",1. Villivakkam South Annanagar New Ward No.99 Adhavan Colony 2. Villivakkam South New Ward No.99 2nd Avenue 3. Villivakkam South New Ward No.99 Classic Apartment 4. VillivakkamSouth New Ward No.99 Sunshine appartment 5. Villivakkam South New Ward No.99 A F block 1st street 11th main road 6. Villivakkam south New Ward No.99 A F block 2nd street 11th main road 7. Villivakkam south New Ward No.99 A F M Block 3rd street 11th main road 8. Viilvakkam south New Ward No.99 A F M Block 5th street 11th main road 9. Villivakkam south New Ward No.99 A F M Block 5th street 1st Main Road 10. Villivakkam South New Ward No.99 A F M Block 7th Street 11th Main Road 11. Villivakkam South New Ward No.99 A F M Block 8th street 11th Main road 12. Villivakkam South New Ward No.99 R A E Block 8th Street 11th Main Road 13. Villivakkam south Anna NagarNew Ward No.99 A F Block 8th Street 11th Main Road 999. OVERSEAS ELECTORS.
119,"Grace Matric Hr. Sec. School,,L Block 1st Street 12th Main Road Anna Nagar West,Chennai - 600040.",3. Villivakkam South New Ward No.99 Fourth Avenue Kuringi Colony 4. Villivakkam South New Ward No.99 Fourth avenue javagar colony 5. Villivakkam South New Ward No.99 Natesan Cooperative Agrilcultural Training Quarter 6. Villivakkam South New Ward No.99 Fourth Avenue Santhi Colony 7. Villivakkam South New Ward No.99 Fourth Avenue Santhi Colony H.I.G. Flats 8. Villivakkam South New Ward No.99 Fourteenth Main Road 1. Villivakkam South New Ward No.99 Fourth avenue nalantha flats 9. Villivakkam South New Ward No.99 Mullai Colony 999. OVERSEAS ELECTORS.
120,"Grace Matric Hr. Sec. School,,L Block 1st Street 12th Main Road Anna Nagar West,Chennai - 600040.",2. Villivakkam South New Ward No.99 Old Thirumangalam Kamarajar Street 999. OVERSEAS ELECTORS.
121,"Grace Matric Hr. Sec. School,,L Block 1st Street 12th Main Road Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.99 Old Thirumangalam Ganthi Street 2. Villivakkam South New Ward No.99 Old Thirumangalam Periyar Street 3. Villivakkam South New Ward No.99 Old Thirumangalam Anna Street Street 4. Villivakkam South New Ward No.99 Old Thirumangalam Ambedkar Street 999. OVERSEAS ELECTORS.
122,"Chinmaya Vidhyalaya School,Z.Block 17th Street Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.95 Vasantham colony 1st main road 2. Villivakkam South New Ward No.95 Vasantham Colony 2nd Main Road 3. Villivakkam South New Ward No.95 Vasantham colony 1st street 4. Villivakkam South New Ward No.95 Vasantham colony 2nd street 5. Villivakkam South New Ward No.95 Vasantham Colony 4th Street 999. OVERSEAS ELECTORS.
123,"Chinmaya Vidhyalaya School,Z.Block 17th Street Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.95 Vasantham Colony 5th Street 2. Villivakkam South New Ward No.95 Vasantham Colony 6th Street 3. Villivakkam South New Ward No.95 20th Main Road 4. Villivakkam South New Ward No.95 Vasantham colony 3rd street 5. Villivakkam South New Ward No.95 21st main road 999. OVERSEAS ELECTORS.
124,"Chinmaya Vidhyalaya School,Z.Block 17th Street Anna Nagar West,Chennai - 600040.",1. Villivakkam South New Ward No.95 18th main road (udayam colony) 2. Villivakkam South New Ward No.95 Six avenue i block 38th street 3. Villivakkam South New Ward No.95 Six Avenue I Block 40th Street 4. Villivakkam South New Ward No.95 Six Avenue I Block 41st Street 5. Villivakkam South New Ward No.95 Six Avenue I Block 42nd Street 6. Villivakkam South New Ward No.99 Sixth Avenue Z Block 999. OVERSEAS ELECTORS.
125,"Kendriya Vidhalaya School,No 6,GPRA Campus,Thirumangalam,Chennai - 600040.",1. Villivakkam South New Ward 99 Jawaharlal Nehru Road CPWD Quarters Door No (1 to 120) 999. OVERSEAS ELECTORS.
126,"Kendriya Vidhalaya School,No 6,GPRA Campus,Thirumangalam,Chennai - 600040.",1. Villivakkam South New Ward 99 Jawaharlal Nehru Road CPWD Quarters Door No (121 to 200) 999. OVERSEAS ELECTORS.
127,"Natesan Co - Operative Training College,I Block 4th Avenue West Chennai - 600101.",1. Villivakkam South New Ward No.99 Y block 3rd street 2. Villivakkam South New Ward No.99 Y Block 4rd Street 3. Villivakkam South New Ward No.99 Y Block 5th street 4. Villivakkam South New Ward No.99 Y Block 6th Street 5. Villivakkam South New Ward No.99 Y Block 7th Street 6. Villivakkam South New Ward No.99 Y Block 8th Street 7. Villivakkam South New Ward No.99 Y Block 9th Street 8. Villivakkam South New Ward No.99 Z Block 1st Street 9. Villivakkam South New Ward No.99 Z Block 2nd Street 10. Villivakkam South New Ward No.99 Z Block 3rd Street 11. Villivakkam South New Ward No.99 Z Block 4th Street 12. Villivakkam South New Ward No.99 Z Block 5th Street 999. OVERSEAS ELECTORS.
128,"Natesan Co - Operative Training College,I Block 4th Avenue West Chennai - 600101.",1. Villivakkam South New Ward No.99 Indira Street Sathiya Sai Nagar 3. Villivakkam South New Ward No.99 Koil Street Sathiya Sai Nagar 4. Villivakkam South New Ward No.99 Pilliar Koil Street Sathiya Sai Nagar 5. Villivakkam South New Ward No.99 Ambedkar Street Sathiya Sai Nagar 6. Villivakkam South New Ward No.99 Periyar Street Sathiya Sai Nagar 7. Villivakkam South New Ward No.99 Anna Street Sathiya Sai Nagar 8. Villivakkam South New Ward No.99 Thiruvalluvar Street Sathiya Sai Nagar 999. OVERSEAS ELECTORS.
129,"Natesan Co - Operative Training College,I Block 4th Avenue West Chennai - 600101.",1. Villivakkam South New Ward No.99 Nehru nagar main road 2. Villivakkam South New Ward No.99 Nehru Nagar 1st Street 3. Villivakkam South New Ward No.99 Nehru Nagar 2nd Street 999. OVERSEAS ELECTORS.
130,"Natesan Co - Operative Training College,I Block 4th Avenue West Chennai - 600101.",1. Villivakkam South New Ward No.99 Nehru Nagar 2nd Avenue 2. Villivakkam South New Ward No.99 Nehru Nagar 3rd Street 3. Villivakkam South New Ward No.99 Nehru Nagar 4th Street 4. Villivakkam South New Ward No.99 Nehru Nagar 5th Street 5. Villivakkam South New Ward No.99 Nehru Nagar 5th Cross Street 999. OVERSEAS ELECTORS.
131,"Kendriya Vidhalaya School,No 6,GPRA Campus,Thirumangalam,Chennai - 600040.",1. Villivakkam South New Ward No.99 T v nagar ganthi main road 2. Villivakkam South New Ward No.99 T V Nagar Nehru Street 3. Villivakkam South New Ward No.99 T V NAGAR V O C STREET 4. Villivakkam South New Ward No.99 T V NAGAR T V K STREET 999. OVERSEAS ELECTORS.
132,"Kendriya Vidhalaya School,No 6,GPRA Campus,Thirumangalam,Chennai - 600040.","1. Villivakkam T v nagar periyar street 2. Villivakkam South New Ward No.99 T V NagarAnna Street 3. Villivakkam South New Ward No.99 T V Nagar Thiruvalluvar Street 4. Villivakkam South New Ward No.99 T V Nagar Kamaraj Street 5. Villivakkam South ward 64, 5.Villivakkam South New Ward No.99 T V Nagar Rajaji Street 999. OVERSEAS ELECTORS."
133,"Kendriya Vidhalaya School,No 6,GPRA Campus,Thirumangalam,Chennai - 600040.",1. Villivakkam South New Ward No.99 T V Nagar Bharathidasan Street 2. Villivakkam South New Ward No.99 T V Nagar Masudi Street 3. South New Ward No.99 Majestic Colony 4. Villivakkam South New Ward No.99 Tamil Nadu Housing Board M.I.G.Apartments 5. Villivakkam South New Ward No.99 T V NAGAR AMBEDKAR STREET 6. Villivakkam South New Ward No.99 T V Nagar Pillaiyar Koil Street 999. OVERSEAS ELECTORS.
134,"Vigneshwara Vidhiyalaya School,Thillaiyadivalliammai Nagar,Anna Nagar,Chennai - 600040.",1. Villivakkam South New Ward No.99 N v n nagar 14th street 999. OVERSEAS ELECTORS.
135,"Vigneshwara Vidhiyalaya School,Thillaiyadivalliammai Nagar,Anna Nagar,Chennai - 600040.",1. Villivakkam South New Ward No.99 N v n nagar 14th street 2. Villivakkam South New Ward No.99 N V N Nagar 10th Street 3. Villivakkam South New Ward No.99 N V N Nagar 11th Street 4. Villivakkam South New Ward No.99 N V N Nagar 1st Street 5. Villivakkam South New Ward No.99 N V N Nagar 3rd Street 6. Villivakkam South New Ward No.99 N V N Nagar 4th Street 7. Villivakkam South New Ward No.99 N V N Nagar 5th Street 999. OVERSEAS ELECTORS.
136,"Vigneshwara Vidhiyalaya School,Thillaiyadivalliammai Nagar,Anna Nagar,Chennai - 600040.",1. Villivakkam South New Ward No.99 N v n nagar 5th street 2. Villivakkam South New Ward No.99 N V N NAGAR 6TH STREET 3. Villivakkam South New Ward No.99 N V N NAGAR 8TH STREET 4. Villivakkam South New Ward No.99 N V N NAGAR 9TH STREET 5. Villivakkam South New Ward No.99 N v n nagar 2nd Street 999. OVERSEAS ELECTORS.
137,"I .C. F Higher Secondary School,,I C F Colony Viduthalai Gurusamy Nagar,Chennai-600038.",1. New Ward No.96 I.C.F Colony 1st Street East 2. New Ward No.96 I.C.F. Colony 2nd Street East 3. New Ward No.96 I.C.F. Colony 3rd Street East 999. OVERSEAS ELECTORS.
138,"I .C. F Higher Secondary School,,I C F Colony Viduthalai Gurusamy Nagar,Chennai-600038.",1. New Ward No.96 I.C.F. Colony 5th Street EAST 2. New Ward No.96 I C F colony east 999. OVERSEAS ELECTORS.
139,"I .C. F Higher Secondary School,,I C F Colony Viduthalai Gurusamy Nagar,Chennai-600038.",1. New Ward No.96 I.C.F. colony west 999. OVERSEAS ELECTORS.
140,"I .C. F Higher Secondary School,,I C F Colony Viduthalai Gurusamy Nagar,Chennai-600038.",1. New Ward No.96 I.C.F. colony north 999. OVERSEAS ELECTORS.
141,"Railway Colony Matriculation Higher Sec. School ,No.227 Railway Quarters 2nd Street Ayanavaram, Chenai-600023.",1. Ayanavaram New Ward No.96 Tangan Road 1st Street 2. Ayanavaram New Ward No.96 dangan road 2rd street 3. Ayanavaram New Ward No.96 dangan road 3rd street 4. Ayanavaram New Ward No.96 dangan road 4th street 5. Ayanavaram New Ward No.96 dangan road 5th street 10. Gurusami Nagar New Ward No.96 dangan salai 10th street 999. OVERSEAS ELECTORS.
142,"Railway Colony Matriculation Higher Sec. School ,No.227 Railway Quarters 2nd Street Ayanavaram, Chenai-600023.",1. Gurusami Nagar Ayanavaram Nagar New Ward No.96 Tangan Salai 11th Street 2. Gurusami Nagari Ayanavaram Nagar New Ward No.96 dangan salai 12th street 3. Gurusami Nagar Ayanavaram New Ward No.96 dangan salai 14th street 4. Gurusami Nagar Ayanavaram New Ward No.96 dangan salai 15th street 5. Gurusami Nagar Ayanavaram New Ward No.96 dangan salai 16th street 6. Gurusami Nagar Ayanavaram New Ward No.96 konnur high road 5th lane 999. OVERSEAS ELECTORS.
143,"Railway Colony Matriculation Higher Sec. School ,No.227 Railway Quarters 2nd Street Ayanavaram, Chenai-600023.",1. Ayanavaram New Ward No.96 Moores Road 2. Ayanavaram New Ward No.96 Dangan Salai Thorap Street 3. .Gurusami Nagar Ayanavaram New Ward No.96 Bamboard Street 4. .Gurusami Nagar Ayanavaram New Ward No.96 Samson Street 5. .Gurusami Nagar Ayanavaram New Ward No.96 constable salai 999. OVERSEAS ELECTORS.
144,"Railway Colony Matriculation Higher Sec. School ,No.227 Railway Quarters 2nd Street Ayanavaram, Chenai-600023.",1. .Gurusami Nagar Ayanavaram New Ward No.96 Sartanic Centuary 2. .Gurusami NagarAyanavaram New Ward No.96 Konnur High Road 999. OVERSEAS ELECTORS.
145,"Railway Colony Matriculation Higher Sec. School ,No.227 Railway Quarters 2nd Street Ayanavaram, Chenai-600023.",1. Ayanavaram New Ward No.96 Parasuraman Eswaran Koil North Mada Veethi 999. OVERSEAS ELECTORS.
146,"Railway Colony Matriculation Higher Sec. School ,No.227 Railway Quarters 2nd Street Ayanavaram, Chenai-600023.",1. Ayanavaram New Ward No.96 Parasuraman Eswaran North Mada Veethi 2. Ayanavaram New Ward No.97 Parasuram Eswaran koil North mada Veethi 1st Lane 3. Ayanavaram New Ward No.97 Parasuram Eswaran Koil 2nd Street 999. OVERSEAS ELECTORS.
147,"Railway Colony Matriculation Higher Sec. School ,No.227 Railway Quarters 2nd Street Ayanavaram, Chenai-600023.",1. Ayanavaram New Ward No.96 Eswaran Koil West Mada Veethi 999. OVERSEAS ELECTORS.
148,"Railway Colony Matriculation Higher Sec. School ,No.227 Railway Quarters 2nd Street Ayanavaram, Chenai-600023.",1. Ayanavaram New Ward No.97 Parasurama Eswaran Koil North Mada Lane 2. Ayanavaram New Ward No.97 parasurama eswaran koil 1st street 3. Ayanavaram New Ward No.97 Parasurama Eswaran Koil Kulakkarai Salai Street 999. OVERSEAS ELECTORS.
149,"Railway Colony Matriculation Higher Sec. School ,No.227 Railway Quarters 2nd Street Ayanavaram, Chenai-600023.","1. Ayanavaram, New Ward No.97 parasurama eswaran koil main street 999. OVERSEAS ELECTORS."
150,"I C F Aided Primary School, ICF Colony,(Konnoor High Road),Chennai-600038.",1. New Ward No.96 tagore nagar 1st street 2. New Ward No.96 Tagore Nagar 2nd Street 3. New Ward No.96 tagore nagar 3rd street 999. OVERSEAS ELECTORS.
151,"I C F Aided Primary School, ICF Colony,(Konnoor High Road),Chennai-600038.",1. New Ward No.96 kakkanji nagar huts area 999. OVERSEAS ELECTORS.
152,"I C F Aided Primary School, ICF Colony,(Konnoor High Road),Chennai-600038.",1. Villivakkam New Ward No 96 Kakkanji Nagar Huts Area 999. OVERSEAS ELECTORS.
153,"I C F Aided Primary School, ICF Colony,(Konnoor High Road),Chennai-600038.",1. New Ward No.96 a & b block gandhi nagar t.n.s.c.b 2. New Ward No.96 C Block Gandhi Nagar T.N.S.C.B 3. New Ward No.96 D Block Gandhi Nagar T.N.S.C.B 4. New Ward No.96 E Block Gandhi Nagar T.N.S.C.B 5. New Ward No.96 F Block Gandhi Nagar T.N.S.C.B. 6. New Ward No.96 G Block Gandhi Nagar T.N.S.C.B 7. New Ward No.97 Bharathi Nagar 8. Gurusami NagarI C F New Ward No.96 H Block Gandhi Nagar T N S C B 999. OVERSEAS ELECTORS.
154,"I C F Aided Primary School, ICF Colony,(Konnoor High Road),Chennai-600038.",1. I.C.F New Ward No.96 I Block Gandhi Nagar T N S C B 2. I.C.F New Ward No.96 J Block Gandhi Nagar T N S C B 3. I.C.F New Ward No.96 K Block Gandhi Nagar T N S C B 4. I.C.F New Ward No.96 L Block Gandhi Nagar Tn S C B 5. I.C.F New Ward No.96 M Block Gandhi Nagar T N S C B 6. I.C.F New Ward No.96 N Block Gandhi Nagar T N S C B 7. I.C.F New Ward No.96 O Block Gandhi Nagat T N S C B 8. New Ward No.96 P Block Gandhi Nagar T N S C B 9. New Ward No.96 A BLOCK GANDHI NAGAR TNHSB 999. OVERSEAS ELECTORS.
155,"Kannada Sanga Hr Sec School,,16/3 United India Nagar 3rd Main Road,Ayanavaram,Chennai-600023.",1. Gurusamy nagar New Ward No.96 united india nagar 1st main road 2. Gurusamy nagar New Ward No.96 united india nagar 2nd main road 3. Gurusamy nagar New Ward No.96 United India Nagar 3rd Main Road 5. Gurusamy Nagar New Ward No.96 Unitied India Nagar 1st Cross Street 999. OVERSEAS ELECTORS.
156,"Kannada Sanga Hr Sec School,,16/3 United India Nagar 3rd Main Road,Ayanavaram,Chennai-600023.",1. Gurusamy Nagar New Ward No.96 United India Nagar 2nd Cross Street 2. Gurusamy Nagar New Ward No.96 United India Nagar 3rd Cross Street 3. Gurusamy nagar New Ward No.96 market street 4. Gurusamy nagar New Ward No.97 Bharathy Nagar 999. OVERSEAS ELECTORS.
157,"I C F Aided Primary School,I C F Colony,(Konoor High Road )Chennai-600038.",1. New Ward No.96 kakanji nagar huts 999. OVERSEAS ELECTORS.
158,"I C F Aided Primary School,I C F Colony,(Konoor High Road )Chennai-600038.",1. Villivakkam New Ward No 96 Kakkanji Nagar Huts Area 999. OVERSEAS ELECTORS.
159,"Kannada Sanga Hr Sec School,,16/3 United India Nagar 3rd Main Road,Ayanavaram,Chennai-600023.",1. Ayanavaram New Ward No.96 kariyamanikaperumal koil street 2. Ayanavaram New Ward No.96 Duraisamy Street 999. OVERSEAS ELECTORS.
160,"Kannada Sanga Hr Sec School,,16/3 United India Nagar 3rd Main Road,Ayanavaram,Chennai-600023.",1. Ayanavaram New Ward No.97 periyar road 999. OVERSEAS ELECTORS.
161,"Kannada Sanga Hr Sec School,,16/3 United India Nagar 3rd Main Road,Ayanavaram,Chennai-600023.",1. Ayanavaram New Ward No.97 A Block Periyar Road T.N.S.C.B 2. Ayanavaram New Ward No.97 B Block Periyar Road T.N.S.C.B 3. Ayanavaram New Ward No.97 C Block Periyar Road T.N.S.C.B 4. Ayanavaram New Ward No.97 D Block Periyar Road T.N.S.C.B 999. OVERSEAS ELECTORS.
162,"Chennai Primary School,Market Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 pazhani andavar koil st (new no 1 to 60) 999. OVERSEAS ELECTORS.
163,"Chennai Primary School,Market Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 palani aandavar koil street (60 to 100) 2. Ayanavaram New Ward No.97 pazhaniandavar koil lane 999. OVERSEAS ELECTORS.
164,"Chennai Primary School,Market Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 palani aandavar koil street (101 to 150) 999. OVERSEAS ELECTORS.
165,"Chennai Primary School,Market Street,Ayanavaram,Chennai - 600023.",1. New Ward No 97 Palani Andavar Koil Street Door No(151 to 283) 999. OVERSEAS ELECTORS.
166,"Chennai Primary School,Market Street,Ayanavaram,Chennai - 600023.",1. Aynavaram New Ward No.97 Palani Andavar Koil Street (Aakash Aishwaryam) (101 to 283) 999. OVERSEAS ELECTORS.
167,"W.P.A. Soundara Pandiyan Hr. Sec. School,,No.76,N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 pattachary street 999. OVERSEAS ELECTORS.
168,"W.P.A. Soundara Pandiyan Hr. Sec. School,,No.76,N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 Ramasamy Street 2. Ayanavaram New Ward No.97 Selliyamman Koil Street 999. OVERSEAS ELECTORS.
169,"W.P.A. Soundara Pandiyan Hr. Sec. School,,No.76,N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 nattumuthiyalkhan street 999. OVERSEAS ELECTORS.
170,"W.P.A. Soundara Pandiyan Hr. Sec. School,,No.76,N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 Vellala Street 1st Lane 2. Ayanavaram New Ward No.97 vellala street 2nd lane 3. Ayanavaram New Ward No.97 Vellala Street 3rd Lane 999. OVERSEAS ELECTORS.
171,"W.P.A. Soundara Pandiyan Hr. Sec. School,,No.76,N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 nageshwaragurusamy street 999. OVERSEAS ELECTORS.
172,"W.P.A. Soundara Pandiyan Hr. Sec. School,,No.76,N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 vellala street new no 1 to 60 999. OVERSEAS ELECTORS.
173,"W.P.A. Soundara Pandiyan Hr. Sec. School,,No.76,N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 Vellala Street 4th Lane 2. Ayanavaram New Ward No.97 sivalingam street 999. OVERSEAS ELECTORS.
174,"W.P.A. Soundara Pandiyan Hr. Sec. School,,No.76,N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 vellala street Door No (1 to 120) 999. OVERSEAS ELECTORS.
175,"W.P.A. Soundara Pandiyan Metric Primary School,Periyar Road Ayanavaram Chennai - 600023.","1. Ayanavaram, 1. Ayanavaram New Ward No 97 Vellalar Street Door No ( 121 to 350) 999. OVERSEAS ELECTORS."
176,"W.P.A. Soundara Pandiyan Metric Primary School,Periyar Road Ayanavaram Chennai - 600023.",1. Ayanavaram New Ward No.97 Vellala Street Huts area 2. Ayanavaram New Ward No.97 gopal pillai nagar 3. Ayanavaram New Ward No.97 thiru vi ka street 999. OVERSEAS ELECTORS.
177,"Kamaraj Matriculation School,,No.66to76 N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 kuppuswamy ist street 2. Ayanavaram New Ward No.97 Kuppuswamy 2nd Street 999. OVERSEAS ELECTORS.
178,"Kamaraj Matriculation School,,No.66to76 N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 palaiyam pillai nagar 2. Ayanavaram New Ward No.97 Kunjidam Guruswamy Street 999. OVERSEAS ELECTORS.
179,"Kamaraj Matriculation School,,No.66to76 N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 elumalai street 999. OVERSEAS ELECTORS.
180,"Kamaraj Matriculation School,,No.66to76 N.M.K Street,Ayanavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 Guruvappa Street 2. Ayanavaram New Ward No.97 thirupacheeswarar street 999. OVERSEAS ELECTORS.
181,"W.P.A. Soundara Pandiyan Metric Primary School,Periyar Road Ayanavaram Chennai - 600023.",1. AyanavaramNew Ward No.97 pachaikal veersamy street 999. OVERSEAS ELECTORS.
182,"W.P.A. Soundara Pandiyan Metric Primary School,Periyar Road Ayanavaram Chennai - 600023.",1. Ayanavaram New Ward No.97 Pachaikal Veersamy Street A Block T N S C B 2. Ayanavaram New Ward No.97 pachaikkal veerasamy street d block t n s c b 999. OVERSEAS ELECTORS.
183,"W.P.A. Soundara Pandiyan Metric Primary School,Periyar Road Ayanavaram Chennai - 600023.",1. Ayanavaram New Ward No.97 Pachaikkal Veerasamy Street F Block T N S C B 2. Ayanavaram New Ward No.97 pachaikkal veerasamy street b block t n s c b 3. Ayanavaram New Ward No.97 Pachaikkal Veerasamy Street c Block T N S C B 4. Ayanavaram New Ward No.97 Pachaikkal Veerasamy E Block T N S C B 999. OVERSEAS ELECTORS.
184,"W.P.A. Soundara Pandiyan Metric Primary School,Periyar Road Ayanavaram Chennai - 600023.",1. Ayanavaram New Ward No.97 p.v. st tnscb h block 2. Ayanavaram New Ward No.97 p.v. st i block tnscb 3. Ayanavaram New Ward No.97 p.v. st g block Ayanavaram 4. Ayanavaram New Ward No.97 p.v. st j block t n s c b 5. Ayanavaram New Ward No.97 p.v.st k block t n s c b 6. Ayanavaram New Ward No.97 p.v.st l block t n s c b 999. OVERSEAS ELECTORS.
185,"Children Centre,ICDS,,No436A.Sabapathi Street,Ayanavaram,Chennai - 600023.",1. Aynavaram New Ward No.97 sababathy street 999. OVERSEAS ELECTORS.
186,"Nirmal Higher Sec Schoo,Sabapathi Street Ayanavaram, Chennai - 600023.",1. Ayanavaram New Ward No.97 sabapathi street slum area 2. Ayanavaram New Ward No.97 Sabapathi Street 1st Lane 3. Ayanavaram New Ward No.97 duraisamy street 4. Ayanavaram New Ward No.97 Sivam Flats 999. OVERSEAS ELECTORS.
187,"Bethel Matriculation Hr. Sec. School,14A Veerasamy Main road,Aynavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 veerasamy street 999. OVERSEAS ELECTORS.
188,"Bethel Matriculation Hr. Sec. School,14A Veerasamy Main road,Aynavaram,Chennai - 600023.",1. Ayanavaram New Ward No.97 veerasamy 1st street 2. Ayanavaram New Ward No.97 Veerasamy 2nd Street 3. Ayanavaram New Ward No.97 Veerasamy 3rd Street 999. OVERSEAS ELECTORS.
189,"Nirmal Higher Sec. School,Sabapathi Street Ayanavaram, Chennai - 600023.",1. Ayanavaram New Ward No.97 soliammankoil street 2. Ayanavaram New Ward No.97 Thirumala Flats 3. Ayanavaram New Ward No.97 akash arcade flats 4. Ayanavaram. New Ward No.97 muthamman nagar 999. OVERSEAS ELECTORS.
190,"Nirmal Higher Sec. School,Sabapathi Street Ayanavaram, Chennai - 600023.",1. Ayanavaram New Ward No.97 Thandhai periyarnagar main road 2. Ayanavaram New Ward No.97 Thandhai periyarnagar cross street 3. Ayanavaram New Ward No.97 Thandhai periyar nagar 1st street 4. Ayanavaram New Ward No.97 Thandhai periyar nagar 2nd street 5. Ayanavaram New Ward No.97 Thandhai Periyar Nagar 3rd Street 6. Ayanavaram New Ward No.97 Thandhai Periyar Nagar 4th Street 7. Ayanavaram New Ward No.97 Thandhai Periyar Nagar 5th Street 999. OVERSEAS ELECTORS.
191,"Nirmal Higher Sec. School,Sabapathi Street Ayanavaram, Chennai - 600023.",2. Ayanavaram New Ward No.97 Solai 2nd Street 3. Ayanavaram New Ward No.97 solai 3rd street 999. OVERSEAS ELECTORS.
192,"Chennai Elementry School,Solai Street Ayanavaram, Chennai 600023.",1. Ayanavaram New Ward No.97 Solai 3rd Street Huts area 2. Ayanavaram New Ward No.97 solai street ayanavaram 999. OVERSEAS ELECTORS.
193,"Chennai Elementry School,Solai Street Ayanavaram, Chennai- 600023.",1. Ayanavaram New Ward No 97 Solai Street 999. OVERSEAS ELECTORS.
194,"Chennai Metropolitan Water Supply & Sewerage Board Office,Solai Street,Aynavaram,Chennai - 600023.",1. ayanavaram New Ward No.97 chetty street 2. Ayanavaram New Ward No.97 dhosi mannor housing flats 3. Ayanavaram New Ward No.97 chetty street lane 999. OVERSEAS ELECTORS.
195,"W.P.A. Soundara Pandiyan Metric Primary School,Periyar Road Ayanavaram Chennai - 600023.","1. Puraisaiwakkam, 1.Ayanavaram New Ward No.97 muthamman koil street 999. OVERSEAS ELECTORS."
196,"W.P.A. Soundara Pandiyan Metric Primary School,Periyar Road Ayanavaram Chennai - 600023.",1. Ayanavaram New Ward No.97 Muthamman kovil street 2. Ayanavaram New Ward No.97 boopathy nagar 3. AyanavaramNew Ward No.97 Unity Appartment (Boopathy Nagar) 4. Ayanavaram New Ward No.97 chakravarthi nagar 999. OVERSEAS ELECTORS.
