Polling Station No.,Building,Polling Areas
164,"Aided Primary School,East Building,Paraipatti","1.Thiruvankadam (T.P) Paraipatti south street 2 ward 7 , 2.Thiruvankadam (T.P) Paraipatti South Street 1 Ward 7 , 3.Thiruvankadam (SP) Paraipatti South Street 4 Ward 7 , 4.Thiruvankadam (T.P) Chellapatti West street 1 Ward 2 , 5.Thiruvankadam (T.P) Chellapatti Nadu Street 2 Ward 2 , 6.Thiruvankadam (T.P) Chellapatti East Street 3 Ward 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
165,"Panchayat Union Middle School,Old Building,Varaganoor","1.Varaganoor (R.V) Varaganoor (Pt) East street , 2.Varaganoor (R.V) Varaganoor (Pt) North street , 3.Varaganoor (R.V) Varaganoor (Pt) Middle street , 4.Varaganoor (R.V) Varaganoor (P)t South street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
166,"T.D.T.A. Primary School,Vaiyakundanpatti","1.Varaganoor (R.V) Varaganoor (Pt) West street Block 5 , 2.Varaganoor (R.V) Varaganoor (Pt) East Street Block 6 , 3.Varaganoor (R.V) Varaganoor(Pt) South street Block 7 , 4.Varaganoor (R.V) Varaganoor (Pt) North street Block 8 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
167,"Hindu Primary School,Mukkuttumalai","1.Mukkutumalai (R.V) Mukkutumalai (Pt) Mukkutumalai block 1 , 2.Mukkutumalai (R.V) Mukkutumalai (P)t Mukkutumalai Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
168,"Panchayat Union Primary School,Naduvappatti","1.Naduvapatti (R.V) Mukkutumalai (pt) North street block 4 , 2.Naduvapatti (R.V) Mukkutumalai (Pt) Middle Street Block 4 , 3.Naduvapatti (R.V) Mukkutumalai ( Pt) West Street Block 4 , 4.Naduvapatti (R.V) Mukkuttumalai East Street Block No 4 , 5.Mukkutumalai (R.V) , Kasthurirengapuram (Pt) North Street Block 5 , 6.Mukkutumalai (R. V) Kasthurirengapuram (Pt) Middle Street Block 5 , 7.Mukkutumalai (R.V) Kasthurirengapuram (Pt) West Street Block 5 , 8.Mukkutumalai (R.V) Kasthurirengapuram (Pt) East Street Block 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
169,"R. C Primary School,Nakkalamuthanpatti","1.Nakkamuthanpatti (R.V) Nakkamuthanpatti (Pt) Nakkamuthanpatti Block 1 , 2.Nakkamuthanpatti (R.V) Nakkamuthanpatti (Pt) Narasimapuram Block 2 , 3.Nakkamuthanpatti (R.V) Nakkamuthanpatti(Pt) Narasimapuram Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
170,"R.C. Middle School,East Building Northern Portion,Illaiyarasanendal.","1.Elaiyarasanenthal (R.V) Elaiyarasanenthal (Pt) North street Block 1 , 2.Elaiyarasanenthal (R.V) Vengadasalapuram (P) Alamelumangammalpuram Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
171,"R.C. Middle School,Southern Portion,Illaiyarasanendal","1.Elaiyarasanenthal (R.V) Elaiyarasanenthal (Pt) East street Block 3 , 2.Elaiyarasanenthal (R.V) Elaiyarasanenthal (Pt) S.B.M. street Block 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
172,"R.C. Middle School,North Building Eastern Portion,Illaiyarasanendal","1.Elaiyarasanenthal (R.V) Elaiyarasanenthal(Pt) South Street Block 6 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
173,"R.C. Middle School,North Building Western Portion,Illaiyarasanendal","1.Elaiyarasanenthal (R.V) Elaiyarasanenthal (Pt) Kottai street Block 7 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
174,"A.P.A.C Middle School,Western Portion North Building,Puliyankulam","1.Puliangkulam (R.V) Puliangkulam (Pt) West street block 1 , 2.Puliangkulam (R.V) Puliangkulam (Pt) Middle Street1 Block 2 , 3.Puliangkulam (R.V) Puliangkulam (Pt) North Street Block 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
175,"A.P.A.C Middle School,Western Portion Southern Building,Puliankulam","1.Puliangkulam (R.V)Puliangkulam (Pt) Middle Street2,South Street Block 3 , 2.Elaiyarasanenthal (R.V) Elaiyarasanenthal (Pt) Lakshmiammalpuram Middle Street Block 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
176,"Panchayat Union Primary School,New Building,Chithirampatti","1.Chithrampatti (R.V) Chithrampatti (Pt) South Street Block 1 , 2.Chithrampatti (R.V) Chithrampatti (PT) North Street Block 2 , 3.Chithrampatti (R.V) Chithrampatti (Pt) East Street Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
177,"Panchayat Union Primary School,North Building,Appaneri","1.Appaneri (R.V) Appaneri (Pt) North street block 1 , 2.Appaneri (R.V) Appaneri (Pt) North Street Block 1 , 3.Appaneri (R.V) Appaneri (Pt) West Street Block 2 , 4.Appaneri (R.V) Appaneri (Pt) Mela Street Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
178,"Panchayat Union Primary School,South Building,Appaneri","1.Appaneri (R.V) Appaneri (Pt) Keela Street Block 3 , 2.Appaneri (R.V) Appaneri (Pt) Lakshmipuram Colony Street Block4 , 3.Appaneri (R.V)Appaneri (Pt) Lakshmipuram Middle Street Block 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
179,"Hindu Middle School,North Building Eastern Portion,Ayyaneri","1.Ayyaneri (R.V) Ayyaneri (Pt) Perumalkovil Street Block 1 , 2.Ayyaneri (R.V) Ayyaneri (Pt) Middle street Block 1 , 3.Ayyaneri (R.V) Ayyaneri (Pt) South Street block 2 , 4.Ayyaneri (R.V) Ayyaneri (Pt) West Street Block 3 , 5.Ayyaneri (R.V) Ayyaneri (Pt) North Street Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
180,"Hindu Middle School,North Building Western Portion,Ayyaneri","1.Ayyaneri (R.V) Ayyaneri (Pt) North street block 3 , 2.Ayyaneri (R.V)Ayyaneri (Pt) Middle Street Block 3 , 3.Ayyaneri (R.V) Ayyaneri (Pt) East Street Block 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
181,"T.D.T.A Primary School,East Portion Tiled Building,Venkatachalapuram","1.Ilayarasanendal (R.V),Venkatachalapuram (P)t Venkatachalapuram Block 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
182,"Anganwadi Centre,Venkatachalapuram","1.Ilayarasanendal (R.V),Venkatachalapuram (Pt) Venkatachalapuram Block 2 , 2.Ilayarasanendal (R.V),Venkatachalapuram (Pt) Lakshmiammalpuram Agrakaram , 3.Ilayarasanendal (R.V),Venkatachalapuram (Pt) Aandipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
183,"Hindu Primary School,Zamin Devarkulam","1.Jaminthevarkulam (R.V) Jaminthevarkulam (Pt) Jaminthevarkulam block 1 , 2.Jaminthevarkulam (R.V) aminthevarkulam (Pt) Jaminthevarkulam Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
184,"Community Hall,Zamin Devarkulam","1.Jaminthevarkulam (R.V) Jaminthevarkulam (Pt) Jaminthevarkulam Block 3 , 2.Jaminthevarkulam (R.V) Jaminthevarkulam (Pt) Jaminthevarkulam Block 4 , 3.Jaminthevarkulam (R.V) Jaminthevarkulam (Pt) Jaminthevarkulam Block 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
185,"Panchayat Union Primary School,Western Portion,Pillaiyarnatham","1.Pillaiarnatham (R.V) Pillaiarnatham (Pt) East Street 1 Block 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
186,"Panchayat Union Primary School,South Portion,Pillaiyarnatham","1.Pillaiarnatham (R.V) Pillaiarnatham (Pt) West Street 2 Block 1 , 2.Pillaiarnatham (R.V) Pillaiarnatham (PT) South Street 3 Block1 , 3.Pillaiarnatham (R.V) Pillaiarnatham (PT) North Street 4 Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
187,"T.D.T.A. Primary School,West Building,Pitchaithalaivanpatti","1.Pichaithalavanpatti (R.V) Pichaithalavanpatti (Pt) Pichaithalavanpatti block 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
188,"T.D.T.A. Primary School,South Building,Pitchaithalaivanpatti","1.Pichaithalavanpatti (R.V) Pichaithalavanpatti (Pt) Thopureddeypatti Block 2 , 2.Pichaithalavanpatti (R.V) Pichaithalavanpatti (Pt) Dharmathupatti Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
189,"Hindu Middle School,Vadakkupatti","1.Vadakupatti (R.V)Vadakupatti (Pt) Mela street Block 1 , 2.Vadakupatti (R.V) Vadakupatti (Pt) North Street Block 1 , 3.Vadakupatti (R.V) Vadakupatti (Pt) Keela Street Block 2 , 4.Vadakkupatti (R.V) Vadakkupatti (Pt) Middle Street Block No 2 , 5.Vadakupatti (R.V) Vadakupatti (Pt) Muthukrishnapuram Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
190,"Noon Meal Organizar,Kulakattakurichi","1.Kulakatta kurichi (R.V) ,Kulakatta kurichi (Pt) North street block 1 , 2.Kulakattakurichi (R.V) ,Kulakattakurichi (Pt) South Street Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
191,"Panchayat Union Primary School,Sundaresapuram","1.Kulakattakurichi (R.V) ,Kulakattakurichi (Pt) Rengarajapuram Block 3 , 2.Kulakattakurichi (R.V) ,Kulakattakurichi (Pt) Sundarasapuram Block 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
192,"Maipparai High School,Eastern Portion,Maipparai","1.Maipparai (R,V) Maipparai (Pt) East street block 1 , 2.Maipparai (R,V) Maipparai (PT) South Street Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
193,"Maipparai High School,Middle Building,Maipparai","1.Maipparai (R,V) Maipparai (Pt) West Street Block 3 , 2.Maipparai (R,V) Maipparai (Pt) North Street block 4 , 3.Maipparai (R,V) Maipparai (Pt) Middle Street Block 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
194,"Hindu Primary School,East Building,Sangupatti","1.Sangupatti (R.V) Sangupatti (Pt) West street block 1 , 2.Sangupatti (R.V) Sangupatti (Pt) Pillaiyar Kovil Street Block 1 , 3.Sangupatti (R.V) Sangupatti (Pt) Middle Street Block 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
195,"Hindu Primary School,West Building,Sangupatti","1.Sangupatti (R.V) Sangupatti (Pt) Eaststreet Block 2 , 2.Sangupatti (R.V) Sangupatti (Pt) Kaliammankovil Street Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
196,"Community Hall,Sangupatti","1.Sangupatti (R.V) Sangupatti (Pt) North Colony Block 2 , 2.Sangupatti (R.V) Sangupatti (Pt) Chinnacolompatti Block 3,4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
197,"Panchayat Union Middle School,New Building Southern Portion,Umaiyathalaivanpatti","1.Vellakulam (R.V) Vellakulam (Pt) Uamaiyathalaivanpatti block 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
198,"Panchayat Union Middle School,New West Building Southern Portion,Umaiyathalaivanpatti","1.Vellakulam (R.V) Vellakulam (Pt) Uamaiyathalaivanpatti Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
199,"Sivarama Subbusamy Middle School,Main Building,Vellakulam","1.Vellakulam (R.V) Vellakulam (Pt) Vellakulam Block 1 , 2.Vellakulam (R.V) Vellakulam (Pt) Vellakulam Block 2 , 3.Vellakulam (R.V) Vellakulam (Pt) Vellakulam Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
200,"Panchayat Union Middle School,New Building,Therkku Aaivaipulipatti","1.Vellakulam (R.V),Vellakulam(Pt) Kasilingapuram block 4 , 2.Vellakulam (R.V),Vellakulam (Pt) Vadaku Aaivaipulipatti Block 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
201,"Panchayat Union Middle School,Old Building Northern Portion,Therkku Aaivaipulipatti","1.Vellakulam (R.V) Vellakulam,(Pt) Therku Aaivaipulipatti Block 6 , 2.Vadakku Kuruvikulam (R.V),Vadakku Kuruvikulam(Pt) Ganapathypatti Block 10 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
202,"Panchayat Union Middle School,Kurinchakulam","1.Kurinchakulam (R.V) Kurincakulam (Pt) Melastreet block 1 , 2.Kurinchakulam (R.V) Kurinchakulam (Pt) MiddleStreet Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
203,"Tamil Baptist Primary School,Kurinchakulam","1.Kurinchakulam (R.V) Kurinchakulam (Pt) Church street block 3 , 2.Kurinchakulam (R.V) Kurinchakulam (Pt) Middle Street Block 3 , 3.Kurinchakulam (R.V) Kurinchakulam (Pt) Madathu Street Block 3 , 4.Kurinchakulam (R.V)Kurinchakulam (Pt) Arunthathiar Street Block 3 , 5.Kurinchakulam (R.V) Kurinchakulam (Pt) Colony Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
204,"Gopal Naicker Govt Hr Sec School,Room No 34 Northern Portion,Vadakku Kuruvikulam","1.Vadaku Guruvikulam (R.V)Vadaku Guruvikulam(Pt) North Street Block 1 , 2.Vadaku Guruvikulam (R.V)Vadaku Guruvikulam (Pt) NorthStreet Block 2 , 3.Vadaku Guruvikulam (R.V)Vadaku Guruvikulam (Pt) Savadi Street Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
205,"Gopal Naicker Govt Hr Sec School,Room No 36 Southern Portion,Vadakku Kuruvikulam","1.Vadaku Guruvikulam (R.V) Vadaku Guruvikulam(Pt) North Car Street Block 4 , 2.Vadaku Guruvikulam (R.V) Vadaku Guruvikulam (Pt) Meenatchi Amman Kovil Street Block 4 , 3.Vadaku Guruvikulam (R.V) Vadaku Guruvikulam (Pt) South Car Street Block 5 , 4.Vadaku Guruvikulam (R.V) Vadaku Guruvikulam (Pt) Kattunayakkan Street Block 5 , 5.Vadaku Guruvikulam (R.V) Vadaku Guruvikulam (Pt) Meenatchi Amman Kovil Street Block 5 , 6.Vadaku Guruvikulam (R.V) Vadaku Guruvikulam (Pt) North Muthaliar Block 6 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
206,"Gopal Naicker Govt Hr Sec School,Room No 35 New Building Eastern Portion,Vadakku Kuruvikulam","1.Vadaku Guruvikulam(R.V) Vadaku Guruvikulam (Pt) Keelathevar Street Block 7 , 2.Vadaku Guruvikulam(R.V) Vadaku Guruvikulam (Pt) Aranmanai Street Block 7 , 3.Vadaku Guruvikulam(R.V) Vadaku Guruvikulam (Pt) Keela Mariammankovil Street Block 8 , 4.Vadaku Guruvikulam(R.V) Vadaku Guruvikulam (Pt) Sekkadi Street Block 8 , 5.Vadaku Guruvikulam(R.V) Vadaku Guruvikulam (Pt) C.S.I Chruch Street Block 8 , 6.Vadaku Guruvikulam(R.V) Vadaku Guruvikulam (Pt) KulalarStreet Block 8 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
207,"Gopal Naicker Govt Hr Sec School Room No 37 New Building Western Portion,Vadakku Kuruvikulam","1.Vadaku Guruvikulam(A.V)Vadaku Guruvikulam, (Pt) South Mudaliar Street Block 9 , 2.Vadaku Guruvikulam(A.V)Vadaku Guruvikulam, (Pt) Arunthathiar Street block 9 , 3.Vadaku Guruvikulam(A.V)Vadaku Guruvikulam, (Pt) Colony Street Block 9 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
208,"Gopal Naicker Govt Hr Sec School,Western Portion Room No 15,Vadakku Kuruvikulam","1.Vadaku Guruvikulam(A.V)Vadaku Guruvikulam, (Pt) Ambedkar Street Block 9 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
209,"Panchayat Office,Ramalingapuram","1.Ramalingapuram (R.V) Ramalingapuram (Pt) Ramalingapuram Block 1 , 2.Ramalingapuram (R.V) Ramalingapuram (Pt) Ramalingapuram Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
210,"T D T A Primary School,Nainampatti","1.Ramalingapuram (R.V) Ramalingapuram (Pt) Nainampatt Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
211,"Sri Ganesha Primary School,Western Portion,Athipatti","1.Athipatti (R.V) Athipatti (Pt) Kaliammankovil street block 1 , 2.Athipatti (R.V) Athipatti (Pt) PillaiyarKovil Street Block 2 , 3.Athipatti (R.V) Athipatti (Pt) Nesavalar Colony 1 Block1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
212,"Sri Ganesha Primary School,Eastern Portion,Athipatti","1.Athipatti (R.V) Athipatti (Pt) Nesavalar Colony 2 Block1 , 2.Athipatti (R.V) Athipatti (Pt) Nesavalar Colony 3 Block1 , 3.Athipatti (R.V) Athipatti (Pt) Mudhaliar Street Block 2 , 4.Athipatti (R.V) Athipatti (Pt) Keela Street Block 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
213,"T.D.T.A Primary School,South Building,K.Alangulam","1.K.Alangulam (R.V) K.Alangulam (Pt) Block No 1 K.Alangulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
214,"T.D.T.A Primary School,North Building,K.Alangulam","1.K.Alangulam (R.V) K.Alangulam (Pt) Block No 2 K.Alangulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
215,"T.D.T.A.Vethanayagam Ayyar Memorial Middle School,West Wing,Vagaikulam","1.Vagaikulam (R.V) Vagaikulam (pt) Block No1 vagaikulam , 2.Vagaikulam (R.V) ,Vagaikulam (Pt) Block No 2 Chinnavagaikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
216,"T.D.T.A Primary School,Naluvasankottai","1.Vagaikulam (R.V, Vagaikulam (Pt) Block No 3 Naluvasankottai , 2.Vagaikulam (R.V), Vagaikulam (Pt) Block No 5 Varagunaramapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
217,"T.D.T.A Primary School,K.Puthur,Therkku Kuruvikulam","1.South Kuruvikulam (R.V) South Kuruvikulam (Pt) Block No 1 Puthur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
218,"Panchayat Union Primary School,Meenachipura","1.South Kuruvikulam (R.V) South Kuruvikulam (Pt) Block No 2 Meenakshipuram , 2.South Kuruvikulam (R.V) South Kuruvikulam (Pt) Block No 3 Ramaneri , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
219,"Gopal Naicker Govt Hr Sec School,South Building Eastern Portion,Vadakku Kuruvikulam.","1.South Kuruvikulam (R.V) South Kuruvikulam (Pt) Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
220,"Panchayat Union Middle School,Northern Portion,Pazhankottai","1.Palankottai (R.V) Palankottai ( pt) Block No 1 Palankottai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
221,"Panchayat Union Middle School,Southern Portion,Pazhankottai","1.Palankottai (R.V) Palankottai ( Pt) Block No 2 Kammapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
222,"R.C Primary School,New Building,Thounukal","1.Palankottai (R.V) Palankottai (Pt) Block No 3 thounukal & thiyakarajapuram , 2.Chettikulam (R.V), Usilangulam (Pt) Block No 2 Chettikulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
223,"Shanmugaiah Middle School,Avanikonanthal","1.Palankottai (R.V) Palankottai (Pt) Block No 4 Veppankulam , 2.Palankottai (R.V) Palankottai (Pt) Block No 5 Avanikonenthal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
224,"Jothi Primary School,Keela Alagunatchiyapuram","1.Palankottai (R.V) Palankottai (Pt) Block No 6 Annapurnapuram , 2.Palankottai (R.V) Palankottai (Pt) Block No 7 Keela Alagunachiyarpuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
225,"R.C. Primary School,New Building,Mela Alagunatchiyapuram","1.Palankottai (R.V) Palankottai (Pt) Block No 8 Alagunachiyapuram , 2.Palankottai (R.V) Palankottai (Pt) Block No 9 Mela Alagunachiyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
226,"Hindu Primary School,North Building,Vadakku Alagunatchiyapuram","1.Palankottai (R.V) Palankottai (Pt) Block No10 North Alagunachiyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
227,"Hindu Primary School,South Building,Vadakku Alagunatchiyapuram","1.Palankottai (R.V) Palankottai (Pt) Block No10 North Alagunachiyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
228,"M.P.M.Samy Middle School,Azhaguneri","1.South kuruvikulam (R.V) South kuruvikulam(Pt) Block No 4 Alaguneri , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
229,"R.C.Middle School,New Building Northern Portion,Chithambarapuram","1.Alagapuri (R.V) Chethamparapuram (Pt) Block No 1 Chethamparapuram , 2.Alagapuri (R.V) Chethamparapuram (Pt) Block No 2 Chethamparapuram keela St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
230,"R.C.Middle School,New Building Southern Portion,Chithambarapuram","1.Alagapuri (R.V), Chithamparapuram (Pt) Block No 3 chithamparapuram South Street , 2.Usilangulam (R.V), Usilangulam (Pt) Block No 1 Usilangulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
231,"Punitha Matha Primary School,Venkatachalapuram","1.Mahendravadi (R.V) , Mahendravadi (Pt) Block No 1 Vengadasalapuram majra , 2.Mahendravadi (R.V), Mahendravadi (Pt) Block No 1 Mahendravadi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
232,"Amala Annai High School,Rengasamudram","1.Mahendravadi ( R.V), Mahendravadi (Pt) Block No 1 Rengasamuthiram , 2.Usilankulam (R.V), Usilankulam (Pt) Block No 3 Usilankulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
233,"R.C.Primary School,New Building,Magendravadi","1.Mahendravadi (R.V) Mahendravadi (Pt) Block No1 Mahendravadi , 2.Mahendravadi (R.V), Mahendravadi (Pt) Block No 2 Viyagappapuram , 3.Mahendravadi (R.V) Mahendravadi (Pt) Block No 5 Ramarasapuram , 4.Mahendravadi (R.V) Mahendravadi (P) Block No 1 Mahendravadi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
234,"Panchayat Union Primary School,Eastern Portion,Maruthankinaru","1.Maruthankinaru (R.V), Maruthankinaru (Pt) Block No 1 Maruthankinaru , 2.Maruthakinaru (R.V), Maruthakinaru (Pt) Block No 2 Maruthankinaru , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
235,"Panchayat Union Primary School,Western Portion,Maruthankinaru","1.Maruthankinaru (R.V) Maruthankinaru (Pt) Block No 3 Vaniyampatti Maruthankinaru , 2.Maruthankinaru (R.V) Maruthankinaru (Pt) Block No 3 Maruthankinaru , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
236,"Govt. Higher School,New Building Northern Portion,Saya Malai","1.Sayamalai Part 1 (R.V) Sayamalai (Pt) Block No 5 Pungamudaiyar Kovilpatti , 2.Sayamalai Part 1(R.V) Sayamalai (Pt) Block No 6 Karadikulam , 3.Sayamalai Part 1 (R,V) Sayamalai (Pt) Block No 7 Valasai , 4.Sayamalai Part 1 (R.V), Sayamalai (Pt) Block No 10 Avaranthai , 5.Sayamalai Part 1 (R.V), Sayamalai (Pt) Block No 11 Keela Sivakamiyapuram , 6.Sayamalai Part 1 (R.V) Sayamalai (Pt) Block No 12 Ramalingapuram , 7.Sayamalai Part 1 (R.V), Sayamalai (Pt) Block No 13 Ramakrishnapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
237,"Govt. Higher School,South Building,Saya Malai","1.Sayamalai Part 1 (R.V) Sayamalai ( Pt ) Block No 9 Cheithamparapuram , 2.Sayamalai Part 1 (R.V), Sayamalai (Pt) Block No 8 Pacheri , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
238,"T.D.T.A Primary School,Kokkukulam","1.Sayamalai Part 1 (R.V) Sayamalai (Pt) Block No 1 Kokkukulam , 2.Sayamalai Part 1 ( R.V), Sayamalai (Pt) Block No 2 Melasivakamiyapuram , 3.Sayamalai Part 1 (R.V), Sayamalai (Pt) Block No 3 Thirumalapuram , 4.Sayamalai Part 1 (R.V) Sayamalai (Pt) Block No 1 Sayamalai Kokkukulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
239,"Panchayat Union Middle School,East Building,Arachipatti","1.Sayamalai Part 2 (R.V) Sayamala (Pt) Block No 4 Arachipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
240,"Panchayat Union Middle School,South Building,Arachipatti","1.Sayamalai Part 2 (R.V) Sayamala (Pt) Block No 4 Arachipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
241,"T.D.T.A Primary School,Kalappalankulam","1.Kalappalankulam (R.V ), Kalappalankulam (Pt) Block No 1 Kalappalankulam , 2.Kalappalankulam (R.V) Kalappalankulam (Pt) Block No 2 Kalappalankulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
242,"Panchayat Union Primary School,Sambakulam,Kalappankula m","1.Kalappalankulam (R.V) Kalappalankulam (Pt) Block No 3 Sambakkulam , 2.Kalappalankulam (R.V) Kalappalangulam (Pt) Block No 4 Sampangulam , 3.Kalappalankulam (R.V) Kalappalankulam (Pt) Block No 5 Ayyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
243,"T.D.T.A Primary School,Zamin Karisalkulam","1.K. Karisalkulam (R.V) K.Karisalkulam (Pt) Block No1 K. Karishalkulam , 2.K. Karisalkulam (R.V) K. Karisalkulam (Pt) Block No 2 K. Karisalkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
244,"Panchayat Union Primary School,West Wing,Naickerpatti","1.Nalanthula (R.V) Nalanthula (Pt) Block No 1 Nalanthula , 2.Nalanthula (R.V) Nalanthula ( Pt) Block No 2 Nalanthula , 3.Nalanthula (R.V) Nalanthula (Pt) Block NO 1 Nalanthula , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
245,"Panchayat Union Primary School,East Wing,Naickerpatti","1.Nalanthula (R.V) Nalanthula (Pt) Block No 3 Nalanthula , 2.Nalanthula(R.V) Nalanthula (Pt) Block No 4 Odaikaraipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
246,"Govt. Primary School,Southern Portion New Building,Vellappaneri","1.Vellappaneri (R.V), Vellappaneri (Pt) Block No 2 Vellappaneri , 2.Vellapaneri (R.V), Vellapaneri (Pt) BLOCK No 3 NORTH POOLANKULAM, VEYILUKANDHAPURAM , 3.VELLAPPANERI (R.V) VELLAPPANERI (Pt) BLOCK NO 3 SOUTH STREET , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
247,"Govt. Primary School,Northern Portion,Vellappaneri","1.Vellappaneri (R.V), Vellappaneri (Pt) Block No 1 Vellappaneri , 2.VELLAPPANERI (R.V), VELLAPPANER (PT) BLOCK NO 4 VELLAPPANERI , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
248,"Hindu Middle School,Northern Portion,Chockkanatchiyarpuram","1.Thadiyampatti (R.V), Thadiyampatti (Pt) Block No 1 Thadiyampatti , 2.Thadiyampatti (R.V), Thadiyampatti (Pt) Block No 2 Thadiyampatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
