Sl. No,Polling Station No,C RAVIKUMAR. Samaj Party Bahujan,SELVAM P. VINOJ. Janatha Party Bharatiya,M FAZIL. AHAMED Tamilar Katchi Naam,A RAMESH. Neethi Maiam Makkal,T.K ANANDRAJ. Independent,V UDHAYAKUMAR. Independent,S GANESH. Independent,Independent .LAMAK J,G KRISHNAKUMAR. Independent,A SHANKAR. Independent,R CHANDRAN. Independent,G SIVARAMAN. Independent,M ZIONRAJ. Independent,R SURESH. Independent,P SELVAM. Independent,R SELVAKUMAR. Independent,S SELVARAJ. Independent,A.G DAMODHARAN. Independent,S NAGARAJ. Independent,P PUGALENTHI. Independent,D MAHALINGAM. Independent,K RAGHUNATH. Independent,D RAMESH. Independent,P RAMKI. Independent,A RAM. VIVEK Independent,P SRINIVASAN. Independent,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
180,118,244,0,45,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,311,0,2,313,0
181,118A,209,0,39,8,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,269,0,4,273,0
182,119,233,2,40,9,6,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,305,0,4,309,0
183,119A,240,2,33,8,5,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,300,0,3,303,0
184,120,219,0,3,10,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,237,0
185,121,216,0,296,6,8,21,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,551,0,8,559,0
186,122,154,3,348,4,2,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,525,0,7,532,0
187,123,84,0,249,2,1,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,352,0,7,359,0
188,123A,58,0,176,2,1,8,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,249,0,5,254,0
189,124,247,0,107,17,1,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,5,395,0
190,124A,220,1,75,14,3,12,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,330,0,11,341,0
191,125,108,0,259,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,385,0,6,391,0
192,125A,88,1,168,2,1,9,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,276,0,6,282,0
193,126,162,3,229,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,2,415,0
194,126A,130,3,127,10,1,5,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,281,0,6,287,0
195,127,166,2,297,10,3,10,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,495,0,7,502,0
196,128,85,3,286,4,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,386,0,7,393,0
197,128A,65,3,191,0,2,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2,2,0,273,0,1,274,0
198,129,168,6,337,2,1,8,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,529,0,7,536,0
199,130,52,6,267,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,333,0,5,338,0
200,130A,31,1,120,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,157,0,3,160,0
201,131,99,0,271,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,4,384,0
202,131A,56,0,116,1,0,7,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,186,0,1,187,0
203,132,84,6,248,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,6,353,0
204,132A,64,5,128,2,0,3,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,209,0,1,210,0
205,133,143,0,75,8,3,13,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,247,0,7,254,0
206,134,271,1,92,20,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,2,400,0
207,134A,252,1,49,7,1,8,0,0,0,0,0,2,0,1,0,2,1,0,0,1,0,0,0,0,0,0,2,3,330,0,1,331,0
208,135,85,3,239,6,0,12,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,0,4,354,0
209,135A,79,0,151,0,0,13,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,3,249,0
210,136,332,7,56,26,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,1,447,0
211,136A,410,3,42,8,20,5,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,2,0,497,0,4,501,0
212,137,276,0,55,20,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,1,365,0
213,137A,337,1,47,13,5,3,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,413,0,1,414,0
214,138,328,0,47,23,10,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,416,0,1,417,0
215,138A,364,0,45,11,10,5,0,0,0,0,0,0,0,0,0,2,6,0,1,0,1,0,0,0,0,0,0,0,445,0,5,450,0
216,139,106,3,268,2,0,11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,10,403,0
217,140,120,1,294,4,1,8,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,435,0,7,442,0
218,141,85,0,203,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,296,0,4,300,0
219,142,131,0,253,12,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,417,0,8,425,0
220,142A,95,4,177,3,3,18,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,303,0,2,305,0
221,143,93,0,345,3,0,8,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,456,0,4,460,0
222,144,147,2,342,2,0,13,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,512,0,7,519,0
223,145,152,1,248,4,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,421,0,10,431,0
224,146,115,1,196,10,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,332,0,1,333,0
225,146A,106,1,133,2,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,257,0,5,262,0
226,147,120,2,183,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,312,0,4,316,0
227,147A,86,2,150,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,248,0,1,249,0
228,148,350,8,63,19,7,22,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,476,0,1,477,0
229,149,316,4,49,20,2,11,0,0,1,0,0,0,0,2,0,2,4,0,0,0,0,1,0,0,0,0,1,0,413,0,3,416,0
230,150,171,0,248,12,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,442,0,3,445,0
231,151,260,6,43,8,2,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,331,0,4,335,0
232,152,168,2,142,25,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,4,354,0
233,152A,171,0,85,9,3,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,289,0,3,292,0
234,153,193,2,224,19,1,18,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,462,0,4,466,0
235,154,111,11,268,5,1,20,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,424,0,5,429,0
236,155,112,3,259,4,7,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,413,0,4,417,0
237,155A,89,2,166,2,9,24,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,296,0,1,297,0
238,156,190,6,311,19,0,34,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,565,0,4,569,0
239,157,99,2,222,7,2,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,354,0,7,361,0
240,158,68,1,321,0,2,5,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,2,0,0,3,1,408,0,7,415,0
241,159,192,2,142,10,2,16,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,370,0,1,371,0
242,160,79,5,250,2,1,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,350,0,6,356,0
243,161,376,5,110,13,4,15,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,528,0,0,528,0
244,162,314,3,185,7,5,9,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,531,0,2,533,0
245,163,104,5,222,6,3,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,349,0,3,352,0
246,163A,82,2,136,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,229,0,0,229,0
247,164,168,0,25,16,2,8,0,0,0,0,0,0,1,1,0,1,6,0,0,1,0,1,0,0,0,0,1,1,232,0,1,233,0
248,165,311,0,35,27,0,6,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,386,0,4,390,0
249,166,467,1,68,38,16,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,605,0,0,605,0
250,167,218,1,32,36,8,5,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,306,0,2,308,0
251,168,271,0,48,26,3,2,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,356,0,2,358,0
252,169,64,0,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,78,0
253,170,15,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0
254,171,596,2,95,39,6,17,0,0,1,1,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,764,0,2,766,0
255,172,460,4,64,64,5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,607,0,9,616,0
256,173,358,1,50,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,460,0,7,467,0
257,173A,335,1,40,11,7,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,414,0,1,415,0
258,174,321,0,63,17,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,2,421,0
259,174A,343,1,54,11,2,21,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,438,0,1,439,0
260,175,307,0,46,24,5,18,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,404,0,0,404,0
261,175A,264,2,35,13,1,11,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,336,0,4,340,0
262,176,469,3,105,33,5,40,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,5,0,666,0,7,673,0
263,177,339,0,54,32,2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,450,0
264,177A,306,0,44,13,3,17,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,389,0,0,389,0
