Polling Station No.,Building,Polling Areas
148,Chennai High SchoolNo.143-61 Voc Salai Walltax RoadElephant Gate Chennai - 600079.,"1. Sowcarpet New Ward No 57, Kalyanapuram TNSC Board Quarters A Block. 2. Sowcarpet New Ward No 57, Kalyanapuram TNSC Board Quarters B Block. 3. Sowcarpet New Ward No 57, Kalyanapuram TNSC Board Quarters C Block. 4. Sowcarpet New Ward No 57, Kalyanapuram TNSC Board Quarters D Block. 5. Sowcarpet New Ward No 57, Kalyanapuram TNSC Board Quarters E Block. 999. Overseas Electors."
149,Chennai High SchoolNo.143-61 Voc Salai Walltax RoadElephant Gate Chennai - 600079.,"1. Sowcarpet New Ward No 57, Kalyanapuram TNSC Board Quarters F Block. 2. Sowcarpet New Ward No 57, Kalyanapuram TNSC Board Quarters G Block. 3. Sowcarpet New Ward No 57, Kalyanapuram TNSC Board Quarters H block. 999. Overseas Electors."
150,Chennai High SchoolNo.143-61 Voc Salai Walltax RoadElephant Gate Chennai - 600079.,"1. Sowcarpet New Ward No 57, Anna Street No109 to 139 &156 to260. 999. Overseas Electors."
151,Chennai Middle School No .505 -246 Mint Street Park TownEdapalayam Chennai- 600003.,"1. Parktown New Ward No 59, Sir Muthusamy Over Bridge Road. 2. Park Town New Ward No 59, Thanjai Murugappa Street. 3. Park Town New Ward No 59, V.O.C. Salai. 999. Overseas Electors."
152,Chennai Middle School No .505 -246 Mint Street Park TownEdapalayam Chennai- 600003.,"1. Park Town New Ward No 59, Jessan Street. 2. Park Town New Ward No 59, Kulandai Street. 3. Park Town New Ward No 59, Anthony Street. 4. Park Town New Ward No 59, Perera Street. 5. Park Town New Ward No 59, Vengu Lane. 6. Park Town New Ward No 59, Vengu Street. 7. Park Town New Ward No 59, Memorial Hall Street. 8. Park Town New Ward No 59, Stringer Street. 9. Park Town New Ward No 59, Issac Street. 10. Park town New Ward No 59, Ordinance Lane. 11. Park Town New Ward No 59, Mannar Street. 12. Park Town New Ward No 59, Bommu Street. 999. Overseas Electors."
153,Sree Muthukumaraswamy DevasthanamHindu Hr.Sec.School No .34 -18 Ponnappa Street Edapalayam Chennai-600003.,"1. Park Town New Ward No 59, Thanappa Street. 2. Park town New Ward No 59, Rasappa Street. 3. Park Town New Ward No 59, Bangaramman Street. 4. Park Town New Ward No 59, Subbu Street. 999. Overseas Electors."
154,Sree Muthukumaraswamy DevasthanamHindu Hr.Sec.School No .34 -18 Ponnappa Street Edapalayam Chennai-600003.,"1. Park Town New Ward No 59, Ponnappa Street. 999. Overseas Electors."
155,Manilal M.Mehta Girls Hr.Sec.School No .1 Ravanier Street Park TownEdapalayam Chennai-600003.,"1. Park Town New Ward No 59, Ravanaiyyar Street. 2. Park Town New Ward No 59, Kesavaiyyar Street. 3. Park Town New Ward No 59, Pillaiyar Koil Street. 4. Park Town New Ward No 59, Varadharaja Lane. 5. Park Town New Ward No 59, Amman Koil Street. 6. Park Town New Ward No 59, Sivaraman Street. 7. Park Town New Ward No 59, Annamalai Lane. 8. Park Town New Ward No 59, Pethu Street. 9. Park Town New Ward No 59, Amarkinglala Street. 999. Overseas Electors."
156,Manilal M.Mehta Girls Hr.Sec.School No .1 Ravanier Street Park TownEdapalayam Chennai-600003.,"1. Park Town New Ward No 59, Kalappa Street. 2. Park Town New Ward No 59, Nainiyappa Maistry Street. 3. Park Town New Ward No 59, Thirumalai Lane. 4. Park Town New Ward No 59, Paramasivam Street. 999. Overseas Electors."
157,Manilal M.Mehta Girls Hr.Sec.School No .1 Ravanier Street Park TownEdapalayam Chennai-600003.,"1. Park Town New Ward No 59, Thanga Salai Street. 999. Overseas Electors."
158,Manilal M.Mehta Girls Hr.Sec.School No .1 Ravanier Street Park TownEdapalayam Chennai-600003.,"1. Park Town New Ward No 59, Egambareswarar Agrakaram Street. 999. Overseas Electors."
159,Shri Shuddhadwaita VaishnavHr.Sec.School No .30 Ekambar Eswarar Agraharam Street Park Town Chennai-600003.,"1. Park town New Ward No 59, Edapalayam Street. 2. Park Town New Ward No 59, Singannan Street. 3. Park Town New Ward No 59, Anumantharayan Koil Street. 999. Overseas Electors."
160,Shri Shuddhadwaita VaishnavHr.Sec.School No .30 Ekambar Eswarar Agraharam Street Park Town Chennai-600003.,"1. Park Town New Ward No 59, Nannaiyan Street. 2. Park Town New Ward No 59, Edapalayam Lane. 3. Park Town New Ward No 59, Samuthira Mudali Street. 999. Overseas Electors."
161,Govindu Naickar Middle School No .92 Nsc Bose Salai Edapalayam Chennai- 600003.,"1. Park Town New Ward No 59, Moorthy Lane. 2. Park Town New Ward No 59, Samy Street. 3. Park Town New Ward No 59, Nethaji Subash Chandrabose Road. 4. Park Town New Ward No 59, Frazier Bridge Road. 5. Park Town New Ward No 59, Genguraman Street. 6. Park Town New Ward No 59, Lakkuma Doss Street. 7. Park Town New Ward No 59, Devaraj Mudhali Street. 999. Overseas Electors."
162,Govindu Naickar Middle School No .92 Nsc Bose Salai Edapalayam Chennai- 600003.,"1. Park Town New Ward No 59, Benfield Esplanade Road. 2. Park Town New Ward No 59, Ashtapujam Lane (Plat form Dwellers). 3. Park Town New Ward No 59, Rattan Bazaar (Plat form Dwellers). 4. Park Town New Ward No 59, Narayanappan Street. 5. Park Town New Ward No 59, Nainiappa (N) Street. 999. Overseas Electors."
163,Govindu Naickar Middle School No .92 Nsc Bose Salai Edapalayam Chennai- 600003.,"1. Park Town New Ward No 59, Subramaniya Abboy Lane. 2. Park Town New Ward No 59, Venkatachalam Street. 3. Park Town New Ward No 59, Raghunayakalu Street. 4. Park Town New Ward No 59, Iyya Street. 5. Park Town New Ward No 59, Venkatachalam Lane. 6. Park Town New Ward No 59, Narayanan Lane. 999. Overseas Electors."
164,Kendriya Vidyalaya Island GroundsNo .1 Annasalai Chennai-600002.,"1. Annasalai New Ward No 59, Sathiyavanimuthu Nagar Huts (East Coovam River Road A Block 1To 250). 999. Overseas Electors."
165,Kendriya Vidyalaya Island GroundsNo .1 Annasalai Chennai-600002.,"1. Annasalai New Ward No 59, Sathyavani Muthu Nagar Huts East Coovam River Salai A Block (251 to 300). 2. Annasalai New Ward No 59, Sathiyavani Muthu Nagar Huts (East Coovam River Road Block D Full). 999. Overseas Electors."
166,Kendriya Vidyalaya Island GroundsNo .1 Annasalai Chennai-600002.,"1. Annasalai New Ward No 59, Gandhi Nagar East Coovam River Road C Block Full. 999. Overseas Electors."
167,Kendriya Vidyalaya Island GroundsNo .1 Annasalai Chennai-600002.,"1. Annasalai New Ward No 59, Gandhi Nagar East Coovam River Road C Block Full. 999. Overseas Electors."
168,Kendriya Vidyalaya Island GroundsNo .1 Annasalai Chennai-600002.,"1. Annasalai New Ward No 59, East Coovam River (Huts) Sathyavanimuthu Nagar 301 to 602. 999. Overseas Electors."
169,Kendriya Vidyalaya Island GroundsNo .1 Annasalai Chennai-600002.,"1. Annasalai New Ward No 59, Gandhi Nagar Coovam Side Huts Pallavan Salai E Block Full. 999. Overseas Electors."
170,Kendriya Vidyalaya Island GroundsNo .1 Annasalai Chennai-600002.,"1. Annasalai New Ward No 59, Pallavan Nagar (Anna Salai). 2. Annasalai New Ward No 59, Pallavan Nagar (Anna Salai) 999. Overseas Electors."
171,Kendriya Vidyalaya Island GroundsNo .1 Annasalai Chennai-600002.,"1. Annasalai New Ward No 59, Sathyavani Muthu Nagar Huts (Pallavan Salai). 2. Annasalai New Ward No 59, Sathyavani Muthu Nagar (Pallavan Salai) Bridge Down Huts. 3. Annasalai New Ward No 59, Body Guard Lane. 999. Overseas Electors."
172,Kendriya Vidyalaya Island GroundsNo .1 Annasalai Chennai-600002.,"1. Annasalai New Ward No 59, Gandhi Nagar Coovam Huts Pallavan Salai D Block Full. 999. Overseas Electors."
173,Chennai Middle School No .74 Ellispuram Ellis Road Chennai-600002.,"1. Annasalai New Ward No 59, Government Estate A Block. 2. Annasalai New Ward No 59, Government Estate C Block. 3. Annasalai New Ward No 59, Government Estate I Block. 4. Annasalai New Ward No 59, Government Estate K Block. 5. Annasalai New Ward No 59, Nallathambi Street. 6. Annasalai New Ward No 59, Gulam Muthuza Street. 7. Annasalai New Ward No 59, Tippu Street. 8. Annasalai New Ward No 59, Muktharunissa Begam 6th Lane. 9. Annasalai New Ward No 59, Mukthrunissa Street. 10. Annasalai New Ward No 59, Mukhthrunissa 7th Lane. 11. Annasalai New Ward No 59, Muktharunissa 3rd Lane. 999. Overseas Electors."
174,Chennai Middle School No .74 Ellispuram Ellis Road Chennai-600002.,"1. Annasalai New Ward No 59, Owlia Street. 2. Annasalai New Ward No 59, Owlia 1st Lane. 3. Annasalai New Ward No 59, Owlia 2nd Lane. 4. Annasalai New Ward No 59, Owlia 3th Lane. 5. Annasalai New Ward No 59, Owlia 7th Lane. 6. Annasalai New Ward No 59, Owlia 8th Lane. 7. Annasalai New Ward No 59, Owlia 4th Lane. 8. Annasalai New Ward No 59, Owlia 5th and 6th Lane. 9. Annasalai New Ward No 59, Annasamy Street & Lane. 10. Annasalai New Ward No 59, Ellispuram Huts. 999. Overseas Electors."
175,Chennai Middle School No .74 Ellispuram Ellis Road Chennai-600002.,"1. Annasalai New Ward No 59, Mukthrunnisha 5th Lane. 2. Annasalai New Ward No 59, Muktharunnisha 4th Lane. 3. Annasalai New Ward No 59, Mukthrunnisha 1st Lane. 4. Annasalai New Ward No 59, Muktharunnisha 2nd Lane. 5. Annasalai New Ward No 59, Barbar Agan Street. 6. Annasalai, Annasalai New Ward No 59 Ellis Road 1st Lane 7. Annasalai New Ward No 59, Ellis Road (1 to 79). 8. Annasalai New Ward No 59, Bangaru Street (1 to 42). 9. Annasalai New Ward No 59, Wallajah Salai (32 to 51) and I. G Quarters. 10. Annasalai New Ward No 59, Narayana Ariyanth Flats (Walajah Road) 999. Overseas Electors."
176,Government Muslim Training School Thayar Street Chennai-600002.,"1. Annasalai New Ward No 59, Thayar Street. 2. Annasalai New Ward No 59, Thayar Street 1st Lane. 3. Annasalai New Ward No 59, Thayar Street 2nd Lane. 999. Overseas Electors."
177,Assistant Engineer Office No .8 Balamuthu Street Thirvatteeswaranpet Chennai-600002.,"1. Annasalai New Ward No 59, Balamuthu Street. 2. Annasalai New Ward No 59, Unnis Ali Street. 3. Annasalai New Ward No 59, Unnis Ali 1st & 2nd Lane. 999. Overseas Electors."
