Sl. No,Polling Station No,No PS.,L. SOIDEN DMDK,edocnavaliV S. VIJAYADHARA INC,R. JAYASEELAN BJP,ADLIN. MARY NTK,R. RAJAKUMAR MNM,edocnavaliV S. KUMAR RAJESH NDPI,VASANTHEESWARANE. UMK,CA G. WILSON SENA SIV,)( S. AMOSE IND,edocnavaliV S. SATHEESH IND,GEORGE ARASAR SAMUEL KALAI IND,etaD Y. MARIASELVAN IND,M. KUMAR MOHAN IND,gnitnuoC K.H. MURRUGAN RAJA IND,.. P. VIJAYAKUMAR IND,Valied,Total Valid Votes,Rejected Votes,NOTA,Total Votes
345,261,13,210,124,57,3,0,0,0,0,1,6,6,1,0,1,422,0,1,423,0
346,262,7,112,268,19,0,0,0,0,0,1,10,1,0,0,1,419,0,4,423,0
347,263 M,1,181,110,64,1,1,0,1,3,6,0,0,0,0,0,368,0,0,368,0
348,263 A(W),4,206,133,27,3,0,0,1,0,3,4,0,1,0,0,382,0,1,383,0
349,264,24,447,75,44,2,0,0,1,1,51,4,1,3,0,2,655,0,2,657,0
350,265 M,7,309,20,58,1,0,0,0,0,2,2,0,0,0,0,399,0,0,399,0
351,265 A(W),6,343,11,27,1,0,0,0,0,1,4,0,0,1,0,394,0,1,395,0
352,266,13,402,178,74,2,1,2,2,0,2,7,0,0,1,1,685,0,5,690,0
353,267 M,26,100,226,21,0,1,0,0,0,0,0,0,0,0,0,374,0,2,376,0
354,267 A(W),13,117,256,16,1,0,0,0,0,0,3,0,0,0,1,407,0,1,408,0
355,268,46,140,378,19,1,0,0,0,0,4,5,0,0,0,0,593,0,9,602,0
356,269,7,103,196,7,2,0,2,0,0,2,1,0,0,0,0,320,0,2,322,0
357,270,9,110,445,19,1,0,1,0,1,0,8,0,2,3,1,600,0,10,610,0
358,271,20,365,192,33,3,0,0,0,0,28,8,0,1,4,3,657,0,2,659,0
