Sl. No,Polling Station No,P KRISHNAGOPAL Dravida Kazhagam Murpokku Desiya,K UMARANI Katchi Jananayaka Indiya,KANIMOZHI.P Katchi Tamilar Naam,SAKTHIVEL.M (Marxist‐Leninist)(Liberation) India of Party Communist,VARADAN.M Party Shakti Jan Lok,V ARPUTHASAMY Independent,S ILANGOVAN Independent,C ELAYARAJA Independent,P KRISHNA KARTHICK Independent,A PRIYA SATHYA Independent,V CHANDRASEKAR Independent,T CHITHAIYAN Independent,P CHINNAN Independent,P SUBRAMANIAN Independent,P DAVID Independent,M KUMAR NIRMAL Independent,P KUMAR PRASANNA Independent,P RASU Independent,D JEYAPANDIAN Independent,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
193,143,205,48,176,2,43,0,0,0,0,0,1,0,1,7,0,3,1,0,3,0,0,1,491,0,2,493,0
194,144,262,30,138,1,76,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,514,0,2,516,0
195,144(A),255,14,196,2,33,1,0,1,2,0,0,0,0,4,0,1,2,0,2,0,0,0,513,0,3,516,0
196,145,243,43,348,3,56,2,0,1,0,0,0,1,0,5,0,5,0,0,1,1,1,1,711,0,7,718,0
197,146,225,28,233,5,53,0,0,1,0,1,0,0,0,1,1,2,3,1,2,0,0,0,556,0,1,557,0
198,147,221,20,102,2,68,0,1,0,1,0,1,1,0,1,0,3,0,0,3,0,2,0,426,0,3,429,0
199,148,212,48,149,1,54,1,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,471,0,5,476,0
200,148(A),237,26,177,1,36,0,0,0,0,0,2,0,1,1,2,1,3,1,0,0,0,0,488,0,3,491,0
201,149,189,15,203,0,51,0,1,0,1,0,1,0,2,4,0,1,0,1,0,0,1,0,470,0,1,471,0
202,149(A),169,27,229,3,53,0,0,0,3,0,0,1,0,3,0,2,2,1,2,2,0,1,498,0,1,499,0
203,150,245,28,287,1,122,2,0,0,0,1,1,0,0,4,2,0,1,0,1,1,0,0,696,0,0,696,0
204,151,325,50,258,6,72,1,0,0,2,1,0,0,8,3,1,3,0,0,1,0,0,0,731,0,3,734,0
205,152,220,77,375,2,66,2,0,0,0,1,2,0,0,3,0,0,2,2,3,2,0,1,758,0,3,761,0
206,153,228,53,235,9,69,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,598,0,2,600,0
207,154,359,80,326,5,81,2,0,0,1,0,1,2,3,5,1,6,4,4,5,5,0,1,891,0,3,894,0
208,155,225,67,244,2,52,1,0,0,1,0,1,0,1,2,1,1,1,0,0,0,1,0,600,0,5,605,0
209,156,192,58,317,3,74,0,0,0,1,1,0,0,1,3,0,2,2,0,2,2,0,0,658,0,2,660,0
210,157,177,23,240,1,66,0,0,2,0,0,1,2,2,1,0,2,0,0,0,0,0,0,517,0,2,519,0
211,158,187,17,262,3,65,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,540,0,1,541,0
212,159,198,43,184,1,81,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,510,0,2,512,0
213,160,166,24,205,2,38,0,1,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,443,0,1,444,0
214,160(A),132,13,239,2,24,0,0,0,1,0,0,0,2,1,0,2,6,0,3,0,0,0,425,0,5,430,0
215,161,190,17,170,0,56,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,435,0
216,161(A),154,12,236,2,33,1,0,0,0,0,1,0,0,1,2,0,4,0,1,1,2,0,450,0,1,451,0
217,162,316,45,276,2,48,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,692,0,1,693,0
218,163,241,36,353,3,52,0,0,1,0,0,0,0,2,2,1,0,3,0,1,1,2,1,699,0,5,704,0
219,164,190,36,223,0,63,0,0,0,1,0,0,0,1,5,1,3,1,0,1,0,0,1,526,0,0,526,0
220,165,165,15,211,1,48,1,1,1,0,0,0,1,0,5,1,0,1,1,6,0,0,0,458,0,2,460,0
221,166,305,56,340,2,70,2,1,0,1,0,0,0,2,7,2,6,4,0,2,0,0,0,800,0,5,805,0
222,167,207,33,300,3,42,0,0,0,0,0,0,0,2,4,1,1,2,0,5,0,0,0,600,0,4,604,0
223,168,142,69,224,0,25,2,0,0,0,0,3,0,0,1,0,0,1,1,1,0,0,0,469,0,1,470,0
224,169,221,95,361,1,141,1,0,0,1,0,0,1,4,3,1,2,2,1,2,3,3,1,844,0,6,850,0
225,170,298,51,388,5,70,1,1,0,0,0,9,1,2,6,0,2,2,1,2,2,1,0,842,0,3,845,0
226,171,328,86,294,2,49,0,0,0,1,0,1,0,1,3,0,4,1,0,0,0,0,0,770,0,1,771,0
227,172,114,56,278,1,46,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,501,0,5,506,0
228,173,98,181,273,2,41,2,0,0,1,0,0,0,1,2,0,0,0,3,0,0,2,1,607,0,2,609,0
229,174,113,39,242,2,68,2,0,1,3,0,0,2,1,5,0,2,1,0,1,2,1,0,485,0,2,487,0
230,175,197,21,221,2,16,0,1,0,0,0,2,0,0,1,0,1,2,0,1,0,0,0,465,0,0,465,0
231,176,173,41,287,1,55,0,0,2,0,0,7,0,1,6,1,0,0,0,0,0,0,0,574,0,2,576,0
232,177,280,33,302,3,50,0,0,1,1,0,0,0,1,2,0,2,0,0,1,0,0,0,676,0,3,679,0
233,178,254,35,230,2,27,0,0,0,2,0,0,0,0,3,0,1,8,1,2,0,0,0,565,0,4,569,0
234,179,210,57,352,1,19,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,2,0,647,0,1,648,0
235,180,189,91,416,4,79,0,0,0,0,0,3,0,0,2,0,1,2,3,3,0,2,1,796,0,1,797,0
236,181,154,74,374,0,43,2,0,0,3,0,17,1,0,9,1,0,1,1,3,0,0,0,683,0,2,685,0
237,182,74,49,209,2,43,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,384,0,4,388,0
238,183,195,57,483,1,35,0,1,1,1,0,1,2,2,4,1,2,1,2,1,0,1,1,792,0,7,799,0
239,184,119,76,225,2,10,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,440,0,0,440,0
240,185,184,125,474,5,16,0,0,0,1,0,1,1,0,5,0,0,2,0,1,0,1,0,816,0,0,816,0
241,186,228,111,302,3,26,1,0,0,0,0,0,0,1,8,1,1,2,0,0,0,1,0,685,0,0,685,0
242,187,329,8,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,355,0,1,356,0
243,187(A),307,5,12,0,6,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,334,0,1,335,0
244,188,59,41,164,2,39,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,311,0,1,312,0
245,189,255,8,9,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,282,0
246,190,61,33,179,2,18,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,299,0,3,302,0
247,191,364,12,12,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,398,0,2,400,0
248,191(A),336,6,9,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,357,0
249,192,189,32,299,3,29,1,0,0,0,2,2,0,2,6,2,2,0,0,3,1,0,0,573,0,4,577,0
250,193,209,39,351,1,38,0,1,0,1,0,3,0,0,4,1,1,1,2,1,0,0,1,654,0,8,662,0
251,194,144,37,455,5,35,0,1,0,0,0,10,0,0,11,3,2,2,1,2,0,1,0,709,0,1,710,0
252,195,137,25,370,1,27,0,2,1,0,0,2,0,0,8,3,3,1,0,1,0,1,0,582,0,4,586,0
253,196,323,17,59,0,19,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,430,0,1,431,0
254,196(A),326,5,65,3,7,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,0,414,0,0,414,0
255,197,592,24,26,1,5,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,1,0,655,0,2,657,0
256,198,183,41,580,1,36,0,0,0,0,0,0,0,0,12,2,1,0,1,1,0,2,0,860,0,1,861,0
257,199,230,60,369,2,37,0,0,0,1,0,0,0,0,8,0,3,3,0,1,0,1,0,715,0,3,718,0
258,200,191,19,161,1,47,0,0,0,0,1,8,0,0,2,0,1,1,0,0,0,0,0,432,0,0,432,0
259,200(A),205,9,184,2,16,0,0,1,1,1,1,1,1,5,0,3,0,1,1,0,1,0,433,0,4,437,0
260,201,117,23,130,0,28,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,303,0,2,305,0
261,202,188,21,147,0,53,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,413,0,2,415,0
262,202(A),174,14,206,1,37,1,0,0,3,0,0,2,3,3,0,5,4,1,2,1,0,0,457,0,0,457,0
263,203,213,43,171,2,60,1,1,2,1,2,8,0,2,1,1,1,1,0,0,0,0,1,511,0,1,512,0
264,204,324,34,305,4,69,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,739,0,7,746,0
265,205,327,37,263,0,39,0,0,0,1,0,1,1,0,5,0,1,0,1,1,0,0,0,677,0,2,679,0
266,206,229,14,166,1,58,0,0,0,0,3,0,0,1,5,1,5,0,0,1,0,0,0,484,0,7,491,0
267,207,354,22,189,1,44,0,0,0,1,1,0,2,1,2,0,2,3,0,0,0,0,0,622,0,5,627,0
268,208,300,24,184,3,42,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,557,0,1,558,0
269,209,314,27,183,1,67,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,1,599,0,8,607,0
270,210,185,18,155,0,46,0,0,1,0,0,0,0,1,2,0,2,2,0,0,0,0,0,412,0,3,415,0
271,210(A),202,10,200,1,19,0,1,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,441,0,1,442,0
272,211,424,41,207,1,79,0,0,2,2,1,3,2,3,3,0,4,3,0,0,1,1,0,777,0,4,781,0
273,212,157,34,184,3,31,2,0,1,1,0,5,1,1,2,0,3,2,0,2,0,1,1,431,0,1,432,0
274,213,176,38,186,2,59,0,0,1,0,1,1,0,2,2,0,1,0,0,0,0,0,1,470,0,2,472,0
275,214,184,39,122,2,75,0,0,0,0,1,7,0,0,0,1,0,2,0,2,0,0,0,435,0,0,435,0
276,214(A),188,22,190,1,32,0,0,1,0,0,5,0,0,3,1,2,0,1,0,0,0,0,446,0,0,446,0
277,215,298,14,201,2,41,0,0,0,1,0,0,0,1,6,1,3,3,0,0,0,0,0,571,0,2,573,0
278,216,291,41,275,2,78,1,0,0,1,0,1,2,1,4,0,1,2,0,0,0,0,0,700,0,2,702,0
279,217,251,35,351,3,72,0,0,3,0,1,7,0,0,6,3,1,3,1,1,1,0,1,740,0,1,741,0
280,218,180,6,175,3,37,1,0,0,0,0,0,0,0,3,0,1,2,0,0,0,1,0,409,0,0,409,0
281,219,162,37,160,1,49,0,0,1,1,0,1,0,1,2,2,0,1,0,1,0,0,0,419,0,0,419,0
282,219(A),178,17,214,3,23,0,0,0,0,0,0,0,1,4,1,1,2,0,3,0,0,0,447,0,1,448,0
283,220,342,14,355,0,55,0,0,0,0,0,0,1,0,4,1,0,2,0,1,0,0,0,775,0,1,776,0
284,221,84,7,156,0,26,0,0,0,0,0,1,0,0,2,1,1,1,0,2,0,0,0,281,0,1,282,0
285,222,141,13,232,1,39,0,1,0,1,1,2,0,0,3,0,1,0,1,4,0,1,1,442,0,1,443,0
286,223,307,14,365,4,68,0,2,0,0,0,2,0,1,2,0,1,1,0,2,0,1,0,770,0,2,772,0
287,224,288,19,263,2,60,1,0,0,0,0,0,0,0,5,0,1,7,0,1,1,1,0,649,0,1,650,0
288,225,200,15,253,1,45,0,0,0,0,0,2,0,0,8,0,0,1,0,1,0,1,0,527,0,3,530,0
289,226,163,22,141,0,66,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,2,0,400,0,5,405,0
290,226(A),149,8,183,2,35,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,383,0,1,384,0
291,227,338,11,239,3,36,0,0,0,1,0,0,1,2,8,1,2,2,0,0,0,0,0,644,0,2,646,0
292,228,303,18,199,1,51,1,0,0,0,0,7,0,0,2,1,1,6,0,0,0,0,0,590,0,2,592,0
293,229,196,15,169,0,24,0,0,0,0,0,0,0,0,2,0,2,4,1,1,0,0,0,414,0,1,415,0
294,230,256,21,150,1,33,0,0,0,1,0,1,1,0,3,1,0,3,0,1,0,1,1,474,0,1,475,0
295,230(A),211,8,180,4,17,0,0,1,2,0,0,2,1,6,1,7,10,2,3,0,0,0,455,0,2,457,0
296,231,352,22,251,0,99,0,0,0,0,0,0,1,0,3,4,0,1,0,1,0,0,0,734,0,4,738,0
297,232,262,28,213,1,26,0,0,0,1,0,0,0,1,4,0,3,3,0,2,1,0,0,545,0,1,546,0
298,233,251,10,254,0,38,0,0,1,2,0,0,2,0,2,0,1,5,0,0,0,1,0,567,0,2,569,0
299,234,386,11,366,1,56,0,0,0,1,1,0,1,1,8,1,0,4,0,0,0,0,0,837,0,1,838,0
300,235,226,22,292,5,41,1,0,0,0,0,0,2,0,0,1,1,1,0,1,0,0,0,593,0,3,596,0
301,236,172,38,201,1,29,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,469,0,2,471,0
302,236(A),147,28,246,5,9,0,0,0,0,0,24,1,0,6,1,4,4,0,2,0,0,0,477,0,1,478,0
303,237,177,30,189,2,42,0,0,0,0,0,9,0,0,1,0,1,4,1,0,0,0,0,456,0,0,456,0
304,237(A),169,20,212,0,23,0,0,0,1,1,3,2,0,2,0,1,0,0,0,0,0,0,434,0,1,435,0
305,238,249,19,238,2,40,0,1,1,0,0,1,1,0,3,0,2,0,1,1,0,0,0,559,0,3,562,0
306,239,238,27,112,0,55,0,0,0,0,1,2,2,1,3,1,1,1,0,2,0,0,0,446,0,2,448,0
307,239(A),264,15,111,1,27,0,0,0,3,0,1,0,1,5,0,2,2,0,3,0,0,1,436,0,0,436,0
308,240,218,19,81,1,47,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,1,373,0,0,373,0
309,241,292,32,285,2,44,2,1,0,3,1,0,2,0,8,0,2,3,0,0,1,2,0,680,0,4,684,0
310,242,346,28,183,8,68,0,0,1,2,0,0,0,5,1,4,8,1,0,1,0,0,0,656,0,3,659,0
311,243,162,28,196,3,58,0,2,1,0,0,9,1,1,5,1,1,0,0,0,0,0,0,468,0,1,469,0
312,244,229,12,192,3,65,0,1,0,1,1,2,1,3,6,1,5,2,0,2,0,1,0,527,0,1,528,0
313,245,264,16,287,2,65,0,0,0,0,0,0,0,0,9,1,0,3,0,1,0,0,0,648,0,1,649,0
314,246,346,14,222,2,28,0,1,0,0,1,0,0,0,5,0,2,0,0,1,1,0,0,623,0,0,623,0
315,247,284,7,129,3,15,1,1,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,446,0,2,448,0
316,248,261,16,385,6,62,0,1,0,1,0,0,0,0,8,2,1,1,1,2,2,0,0,749,0,2,751,0
317,249,265,8,208,3,22,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,510,0,1,511,0
318,250,296,47,285,1,63,0,0,0,0,0,0,0,6,3,0,3,2,1,2,1,1,0,711,0,6,717,0
319,251,226,19,213,0,50,0,0,1,0,0,2,0,0,2,1,2,1,0,1,1,0,0,519,0,1,520,0
320,252,265,11,175,1,62,0,0,1,1,1,0,2,0,0,0,0,1,1,1,1,0,0,523,0,1,524,0
321,253,126,44,235,2,61,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,471,0,3,474,0
322,253(A),102,11,309,3,20,0,0,0,0,0,0,1,1,2,0,3,1,0,2,0,0,0,455,0,1,456,0
323,254,221,34,268,7,70,0,0,0,0,1,21,0,1,6,3,9,1,0,1,0,0,1,644,0,5,649,0
324,255,250,23,198,2,31,0,5,0,1,1,0,0,0,5,0,0,2,0,1,0,1,0,520,0,3,523,0
325,256,91,17,270,0,35,0,0,0,1,0,0,2,2,4,1,2,2,0,5,0,1,2,435,0,0,435,0
326,257,123,36,186,1,53,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,403,0,2,405,0
327,257(A),118,18,253,2,14,0,0,0,0,0,0,1,2,11,1,0,0,0,2,0,0,1,423,0,1,424,0
328,258,259,39,257,3,47,0,0,2,1,0,0,0,1,3,0,4,1,3,3,1,1,0,625,0,0,625,0
329,259,188,142,382,7,49,0,0,0,1,0,0,1,3,7,2,5,2,2,2,0,0,1,794,0,1,795,0
330,260,233,69,310,4,99,0,0,0,0,0,1,0,4,3,2,1,2,2,4,0,1,1,736,0,5,741,0
331,261,321,33,347,1,30,0,0,0,2,1,1,0,0,4,0,3,3,1,2,0,0,0,749,0,4,753,0
332,262,247,87,321,2,15,0,0,0,2,0,1,0,0,13,0,1,5,0,11,1,0,0,706,0,2,708,0
333,263,257,96,194,0,20,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,0,0,573,0,0,573,0
334,264,208,46,227,3,51,0,0,0,0,0,0,0,0,1,0,2,3,0,5,0,0,1,547,0,4,551,0
335,265,175,36,168,1,50,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,2,435,0
336,265(A),152,18,207,4,19,0,3,0,0,0,0,0,1,5,0,2,2,0,0,0,1,2,416,0,3,419,0
337,266,299,13,213,6,47,0,1,1,0,1,0,0,0,1,0,2,5,0,0,0,0,0,589,0,2,591,0
338,267,340,31,266,6,40,3,0,2,4,0,1,0,0,6,1,3,3,0,3,0,0,1,710,0,5,715,0
339,268,171,36,212,0,29,0,14,0,0,0,0,0,0,2,0,1,2,0,2,0,0,0,469,0,2,471,0
340,268(A),146,13,249,4,9,0,11,0,2,1,0,0,0,3,0,2,1,0,1,0,1,0,443,0,1,444,0
341,269,324,14,173,3,56,1,0,0,3,0,2,0,2,3,1,4,4,1,0,0,0,0,591,0,1,592,0
342,270,295,37,384,2,59,0,1,0,0,1,0,0,2,16,1,6,2,1,1,0,0,0,808,0,7,815,0
343,271,166,9,255,0,31,1,0,0,1,0,0,0,1,11,0,4,4,0,2,0,0,0,485,0,0,485,0
344,272,282,12,285,4,69,1,1,0,1,0,1,0,2,4,0,3,1,3,7,0,2,0,678,0,1,679,0
345,273,237,24,203,1,76,0,1,0,1,1,1,0,1,0,1,2,0,0,0,0,0,0,549,0,1,550,0
346,273(A),253,12,233,5,35,0,0,0,1,2,1,1,1,3,0,4,5,1,1,2,0,0,560,0,0,560,0
347,274,375,18,266,4,35,2,0,0,1,0,2,0,0,7,0,0,0,0,0,0,1,0,711,0,7,718,0
348,275,216,22,82,2,30,0,0,0,0,0,1,0,1,4,3,1,3,0,0,0,0,0,365,0,1,366,0
349,276,440,16,175,0,65,1,0,0,1,0,0,1,1,4,2,5,4,1,2,0,2,0,720,0,2,722,0
350,277,292,52,244,12,78,0,2,0,1,1,0,0,0,5,2,1,4,1,1,0,1,1,698,0,6,704,0
351,278,180,15,124,2,45,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,370,0,2,372,0
352,278(A),173,8,172,1,25,0,0,0,1,0,0,0,1,2,0,2,1,0,1,0,0,0,387,0,0,387,0
353,279,197,17,179,0,67,0,0,0,0,0,0,1,0,0,0,2,2,1,1,0,0,0,467,0,4,471,0
354,279(A),233,5,227,3,29,0,0,1,3,1,0,0,0,3,2,2,3,1,0,0,0,1,514,0,2,516,0
355,280,186,32,128,2,70,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,420,0,4,424,0
356,280(A),234,19,159,1,28,0,0,0,0,1,0,0,2,3,0,1,0,0,0,0,0,0,448,0,3,451,0
357,281,246,14,124,1,51,0,0,0,2,0,3,0,0,2,0,2,3,1,1,0,0,0,450,0,3,453,0
358,282,318,6,190,3,76,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,1,600,0,4,604,0
359,283,259,4,86,2,56,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,410,0,2,412,0
360,284,216,17,155,2,46,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,442,0,4,446,0
361,284(A),209,4,199,0,24,0,1,0,0,0,1,1,1,8,0,4,2,2,2,0,0,0,458,0,2,460,0
362,285,192,32,198,4,68,0,0,1,0,0,1,1,1,2,2,1,2,2,1,0,0,0,508,0,1,509,0
363,286,245,12,198,2,48,0,1,0,0,0,0,0,1,4,1,2,1,0,0,0,0,0,515,0,0,515,0
364,287,266,5,246,2,90,0,0,0,1,0,0,2,0,0,0,1,3,1,3,1,0,0,621,0,2,623,0
365,288,284,24,189,2,67,0,0,1,4,0,0,1,2,7,1,2,1,0,0,0,0,0,585,0,0,585,0
366,289,258,35,230,1,64,1,3,0,0,1,1,1,1,0,1,1,2,1,2,0,3,0,606,0,2,608,0
367,290,200,31,235,1,33,0,0,1,1,0,1,0,1,7,1,1,0,0,2,0,0,0,515,0,2,517,0
368,291,166,39,178,1,49,1,0,1,0,0,16,0,0,2,0,1,2,0,1,0,0,0,457,0,2,459,0
369,291(A),167,21,255,0,19,0,0,0,0,0,5,1,1,14,3,6,1,1,2,1,2,0,499,0,1,500,0
370,292,227,30,313,4,44,1,0,1,0,0,0,2,1,3,0,1,0,0,2,0,0,1,630,0,1,631,0
371,293,189,17,182,2,22,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,416,0,4,420,0
372,293(A),194,9,197,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,421,0,4,425,0
373,294,280,40,344,3,59,1,0,0,3,0,0,1,1,10,7,2,2,0,1,1,0,2,757,0,3,760,0
374,295,394,11,25,0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,444,0,0,444,0
375,295(A),467,6,23,0,5,0,0,0,0,0,0,0,1,2,1,2,1,0,0,1,1,0,510,0,2,512,0
376,296,336,11,34,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,392,0,1,393,0
377,297,256,16,278,2,69,0,0,0,0,0,0,0,2,4,1,5,7,1,4,0,1,0,646,0,4,650,0
378,298,365,29,216,0,27,1,0,0,0,0,0,0,0,1,1,1,2,1,1,0,1,0,646,0,0,646,0
379,299,311,6,33,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,362,0
380,299(A),337,6,22,2,5,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,377,0,0,377,0
381,300,209,17,140,0,35,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,406,0,4,410,0
382,300(A),217,6,150,1,13,1,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,1,396,0,2,398,0
383,301,240,18,167,3,40,0,2,0,0,0,1,0,0,2,3,2,1,1,0,0,1,0,481,0,3,484,0
384,302,235,26,290,8,42,0,0,0,0,0,0,0,2,4,0,3,1,0,0,1,0,1,613,0,5,618,0
385,303,120,32,193,1,46,0,0,2,3,0,0,1,0,6,1,0,0,0,1,0,0,0,406,0,0,406,0
386,304,245,23,145,0,39,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,0,458,0,2,460,0
387,304(A),309,8,158,1,18,0,0,1,1,1,1,0,0,3,0,3,0,0,0,0,2,0,506,0,1,507,0
388,305,187,14,189,5,21,0,8,0,3,2,1,0,2,6,1,4,0,0,1,0,1,0,445,0,2,447,0
389,306,206,55,285,4,37,0,1,0,0,0,0,1,0,1,0,2,5,3,4,0,2,0,606,0,3,609,0
390,307,236,34,257,1,57,0,0,0,0,1,0,0,0,5,0,4,1,0,3,1,3,0,603,0,2,605,0
391,308,156,13,116,2,49,1,2,0,0,0,0,1,0,6,0,1,1,0,2,0,0,0,350,0,3,353,0
392,309,173,46,324,4,49,0,0,0,0,1,0,0,1,8,0,2,0,0,2,0,0,0,610,0,3,613,0
393,310,169,16,275,1,13,1,0,0,4,0,0,0,1,5,0,2,4,0,3,0,1,2,497,0,3,500,0
394,311,253,18,269,4,81,0,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,632,0,2,634,0
395,312,237,24,385,5,59,0,0,1,0,4,1,2,3,16,6,3,4,2,1,0,1,0,754,0,3,757,0
396,313,139,23,216,2,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,420,0,1,421,0
397,313(A),148,6,291,0,17,0,0,0,1,0,1,0,1,12,1,2,0,0,1,0,0,0,481,0,0,481,0
398,314,325,25,283,2,63,1,0,0,1,1,0,0,0,7,1,3,4,1,1,0,0,0,718,0,4,722,0
399,315,244,10,254,1,51,0,0,1,1,0,0,0,1,0,0,3,3,0,0,0,0,0,569,0,3,572,0
400,316,213,17,254,3,38,2,0,1,0,0,0,1,0,2,0,6,2,0,1,2,1,1,544,0,3,547,0
401,317,166,13,247,4,59,0,1,0,0,1,7,0,0,4,1,3,1,1,0,0,1,0,509,0,1,510,0
402,318,246,19,146,1,76,0,0,0,2,0,0,0,2,2,0,2,2,0,1,0,0,0,499,0,7,506,0
403,319,240,25,157,1,46,0,0,0,0,0,0,0,2,0,1,3,2,0,0,0,2,0,479,0,1,480,0
404,320,306,53,343,3,28,0,0,0,2,0,2,1,0,4,0,2,7,1,3,0,1,0,756,0,4,760,0
405,321,210,112,228,2,26,0,0,0,2,0,0,2,1,9,2,13,4,2,2,0,2,1,618,0,2,620,0
406,322,180,34,131,0,44,0,0,0,1,0,4,1,0,0,0,2,0,0,0,0,0,0,397,0,1,398,0
407,322(A),209,29,154,3,23,1,0,0,0,0,2,0,0,5,1,1,0,1,4,0,0,0,433,0,0,433,0
408,323,324,45,363,1,36,0,1,1,1,1,1,1,2,6,1,2,1,1,2,1,1,0,792,0,8,800,0
409,324,191,20,230,2,39,0,0,0,1,0,3,0,0,2,0,2,1,0,0,0,1,0,492,0,2,494,0
410,324(A),196,16,250,1,8,0,0,0,1,0,1,0,1,10,0,5,4,0,0,1,0,0,494,0,3,497,0
