Polling Station No.,Building,Polling Areas
122,"KENDRIYA VIDHYALAYA SCHOOL, ARUVANKADU - 643202","1.HUBATHALAI(R.V) , ARUVANKAD(TS), WARD NO 5 ARUVANKAD CORDITE FACTORY EMPLOYEES QUARTERS , 999.OVERSEAS ELECTORS"
123,"CORDITE FACTORY HR SEC SCHOOL ( LEFT SIDE), ARUVANKADU - 643202","1.HUBATHALAI(R.V) , ARUVANKAD(TS), WARD NO 5 MAINGATE CFA STAFF QUARTERS , 999.OVERSEAS ELECTORS"
124,"ST JOSEPH MIDDLE SCHOOL ( RIGHT SIDE), WELLINGTON BAZAAR- 643231","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO 1 KOVIL STREET , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 J.M. STREET , 3.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.1 Y.B. STREET , 4.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 BERI LINE , 5.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 BOGI STREET , 6.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 BRINDAVAN SCHOOL NEAR , 7.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 NEW AMBIGAPURAM , 999.OVERSEAS ELECTORS"
125,"ST JOSEPH MIDDLE SCHOOL (RIGHT SIDE), WELLINGTON BAZAAR - 643231","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 RAILWAY LINE , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 POLICE QUARTERS , 3.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 CANTONMENT QUARTERS , 4.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 M.B. STREET , 5.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 1 MASQUE STREET , 6.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 JENATH BUILDING , 7.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 MOGAMATHIYAR LINE , 8.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 KUNJUKUTTY LINE , 9.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 DR.AMBETHKAR NAGAR , 10.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 CONTONMENT HOSPITAL QUARTERS , 11.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 ANNA NAGAR , 999.OVERSEAS ELECTORS"
126,"ST JOSEPH MIDDLE SCHOOL ( LEFT SIDE), WELLINGTON BAZAAR - 643231","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 JAYANTHI NAGAR , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 M.K. STREET , 3.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 NALLAPPAN STREET , 4.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 2 JALLIKKULI , 999.OVERSEAS ELECTORS"
127,"CSI PRIMARY SCHOOL ( RIGHT SIDE), M.K.STREET,JAYANTHI NAGAR,WELLINGTON - 643231","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 4 RAJIV NAGAR , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 3 UPPER GOOLIPET , 999.OVERSEAS ELECTORS"
128,"C S I PRIMARY SCHOOL ( LEFT SIDE), M.K.STREET,JAYANTHI NAGAR,WELLINGTON - 643231","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO . 3 MANJUTHALA , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO . 4 HOSPITAL STREET , 3.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 3 CATTLE POUND , 999.OVERSEAS ELECTORS"
129,"CSI PRIMARY SCHOOL, ( LEFT SIDE) MANJUTHALA - 643202","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 4 LOWER GURUZ BET , 999.OVERSEAS ELECTORS"
130,"CSI PRIMARY SCHOOL, (RIGHT SIDE) MANJUTHALA - 643202","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 4 Y.M.C , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.4 POSTAL QUARTERS , 3.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 4 YERILINE M.H. QUARTERS , 4.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 4 CHURCH COMPOUND , 5.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.4 ANNAI INDIRA NAGAR , 6.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 4 RAJIV NAGAR , 7.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 4 HOSPITAL STREET , 999.OVERSEAS ELECTORS"
131,"ST GLEMENT PRIMARY SCHOOL , ARUVANKADU - 643202","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.5 WINTERMIYER , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.5 KACHADAPATTY , 3.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.5 CIRCLE QUARTERS , 4.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.5 BABU VILLAGE , 5.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.5 E.B. QUARTERS , 6.COONOOR RURAL(R.V), WELLINGTON(CB), WARE NO 5. I.A.R.I. NILAIYAM , 7.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.4 RAJIV NAGAR , 8.COONOOR RURAL(R.V), WELLINGTON(CB), WARD. NO.4 HOSPITAL CHERY , 9.COONOOR RURAL(R.V.),WELLINGTON CANTONMENT, WARD NO.4 ANNAI INDIRA NAGAR , 999.OVERSEAS ELECTORS"
132,"CANTONTMENT HIGH SCHOOL (LEFT SIDE), WELLINGTON - 643231","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.6 SINGARA THOPPU , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.6 SERVANT QUARTERS , 3.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 6 CHINNAVANDISOLAI , 4.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 6 SINGARA THOPPU , 5.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.6 MALAIYAPAN COTTAGE , 999.OVERSEAS ELECTORS"
133,"CANTONTMENT HIGH SCHOOL (RIGHT SIDE), WELLINGTON- 643231","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.6 GURKAHILL SERVANT QUARTERS , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 BALARAM HOUSE , 3.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 WELLINGTON MAIN ROAD , 4.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.6 CHINNAVANDI SOLAI , 5.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.6 MALAIYAPPAN STREET , 999.OVERSEAS ELECTORS"
134,"CANTONTMENT HIGH SCHOOL, WELLINGTON - 643231","1.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 DAD QUARTERS , 2.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 WELLINGTON RAILWAY STATION , 3.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 WELLINGTON HALL , 4.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 NEW NILAMBER SERVANT QUARTERS , 5.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 OLD NEELAMBER , 6.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 YERILINE , 7.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 MARKET AREA , 8.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 7 WELLINGTON HILL , 9.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO. 7 WELLINGTON MAIN ROAD , 10.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 LAKE LINE ROAD , 11.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.7 SUPPLY DEPOT , 12.COONOOR RURAL(R.V), WELLINGTON(CB), WARD NO.6 WELLINGTON BARRACKS , 999.OVERSEAS ELECTORS"
135,"PANCHAYAT UNION PRIMARY SCHOOL NEW BUILDING ( LEFT SIDE), BEARATTY - 643231","1.COONOOR RURAL(R.V), BERATTY (P), WARD NO. 1 KAMARAJAPURAM , 2.COONOOR RURAL(R.V), BERATTY (P), WARD NO. 2 ARUL NAGAR , 3.COONOOR RURAL(R.V), BERATTY (P), WARD NO.3 KAMBI SOLAI , 4.COONOOR RURAL(R.V), BERATTY (P), WARD NO.3 BANDUMI ESTATE , 5.COONOOR RURAL(R.V), BERATTY (P), WARD NO. 1 KAMARAJAPURAM , 6.COONOOR RURAL(R.V), BERATTY (P), WARD NO.3 ANNAI NAGAR , 7.COONOOR RURAL(R.V), BERATTY (P), WARD NO.3 KAMBI SOLAI , 8.COONOOR RURAL(R.V), BERATTY (P), WARD NO.1 BEARATTY , 999.OVERSEAS ELECTORS"
136,"PANCHAYAT UNION PRIMARY SCHOOL NEW BUILDING ( RIGHT SIDE), BEARATTY - 643231","1.COONOOR RURAL(R.V), BERATTY (P), WARD NO.1 BERATTY , 2.COONOOR RURAL(R.V), BERATTY (P), WARD NO.2 KAMBI SOLAI , 3.COONOOR RURAL(R.V), BERATTY (P), WARD NO.2 CHINNAVANDI SOLAI , 999.OVERSEAS ELECTORS"
137,"PANCHAYAT UNION PRIMARY SCHOOL ENGLISH MEDIUM, BHARATH NAGAR - 643231","1.COONOOR RURAL(R.V), BERATTY (P), WARD NO.2 BHARATH NAGAR , 2.COONOOR RURAL(R.V), BERATTY (P), WARD NO.2 MELBHARATH NAGAR , 3.COONOOR RURAL(R.V), BERATTY (P), WARD NO.2 KIL BHARATH NAGAR , 4. COONOOR RURAL(R.V), BERATTY (P), WARD NO.3 BHARATH NAGAR , 5.COONOOR RURAL(R.V), BERATTY (P), WARD NO.3 KALKULI , 6.COONOOR RURAL(R.V), BERATTY (P), WARD NO.3 MEL BHARATH NAGAR , 999.OVERSEAS ELECTORS"
138,"PANCHAYAT UNION PRIMARY SCHOOL , FORESTDALE- 643231","1.COONOOR RURAL(R.V), BERATTY (P), WARD NO. 3 FOREST DALE , 2.COONOOR RURAL(R.V), BERATTY (P), WARD NO.3 SHANMUGA NAGAR , 999.OVERSEAS ELECTORS"
139,"CSI PRIMARY SCHOOL ( LEFT SIDE), OTTUPATTARAI COONOOR - 643105","1.COONOOR (M), WARD NO 27 STANDLY PARK , 999.OVERSEAS ELECTORS"
140,"CSI PRIMARY SCHOOL, OTTUPATTARAI COONOOR - 643105","1.COONOOR (M), WARD NO.27 OTTUPATTARAI WEST , 999.OVERSEAS ELECTORS"
141,"EB OFFICE BHARATHI NILAYAM, MOUNTPLEASANT, COONOOR - 643102","1.COONOOR (M), WARD NO.28 WOODCOTE TEA ESTATE AREA SOUTH , 2.COONOOR (M), WARD NO.28 KAROLINA TEA ESTATE ROAD SOUTH , 3.COONOOR (M), WARD NO.28 OTTUPATTARAI WEST (ONE SIDE) , 4.COONOOR (M), WARD NO.28 MUTHALAMMAN PET , 5.COONOOR (M), WARD NO.28 MANICKAMPILLAI LINE, CHANDIRA COLONY , 999.OVERSEAS ELECTORS"
142,"SRI SANTHI VIJAY GIRLS HIGHER SEC SCHOOL( RIGHT SIDE),MOUNTPLEASANT, COONOOR - 643102","1.COONOOR (M), WARD NO 25 MOUNT PLESENT MAIN ROAD , 2.COONOOR (M), WARD NO.25 MOUNT PLEASANT SAGAYAMADHA KOIL , 3.COONOOR (M), WARD NO.25 MOUNT PLEASANT MUNICIPAL COLONY , 4.COONOOR (M), WARD NO. 25 MOUNT PLEASANT OOTY ROAD , 999.OVERSEAS ELECTORS"
143,"SRI SANTHI VIJAY GIRLS HIGHER SEC SCHOOL( LEFT SIDE),MOUNTPLEASANT,COONOOR - 643102","1.COONOOR (M), WARD NO 26 KARADI PALLAM AREA , 2.COONOOR (M), WARD NO.26 OTTUPATTARAI EAST , 999.OVERSEAS ELECTORS"
144,"ARIGGAR ANNA GOVERNMENT HIGHER SEC SCHOOL, ( LEFT SIDE) COONOOR - 643102","1.COONOOR (M), WARD NO. 23 T.T.K. ROAD SOUTH , 2.COONOOR (M), WARD NO.24 RAILWAY COLONY , 999.OVERSEAS ELECTORS"
145,"ARIGNAR ANNA GOVERNMENT HIGHER SEC SCHOOL, (CENTRE) COONOOR - 643102","1.COONOOR (M), WARD NO.24 SALAM STREET , 2.COONOOR (M), WARD NO.23 APPLE BEE ROAD SOUTH , 3.COONOOR (M), WARD NO.23 COLLEGE ROAD SOUTH , 999.OVERSEAS ELECTORS"
146,"ARIGNAR ANNA GOVERNMENT HIGHER SEC SCHOOL (RIGHT SIDE), COONOOR - 643102","1.COONOOR (M), WARDNO.20 TALUK OFFICE LINE, MOUNTAINHOME SCHOOLROAD , 2.COONOOR (M), WARD NO.20 STANES COMPANY SHORTCUT , 3.COONOOR (M), WARD NO 20 TENTHILL SHORTCUT , 4.COONOOR (M), WARD NO. 20 TENTHILL , 5.COONOOR (M), WARD NO 20 BALAGLAVA AREA , 999.OVERSEAS ELECTORS"
147,"MUNICIPAL MIDDLE SCHOOL ( RIGHT SIDE), GANDHIPURAM COONOOR - 643102","1.COONOOR (M), WARD NO.29 GANDHIPURAM , 2.COONOOR (M), WARD NO.30 METTUPALAYAM ROAD EAST , 3.COONOOR (M), WARD NO.30 GLENDALE ESTATE AREA , 999.OVERSEAS ELECTORS"
148,"MUNICIPAL MIDDLE SCHOOL ( LEFT SIDE), GANDHIPURAM COONOOR - 643102","1.COONOOR (M), WARD NO.29 GANDHIPURAM , 2.COONOOR (M), WARD NO.30 METTUPALAYAM ROAD SOUTH , 999.OVERSEAS ELECTORS"
149,"CSI MISSION MIDDLE SCHOOL ( RIGHT SIDE), TTK ROAD COONOOR - 643102","1.COONOOR (M), WARD NO.16 SUBRAMANIYA SWAMY KOIL STREET , 2.COONOOR (M), WARD NO.16 MARKET AREA , 3.COONOOR (M), WARD NO.21 MISSION COMPOUND , 4.COONOOR (M), WARD NO.21 T.T.K.ROAD,WESLEY MISSIONHILLAREA , 5.COONOOR (M), WARD NO.21 NARAYANASAMY SANDU , 999.OVERSEAS ELECTORS"
150,"CSI MISSION MIDDLE SCHOOL ( LEFT SIDE), TTK ROAD COONOOR - 643102","1.COONOOR (M), WARD NO 16 ALAISAIT COMPOUND , 2.COONOOR (M), WARD NO.16 KUMARAN NAGAR , 3.COONOOR (M), WARD NO.21. V.B.STREET , 4.COONOOR (M), WARD NO.21 MISSION HILL , 999.OVERSEAS ELECTORS"
151,"MUNICIPAL PRIMARY SCHOOL, KRISHNAPURAM COONOOR - 643102","1.COONOOR (M), WARD NO.15 PARASURAMAN STREET , 2.COONOOR (M), WARD NO.15 FAIRY BANK STREET , 3.COONOOR (M), WARD NO14 UMARI COTTAGE STREET (ONE AREA) , 4.COONOOR (M), WARD NO.14 COLLEGE ROAD(ONE AREA) , 999.OVERSEAS ELECTORS"
152,"MUNICIPAL PRIMARY SCHOOL ( RIGHT SIDE), KRISHNAPURAM COONOOR - 643102","1.COONOOR (M), WARD NO.22 P.W.D. ROAD , 2.COONOOR (M), WARD NO.22 KRISHNAPURAM , 3.COONOOR (M), WARD NO.22 UMARI COTTAGE , 999.OVERSEAS ELECTORS"
153,"ST JOSEPH BOYS HIGHER SEC SCHOOL, ( RIGHT SIDE) COONOOR - 643102","1.COONOOR (M), WARD NO.13 VANNARAPETAI VINAYAKAR KOIL STREET , 999.OVERSEAS ELECTORS"
154,"ST JOSEPH BOYS HIGHER SEC SCHOOL, ( LEFT SIDE) COONOOR - 643102","1.COONOOR (M), WARD NO 13 APPLE BEE TOWN AREA , 2.COONOOR (M), WARD NO.13 DOBIKANA THANTHAI PERIYAR NAGAR , 999.OVERSEAS ELECTORS"
155,"MUNICIPAL PRIMARY SCHOOL (LEFT SIDE), SATHYAMOORTHY NAGAR VANNARAPET - 643102","1.COONOOR (M), WARD NO 10 MOUNT ROAD WEST , 2.COONOOR (M), WARD NO.10 R.C. COMPOUND LALY HOSPITAL , 3.COONOOR (M), WARD NO.10 TIPRY COTTAGE STREET , 4.COONOOR (M), WARD NO.10 PERUMAL STREET , 999.OVERSEAS ELECTORS"
156,"MUNICIPAL PRIMARY SCHOOL (RIGHT SIDE), SATHYAMOORTHY NAGAR VANNARAPET - 643102","1.COONOOR (M), WARD NO.10 JOSEPH CONVENT ROAD , 2.COONOOR (M), WARD NO.11 SATHIYA MOORTHY NAGAR , 999.OVERSEAS ELECTORS"
157,"MUNICIPAL PRIMARY SCHOOL ( LEFT SIDE), SATHYAMOORTHY NAGAR VANNARAPET - 643102","1.COONOOR (M), WARD NO.12 THANTHAI PERIYAR NAGAR , 2.COONOOR (M), WARD NO.12 ORANGE GROVE ROAD WEST , 3.COONOOR (M), WARD NO.12 HOUSING UNIT (SHREE NAGAR) , 999.OVERSEAS ELECTORS"
158,"MUNICIPAL PRIMARY SCHOOL ( LEFT SIDE), CROSS BAZAAR COONOOR - 643102","1.COONOOR (M), Ward no.9 old hospital line , 2.COONOOR (M), WARD NO.9 CROSS BAZAAR STREET (ONE SIDE) , 999.OVERSEAS ELECTORS"
159,"MUNICIPAL PRIMARY SCHOOL, CROSS BAZAAR COONOOR - 643102","1.COONOOR (M), WARD NO.8 AKBAR VEEDU TO WILFRED PERIRA , 2.COONOOR (M), WARD NO.8 MODEL HOUSE KAMARAJAPURAM AREA , 999.OVERSEAS ELECTORS"
160,"MUNICIPAL PRIMARY SCHOOL(LEFT WING), CROSS BAZAAR COONOOR - 643102","1.COONOOR (M), WARD NO.8 MODEL HOUSE KAMARAJAPURAM AREA , 999.OVERSEAS ELECTORS"
161,"MUNICIPAL OFFICE , MOUNT ROAD COONOOR - 643102","1.COONOOR (M), WARD NO.17 BAZAAR STREET , 2.COONOOR (M), WARD NO.8 RAJAJI NAGAR , 999.OVERSEAS ELECTORS"
162,"MUNICIPAL OFFICE ENGINEERING DIVISION, MOUNT ROAD, COONOOR - 643102","1.COONOOR (M), WARD NO.18 RAJAJI NAGAR AREA , 2.COONOOR (M), WARD NO.18 JAVAHAR PETTAI AREA , 3.COONOOR (M), WARD NO.18 ANNA STREET , 4.COONOOR (M), WARD NO.17 BAZAAR STREET , 5.COONOOR (M), WARD NO.17 CROSS BAZAAR STREET EAST , 999.OVERSEAS ELECTORS"
163,"INDCOSERVE OFFICE MARKETING BUILDING(RIGHT SIDE), COONOOR- 643101","1.COONOOR (M), WARD NO.4 QUIL HILL AREA , 2.COONOOR (M), WARD NO.4 BROOKVIEW AREA , 3.COONOOR (M), WARD NO.4 SINGARA AREA , 4.COONOOR (M), WARD NO.4 CHURCH HILL AREA , 5.COONOOR (M), WARD NO.4 TIGER HILL AREA , 6.COONOOR (M), WARD NO.4 VICTOR HOUSE AREA , 999.OVERSEAS ELECTORS"
164,"INDCOSERVE OFFICE MARKETING BUILDING (LEFT SIDE), COONOOR- 643101","1.COONOOR (M), WARD NO 4 AMBETHKAR NAGAR , 999.OVERSEAS ELECTORS"
165,"LIONS PRIMARY SCHOOL RAJAJI NAGAR, COONOOR- 643101","1.COONOOR (M), WARD NO.19 HAREWOOD HETHORLY , 2.COONOOR (M), WARD NO.19 BARLOSE ROAD , 3.COONOOR (M), WARD NO.19 GLENVIEW AREA , 999.OVERSEAS ELECTORS"
166,"LIONS PRIMARY SCHOOL ( LEFT SIDE), RAJAJI NAGAR,COONOOR- 643101","1.COONOOR (M), WARD NO.19 KANNIMARIYAMMAN KOVIL STREET , 999.OVERSEAS ELECTORS"
167,"ST ANTONY'S HIGHER SEC SCHOOL, ( RIGHT SIDE), COONOOR - 643101","1.COONOOR (M), WARD NO.1 I.T.I. HYFIELD ROAD , 2.COONOOR (M), WARD NO.1 GRACE HILL ROAD EAST , 3.COONOOR (M), WARD NO.1 COONOOR CLUB ROAD , 4.COONOOR (M), WARD NO.1 GRACE HILL , 5.COONOOR (M), WARD NO.1 ORANGE GROVE ROAD EAST , 6.COONOOR (M), WARD NO.6 CORNVAL ROAD , 999.OVERSEAS ELECTORS"
168,"ST ANTONY'S HIGHER SEC SCHOOL, ( LEFT SIDE), COONOOR- 643101","1.COONOOR (M), WARD NO.6 MAIN ALWARPET , 2.COONOOR (M), WARD NO.5 BORAN ALWARPET , 3.COONOOR (M), WARD NO.6 HANSON LODGE AREA , 999.OVERSEAS ELECTORS"
169,"MUNICIPAL PRIMARY SCHOOL ( RIGHT SIDE), SAMAYAPURAM ALWARPETTAI COONOOR - 643101","1.COONOOR (M), WARD NO 3 COONOOR TEA ESTATE ROAD , 2.COONOOR (M), WARD NO.3 KILATTADY ROAD AND BROOKLANDS , 999.OVERSEAS ELECTORS"
170,"MUNICIPAL PRIMARY SCHOOL ( LEFT SIDE), SAMAYAPURAM ALWARPETTAI COONOOR - 643101","1.COONOOR (M), WARD NO.5 SAMAYAPURAM ALWARPET , 2.COONOOR (M), WARD NO.5 CARNWAL ROAD EAST , 3.COONOOR (M), WARD NO.3 BROOKLANDS , 4.COONOOR (M), WARD NO.5 BORAN ALWARPET , 5.COONOOR (M), WARD NO.3 KIL ATTADY ROAD , 999.OVERSEAS ELECTORS"
171,"ST JOSEPH PARIS HALL ( LEFT SIDE), SAMAYAPURAM ALWARPETTAI,COONOOR - 643101","1.COONOOR (M), WARD NO.2 KOTAGIRI ROAD WEST , 2.COONOOR (M), WARD NO.2 KOTAGIRI ROAD EAST , 3.COONOOR (M), WARD NO.2 KOTAGIRI ROAD EAST , 999.OVERSEAS ELECTORS"
172,"ST JOSEPH PARIS HALL ( RIGHT SIDE), SAMAYAPURAM ALWARPETTAI COONOOR - 643101","1.COONOOR (M), WARD NO.2 I.T.I. HYFIELD ROAD , 2.COONOOR (M), WARD NO.7 GRACE HILL ROAD EAST , 3.COONOOR (M), WARD NO.7 BROOKHOUSE CHELLARAM TELEPHONE EXCHANGE , 4.COONOOR (M), WARD NO.7 MAIN ALWARPET , 999.OVERSEAS ELECTORS"
173,"MUNICIPAL MIDDLE SCHOOL, VANDISOLAI, COONOOR - 643104","1.BURLIAR(R.V), BANDISHOLAI (P), WARD NO 1 ADARLY ESTATE , 2.BURLIAR(R.V), BANDISHOLAI (P), WARD NO.1 SARATHA PRAMMAYOGA MADAM , 999.OVERSEAS ELECTORS"
174,"CSI PRIMARY SCHOOL , KODAMALAI ESTATE-643102","1.BURLIAR(R.V), BANDISHOLAI (P), WARD NO.2 SOLADAMATTAM , 2.BURLIAR(R.V), BANDISHOLAI (P), WARD NO.1 KODAMALAI ESTATE , 999.OVERSEAS ELECTORS"
175,"ST ANTONYS PRIMARY SCHOOL , ( LEFT SIDE) R C COMPOUND COONOOR - 643102","1.BURLIAR(R.V), BANDISHOLAI (P), WARD NO. 3 MALLANOOR ESTATE , 2.BURLIAR(R.V), BANDISHOLAI (P), WARD NO. 3 SINGARA ESTATE , 3.BURLIAR(R.V), BANDISHOLAI (P), WARD NO.3 KODAMALAI ESTATE , 4.BURLIAR(R.V), BANDISHOLAI (P), WARD NO.4 KIL SINGARA , 999.OVERSEAS ELECTORS"
176,"GOVT HORTICULTURAL FARM OFFICE, NANJAPURASATHIRAM,KATTARY-643102","1.BURLIAR(R.V), BANDISHOLAI (P), WARD NO. 3 NANJAPURASATHIRAM , 2.BURLIAR(R.V), BANDISHOLAI (P), WARD NO.3 RANNIMEDU , 3.BURLIAR(R.V), BANDISHOLAI (P), WARD NO.3 METTUPALAYAM ROAD , 999.OVERSEAS ELECTORS"
177,"PANCHAYAT UNION PRIMARY SCHOOL, BELLATTIMATTAM-643102","1.BURLIAR(R.V) And (P), WARD NO.2 BELLATTY MATTAM , 2.YEDAPPALLI(R.V) And (P), WARD NO. 2 BELLATTY MATTAM , 3.BURLIAR(R.V) And (P), WARD NO.1 BELLATTY MATTAM , 999.OVERSEAS ELECTORS"
178,"PANCHAYAT UNION PRIMARY SCHOOL, ( LEFT SIDE) KODAMALAI-643102","1.BURLIAR(R.V) And (P), WARD NO.1 KODAMALAI , 2.BURLIAR(R.V) And (P), WARD NO.1 KODAMALAI HATTY , 3.BURLIAR(R.V) And (P), WARD NO.1 KODAMALAI HOSATTY , 999.OVERSEAS ELECTORS"
179,"COMMUNITY HALL, CURRENCY BAZAAR- 643102","1.BURLIAR(R.V) And (P), WARD NO.2 LAMSROCK MAKKAL COLONY , 2.BURLIAR(R.V) And (P), WARD NO.2 KOTAGIRI ESTATE , 3.BURLIAR(R.V) And (P), WARD NO.2 TANTEA COLONY , 4.BURLIAR(R.V) And (P), WARD NO.2 MEL CURRENCY , 5.BURLIAR(R.V) And (P), WARD NO.2 TANTEA COLONY , 6.BURLIAR(R.V) And (P), WARD NO.2 CURRENCY BAZAAR , 7.BURLIAR(R.V) And (P), WARD NO.2 TANTEA COLONY , 8.BURLIAR(R.V) And (P), WARD NO. 2 IYYAPPAN COLONY CURRENCY , 999.OVERSEAS ELECTORS"
180,"CSI PRIMARY SCHOOL , ADERLY-643102","1.BURLIAR(R.V) And (P), WARD NO.3 MUTHIRI ESTATE , 2.BURLIAR(R.V) AND (P), WARD NO.3 ADERLY ESTATE , 3.BURLIAR(R.V) AND (P), WARD NO.3 INDIRA NAGAR (MUTHIRY ESTATE) , 999.OVERSEAS ELECTORS"
181,"PANCHAYAT UNION PRIMARY SCHOOL, BURLIAR - 643102","1.BURLIAR(R.V) AND (P), WARD NO.2 KILSINGARA , 2.BURLIAR(R.V) AND (P), WARD NO. 4 MARAPALAM , 3.BURLIAR(R.V) AND (P), WARD NO.4 VADUGAN THOTTAM CHINNA KURUMBADI , 4.BURLIAR(R.V) AND (P), WARD NO.4 KURUMBADI PUDUKADU , 5.BURLIAR(R.V) AND (P), WARD NO. 3 SEMBUKARAI BURLIAR BAZAAR , 6.BURLIAR(R.V) AND (P), WARD NO. 4 KIL SINGARA KOLIKARAI , 7.BURLIAR(R.V) AND (P), WARD NO. 2 HILL GROVE KILSINGARA , 999.OVERSEAS ELECTORS"
182,"LITTLE FLOWER PRIMARY SCHOOL ( RIGHT SIDE), SELAS- 643213","1.HULICAL(TP), WARD NO 1 MUTHANADU ESTATE , 2.HULICAL (TP), WARD NO.2 KATERY ESTATE , 3.HULICAL (TP), WARD NO. 3 BILLIMALAI ESTATE , 999.OVERSEAS ELECTORS"
183,"LITTLE FLOWER HIGH SCHOOL (LEFT WING), SELAS- 643213","1.HULICAL (TP), WARD NO. 4 ANNA NAGAR , 2.HULICAL (TP), WARD NO.5 BHARATHI NAGAR , 3.HULICAL (TP), WARD NO.4 SELAS , 999.OVERSEAS ELECTORS"
184,"LITTLE FLOWER HIGH SCHOOL ( MIDDLE WING), SELAS- 643213","1.HULICAL (TP), WARD NO.5 BHARATHI NAGAR , 2.HULICAL (TP), WARD NO.6 NEHRU NAGAR , 3.HULICAL (TP), WARD NO.4 NEERMAMPATTY , 4.HULICAL (TP), WARD NO. 4 SELAS , 999.OVERSEAS ELECTORS"
185,"LITTLE FLOWER HIGH SCHOOL (RIGHT WING), SELAS- 643213","1.HULICAL (TP), WARD NO. 5 BHARATHI NAGAR , 999.OVERSEAS ELECTORS"
186,"CSI PRIMARY SCHOOL , (RIGHT SIDE) HULICAL- 643234","1.HULICAL (TP), WARD NO. 7 HULICAL TOWN PANCHAYAT , 2.HULICAL (TP), WARD NO.7 HULICAL , 3.HULICAL (TP), WARD NO.9 THODAMANTHU , 4.HULICAL (TP), WARD NO. 8 PANNAVEN , 999.OVERSEAS ELECTORS"
