Polling Station No.,Building,Polling Areas
137,"PANCHAYAT UNION MIDDLE SCHOOL, SEVINIPATTI ,WEST BUILDING","1.Sevinip patti (p) Ilaiyaththangkudi North (RV) Kallangutthu , 2.Sevinip patti (p) Ilaiyaththangkudi North (RV) Colony , 3.Sevinip patti (p) Ilaiyaththangkudi South (RV) Chandran patti , 4.Sevinip patti (p) Ilaiyaththangkudi South (RV) Pottappatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
138,"VIVEKANDA EDUCATION FEDARATION MIDDLE SCHOOL, AAVINIPATTI ,NEW BUILDING","1.Avinip patti (p) Ilaiyaththangkudi North RV) W-1,Avinipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
139,"PANCHAYAT UNION PRIMARY SCHOOL, KEERANIPATTI","1.Ilaiyaththagkudi (p) Ilaiyaththagkudi North (RV) Keeranip patti , 2.Ilaiyaththagkudi (p) Athithiravidar colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
140,"PANCHAYAT UNION MIDDLE SCHOOL, KOVIL ILAYATHANKUDI ,WEST WING","1.Ilaiyaththangkudi (p) Ilaiyaththagkudi North (RV) North ilaiyaththangkudi , 2.Ilaiyaththangkudi (p) Ilaiyaththagkudi North (RV) South ilaiyaththangkudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
141,"PANCHAYAT UNION MIDDLE SCHOOL, KOVIL ILAYATHANKUDI ,WEST WING TERRESS BUILDING EAST","1.Ilaiyaththangkudi north (p) Ilaiyaththagkudi North (RV) Kovil ilaiyaththangkudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
142,PANCHAYAT UNION PRIMARY SCHOOL ATCHARAMPATTI,"1.Ilaiyaththangkudi (p) Ilaiyaththagkudi South (RV) Atcharampatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
143,"MEENAKSHI SUNDAREESWAR HSC SCHOOL, KILASEVALPATTI ,NORTH WING NEW BUILDING","1.Keelach seval patti (p) W-1,Keezhasevalpatti , 2.Keelach seval patti (p) W-2,Indhira nagar , 3.Keelach seval patti (p) W-3 manthaiyamman kovil st., , 4.Keelach seval patti (p) W-4,S.p.m. street , 5.Keelach seval patti (p) W-5,Muneeswaran kovil street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
144,"MEENAKSHI SUNDAREESWAR HSC SCHOOL, KILASEVALPATTI ,NORTH WING ADDITIONAL BUILDING","1.Keelach seval patti (p) W-6,Santhaipettai street , 2.Keelach seval patti (p) W-7,M.a. street , 3.Keelach seval patti (p) W-8,Idithanki street , 4.Keelach seval patti (p) W-9,Chinnamutthan chettiar street , 5.Keelach seval patti (p) W-10,Amman sannathi st., , 6.Keelach seval patti (p) W-11,Mariyamman kovil st., , 7.Keelach seval patti (p) W-12,Periya ariyan chetti st., , 8.Keelach seval patti (p) W-13,Perumal kovil st., , 9.Keelach seval patti (p) W-14,Pillaiar kovil st., , 10.Keelach seval patti (p) W-15,Gandhiji street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
145,"S.V.K.T. SIGAPPIAACHI VIDAYASALA PALLI, VIRAMATHI ,NORTH WING","1.Veramathi (p) Ilaiyaththagkudi south (RV) W-4,Raniyur road to peikanmayi st., Mada veethi , 2.Veramathi (p) Ilaiyaththagkudi North (RV) W-2,3 viramathi (main) , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
146,"S.V.K.T. SIGAPPIAACHI VIDAYASALA PALLI, VIRAMATHI ,EAST WING","1.Veramathi (p) Ilaiyaththagkudi North (RV) W-1,3 karaikudi road to puthurani karai , 2.Veramathi (p) Ilaiyaththagkudi North (RV) W-1,2 kamarajar nagar , 3.Kumarap pettai (p) Shenpagampettai (RV) W-2 mankompu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
147,"PANCHAYAT UNION PRIMARY SCHOOL , MUTHUR ,SOUTH WING","1.Ilaiyathangkudi south (p) (RV) W-3 muthur , 2.Ilaiyathangkudi south (p) (RV) W-4,Kallampettai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
148,"PANCHAYAT UNION MIDDLE SCHOOL, MALAMPATTI ,SOUTH GATE","1.Velangudi (p) (RV) Chinnakkulath theru , 2.Velangudi (p) (RV) East street , 3.Velangudi (p) (RV) Maraver street-1 , 4.Velangudi (p) (RV) Kalaththu street , 5.Velangudi (p) (RV) Chella perumal kovil street , 6.Velangudi (p) (RV) Maraver street-2 , 7.Velangudi (p) (RV) Edaiya karupper kovil street , 8.Velangudi (p) (RV) Adi diravidar kudiyiruppu , 9.Velangudi (p) (RV) Athithiravidar colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
149,"PANCHAYAT UNION MIDDLE SCHOOL, KANAKKANPATTI , SSA BUILDING.","1.Velangudi (p) (RV) Karuppanpatti , 2.Velangudi (p) (RV) Kanakkan patti , 3.Velangudi (p) (RV) Ammayenthal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
150,"PANCHAYAT UNION PRIMARY SCHOOL, NEW BUILDING, SOUTHERN BUILDING. (NORTH FACING) S.VELANGUDI,","1.Velangudi (p) (RV) Sivan kovil street , 2.Velangudi (p) (RV) Venkidan urani street , 3.Velangudi (p) (RV) Nondikkovil street , 4.Velangudi (p) (RV) Kattukkarupper kovil street , 5.Velangudi (p) (RV) Kadaiveet theru , 6.Velangudi (p) (RV) Musleem street , 7.Velangudi (p) (RV) Musleem street-2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
151,"PANCHAYAT UNION PRIMARY SCHOOL, S.VELANGUDI ,NEW BUILDING NORTHERN BUILDING","1.Velangudi (p) (RV) Jeeva nagar , 2.Velangudi (p) (RV) Angalamman kovil street , 3.Velangudi (p) (RV) Guruvadippatti west , 4.Velangudi (p) (RV) Christiankudiruppu , 5.Velangudi (p) (RV) Guvarippaguthi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
152,"PANCHAYAT UNION MIDDLE SCHOOL, KONNATHANPATTI","1.Konnaththan patti (p) Velangudi (RV) W-1,Konnathanpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
153,"PANCHAYAT UNION MIDDLE SCHOOL, KONNATHANPATTI ,SOUTH PORTION WEST BUILDING","1.Konnaththan patti (p) Velangudi (RV) W-2,Pappanpatti , 2.Konnaththan patti (p) Velangudi (RV) W-2 mookaraiyendhal , 3.Konnaththan patti (p) Dhuvur (RV) W-2,Poolampatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
154,"PANCHAYAT UNION MIDDLE SCHOOL, THOOVAR. ,WEST PORTION","1.Thuvar (p) (RV) W-1,Thuvar east st., , 2.Thuvar (p) (RV) W-1,Thuvar panjayathu st., , 3.Thuvar (p) (RV) W-1,Thuvar main thar salai , 4.Thuvar (p) (RV) W-1,Thuvar north st., , 5.Thuvar (p) (RV) W-1,Thuvar south st., , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
155,"PANCHAYAT UNION MIDDLE SCHOOL, THOOVAR ,NEW BUILDING","1.Thuvar (p) (RV) W-2,Karumichanpatti east st., , 2.Thuvar (p) (RV) W-2 karumichanpatti west st., , 3.Thuvar (p) (RV) W-2,Karumichanpatti subramaniyar kovil st., , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
156,"SATHAPPA GOVT HIGHER SECONDARY SCHOOL, NERKUPPAI ,NEW BUILDING EAST WING (SOUTH SIDE)","1.Nerkuppai (u) W-10,Muralikalam , 2.Nerkuppai (u) W-9,Navanikalam , 3.Nerkuppai (u) W- 10,Poosanikalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
157,"SATHAPPA GOVT HIGHER SECONDARY SCHOOL, NERKUPPAI ,NEW BUILDING WEST WING (SOUTH SIDE)","1.Nerkuppai (u) W-9,11 puranthanpatti , 2.Nerkuppai (u) W-9-11,Localfund road , 3.Nerkuppai (u) Puthurani vadakarai , 4.Nerkuppai (u) Puthurani mel karai , 5.Nerkuppai (u) Puthurani south karai , 6.Nerkuppai (u) Na.pazha.mu.street , 7.Nerkuppai (u) Panpadasalai west street , 8.Nerkuppai (u) Malakkatseri street , 9.Nerkuppai (u) Malap pillaiyar kovil street , 10.Nerkuppai (u) Raja veethi , 11.Nerkuppai (u) Pallivasal street , 12.Nerkuppai (u) Mugamathiyar street , 13.Nerkuppai (u) Sandagudikalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
158,"SATHAPPA GOVT HIGHER SECONDARY SCHOOL, NERKUPPAI ,MAIN BUILDING ROOM NO -1","1.Nerkuppai (u) Aalurani kudiruppu , 2.Nerkuppai (u) Venthanpatti road , 3.Nerkuppai (u) Neelamegam patti , 4.Nerkuppai (u) Paillaththuppatti , 5.Nairguppam (p) Nerkuppai , 6.Nerkuppai (P) Kaittappulikalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
159,"PANCHAYAT UNION PRIMARY SCHOOL, PAREIYA MARUTHIPPATTI ,NEW BUILDING","1.Nerkuppai (u) Pareiya maruthup patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
160,"PANCHAYAT UNION PRIMARY SCHOOL, NERKUPPAI ,MAIN BUILDING","1.Nerkkuppai (u) W-7,Mandukaruppar kovil st., , 2.Nerkkuppai (p) W-5,Keezhacheri ground , 3.Nerkkuppai (p) W-5 raja st., , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
161,"PANCHAYAT UNION PRIMARY SCHOOL, NERKUPPAI ,NEW ADDITIONAL BUILDING","1.Nerkkuppai (u) W-2,Sagadakottagai St., , 2.Nerkkuppai (p) W-2,Sivankovil north Veethi , 3.Nerkkuppai (p) W-6,1 vadugapatti , 4.Nerkkuppai (p) W-6 pottavelikalam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
162,"PANCHAYAT UNION MIDDLE SCHOOL, MAHIBALANPATTI. ,EAST BULDING","1.Makibalanpatti (p) (RV) Makibalanpatti east , 2.Makibalanpatti (p) (RV) Ponnamaravathi road east , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
163,"PANCHAYAT UNION MIDDLE SCHOOL, MAHIBALANPATTI.","1.Makibalanpatti (p) (RV) Ponnamaravathi road west , 2.Makibalanpatti (p) (RV) Makibalanpatti west , 3.Makibalanpatti (p) (RV) Maruthuvakkudippatti 5th part , 4.Mahibalanpatti (p) (RV) Nelmenippatti 6th part , 5.Makibalanpatti (p) (RV) Salaippatti 7th street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
164,"PANCHAYAT UNION PRIMARY SCHOOL, OLUGAMANGALAM","1.Olugamangalam (p) (RV) W-1,Ponnamaravathi street west 1th part , 2.Olugamangalam (p) (RV) W- 2,Olugamangalam south 2th part , 3.Thekur (p) (RV) W-2,Ovalippatti 3th street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
165,"PANCHAYAT UNION PRIMARY SCHOOL, A.VADKKOOR ,BLOCK -5","1.A. thekkur (p) (RV) W-3 mela theru , 2.A. thekkur (p) (RV) W-3,A.vadakkar east street , 3.A. thekkur (p) (RV) W-3,A. vadakkar chetti nadu valaiyar colony , 4.A. thekkur (p) (RV) W-3,A. vadakkar main road east , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
166,"PANCHAYAT UNION PRIMARY SCHOOL, A.VADKKOOR ,EAST SIDE. BLOCK -5","1.Nerkuppai (u) (RV) W-6,3,Melath thoppu , 2.Nerkuppai (u) Mahibalanpatti (RV) W-6,4,Kilamadam street north , 3.Nerkuppai (u) Mahibalanpatti (RV) W-6,4 kilamadam street south , 4.Nairkuppai (u) Mahibalanpatti (RV) W-6,2 idaiyanpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
167,"SRI VISALATCHI THIYAGARAJAR GIRLS HIGH SCHOOL , A THEKKUR ,SEPARATE BUILDING WEST PORTION","1.A. thekkur (p) (RV) W-1 sivankovil west , 2.A. thekkur (p) (RV) W-1 chetti urani street , 3.A. thekkur (p) (RV) W-1 mandukovil street ,Indhiranagar , 4.A. thekkur (p) (RV) W-1 east street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
168,"SRI VISALATCHI THIYAGARAJAR GIRLS HIGH SCHOOL , A THEKKUR , ,NEW ADDITIONAL BUILDING WEST PORTION. EAST SIDE","1.A. thekkur (p) (RV) W-2 pazhamudi urani street , 2.A. thekkur (p) (RV) W-2 e.b. road, , 3.A. thekkur (p) (RV) W-2 puravipottal side , 4.A. thekkur (p) (RV) W-2 Melatheru South , 5.A. thekkur (p) (RV) W-2 Melatheru ,middle portion , 6.A. thekkur (p) (RV) W-2 Melatheru,NORTH PORTION , 7.A. thekkur (p) (RV) W-2 south street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
169,"PANCHAYAT UNION PRIMARY SCHOOL, THIRUKALAPATTI","1.Thirukkalappatti (p) (RV) W-1 thirukalappatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
170,"PANCHAYAT UNION PRIMARY SCHOOL, THIRUKALAPATTI ,SOUTH CENTER BUILDING WEST PORTION","1.Mathavaraianpatti (p) (RV) W-2 karanthal patti , 2.Alampatti (p) Mathavaraianpatti (RV) W-3 Keelanilai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
171,"K.O.S CHELLASAMY AMBALAM PRIMARY SCHOOL VANCHINIPATTI ,NEW BUILDING","1.Vanjinip patti (p) A. thekkur (RV) W-1 vanjinippatti (north) , 2.Vanjinip patti (p) A. thekkur (RV) W-1 vanjinipatti (south) , 3.Vanjinip patti (p) A. thekkur (RV) W-2 thanneer panthal , 4.Vanjinip patti (p)A. thekkur (RV) W-2 vaiyapuri , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
172,"PANCHAYAT UNION PRIMARY SCHOOL, KAVANOOR ,NEW ADDITIONAL BUILDING","1.Kandavarayan patti (p) kavanur (RV) W-3 kavanur east , 2.Kandavarayan patti (p) kavanur (RV) W-3 kavanur west , 3.Kandavarayan patti (p) A. thekkur (RV) W-3 kovillapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
173,"SRI PANNIKA UDAYAR DHARMAKALASALA MIDDLE SCHOOL, KANDAVARAYANPATTI, ,SOUTH PORTION.","1.Kandavarayan patti (p) (RV) W-1,Gandhi,Rama,Sivan,Mankudi, Pasumadam veethi , 2.Kandavarayanpatti (p) (RV) W-1 kambalasatha,Nachimu,Paiyurstreet , 3.Kandavarayan patti (p) (RV) W- 2 namumu,Suba,Sivan(street),Subastreet , 4.Kandavarayan patti (p) (RV) W-2 bilakaru,Vinoba,Thandayuthabani,Cperiya muc.ala , 5.Kandavarayan patti (p) (RV) W-2 nattar,Kadan,Koothupootal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
174,"SRI PANNIKA UDAYAR DHARMAKALASALA MIDDLE SCHOOL, KANDAVARAYANPATTI, ,NORTH PORTION","1.Kandavarayan patti (p) (RV) W-2 mulapootal,Puravipootal streets , 2.Kandavarayan patti (p) (RV) W-2 pudhuoranikari,Kalaiammankovil street , 3.Kandavarayan patti (p) (RV) W-2,Iyyanarpuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
175,"PANCHAYAT UNION PRIMARY SCHOOL, PAIYUR","1.Kandavarayan patti (p) Vaiyakalathur (RV) Nallippatti , 2.Kandavarayan patti (p) Paiyur(RV) Paiyur south , 3.Kandavarayan patti (p) Paiyur(RV) Paiyour north , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
176,"PANCHAYAT UNION MIDDLE SCHOOL, SUNDAKADU","1.Sundakkadu (p) Vaiyakalathur (RV) Sundakkadu north , 2.Sundakkadu (p) Vaiyakalathur (RV) Sundakkadu south , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
177,"PANCHAYAT UNION MIDDLE SCHOOL, SUNDAKADU. ,NORTH SIDE","1.Sundakkadu (p) Vaiyakalathur (RV) Sundakkadu west , 2.Sundakkadu (p) Vaiyakalathur (RV) Suriyan patti , 3.Sundakkadu (p) Vaiyakalathur (RV) Markandanpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
178,"PANCHAYAT UNION MIDDLE SCHOOL, SHENBAGAMPETTI ,WEST PORTION.","1.E. ammappatti (p) senpagampettai (RV) W-1,Raniyur north st., , 2.E. ammappatti (p) senpagampettai (RV) W-1,Raniyur south st., , 3.E. ammappatti (p) senpagampettai (RV) W-1,Raniyur west st., , 4.E. ammappatti (p) senpagampettai (RV) W-3 muthuvaduganathapuram , 5.E. ammappatti (p) senpagampettai (RV) W-2,Ayinipatti north st., , 6.E. ammappatti (p) senpagampettai (RV) W-2,Ayinipatti south st., , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
179,"PANCHAYAT UNION MIDDLE SCHOOL, SHENBAGAMPETTI , EAST PORTION","1.Iraniyour ammapatti (p) senpagampettai (RV) W-1 senpagampettai , 2.Ilaiyaththakudi south (p) senpagampettai (RV) W-1,Senpagampettai gandhi nagar , 3.Ammapatti(p) senpagampettai (RV) W- 1,Nagalingampatti , 4.Ammapatti(p) Ilaiyaththagkudi South (RV) W-4 kaveripatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
180,"PANCHAYAT UNION PRIMARY SCHOOL, E.AMMAPATTI","1.Iraniyour ammapatti (p) senpagampettai (RV) W-2,Nagappanpatti , 2.Iraniyour ammapatti (p) senpagampettai (RV) W-3 ammapatti colony , 3.Iraniyour ammapatti (p) senpagampettai (RV) W- 3,Ammapatti pazhaiya valavu , 4.Iraniyour ammapatti (p) senpagampettai (RV) W-3,Ammapatti puthuvalavu , 5.Iraniyour ammapatti (p) senpagampettai (RV) W-3,Keezhakavinipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
181,"KALAIMAGAL VIDYASALAI MIDDLE SCHOOL, SIRUKOODALPATTI ,BLOCK -2","1.Kumarap pettai (p) Sirukudalpatti (RV) W-1,Kumarapettai , 2.Kumarap pettai (p) Sirukudalpatti (RV) W- 1,Sirukudalpatti , 3.Kumarap pettai (p) Sirukudalpatti (RV) W-1 sennalkudi , 4.Kumarap pettai (p) Sirukudalpatti (RV) W-2,Samathuvapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
182,"PANCHAYAT UNION PRIMARY SCHOOL,N.VAIRAVANPATTI ,ADDITIONAL BUILDING NORTH PORTION OPPOSTITE BULDING","1.K. aththankudi (p)R.V Ward-1 k. aththankudi , 2.K. aththankudi (p) R.V Ward-1 yanthal , 3.K. aththankudi (p) R.V Ward-2 aripuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
183,"PANCHAYAT UNION MIDDLE SCHOOL, N.VAIRAVANPATTI , ,ADDITIONAL BUILDING WEST SIDE","1.K. aththankudi (p) R.V Ward-2 kalankaraippatti , 2.K. aththankudi (p) R.V Ward-2 vairavapuram , 3.N. vairavanpatti (p) R.V Ward-2 vairavanpatti south , 4.N. vairavanpatti (p) R.V Ward-2 n. vairavanpatti centre , 5.N. vairavanpatti (p) R.V Ward-1 n. vairavanpatti north , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
184,"KARPAGA VINAYAGAR AIDED ELEMENTARY SCHOOL, PILLAYARPATTI","1.Pillaiyar patti (p) Sirukudalpatti (RV) W-1,Udaiyar kudiyiruppu,Pillaiyar patti , 2.Pillaiyar patti (p) Sirukudalpatti (RV) W-2 karpagavinayagar flat , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
185,"PANCHAYAT UNION MIDDLE SCHOOL, NEDUMARAM ,ADDITIONAL NEW BUILDING","1.Nedumaram (p) (RV) W-1,Nedumaram , 2.Nedumaram (p) (RV) W-3,Urkulathanpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
186,"PANCHAYAT UNION MIDDLE SCHOOL, NEDUMARAM ,SOUTH WING","1.Nedumaram (p) (RV) W-2 nedumaram harisana colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
187,"PANCHAYAT UNION PRIMARY SCHOOL, UDAYANATHAPURAM , BLOCK -6","1.Nedumaram (p) (RV) W-3,Chillampatti , 2.Nedumaram (p) (RV) W-6 udaiyanathapuram , 3.Nedumaram (p) (RV) W-2,Meiyyampatti , 4.Kandavarayan patti (p) (RV) W-3,Parankinipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
188,"PANCHAYAT UNION PRIMARY SCHOOL, MANAMELPATTI","1.Manamel patti (p) Nedumaram (RV) W-1 manamel patti north , 2.Manamel patti (p) Nedumaram (RV) W-2,Manamelpatti south , 3.Manamel patti (p) Nedumaram (RV) W-1,Jeyamangalam , 4.Manamel patti (p) Nedumaram (RV) W-2,Araiyeetanendhal , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
189,"PANCHAYAT UNION PRIMARY SCHOOL, VANIYAMPATTI at PANAIYAMPATTI","1.Vaniyankadu (p) Thenmapatti (RV) W-2 sampap patti , 2.Vaniyankadu (p) Vaniyamgadu (RV) W-2 vaniyam patti , 3.Vaniyankadu (p) Vaniyamgadu (RV) W-2 panaiyam patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
190,"PANCHAYAT UNION PRIMARY SCHOOL, THIRUTHALINATHAPATTI","1.Thiruthalinatharpatti (p) Vaniyamgadu (RV) W-1 thiruthalinatharpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
191,"GOVT HIGH SCHOOL, T.PUDUPATTI ,EAST BUILDING","1.Thiruppatur (u) W-1 pudupatti , 2.Thiruppatur (u) W-1 north street , 3.Thiruppatur (u) W-1 south street , 4.Thiruppatur (u) W-1 ambethkar street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
192,"GOVT HIGH SCHOOL, T.PUDUPATTI ,NORTH SOUTH WING EASTERN NEW BUILDING","1.Thiruppatur (u) W-1 puthuppatti Colony , 2.Thiruppatur (u) W-1 puthuppatti puthukkalani , 3.Thiruppatur (u) W-1 thiruppathur kanbanagar , 4.Thiruppatur (u) W-1 police colony , 5.Thiruppatur union W-5 n. puthur north street , 6.Thiruppatur (u) W-5 south street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
193,"BABA AMIR BATHUSHA MATRIC Hr.Sec.School THIRUPPATTUR ,SOUTHERN BUILDING CENTRE ROOM","1.Thiruppathur (P) ward-2,17,18 singampunari road , 2.Thiruppathur (P) Ward-2,18 Aiyathurai Santhu , 3.Thiruppathur (P) Ward -18 Achukattu Colony , 4.Thiruppathur (P) Ward-18 Mohamathiyar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
194,"BABA AMIR BATHUSHA MATRIC Hr,Sec.SCHOOL THIRUPPATTUR ,SOUTHERN BUILDING WEST WING","1.Thiruppathur (P) Ward-17,18 achikkattu , 2.Thiruppathur(P) Ward-18 mathavan nagar , 3.Thiruppathur (P) Ward-2 Sethuramasami road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
195,"BABA AMIR BATHUSHA MATRIC Hr,Sec.SCHOOL THIRUPPATTUR ,SOUTHERN BUILDING EASTERN SIDE","1.Thiruppathur (P) Ward-2 seethali street vadakarai , 2.Thiruppathur (P) Ward-2 Puthukottai Road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
196,"BABA AMIR BATHUSHA MATRIC Hr,Sec.SCHOOL THIRUPPATTUR ,WEST SIDE BUILDING NORTH SIDE","1.Thiruppathur (P) Ward-2Seethali Keelakkarai Street , 2.Thiruppathur (P) Ward-2 Sampan Oorani Vatakarai Street , 3.Thiruppathur (P) Ward-2 thiruppathur , 4.Thiruppathur (P) Ward-2 Ganesh Nagar , 5.Thiruppathur (P) Ward-2 Kanba Nagar , 6.Thiruppathur(P) Ward-2 Balaji Nagar , 7.Thiruppathur (P) Ward-2 Seethali Melkarai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
197,"TELC AIDED PRIMARY SCHOOL, TIRUPPATTUR ,MISSION HOSPITAL COMPOUND MAIN BUILDING","1.Thiruppatur (u) W-16 katcheri street , 2.Thiruppatur (u) W-17 kamaraj Colony Chettiar theru main , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
198,"TELC AIDED PRIMARY SCHOOL, TIRUPPATTUR ,MISSION HOSPITAL COMPOUND","1.Thiruppatur (u) W-16 kaliyamman kovil street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
199,"ARUMUGAM PILLAI GOVT BOYS Hr.Sec.SCHOOL THIRUPPATTUR ,SOUTH EASTERN BUILDING","1.Thiruppatur (u) W-14,17 chettiar street main , 2.Thiruppatur (u) W-13 madurai road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
200,"ARUMUGAM PILLAI GOVT BOYS Hr.Sec.SCHOOL THIRUPPATTUR ,SOUTH EASTERN BUILDING","1.Thiruppatur (u) W-13 maniyam babasha thoppu theru , 2.Thiruppatur (u) Thiruppatur , 3.Thirupathur (u) W-13 davangar street , 4.Thiruppatur union W-13 new street , 5.Thirupathur (u) W-13 rahmath nagar , 6.Thiruppatur (p) W-14 chinna thoppu lane , 7.Thiruppatur (u) W-13 ashath theru , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
201,"BABA AMIR BATHUSHA MATRIC Hr.Sec.SCHOOL THIRUPPATTUR ,SEPARATED BUILDING WEST WING","1.Thiruppatur (u) W-15periya kadai veethi , 2.Thiruppatur (u) W-15 muhamadiar street , 3.Thiruppatur (u) W-15 kallaguli street , 4.Thiruppatur (u) W-15 vedhakoil street , 5.Thiruppatur (u) W-15 nondikattu vava lane , 6.Thiruppatur (u) W-15 chinna thoppu first lane , 7.Thiruppatur (u) W-15 chinna thoppu 2nd lane , 8.Thiruppatur (u) W-15 chinna thoppu 3rd lane , 9.Thiruppatur (u) W-15 chinna thoppu 4th lane , 10.Thiruppatur (u) W-15 chinna thoppu theru , 11.Thiruppatur (u) W-13 madurai road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
202,"A.D. (AGRI) OFFICE, TIRUPPATTUR","1.Thiruppatur (u) W-14 chinna thopputh theru , 2.Thiruppatur (u) W-14 chinna thoppu theru , 3.Thiruppatur (u) W-14 nondi kattu baba lane , 4.Thiruppatur (u) W-14 harijan kalani , 5.Thiruppatur (u) Thiruppatur , 6.Thiruppatur union W-15 vaniyan kovil street , 7.Thiruppatur (p) W-15 kallakuzhith theru , 8.Thiruppatur (u) W-10 periya kadai veethi , 9.Thiruppatur (u) W-10 noor ravuthar lane , 10.Thiruppatur (u) W-10 anumar kovil lane , 11.Thiruppatur (u) W-10 madurai road , 12.Thiruppatur (u) W-10 seethali north street , 13.Thiruppatur (u) W-10 seethali west street , 14.Thiruppatur (u) W-10 pakkiri shahip street , 15.Thiruppatur (u) W-10 meshthiri street , 16.Thiruppatur (u) W-10 north car street , 17.Thiruppatur (u) W- 10 sannathi street , 18.Thiruppatur (u) W-10 saamban urani street , 19.Thiruppatur (u) W-10 seethali east street , 20.Thiruppatur (u) Thiruppatur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
203,"NAGAPPA MARUTHAPPA GOVT. GIRLS Hr.Sec.SCHOOL, TIRUPPATTUR ,WEST BUILDING","1.Thiruppatur (u) W-5 east car street , 2.Thiruppatur (u) W-5 north car street , 3.Thiruppatur (u) W-5 middle street , 4.Thiruppatur (u) W-5 muthuservai street , 5.Thiruppatur (u) W-5 nandhavanam lane , 6.Thiruppatur (u) W-5 south car street , 7.Thiruppatur (u) W-5 kandaramanickam road , 8.Thiruppatur union W-5 amman kovil street , 9.Thiruppatur union W-5 edaiyar street , 10.Thiruppatur union W-5 samashkan pallivasal street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
