Polling Station No.,Building,Polling Areas
111,"Panchayat Union Primary School,South Building,Nalankuruchi","1.Maranthai (R.V),Maranthai (P) Ward no 2, Nalankurichi Perumal Kovil St. , 2.Maranthai (R.V),Maranthai (P) Ward no 2,VedaKovil st,Nlankurichi , 3.Maranthai (R.V),Maranthai (P) Ward no 2,Chruch St, Nalankurichi , 4.Maranthai (R.V),Maranthai (P) Ward no 2,South St, Nalankurichi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
112,"Govt.Hr. Sec. School,Western Building North Portion,Maranthai.","1.Maranthai (R.V),Maranthai (P) Ward no 3,Colony North St. , 2.Maranthai (R.V),Maranthai (P),Subbiahpuram Ward no 3,Colony south St. , 3.Maranthai (R.V),Maranthai (P) Ward no 3,Colony East St. , 4.Maranthai (R.V),Maranthai (P) Ward no 3,Manimedai St East. , 5.Maranthai (R.V), Maranthai (P) Ward no 3,Manimedai St West. , 6.Maranthai (R.V),Maranthai (P) Ward no 3,Manimedai St East 2. , 7.Maranthai (R.V),Maranthai (P) Ward no 3,Manimedai St West 2. , 8.Maranthai (R.V),Maranthai (P) Ward no 3,Ambalavasagar St North. , 9.Maranthai (R.V),Maranthai (P) Ward no 3,Ambalavasagar St East. , 10.Maranthai (R.V),Maranthai (P) Ward no 3,Ambalavasagar St West. , 11.Maranthai (R.V)Maranthai (P) Ward No 3, Ambalavasager Street,East. , 12.Maranthai (R.V),Maranthai (P) Ward no 3,Colony South St. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
113,"Panchayat Union Primary School,Kallathikulam","1.Maranthai (R.V),Maranthai (P) Ward no 4 ,Kallathikulam North . , 2.Maranthai (R.V),Maranthai (P) Ward no 4 ,Kallathikulam South. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
114,"Panchayat Union Primary School,Chettikurichi","1.Maranthai (R.V),Maranthai (P) Ward no 4, Chettykurichi 1 St. , 2.Maranthai (R.V),Maranthai (P) Ward no 4,Chettykurichi West st. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
115,"Hindu Primary School,North Portion,Sivalarkulam.","1.Sivalarkulam (R.V),Sivalarkulam (P) Ward no 1,Vadakoor Pillayar Kovil St. , 2.Sivalarkulam (R,V),Sivalarkulam (P) Ward no 2,MutharammanKovil St. , 3.Sivalarkulam (R.V),Sivalarkulam (P) Ward no 3, Mariyamman Kovil St. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
116,"Community Welfare Hall,Panchayat Office Campus,Sivalarkulam","1.Sivalarkulam (R.V),Sivalarkulam (P) Ward no 4,Mupidathi AmmanKovil St. , 2.Sivalarkulam (R.V),Sivalarkulam (P) Ward no 5,Pillayar Kovil St. , 3.Sivalarkulam (R.V),Sivalarkulam (P) Ward no 5, Mupidathi Amman Kovil St. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
117,"T.D.T.A .Primary School,Karumpuliyuthu.","1.Sivalarkulam (R.V), Sivalarkulam(P) Ward no 6,East karumpuliyuthu (Block 6). , 2.Sivalarkulam (R.V),Sivalarkulam (P) Ward no 6 ,Karumpuliuthu (Block 6). , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
118,"West Tirunelveli Hr.Sec.School,Rheinus Block,East Portion,Nallur.","1.Sivalakulam (R.V),Nallur (P) Ward no 1,Block 1 kasiyapuram colony. , 2.Sivalakulam (R.V),Nallur (P) Ward no 1, Kasiyapuram south part. , 3.Sivalarkulam (R.V),Nallur (P) Ward no 1, Kasiyapuram North Portion. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
119,"West Tirunelveli Hr.Sec.School,Rheinus Block,South Portion,West Building Nallur.","1.Sivalar kulam (R.V),Nallur (P) Ward no 2, Kasiyapuram North Part. , 2.Sivalakualm (R.V),Nallur (P) Ward no 3 , Kasiyapuram South part. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
120,"West Tirunelveli Hr.Sec.School,Rheinus Block,South Building,West Portion,Nallur","1.Sivalarkulam (R.V),Nallur (P) Ward no 3, Kamarajar Nagar. , 2.Sivalar kulam (R.V), Nallur (P) Ward no 4, Nallur Churh St. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
121,"West Tirunelveli Hr.Sec.School,Rheinus Block,North Portion,West Building,Nallur.","1.Sivalarkulam (R.V),Nallur (P) Ward no 3,Viswanatha Puram. , 2.Sivalarkulam (R.V),Nallur (P) Ward no 4,Indra Nagar. , 3.Sivalarkulam (R.V),Nallur (P) Ward no 4 ,Periyar Nagar. , 4.Sivalarkulam (R.V),Nallore (P) Ward no 4. Nallur Church St. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
122,"Vaithiyalingasamy High School,West Portion,Aladipatti.","1.Sivalarkulam (R.V),Nallur (P). Ward no 5,Block 5 Aladipatti Colony. , 2.Sivalarkulam (R.V),Nallur (P) Ward no 5,Block 5 Aladipatti. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
123,"Vaithiyalingasamy High School,North Portion,Aladipatti.","1.Sivalarkulam (R.V), Nallur (P) Ward no 6, Block 6, Aladipatti. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
124,"VaithiyalingaSamy Primary School,East Portion,Aladipatti.","1.Sivalarkulam (R.V),Nallur (P) Ward no 7,Sivagamipuram. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
125,"Vaithilingasamy Primary School,East Portion,Aladipatti.","1.Sivalarkulam (R.V), Nallur (P) Ward no 8, Aravankudiyruppu. , 2.Sivalarkulam (R.V), Nallur (P) Ward no 8, Vaithiyalingapuram. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
126,"Panchayat Union Middle School,Western Portion New Building,Ayyanarkulam.","1.Ayyanarkulam (R.V),Ayyanarkulam (P) Ward no 1 ,Water Tank St. , 2.Ayyanarkulam (R.V),Ayyanarkulam (P) Ward no 1, Mupidathi amman kovil St. , 3.Ayyanarkulam (R.V), Ayyanarkulam (P). Ward no 2, Mupidathi Amman Kovil St. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
127,"Panchayat Union Middle School,Eastern Portion New Building,Ayyanarkulam.","1.Ayyanarkulam (R.V), Ayyanarkulam (P) Ward no 3, Pillayar Kovil ,Krishnan Kovil St. , 2.Ayyanarkulam (R.V),Ayyanarkulam (P) Ward no 3,Esakkiamman Kovil Middle St. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
128,"Hindu Middle School,West Building South Portion,Udaiyampuli.","1.Odaimarichan(R.V),Odaimarichan (P) Block No 5 Narayanapuram , 2.Udaiyampuli(R.V),Odaimarichan (P) Block No 10 Udaiyampuli , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
129,"Hindu Middle School,West Building North Portion,Udaiyampuli","1.Udaiyampuli(R.V),Odaimarichan (P) Block No 9 Udaiyampuli , 2.Udaiyampuli(R.V),Odaimarichan (P) Block No 11 Udaiyampuli , 3.Udaiyampuli(R.V),Odaimarichan (P) Block No 12 Udaiyampuli , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
130,"T.D.T.A.Middle School,East Building South Portion,Odaimarichan.","1.Odaimarichan(R.V),Odaimarichan (p) Block No 1 Odaimarichan , 2.Odaimarichan(R.V),Odaimarichan (P) Block No 2 Odaimarichan , 3.Odaimarichan(R.V),Odaimarichan (P) Block No 3 Odaimarichan , 4.Odaimarichan(R.V),Odaimarichan (P) Block No 4 Odaimarichan , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
131,"Panchayat Union Primary School,North New Building,Kathappapuram","1.Odaimarichan(R.V),Odaimarichan (P) Block No 6 kath hapuram , 2.Odaimarichan(R.V),Odaimarichan (P) Block No 8 Kathapuram, Block No 7 Kathapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
132,"Govt. Hr. Sec. School,West Building Room No. 20,21,Maruthamputhur","1.Maruthamputhur(R.V), Maruthamputhur (P) Block 1 Maruthamputhur , 2.Maruthamputhur(R.V),Maruthamputhur (P) Block 2 Maruthamputhur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
133,"Govt. Hr. Sec. School,South Building Room No 2,Maruthamputhur.","1.Maruthamputhur(R.V),Maruthamputhur (P) Block 3 Maruthamputhur , 2.Maruthamputhur(R.V),Maruthamputhur (P) Block No 4 Maruthamputhur , 3.Maruthamputhur(R.V), Maruthamputhur (P) Block No 5 Maruthamputhur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
134,"Govt. Hr. Sec. School,South Building Room No 5,Maruthamputhur.","1.Maruthamputhur(R.V),Maruthamputhur (P) Block No 7 Maruthamputhur , 2.Maruthamputhur(R.V),Maruthamputhur (P) Block No 8 Maruthamputhur , 3.Maruthamputhur(R.V),Maruthamputhur (P) Block No 9 Maruthamputhur,Block No 6 Door No 1-240 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
135,"Govt. Hr. Sec. School,Class Room 10th Building West Room,Maruthamputhur","1.Maruthamputhur(R.V),Maruthamputhur (P) Block No 9 Maruthamputhur,Block No 6 Door No 241-737 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
136,"Govt. Hr. Sec. School,Class Room 10th Building East Room,Maruthamputhur","1.Maruthamputhur(R.V),Maruthamputhur (P) Block No 6 Maruthamputhur , 2.Maruthamputhur(R.V),Maruthamputhur (P) Block No 13 Arishna colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
137,"T.D.T.A. Primary School,New Building Kandapatti,Seevalasamudram","1.Maruthamputhur(R.V),Maruthamputhur (P) Block No 10 Kandapatti , 2.Maruthamputhur(R.V),Maruthamputhur (P) Block No 11 Kandapatti , 3.Maruthamputhur(R.V),Maruthamputhur (P) Block No 12 Kandapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
138,"T.D.T.A.Middle School,North Building East Portion,Pudupatti.","1.Puthupatti(R.V),Puthupatti (p) Block No 4 puthupatti , 2.Puthupatti(R.V),Puthupatti (P) Block No 4,5 puthupatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
139,"T.D.T.A.Middle School,North Building West Portion,Pudupatti.","1.Puthupatti(R.V),Puthupatti (P) Block No 5 puthupatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
140,"T.D.T.A. Middle School,North New Building East Portion,Pudupatti","1.Puthupatti(R.V),Puthupatti (p) Block No 1 Puthupatti , 2.Puthupatti(R.V),Puthupatti (P) Block No 2 Puthupatti , 3.Puthupatti(R.V),Puthupatti (P) Block No 3 Puthupatti , 4.Puthupatti(R.V),Puthupatti (P) Block No 4 Puthupatti , 5.Puthupatti(R.V), Puthupatti (P) Block No 5 Puthupatti , 6.Puthupatti(R.V),Puthupatti (P) Block No 6 Puthupatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
141,"T.D.T.A. Middle School,North New Building West Portion,Pudupatti","1.Puthupatti(R.V),Puthupatti (P) Block No 7 Kasinathapuram , 2.Puthupatti(R.V),Puthupatti (P) Block No 8 Sakkiliyarkudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
142,"R.C.Middle School,South Portion,East Building,Iruthayapuram Colony,Keela Kuthappanjan.","1.Kuthapanchan(R.V),Kuthapanchan (p) Block no 1 kuthapanachan , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
143,"R.C.Middle School,Western Building,Iruthayapuram Colony,Keela Kuthappanjan.","1.Kuthapanchan(R.V),Kuthapanchan (P) Block 10 Euruthiapuram colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
144,"Hindu Primary School,East Building South Portion,Kalathimadam.","1.Kuthapanchan(R.V),Kuthapanchan (P) Block No 3 Kuthaligapuram , 2.Kuthapanchan(R.V),Kuthapanchan (P) Block No 4 Kalathimadam Door No 1-150 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
145,"Hindu Primary School,North Building West Portion,Kalathimadam.","1.Kuthapanchan(R.V),Kuthapanchan (P) Block No 4 Kalathimadam Door No 151- 594 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
146,"Hindu Primary School,North Building East Portion,Kalathimadam.","1.Kuthapanchan(R.V),Kuthapanchan (P) Bblock No 2 Anaiyappapuram , 2.Kuthapanchan(R.V),Kuthapanchan (P) Block No 5 Kalathimadam , 3.Kuthapanchan(R.V),Kuthapanchan (P) Block No 5 Kalathimadam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
147,"Hindu Primary School,Eastern Building North Portion,Kalathimadam.","1.Kuthapanchan(R.V),Kuthapachan (P) Block No 6 Kalathimadam , 2.Kuthapanchan(R.V),Kuthapanchan (P) Block No 7 Kalathimadam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
148,"Panchayat Union Primary School,North Building,Thalai Subramaniapuram","1.Kuthapanchan(R.V),Kuthapanchan (P) Block No 8 Sarvaikaranpatti , 2.Kuthapanchan(R.V),Kuthapanchan (P) Block No 9 Eruthiyapuram , 3.Kuthapanchan(R.V),Kuthapanchan (P) Block No 11 Thalaiyuthu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
149,"T.D.T.A. Primary School,West Building North Portion,Alvanthulugaptti","1.Kuthapanchan(R.V),Kuthapanchan (P) Block No 12 Alvanthuluigapatti , 2.Kuthapanchan(R.V),Kuthapanchan (P) Block No 13 Alwanthulugapatti , 3.Kuthapanchan(R.V),Kuthapanchan (P) Block No 14 Alwan Thulukkappatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
150,"T.D.T.A. Middle School,Southern Builing Eastern Portion,Anjankattalai","1.Anjankattalai(R.V),Anjankattalai (P) Block No 1 Anjankattalai , 2.Anjankattalai(R.V),Anjankattalai (P) Block No 2 Ramanadarpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
151,"T.D.T.A. Middle School,West Builing,Anjankattalai","1.Anjankattalai(R.V),Anjankattalai (P) Block No 3 Sivagamipuram Muthumalaipuram , 2.Anjankattalai(R.V),Anjankattalai (P) Block No 6 Sivagamipuram Mutharamman Koil St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
152,"Panchayat Union Middle School,Southern Building,Chokkanathanpatti","1.Anjankattalai(R.V),Anjankattalai (P) Block No 4 Kattalaiyoor , 2.Anjankatalai(R.V),Anjankattalai (P) Block No 4 Chokkanathanpatti , 3.Anjankattalai(R.V),AnjangKattalai(P) Block No 5 Nallangkattalai , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
153,"Bharathi Primary School,Eastern Portion,Thuppakudi","1.Thuppakudi(R.V),Thuppakudi (P) Block No 1 Thuppakudi , 2.Thuppakudi(R.V),Thuppakudi (p) Block No 2 Thuppakudi , 3.Thuppakudi(R.V),Thuppakudi (P) Block No 3 Thuppakudi , 4.Thuppakudi(R.V),Thuppakudi (P) Block No 4 Thuppakudi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
154,"Panchayat Union Primary School,East Building,Ravoothaperi","1.Thuppakudi(R.V),Thuppakudi (P) Block No 5 Thalavaipuram , 2.Thuppakudi(R.V),Thuppakudi (P) Block No 7 Ravoothaperi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
155,"Roselin Primary School,South New Building West Portion,Anainthaperumal Nadanoor.","1.Anainthaperumal Nadanoor(R.V),Anathaperumal Nadanur (p) Block No 1,2 Anainthaperumal Nadanur (P) , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
156,"Roselin Primary School,South New Building EastPortion,Anainthaperumal Nadanoor.","1.Anainthaperumal Nadanoor(R.V),Anathaperumal Nadanur (P) Block No 3 Murugadiyoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
157,"Sri Kamaraj Primary School,New Building,Chokkalingapuram","1.Anainthaperumal Nadanoor(R.V),Anathaperumal nadanur (P) Block No 3 Chogaligapuram , 2.Anainthaperumal Nadanoor(R.V).Anathaperumal Nadanur (P) Block No 3 Sivanadanoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
158,"Sri Nataraja Primary School,North New Building,Chellapillaiyarkulam","1.Anainthaperumal Nadanoor(R.V),Anathaperumal nadanur (P) Block No 4,5 Chellapillaiyarkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
159,"T.D.T.A. Primary School,Sadayandiyoor","1.Anainthaperumal Nadanoor(R.V),Anandha Perumal Nadanoor (P) Block No 6 Sivaganapuram , 2.Anainthaperumal Nadanoor(R.V),Anandha Perumal Nadanoor (P) Block No 6 Sankaran Quarters , 3.Anainthaperumal Nadanoor(R.V),Anandha Perumal Nadanoor (P) Block No 7 Sadanandiyoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
160,"R.C Primary School,South Building,Sankaran Kudieruppu.","1.Anainthaperumal Nadanoor(R.V),Anandha Perumal Nadanoor (P) Blockl No 8 Puthu Colony Madavarvilagam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
161,"Panchayat Union Middle School,West Portion,Venkadampatti.","1.Venkadampatti(R.V),Venkadampatti (p) Block No 1 Venkadampatti , 2.Venkadampatti(R.V),Vengadampatti (P) Block No 5 Nellaiappapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
162,"Panchayat Union Middle School,East Portion,Venkadampatti.","1.Venkadampatti(R.V),Venkadampatti (P) Vadakku Madathoor , 2.Venkadampatti(R.V),Venkadampatti (P) Block No 12 Karuthalingapuram , 3.Venkadampatti(R.V),Venkadampatti (P) East Street Arunachalapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
163,"T.D.T.A Primary School,North New Building,Mylappapuram","1.Venkadampatti(R.V),Venkadampatti (P) Block No 2 Chinna Kumar Patti , 2.Venkadampatti(R.V),Venkadampatti (P) Block No 2 Rajah Quarters , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
164,"T.D.T.A Primary School,North Building,East Mylappapuram","1.Venkadampatti(R.V),Venkadampatti (P) Block No 3 South Mayilapuram , 2.Venkadampatti(R.V),Venkadampatti (P) Block No 3 Mayilapuram Mela St , 3.Venkadampatti(R.V),Venkadampatti (P) Block No 3 Theri Quarters , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
165,"Community Hall,Mylappapuram","1.Venkadampatti(R.V),Venkadampatti (p) Block no 4 Mayilapuram North St , 2.Venkadampatti(R.V),Venkadampatti (P) Block No 4 Mayilapuram South Street , 3.Venkadampatti(R.V),Venkadampatti (P) Block No 4 Mayilapuram Keela St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
166,"Community Welfare Hall,Koviluthu","1.Venkadampatti(R.V),Vengadampatti (P) Block No 6 Koviluthu Block No 6 Koviluthu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
167,"Sarguna Sathya Vidhiyalaiya Hr.Sec School,West Building ground Floor North Portion,Mathapattanam","1.Venkadampatti(R.V)Vengadampatti (P) Block No 6 Vaikundampatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
168,"Panchayat Union Middle School,North Building 2nd Building from East,Lakshmiur.","1.Venkadampatti(R.V),Venkadampatti (P) Block No 8 Arumugampatti Keela Street , 2.Venkadampatti(R.V),Vengadampatti (P) Block No 8 Lakshmiyoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
169,"Panchayat Union Middle SchoolNorth Building 2nd Building from East,Lakshmiur.","1.Venkadampatti(R.V),Venkadampatti (P) Block No 9 Santhanakumarpatti , 2.Venkadampatti(R.V),Vengadampatti (P) Block No 9 Manalkatanoor , 3.Venkadampatti(R.V),Venkadampatti (P) Alagammalpuram 1 , 4.Venkadampatti(R.V),Vengadampatti (P) Block No 9 Alagammallpuram , 5.Venkadampatti(R.V),Vengadampatti (P) Block No 9 Muthuammalpuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
170,"R.C Primary School,Pandarakulam","1.Venkadampatti(R.V),Vengadampatti (p) Block No 10 padarakulam , 2.Venkadampatti(R.V),Vengadampatti (P) Block No 10 Sivaganapandipuram , 3.Venkadampatti(R.V),Vengadampatti (P) Block No 10 Valliammalpuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
171,"Panchayat Union Primary School,West Building,Vadamalaipatti.","1.Venkadampatti(R.V),Vengadampatti (P) Block No 11 vadamalipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
172,"Thiru Murugan High School,West Building,Southern Portion,Valliammalpuram.","1.Madathur(R.V),Madathur (p) Block No 1 Valliammalpuram , 2.Madathur(R.V),Madathur (P)) Block No 2 Ramachandrapuram , 3.Madathur(R.V),Madaithur (P) Block No 3 Muthammalpuram , 4.Madathur(R.V),Madaithur (P) Block No 4 Sankaralingapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
173,"Thiru Arumuga Primary School,Theertharappapuram","1.Madathur(R.V), Madathur (P) Block No 3 Theerthapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
174,"Sri Ramanarayana Nadar Middle School,Northern Building Pungampatti","1.Therkku Madathur(R.V),Therkku Madaithur (P) Block No 1 Pungampatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
175,"Sri Ramanarayana Nadar Middle School,West Building,Pungampatti.","1.Therkku Madathur(R.V),Therkku madathur (p) Block No 2 Pungampatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
176,"Sri Ramanarayana Nadar Middle School,South Building,Pungampatti.","1.Therkku Madathur(R.V),Therkku Madaithur (p) Block no 3 Muppuliyoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
177,"Panchayat Union Primary School,East Building,Therku Madathur.","1.Therkku Madathur(R.V),Therku madathur (p) Block No 4 Melakayur , 2.Therkku Madathur(R.V),Therkku madathur (P) Block No 5 Therku madathur , 3.Therkku Madathur(R.V),Therkku madathur (P) Block No 6 Sankaralingapuram , 4.Therkku Madathur(R.V),Therkku madathur (P) Block No 5 Therku madathur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
178,"T.D.T.A. Primary School,South Building East Portion,Asirvathapuram.","1.Kadayam Perumpathu(R.V),Kadayam Perumpathu (P) Block 1 Villivanam , 2.Kadayam Perumpathu(R.V),Kadaiyam perumpathu(P) Block 1 Ayothi Managaram Door No. 1 to 100 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
179,"T.D.T.A. Primary School,Middle Portion,Asirvathapuram.","1.Kadayam Perumpathu(R.V),Kadaiyam perumpathu(P) Block 1 Ayothi Managaram Door No. 101 to 417 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
180,"T.D.T.A. Primary School,South Building,West Portion,Asirvathapuram.","1.Kadyam Perumpathu(R.V),Kela Kadayam (P) Block 8 Kela Mathapuram , 2.Kadayam Perumpathu (R.V), Kadayam Perumpathu (P) Block 8 Mathapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
181,"T.D.T.A. Primary School,North Portion,Mettur","1.Kadyam Perumpathu(R.V),Kadayam Perumpathu P Block No 3 Mettur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
182,"T.D.T.A. Primary School,Southern Portion,Mettur","1.Kadayam Perumpathu(R.V),Kadayam Perumpathu (P) Block No 4 Mettur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
183,"R.C Primary School,Southern Building Western Portion,Veikkalpatti.","1.Kadayam Perumpathu(R.V),Kadayam Perumpathu P Block No 5 Veikkalipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
184,"R.C Primary School,South Building East Part Middle Portion,Veikkalipatti.","1.Kadayam Perumpathu(R.V),Kadayam Perumpathu (P) Block No 6 Veikkalipatti , 2.Kadayam Perumpathu(R.V),Kadayam perumpathu (p) Block no 7 Veikkalipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
185,"St.Valanar High School,Main Building North Portion,Vaikkalipatti.","1.Kadayam Perumpathu(R.V),Kadayam Perumpathu (P) Block No 8 Veikkalipatti , 2.Kadayam Perumpathu(R.V),Kadayam Perumpathu (P) Block No 9 Veikkalipatti , 3.Kadayam Perumpathu(R.V),Kadayam Perumpathu (P) Block No 10 Lakshmiyoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
186,"Chidhar Primary School,West Building,Naraiappapuram","1.Keelakadayam(R.V),Servaikaranpatti (p) Block No 1 Angapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
187,"Veera Ulagammal Middle School,New South Building Western Portion,Chekkadiyoor,Keela kadayam","1.Keelakadayam(R.V),Servaikaranpatti (p) Block No 6 Arunachalampatti , 2.Keelakadayam(R.V),Servaikaran patti (p) Block No.7 Sekkadiyoor, Block No.5 C M S Church road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
188,"Veera Ulagammal Middle School,North Portion,Checkadiyur,KeelaKadaya m","1.Keelakadayam(R.V),Servaikkaranpatti (P) Block No 8 Purangkattapulliyoor , 2.Keelakadayam(R.V),Servaikkaranpatti (P) Block No 9 Ambethkar Colony , 3.Keelakadayam(R.V),Servaikkaranpatti (P) Block No 9 kelaiyapillayur , 4.Keelakadayam(R.V),Servaikkaranpatti (P) Block No 9 North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
189,"Chidhar Primary School,South East Building,narayappapuram","1.Keelakadayam(R.V),Servaikkaranpatti (p) Block No 2 Naraiyappuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
190,"TDTA Primary School,North New Building,Servaikaranpatti","1.Keelakadayam(R.V),Servaikkaranpatti (p) Block No 5 Servaikaranpatti,Block No 1 Pillaiyarkovil Street. , 2.Keelakadayam(R.V),Servaikkaranpatti (P) Block No 4 Meyyaruvalanur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
191,"Panchayat Union Primary School,North Building,East Portion,Katteripatti.","1.Keelakadayam(R.V),Servaikkaranpatti (p) Block no 3 Kateripatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
192,"R.C. Primary School,South Building East Portion,Keela Kadayam.","1.Keelakadayam(R.V),Keelakadayam (p) Block no 1 Kathikara Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
193,"R.C. Primary School,South Building Middle Portion,Keela Kadayam.","1.Keelakadayam(R.V),Keela Kadayam (P) Block No 2 Periya Street, Pathirakaliamman Kovil Street , 2.Keelakadayam(R.V),Keela Kadayam (P) Block No 3 R.C Church Street, C.S.I Church Street, New Colony. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
194,"R.C. Primary School,South Building West Portion,Keela Kadayam.","1.Keelakadayam(R.V),Keela Kadayam (P) Block No 4 Chinna Pathirakaliamman Kovil St, Periya Pathirakaliamman Kovil St, C.S.I Church Street. , 2.Keelakadayam(R.V),Keela Kadayam (P) Block No 7, Block No. 5 Kumaraesa Puaram Colony, Main Road. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
195,"T.D.T.A. Primary School,North New Building,Keela Kadayam","1.Keelakadayam(R.V),Keela kadayam (p) Block no 1 keela kadayam , 2.Keelakadayam(R.V),Keela kadayam(p) Block No 6 keezha kadayam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
196,"Panchayat Union Primary School,South Building,Kalyanipuram","1.Keelakadayam(R.V),Keela Kadayam (P) Block No 9 Kalyanipuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
197,"T.D.T.A. Middle School,New Building,Middle Portion,Pulavanoor.","1.Keelakadayam(R.V),Keela Kadayam (p) Block no 10 Pulavanoor , 2.Keelakadayam(R.V),Keela Kadayam (P) Block No 11 Pulavanoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
