Polling Station No.,Building,Polling Areas
151,"Anbu Primary School,Western Building,Chettiyur","1.Kalloorani (R.V) Kalloorani (Pt) Ward 3 Block 6 Panjandiyur , 2.Kalloorani (Pt) Kalloorani (Pt) Ward 3 Block 6 Vedampudur , 3.Kalloorani (R.V) Kalloorani (Pt) Ward 3 Block 7 Malaiaramapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
152,"Hindu Middle School,Western Building,Northern Side,Vellaipanaiyeripatti","1.Thippanampatti (R.V) Ariyappapuram (Pt) Block 5 Seetharamapatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
153,"Hindu High School,Western Building,Northern Side,Vellaipanaiyeripatti",", 2.Thippanampatti (R.V) Ariyappapuram (Pt) Block 5 Kanakkanadarpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
154,"Hindu Middle School,Eastern Building,Vellaipanaiyeripatti","1.Thippanampatti (R.V) Ariyappapuram (Pt) Block 8 Nadakannupatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
155,"Hindu Middle School,Western Building Southern Side,Vellaipanaiyeripatti","1.Thippanampatti (R.V) Ariyappapuram (Pt) Block 9 Vellaipanaiyeripatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
156,"T.D.T.A. Primary School,New Building Western Portion Facing to North,T.Meenakshipuram","1.Thippanampatti (Pt) Thippanampatti (Pt) Block 2 Vinaitheertha Nadar Patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
157,"T.D.T.A. Primary School,New Building Eastern Portion Facing to North,T.Meenakshipuram","1.Thippanampatti (R.V) Thippanampatti (Pt) Block 5 Meenakshipuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
158,"Govt. Higher Sec School Western Side,North Portion New Building Facing to east,VinaitheerthaNadarpatti","1.Thippanampatti (R.V) Thippanampatti (Pt) Block 1 Vinaitheertha Nadar Patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
159,"Panchayat Union Primary School,Main Building North Side,VinaitheerthaNadarpatti","1.Thippanampatti (R.V) Thippanampatti (Pt) Block 1 Vinaitheertha Nadar Patti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
160,"Panchayat Union Primary School,West Building,VinaitheerthaNadarpatti","1.Thippanampatti (R.V) Thippanampatti (Pt) Block 4 Thippanampatti , 2.Thippanampatti (R.V) Thippanampatti (Pt) Block 6 Vanniya Sundarapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
161,"Govt. Higher Sec School,Western Side Southern Portion New Building Facing to West,Vinaitheerthandarpatti","1.Thippanampatti (R.V) Thippanampatti (Pt) Block 7 Ariyangavoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
162,"Hindu Middle School,Northern Old Building Facing to East,Sennelthiputhukulam","1.Thippanampatti (R.V) Thippanampatti (Pt) Ward 10 Sennelthaputhukulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
163,"Hindu Middle School,Southern New Building Facing to East,Sennelthiputhukulam","1.Thippanampatti (R.V) Thippanampatti (Pt) Nattarpatti Ward 11 , 2.Thippanampatti (R.V) Thippanampatti (Pt) Sennelthaputhukulam Ward 12 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
164,"Hindu Middle School,Northern Building,Subbanoor","1.THIPPAMPATTI (R.V) SIVANADANOOR (Pt) Block 8 Veeraputhiranadanoor, Nallamadanoor, Thalaivanoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
165,"Hindu Middle School,Southern Building,Northern Portion,Subbanoor","1.THIPPAMPATTI (R.V) SIVANADANOOR (Pt) Block 9 Suppanoor , 2.THIPPAMPATTI (R.V) SIVANADANOOR (Pt) Block 9 Poovanoor , 3.THIPPAMPATTI (R.V) SIVANADANOOR (Pt) Block 7 Iyyanoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
166,"Punitha Arulappar Hr.Sec.School,Northern New Building Eastern Portion Facing to South,Avudayanoor","1.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 6 Karuvel Nadar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
167,"Punitha Arulappar Hr.Sec.School,Northern New Building Western Portion Facing to South,Avudayanoor","1.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 7 Ayudaiyasivanpatti , 2.Thippanampatt (R.V) Thippanampatti (Pt) Block 13 Vaithiyalingapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
168,"Punitha Arulappar Hr.Sec.School,Main Building North Wing Eastern Side Hall No.1,Avudayanoor","1.Avudaiyanoor (R.V) Avudaiyanoor (Pt) Ward 9 Iyappanpatti , 2.Avudaiyanoor (R.V) Avudaiyanoor (Pt) Ward 9 Madakannupatti , 3.Avudaiyanoor (R.V) Avudaiyanoor (Pt) Ward 9 Maruthaniyur , 4.Avudaiyanoor (R.V) Avudaiyanoor (Pt) Ward 9 Saladiyur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
169,"Panchayat Union Primary School,North Building,west side,Kondalur","1.Avudaiyanoor (R.V) Avudaiyanoor (Pt) Ward 10 Udaiyarpatti , 2.Avudaiyanoor (R.V) Avudaiyanoor (Pt) Ward 10 Kondalur , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
170,"Punitha Arulappar Hr. Sec. School,Main Building Western Side Hall No.5,Avudayanoor.","1.Avudaiyanoor (R.V) Avudaiyanoor (Pt) Ward 8 Avudai Sivanpatti Kaikondanoor , 2.Avudaiyanoor (R.V) Avudaiyanoor (Pt) Ward 9 Chithambara Nadar Street , 3.Avudaiyanoor (R.V) Avudaiyanoor (Pt) Theertharappapuram Ward 9 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
171,"Panchayat Union Primary School,South Building Western Side,Madiyanoor","1.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 4 Madi Veeraragavanpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
172,"PAPN Govt. high School,South Building Eastern Portion,Madiyanoor","1.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 5 Karuvelanadanoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
173,"Arunachalanar Primary School,Western Side,Podiyanoor","1.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 11 Pudhur , 2.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 11 Podiyanoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
174,"Arunachalanar Primary School,Eastern Side,Podiyanoor","1.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 12 Podiyanoor , 2.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 13 Lakshmipatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
175,"Hindu Middle School,Southern Wing,Southern Portion,Chinnanadanoor","1.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 2 Subramaniyapuram , 2.Avudiyanoor (Pt) Avudiyanoor (Pt) Ward 2 Azhaguperumalpuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
176,"Panchayat Union Primary School,Addional Class Room Building North Facing,Maruthadiyur","1.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 1 Maruthadiyur , 2.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 1 Perumalpuram , 3.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 1 Saladiyur , 4.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 1 Chinnakannupatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
177,"Hindu Middle School,Western Building,Northern Portion,Chinnanadanoor","1.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 3 Marisanoor , 2.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 3 Kottaivilaiyur , 3.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 3 Rayappanadanoor , 4.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 3 Santhanakumarpatti , 5.Avudiyanoor (R.V) Avudiyanoor (Pt) Ward 3 Chinna Nadarnoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
178,"Panchayat Union Middle School,Eastern Building facing to East,Ariyappapuram.","1.Avudaiyanoor (R.V) Ariyappapuram (Pt) Ward 7 Ragumaniyapuram , 2.Avudaiyanoor (R.V) Ariyappapuram (Pt) Ward 9 Rahumaniyapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
179,"Panchayat Union Middle School,Western Building Facing to East,Ariyappapuram","1.Avudaiyanoor (R.V) Ariyappapuram (Pt) Ward 3 Ariypapuram , 2.Avudaiyanoor (R.V) Ariyappapuram (Pt) Ward 7 Palavesanadarpatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
180,"Panchayat Union Middle School,South Wing East Building Facing to North,Ariappapuram","1.Avudiyanoor (R.V) Ariyappapuram (Pt) Ward 1 Sivasailanoor , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
181,"Panchayat Union Middle School,South Wing,West Building Additional School Building,Ariyappapuram","1.Avudiyanoor (R.V) Ariyappapuram (Pt) Ward 2 Keela Ariyappapuram , 2.Avudiyanoor (R.V) Ariyappapuram (Pt) Ward 3 North Malaisudippatti , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
182,"Panchayat Union Middle School,New building South Portion,Thiraviya Nagar.","1.Thippanampatti (R.V) Ariyappapuram (Pt) Block 4 Thiraviya Nagar , 2.THIPPANAMPATTI (R.V) THIPPANAMPATTI (Pt) Block 14 Ramanathapuram , 3.Thippanampatti (R.V) Ariyappapuram (Pt) Block 4 Thavasi Nagar , 4.THIPPANAMPATTI (R.V) THIPPANAMPATTI (Pt) Block 14 Kamaraj Nagar , 5.THIPPANAMPATTI (R.V) THIPPANAMPATTI (Pt) Block 4 Murugesapuram , 6.THIPPANAMPATTI (R.V) THIPPANAMPATTI (Pt) Block 4 Ellaipuli , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
183,"H.N.K.M.Pandiyan Vidhyasalai,Front Portion,Pattakurichi","1.Patta kurichi (R.V) Patta kurichi (Pt) Block 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
184,"H.N.K.M.Pandiyan Vidhyasalai,Middle Building,Pattakurichi","1.Patta kurichi (R.V) Patta kurichi (Pt) Block 2 , 2.Patta kurichi (R.V) Patta kurichi (Pt) Block 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
185,"Government Hr.Sec. School,West Building North portion,Melapavoor","1.Melapavoor (R.V) Melapavoor (Pt) Ward 1 Block 1 Sadayappapuram West part , 2.Melapavoor (R.V) Melapavoor (Pt) Ward 1 Block 1 Melagramam , 3.Melapavoor (R.V) Melapavoor (Pt) Ward 1 Block 2 Keelagramam , 4.Melapavoor (R.V) Melapavoor (Pt) Ward 1 Block 3 VOC Street , 5.Melapavoor (R.V) Melapavoor (Pt) Ward 1 Block 4 Vanniyar Street , 6.Melapavoor (R.V) Melapavoor (Pt) Ward 1 Block 4 Palpannai Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
186,"Government Hr.Sec. School,Main Building East Portion,Melapavoor","1.Melapavoor (R.V) Melapavoor (Pt) Ward 2 Block 5 Thangamman Kovil North Street , 2.Melapavoor (R.V) Melapavoor (Pt) Ward 2 Block 5 Vembadi Amman Kovil Street , 3.Melapavoor (R.V) Melapavoor (Pt) Ward 2 Block 5 Yemakala Pothi Koil Street , 4.Melapavoor (R.V) Melapavoor (Pt) Ward 2 Block 6 Thangamman Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
187,"Government Hr.Sec. School,Main Building West Portion,Melapavoor","1.Melapavoor (R.V) Melapavoor (Pt) Ward 2 Block 7 Salai Street , 2.Melapavoor (R.V) Melapavoor (Pt) Ward 2 Block 8 Othapanaiyadian Kovil Street , 3.Melapavoor (R.V) Melapavoor (Pt) Ward 4 Block 8 Mela Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
188,"Childrens Centre,Melapavoor","1.Melapavoor (R.V) Melapavoor (Pt) Block 8 Post Office Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
189,"Panchayat Office,Block 9 Centre Portion,Melapavoor","1.Melapavoor (R.V) Melapavoor (Pt) Block 9 School Street , 2.Melapavoor (R.V) Melapavoor (Pt) Block 10 Indira Nagar , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
190,"Panchayat Union Middle School,New Building North Portion,Thiruchitrambalam","1.Thiruchitrambalam (R.V)Thiruchitrambalam (P) Block 1 Ward 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
191,"Panchayat Union Middle School,New Building South Portion,Thiruchitrambalam","1.Thiruchitrambalam (R.V)Thiruchitrambalam (P) Thiruchitrambalam Block 2 Ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
192,"Panchayat Union Primary School,South Car Street,New Building Northern Portion Eastern Side,Sundarapandiapuram","1.Sundarapandiapuram (TP) Manthai Street North side Ward 13 , 2.Sundarapandiapuram (TP) Yadhavar Joint Street Wardb 13 , 3.Sundarapandiapuram (TP) Yadhavar Street Ward 13 , 4.Sundarapandiapuram (TP) Nadar Street South Portion Ward 13 , 5.Sundarapandiapuram (TP) Pudhu Street Ward 16 , 6.Sundarapandiapuram (TP) Manthai Street South Portion Ward 12 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
193,"Panchayat Union Primary School,South Car Street,New Building,Northern Portion,western Side,Sundarapandiapuram","1.Sundarapandiapuram (TP) Panar Street Ward 15 , 2.Sundarapandiapuram (TP) Joint Street Ward 15 , 3.Sundarapandiapuram (TP) Kalyanipuram Ward 14 Street 4 , 4.Sundarapandiapuram (TP) Mukkusamy Koil Street Ward 15 Street 1 , 5.Sundarapandiapuram (TP) South Car Street Maravar Street Ward 15 , 6.Sundarapandiapuram (TP) Arunthathiyar colony Ward 12 Street 1 , 7.Sundarapandiapuram (TP) Maravar Street Ward 12 , 8.Sundarapandiapuram (TP) Nadar Street Northern Portion Ward 14 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
194,"Town Panchayat Office Eastern Portion main Hall,Sundarapandiapuram","1.Sundarapandiapuram (TP) Ward 8 Street 6 Joint Street , 2.Sundarapandiapuram (TP) Ward 11 Street 1 Tana Street , 3.Sundarapandiapuram (TP) Ward 9 Street 6 Arunthathiyar Joint Street , 4.Sundarapandiapuram (TP) Ward 8 Mision Kovil Street , 5.Sundarapandiapuram (TP) Ward 9 Middle Street , 6.Sundarapandiapuram (TP) Ward 9 Madhaku Street , 7.Sundarapandiapuram (TP) Ward 9 Kulathu Street , 8.Sundarapandiapuram (TP) Ward 9 Arunthathiyar Colony , 9.Sundarapandiapuram (TP) Ward 9 Tank Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
195,"National Child Labour Centre,Near Panchayat Union Primary school South car street,Sundarapandiapuram","1.Sundarapandiapuram (TP) Ward 8 Mision Kovil Street , 2.Sundarapandiapuram (TP) Ward 9 Kulam Street , 3.Sundarapandiapuram (TP) Ward 9 Vannar Street , 4.Sundarapandiapuram (TP) Ward 8 Mision Kovil Joint Street , 5.Sundarapandiapuram (TP) Ward 9 Pettai Kulam Street , 6.Sundarapandiapuram (TP) Ward 7 Melapacheri Chanthu , 7.Sundarapandiapuram (TP) Ward 7 Kuravar Street , 8.Sundarapandiapuram (TP) Ward 9 Sangili Madan Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
196,"Panchayat Union Primary School,South Car Street,Eastern Building Western side,Sundarapandiapuram.","1.Sundarapandiapuram (TP) Marapparai Street Ward 5 Street 3 , 2.Sundarapandiapuram (TP) Pampady Street Ward 10 Street 1 , 3.Sundarapandiapuram (TP) Pacheri Mela Street Ward 10 Street 2 , 4.Sundarapandiapuram (TP) Tenkasi Joint Street Ward 10 Street 3 , 5.Sundarapandiapuram (TP) Mela Pachery South Street Ward 10 Street 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
197,"Panchayat Union Primary School,South Car Street,Eastern Building,Middle Portion,Sundarapandiapuram","1.Sundarapandiapuram (TP) Ward 11 Colony 3rd street , 2.Sundarapandiapuram (TP) Marappari Street Ward 6 Street 2 , 3.Sundarapandiapuram (TP) Marapparai Street Ward 7 Street 1 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
198,"Panchayat Union Primary School,Childrens Centre Near,Sundarapandiyapuram","1.Sundarapandiapuram (TP) Ward 3 Moopanar Street , 2.Sundarapandiapuram (TP) Ward 3 Kuthukkal Street , 3.Sundarapandiapuram (TP) Ward 3 South Ratha Veethi , 4.Sundarapandiapuram (TP) Ward 3 Salai Street Northern Portion , 5.Sundarapandiapuram (TP) Ward 4 Kulathadi Street , 6.Sundarapandiapuram (TP) Ward 4 Vannar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
199,"Panchayat Union Primary School,South Car Street,Eastern Side Old Building,Sundarapandiapuram","1.Sundarapandiapuram (TP) Ward 4 Navithar Street , 2.Sundarapandiapuram (TP) Ward 6 Main Road , 3.Sundarapandiapuram (TP) Ward 11 Attrutheru , 4.Sundarapandiapuram (TP) Ward 4 Salai Street South Part , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
200,"Panchayat Union Primary School,South Car Street,Western Side Old Building,Sundarapandiapuram","1.Sundarapandiapuram (TP) Ward 1 Sannathi Street , 2.Sundarapandiapuram (TP) Ward 2 Vinayagapuram Street , 3.Sundarapandiapuram (TP) Ward 2 Pudhu Street , 4.Sundarapandiapuram (TP) Ward 1 Melakiramam North Street , 5.Sundarapandiapuram (TP) Ward 15 Mada Street , 6.Sundarapandiapuram (TP) Ward 2 Amman Kovil South North Street , 7.Sundarapandiapuram (TP) Ward 2 Amman kovil Keelmel street , 8.Sundarapandiapuram (TP) Ward 2 North Ratha Veethi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
201,"Panchayat Union Primary School,South Car Street,Eastern Building Eastern Side,Sundarapandiyapuram","1.Sundarapandiapuram (TP) Ward 2 Koothadichi Amman Kovil Street , 2.Sundarapandiapuram (TP) Ward 15 Navithar Street North Portion , 3.Sundarapandiapuram (TP) Ward 5 Pilliar Kovil Street , 4.Sundarapandiapuram (TP) Ward 15 Navithar Street South Part , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
202,"Panchayat Union Middle School,North Building Southern Portion,Thuvarankadu","1.Vellakal (R.V) Keela vellakal (Pt) Ward 2 Thuvarankadu , 2.Vellakal (R.V) KeelaVellakal (Pt) Ward 3 Thuvarankadu , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
203,"Panchayat Union Middle School,East Building,Southern Portion,Vellakal","1.Vellakal (R.V) Keela vellakal (Pt) Ward 1 North Colony Keezhavellakal , 2.Vellakal (R.V) Keela vellakal (Pt) Ward 1 Keela Colony South Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
204,"Panchayat Union Middle School,New Building,Western Portion,Vellakal","1.Vellakkal (R.V) Inam Vellakkal (Pt) Pillaiyar Kovil Street , 2.Vellakkal (R.V) Inam Vellakkal (Pt) Vadakku Vasal Selvi Amman Kovil Street , 3.Vellakkal (R.V) Inam Vellakkal (Pt) Ekambara Kamatchi Amman Kovil Street , 4.Vellakkal (R.V) Inam Vellakkal (Pt) Puthu Amman Kovil Street , 5.Vellakkal (R.V) Inam Vellakkal (Pt) Mupidathi AmmanKovil South Street , 6.Vellakkal (R.V) Inam Vellakkal (Pt) Ambedkar Street , 7.Vellakkal (R.V) Inam Vellakkal (Pt) Mupidathiamman Kovil Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
205,"Hindu Primary School,Old building,Western Portion,Rajapandi","1.Vellakkal (R.V) Rajapandi (Pt) Subramaniasamy Kovil Street , 2.Vellakkal (R.V) Rajapandi (Pt) Pillaiyar Kovil Street , 3.Vellakkal (R.V) Rajapandi (Pt) South Street , 4.Vellakkal (R.V) Rajapandi (Pt) Pannai Thotta Street , 5.Vellakkal (R.V) Rajapandi (Pt) Main Road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
206,"Hindu Primary School,Old Building,Middle Portion,Rajapandi","1.Vellakkal (R.V) Rajapandi (Pt) Block 3 Thevar North Street , 2.Vellakkal (R.V) Rajapandi (Pt) Block 2 Kalyani Amman Kovil Street , 3.Vellakkal (R.V) Rajapandi (Pt) Keela Medu Kudiurppu Chempuli Pattanam , 4.Vellakkal (R.V) Rajapandi (Pt) Chempuli Pattanam Eswari Amman Kovil Street , 5.Vellakkal (R.V) Rajapandi (Pt) Chempuli Pattanam Colony North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
207,"Rathna Middle School,West Building,E.Meenatchipuram","1.Surandai (TP) Ward 7 Pavoorchatram Road , 2.Surandai (TP) Ward 7 Kurungavanam Middle Street , 3.Surandai (TP) Kurungavanam Middle Street Ward 7 , 4.Idiyarthavanai (P) Surandai (R.V) Idaiyarthavanai (P) North Street Ward 2 , 5.Idiyarthavanai (P) Surandai (R.V) Idayarthavanai (P) South Street Ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
208,"Rathna Middle School,North Building,Northern Portion,E.Meenatchipuram,","1.Surandai 2 (R.V) Idayarthavanai (Pt) Ward 2 Street 1,2 North Street Idayarthavanai , 2.Surandai 2 (R.V) Idayarthavanai (Pt) Mission Koil Street Ward 2 , 3.Surandai 2 (R.V) Idayarthavanai (Pt) Kanniyamman Kovil Street Ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
209,"Rathna Middle School,East Building,E.Meenatchipuram","1.Surandai 2 (R.V) Idayarthavanai (Pt) Ward 2 Street 1 South Street , 2.Surandai 2 (R.V) Idayarthavanai (Pt) Ramarkoil Street North Street Ward 2 , 3.Surandai 2 (R.V) Idayarthavanai (Pt) Subramaniya Samy Koil Street Ward 2 , 4.Surandai 2 (R.V) Idayarthavanai (Pt) Ramar Kovil Street South Street Ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
210,"Govt. Higher Secondary School,West Building,Northern Portion,Ground Floor,Nabard Building Veerakeralampudur","1.Veerakeralamputhur (R,V) Veerakeralamputhur (P) Pillayar Kovil St. , 2.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Thayar Thoppu South St. , 3.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Thayar Thoppu North St. , 4.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Vaikkal Adi St. , 5.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Govindha Beri Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
211,"Govt. Higher Secondary School,NorthNew Building,Western Portion,Veerakeralampudur","1.Veerakeralamputhur (R.V),Veerakeralamputhur (P) High school St.. , 2.Veerakeralamputhur (R.V),Veerakeralamputhur (P) RajaGopalaperi Road. , 3.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Kulalar St. , 4.Veerakeralamputhur (R.V),Veerakeralamputhur (P) North St. , 5.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Landerkal St. , 6.Veerakeralamputhur (R.V)Veerakeralamputhur (P) Indra Nagar. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
212,"Govt. Higher Secondary School,NorthNew BuildingMiddle Portion,Veerakeralampudur","1.Veerakeralamputhur (R.V) Veerakeralamputhur (P) Block 1 Aranmanai Keela Street , 2.Veerakeralamputhur (R.V) Veerakeralamputhur (P) Block 1 Navaneetha Krishnan Kovil Street , 3.Veerakeralamputhur (R.V) Veerakeralamputhur (P) Block 1 Thayar Thoppu Road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
213,"Govt. Higher Secondary School,New Building,Middle Building,Southern Portion,Ground Floor,Veerakeralampudur","1.Veerakeralamputhur (R.V) Veerakeralamputhur (P) Block 2 Maruthuva Pillayar Kovil Street , 2.Veerakeralamputhur (R.V) Veerakeralamputhur (P) Block 2 VedaKovil Street , 3.Veerakeralamputhur (R.V) Veerakeralamputhur (P) Block 3 VedaKovil North Street , 4.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 3 North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
214,"R.C.Primary School,Eastern Portion,Veerakeralampudur","1.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 4 Veeranam Road , 2.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 4 Water Tank Road , 3.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 4 Pallivasal Street , 4.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 5 Ramalingam Sandhu Street , 5.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 5 Thennampillai Street , 6.Veerakeralamputhoor(R.V),Veerakeralamputhoor(P) Block 5 Purakkadai Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
215,"R.C.Primary School,Western Portion,Veerakeralampudur","1.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 6 Pathirakadai Street , 2.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 6 Subramaniaswamy Kovil Street , 3.Veerakeralamputhur. (R.V),Veerakeralamputhur.(P) Block 7 Uchimahaliamman Kovil Street , 4.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 7 Nattamai North Street , 5.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 7 Nattamai South Street , 6.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 7 Higher Secondary School Street , 7.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Block 7 Vaikkal Adi Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
216,"Panchayat Union Primary School,West Building,Kalingapatti","1.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Kalingapatti South Street , 2.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Kalingapatti North Street , 3.Veerakeralamputhur (R.V),Veerakeralamputhur (P) Ramanoor South Street , 4.Veerakeralampudur (R.V),Veerakeralampudur (P) Ramanur North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
217,"T.D.T.A. Middle School,Main Building,Eastern Portion,Rajagopalaperi","1.Rajagopalaperi (R.V) Rajagopalaperi (Pt) East Street , 2.Rajagopalaperi (R.V) Rajagopalaperi (Pt) Ramar Kovil Street , 3.Rajagopalaperi (R.V) Rajagopalaperi (Pt) R.C. Church Street 1 , 4.Rajagopalaperi (R.V) Rajagopalaperi (Pt) R.C. Church Street 2 , 5.Rajagopalaperi (R.V) Rajagopalaperi (Pt) C.S.I. Church South Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
218,"T.D.T.A. Middle School,West Building,Rajagopalaperi","1.Rajagopalaperi (R.V) Rajagopalaperi (Pt) Arunthathiyar Street , 2.Rajagopalaperi (R.V) Rajagopalaperi (Pt) C.S.I. Street , 3.Rajagopalaperi (R.V) Rajagopalaperi (Pt) C.S.I. West Street, North Street, Velar Street , 4.Rajagopalaperi (R.V) Rajagopalaperi (Pt) Kamarajar Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
219,"T.D.T.A. Middle School,Middle Building,Middle Portion,Rajagopalaperi","1.Rajagopalaperi (R.V) Rajagopalaperi (P) Block 4 Rajagopalaperi North Street Chettiyar Street , 2.Rajagopalaperi (R.V) Rajagopalaperi (P) Block 4 West Rajagopalaperi South Street Colony , 3.Rajagopalaperi (R.V) Rajagopalaperi (Pt) Block 4 West Rajagopalaperi C.S.I. Church Street , 4.Rajagopalaperi (R.V) Rajagopalaperi (Pt) Block 4 Sosiyar Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
