Polling Station No.,Building,Polling Areas
55,"Kallar Reclamation Elementary School, New Building, Northern Portion, Vilacheri-625006","1.Vilacheri (R.V) Vilacheri (p) Pallivasal North Muslim Street Ward 1 , 2.Vilacheri (R.V) Vilacheri (P) Vilacheri Main Road Ward 2 , 3.Vilacheri (R.V) Vilacheri (P) South Muslim Street Ward 2 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
56,"Kallar Reclamation Elementary School, New Building, Southern Portion, Vilacheri-625006","1.Vilacheri (R.V) Vilacheri (P) Athisivan Kovil Street Ward 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
57,"Community Hall, Vilacheri-625006","1.Vilacheri (R.V) Vilacheri (P) Mela Street Ward 3 , 2.Vilacheri (R.V) Vilacheri (P) Pasumpon Street Ward 3 , 3.Vilacheri (R.V) Vilacheri (P) Yathavar Street Ward 4 , 4.Vilacheri (R.V) Vilacheri (P) Vellar Street Ward 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
58,"Panchayat Union Middle School,Additional Building Northern Side, Vilacheri-625006","1.Vilacheri (R.V) Vilacheri (P) Gandhi Street Ward 12 , 2.Vilacheri (R.V) Vilacheri (P) Chetti Street Ward 5 , 3.Vilacheri (R.V) Vilacheri (P) Nadu Street Ward 5 , 4.Vilacheri (R.V) Vilacheri (P) Yathavar Street Ward 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
59,"Panchayat Union Middle School,Additional Building South Side, Vilacheri-625006","1.Vilacheri (R.V) Vilacheri (P) Pasumpon Street Ward 3 , 2.Vilacheri (R.V) Vilacheri (P) Velar Street Ward 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
60,"Panchayat Union Middle School,South Building South Portion, Vilacheri-625006","1.Vilacheri (R.V) Vilacheri (P) Kalaignar Nagar Ward 3 , 2.Vilacheri (R.V) Vilacheri (P) Eswari Street Ward 4 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
61,"Panchayat Union Middle School,Additional Building South Portion, Vilacheri-625006","1.Vilacheri (R.V) Vilacheri (P) Sevukar Street Ward 4 , 2.Vilacheri (R.V) Vilacheri (P) Agraharam Ward 4 , 3.Vilacheri (R.V) Vilacheri (P) Anna Street Ward 5 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
62,"Panchayat Union Middle School, Southern Building Southern Portion, Vilacheri-625006","1.Vilacheri (R.V) Vilacheri (P) Main Road Ward 5 , 2.Vilacheri (R.V) Vilacheri (P) Kottaram Ward 4 , 3.Vilacheri (R.V) Vilacheri (P) Kalaignar Nagar Ward 3 , 4.Vilacheri (R.V) Vilacheri (P) Thirunagar Main Road Ward 3 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
63,"Seethalakshmi Higher Secondary School, Southern Building, Eastern Portion, Thirunagar-625006","1.Madurai (C) Thirunagar (TP) Gandhiji 1st Cross Street Ward 98 , 2.Madurai (C) Thirunagar (TP) Gandhiji 2nd Cross Street Ward 98 , 3.Madurai (C) Thirunagar (TP) Gandhiji 3rd Cross Street Ward 98 , 4.Madurai (C) Thirunagar (TP) Gandhiji 4th Cross Street Ward 98 , 5.Madurai (C) Thirunagar (TP) Gandhiji 5th Cross Street Ward 98 , 6.Madurai (C) Thirunagar (TP) Gandhiji 6th Cross Street Ward 98 , 7.Madurai (C) Thirunagar (TP) Gandhiji 7th Cross Street Ward 98 , 8.Madurai (C) Thirunagar (TP) Gandhiji Street Ward 98 , 9.Madurai (C) Thirunagar (TP) Bharathiyar Street Ward 98 , 10.Madurai (C) Thirunagar (TP) Bharathiyar East Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
64,"Seethalakshmi Higher Secondary School, Southern Building, Centre Portion, (East side) Thirunagar- 625006","1.Madurai (C) Thirunagar (TP) Ramabadran Street Ward 98 , 2.Madurai (C) Thirunagar (TP) Kumarasamy Street Ward 98 , 3.Madurai (C) Thirunagar (TP) Duraisamy Street Ward 98 , 4.Madurai (C) Thirunagar (TP) Parthasarathi Street Ward 98 , 5.Madurai (C) Thirunagar (TP) Subburaman Street Ward 98 , 6.Madurai (C) Thirunagar (TP) Bazar Street Ward 98 , 7.Madurai (C) Thirunagar (TP) Rajaji Street Ward 98 , 8.Madurai (C) Thirunagar (TP) Rajaji Street Police Quarters Ward 98 , 9.Madurai (C) Thirunagar (TP) Sundarar Street Ward 98 , 10.Madurai (C) Thirunagar (TP) Shanmugar Street Ward 98 , 11.Madurai (C) Thirunagar (TP) Meenakshi Street Ward 98 , 12.Madurai (C) Thirunagar (TP) Brindavan Street Ward 98 , 13.Madurai (C) Thirunagar (TP) Krishnamoorthi Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
65,"Seethalakshmi Higher Secondary School, Southern Building, Middle Portion, Thirunagar-625006","1.Madurai (C) Thirunagar (TP) Kamarajar Street Ward 98 , 2.Madurai (C) Thirunagar (TP) Nellaiyappar Street Ward 98 , 3.Madurai (C) Thirunagar (TP) Vengaram Street Ward 98 , 4.Madurai (C) Thirunagar (TP) Govindasamy Street Ward 98 , 5.Madurai (C) Thirunagar (TP) Sornam Colony Ward 98 , 6.Madurai (C) Thirunagar (TP) Sundar Nagar 2nd Street Ward 98 , 7.Madurai (C) Thirunagar (TP) B D O Officer Quarters Ward 98 , 8.Madurai (C) Thirunagar (TP) Renganathan Street Ward 98 , 9.Madurai (C) Thirunagar (TP) Poonga Street Ward 98 , 10.Madurai (C) Thirunagar (TP) Officers Quarters Ward 98 , 11.Madurai (C) Thirunagar (TP) G S T Main Road Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
66,"Seethalakshmi Higher Secondary School, Southern Building, Centre Portion, (West Side) Thirunagar- 625006","1.Madurai (C) Thirunagar (TP) Raman Street Ward 97 , 2.Madurai (C) Thirunagar (TP) Nethaji Main Road Ward 97 , 3.Madurai (C) Thirunagar (TP) Nethaji 1st Cross Street Ward 97 , 4.Madurai (C) Thirunagar (TP) Seethalakshmi Mill Complex , 5.Madurai (C) Thirunagar (TP) Nethaji 2nd Cross Street Ward 97 , 6.Madurai (C) Thirunagar (TP) Nethaji 3rd Cross Street Ward 97 , 7.Madurai (C) Thirunagar (TP) Nethaji 4th Street Ward 97 , 8.Madurai (C) Thirunagar (TP) Balaji Street , 9.Madurai (C) Thirunagar (TP) Chitrakala Colony 1st Street , 10.Madurai (C) Thirunagar (TP) Kunjaram Street Ward 97 , 11.Madurai (C) Thirunagar (TP) Masilamani Street , 12.Madurai (C) Thirunagar (TP) West Masilamani Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
67,"Seethalakshmi Higher Secondary School, Southern Building, Western Portion, Thirunagar-625006","1.Madurai (C) Thirunagar (TP) Vivekanandar Street Ward 97 , 2.Madurai (C) Thirunagar (TP) Elango Street Ward 97 , 3.Madurai (C) Thirunagar (TP) G S T Road Ward 97 , 4.Madurai (C) Thirunagar (TP) Kabilar Street , 5.Madurai (C) Thirunagar (TP) Amaithi Solai Ward 97 , 6.Madurai (C) Thirunagar (TP) Pandian Street Ward 97 , 7.Madurai (C) Thirunagar (TP) Vetri Vinayagar Kovil Street Ward 97 , 8.Madurai (C) Thirunagar (TP) Vanjinathan Street 97 , 9.Madurai (C) Thirunagar (TP) Parasakthi Street Ward 97 , 10.Madurai (C) Thirunagar (TP) Thilagar Street Ward 97 , 11.Madurai (C) Thirunagar (TP) Mani Street Ward 98 , 12.Madurai (C) Thirunagar (TP) Chitrakala Colony Mani Cross Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
68,"Sabitha Bai Kovai Higher Secondary School, West Building South Portion Thirunagar-625006","1.Madurai (C) Thirunagar (TP) Pasumpon 1st street (Achamuthamman Kovil Street) Ward 98 , 2.Madurai (C) Thirunagar (TP) Pasumpon 2nd Street Ward 98 , 3.Madurai (C) Thirunagar (TP) Onakkal 3rd Cross Street Ward 98 , 4.Madurai (C) Thirunagar (TP) Onakkal Cross Street Ward 98 , 5.Madurai (C) Thirunagar (TP) Seenivasa Nagar 5th Cross Street Ward 98 , 6.Madurai (C) Thirunagar (TP) Venkateshwara Street Ward 98 , 7.Madurai (C) Thirunagar (TP) Chokkanathar Street Ward 98 , 8.Madurai (C) Thirunagar (TP) Veeraragava Perumal Street Ward 98 , 9.Madurai (C) Thirunagar (TP) Thangamani Street , 10.Madurai (C) Thirunagar (TP) Baluchamy Street , 11.Madurai (C) Thirunagar (TP) Ilakkuvanar Street , 12.Madurai (C) Thirunagar (TP) Lakkuvanar 1st Cross Street , 13.Madurai (C) Thirunagar (TP) Lakkuvanar 2nd Cross Street , 14.Madurai (C) Thirunagar (TP) Lakkuvanar 3rd Cross Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
69,"Sabitha Bai Kovai Higher Secondary School, West Building Middle Portion (South Side) Thirunagar-625006","1.Madurai (C) Thirunagar (TP) Seenivasapuram (Annai Sathiya Street) Ward 98, 2.Madurai (C) Thirunagar (TP) Teachers Quarters ward 98 , 3.Madurai (C) Thirunagar (TP) Seenivasa Nagar Ward 98 , 4.Madurai (C) Thirunagar (TP) Seenivasa Nagar 1st Cross Street Ward 98 , 5.Madurai (C) Thirunagar (TP) Seenivasa Nagar 2nd Cross Street Ward 98 , 6.Madurai (C) Thirunagar (TP) Seenivasa Nagar 3rd Cross Street Ward 98 , 7.Madurai (C) Thirunagar (TP) Visalatchi Street Ward 98 , 8.Madurai (C) Thirunagar (TP) Thiruvalluvar Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
70,"Sabitha Bai Kovai Higher Secondary School, West Building Middle Portion Thirunagar-625006","1.Madurai (C) Thirunagar (TP) Maruthu Pandiyar Street , 2.Madurai (C) Thirunagar (TP) Thirukkumaran Nagar 1st Street , 3.Madurai (C) Thirunagar (TP) Pillaiyar Kovil Street Ward 98 , 4.Madurai (C) Thirunagar (TP) Rasi Street Ward 98 , 5.Madurai (C) Thirunagar (TP) Sahaya Nagar New Kambar Street , 6.Madurai (C) Thirunagar (TP) Vinayagar Kovil Street , 7.Madurai (C) Thirunagar (TP) Sivasubramanian Street Ward 98 , 8.Madurai (C) Thirunagar (TP) Nehruji Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
71,"Sabitha Bai Kovai Higher Secondary School, West Building Middle Portion (North Side) Thirunagar-625006","1.Madurai (C) Thirunagar (TP) Amalapalli Street Ward 98 , 2.Madurai (C) Thirunagar (TP) Vilachery Main Road Ward 98 , 3.Madurai (C) Thirunagar (TP) Vilacheri Velavar Street Ward 98 , 4.Madurai (C) Thirunagar (TP) Indra Gandhi Street Ward 98 , 5.Madurai (C) Thirunagar (TP) Mangammal Road Ward 98 , 6.Madurai (C) Thirunagar (TP) Sabarigiri Street Ward 98 , 7.Madurai (C) Thirunagar (TP) Sundar Street Ward 98 , 8.Madurai (C) Thirunagar (TP) Seenivasa Nagar 6th Street Ward 98 , 9.Madurai (C) Thirunagar (TP) Seenivasa Nagar 6th Cross Street Ward 98 , 10.Madurai (C) Thirunagar (TP) Thulasiram Street Ward 98 , 11.Madurai (C) Thirunagar (TP) Rajeev Gandhi Street Ward 98 , 12.Madurai (C) Thirunagar (TP) Angayarkanni Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
72,"Sabitha Bai Kovai Higher Secondary School, West Building North Portion Thirunagar-625006","1.Madurai (C) Thirunagar (TP) Sundar Nagar Ward 98 , 2.Madurai (C) Thirunagar (TP) Seenivasa Nagar 4th Street Ward 98 , 3.Madurai (C) Thirunagar (TP) Seenivasa Nagar 4th Cross Street Ward 98 , 4.Madurai (C) Thirunagar (TP) Mangammal Road Cross Street Ward 98 , 5.Madurai (C) Thirunagar (TP) K.T.R. Cross Street Ward 98 , 6.Madurai (C) Thirunagar (TP) Seenivasa Nagar Main Road Ward 98 , 7.Madurai (C) Thirunagar (TP) Seenivasa Nagar 6th Cross Street Ward 98 , 8.Madurai (C) Thirunagar (TP) Seenivasa Nagar 7th Street Ward 98 , 9.Madurai (C) Thirunagar (TP) Seenivasa Nagar 7th Cross Street Ward 98 , 10.Madurai (C) Thirunagar (TP) Seenivasa Nagar 8th Street Ward 98 , 11.Madurai (C) Thirunagar (TP) Seenivasa Nagar 9th Street Ward 98 , 12.Madurai (C) Thirunagar (TP) Uchiyar Nagar Ward 98 , 13.Madurai (C) Thirunagar (TP) Kambar Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
73,"Thirunagar Elementary School, North West Building,South Portion, Thirunagar-625006","1.Madurai (C) Thirunagar (TP) V.O.C.Main Street Ward 98 , 2.Madurai (C) Thirunagar (TP) V O C 1st Street Ward 98 , 3.Madurai (C) Thirunagar (TP) V O C 2nd Street Ward 98 , 4.Madurai (C) Thirunagar (TP) V O C 3rd Street Ward 98 , 5.Madurai (C) Thirunagar (TP) Joseph Nagar Main Ward 98 , 6.Madurai (C) Thirunagar (TP) Joseph Nagar 1st Cross Street Ward 98 , 7.Madurai (C) Thirunagar (TP) Joseph Nagar 2nd Cross Street Ward 98 , 8.Madurai (C) Thirunagar (TP) Joseph Nagar 3rd Cross Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
74,"Thirunagar Elementary School, North West Building, North Portion, Thirunagar-625006","1.Madurai (C) Thirunagar (TP) Nadanagopal Nayaki 2nd Cross Street Ward 98 , 2.Madurai (C) Thirunagar (TP) Nadanagopal Nayaki 3rd Cross Street Ward 98 , 3.Madurai (C) Thirunagar (TP) Nadanagopal Nayaki 4th Cross Street Ward 98 , 4.Madurai (C) Thirunagar (TP) Manthi Thoppu Ward 98 , 5.Madurai (C) Thirunagar (TP) Lal Bagadur Sasthri Street Ward 98 , 6.Madurai (C) Thirunagar (TP) Dr. Radhakrishnan Street Ward 98 , 7.Madurai (C) Thirunagar (TP) Joseph Nagar Ward 98 , 8.Madurai (C) Thirunagar (TP) Nadanagopal Nayaki 5th Cross Street Ward 98 , 9.Madurai (C) Thirunagar (TP) Vilacheri Road Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
75,"Thirunagar Elementary School, North Building, West Portion, Thirunagar- 625006","1.Madurai (C) Thirunagar (TP) Manika Nagar Ward 98 , 2.Madurai (C) Thirunagar (TP) Eswari Nagar Ward 98 , 3.Madurai (C) Thirunagar (TP) Thanigai Nagar Ward 98 , 4.Madurai (C) Thirunagar (TP) Periyar Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
76,"Thirunagar Elementary School, North Building, Middle Portion, Thirunagar- 625006","1.Madurai (C) Thirunagar (TP) Anna Street Ward 98 , 2.Madurai (C) Thirunagar (TP) Thevar Thirumagan Street Ward 98 , 3.Madurai (C) Thirunagar (TP) Mannar Thirumalai Nayakkar Street Ward 98 , 4.Madurai (C) Thirunagar (TP) Radhakrishnan Street ward 98 , 5.Madurai (C) Thirunagar (TP) Shanmugam Street Ward 98 , 6.Madurai (C) Thirunagar (TP) Vanjinathan Street 98 , 7.Madurai (C) Thirunagar (TP) Nadanagopal Nayaki Main Street Ward 98 , 8.Madurai (C) Thirunagar (TP) Nadanagopal Nayaki 1st Cross Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
77,"MM Higher Secondary School, West Building, Northern Portion, G.S.T. Road, Thirupaparankundram, Thirunagar-625006","1.Madurai (C) Thirunagar (TP) G S T Road Thirupparankundram Ward 98 , 2.Madurai (C) Thirunagar (TP) Kalavasal Road Pasumpon Nagar Ward 98 , 3.Madurai (C) Thirunagar (TP) Thirumurugan Colony Ward 98 , 4.Madurai (C) Thirunagar (TP) Gandhiji Cross Street Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
78,"MM Higher Secondary School, West Building, South Centre Portion, Near Stair Case, G.S.T. Road, Thirupaparankundram, Thirunagar- 625006","1.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram 1st Street Ward 97 , 2.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram 2nd Street Ward 97 , 3.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram 5th Street Ward 97 , 4.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram 6th Street , 5.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram 7th Street Ward 97 , 6.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram 8th Street Ward 97 , 7.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram 9th Street Ward 97 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
79,"MM Higher Secondary School, West Building, Centre Portion, Room no. 6, Thirupaparankundram, Thirunagar- 625006","1.Madurai (C) Thirupparankundram (TP) Middle Street, Pandian Nagar Ward 9 , 2.Madurai (C) Thirupparankundram (TP) E.S.I. Quarters Ward 97 , 3.Madurai (C) Thirupparankundram (TP) Kalyana Vinayagar Kovil Street Ward 97, 4.Madurai (C) Thirupparankundram (TP) East Street Ward 97 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
80,"MM Higher Secondary School, West Building, Sourthern Portion, Thirupaparankundram, Thirunagar- 625006","1.Madurai (C) Thirupparankundram (TP) Poonga Street Ward 97 , 2.Madurai (C) Thirupparankundram (TP) Sannathi Street Ward 97 , 3.Madurai (C) Thirupparankundram (TP) Thamarai Street Ward 97 , 4.Madurai (C) Thirupparankundram (TP) New Street Ward 97 , 5.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram Main Street Ward 97 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
81,"MM Higher Secondary School, South Building, CentrePortion, Room no.7, Thirupaparankundram, Thirunagar- 625006","1.Madurai (C) Thirupparankundram (TP) G.S.T. Road Ward 97 , 2.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram 3rd Street Thirunagar Ward 97 , 3.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram 4th Street Thirunagar Ward 97 , 4.Madurai (C) Thirupparankundram (TP) Nellaiyappapuram Main Street Thirunagar Ward 97 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
82,"MM Higher Secondary School, South Building, Centre Portion, Room no.8, Thirupaparankundram, Thirunagar- 625006","1.Madurai (C) Thirupparankundram (TP) Chandrapalayam 1st Street Ward 99 , 2.Madurai (C) Thirupparankundram (TP) Chandrapalayam 2nd Street, Ward 99 , 3.Madurai (C) Thirupparankundram (TP) Chandrapalayam 3rd Street, Ward 99 , 4.Madurai (C) Thirupparankundram (TP) East Street, Chandrapalayam, Ward 99, 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
83,"MM Higher Secondary School, South Building, Centre Portion, Thirupaparankundram, Thirunagar- 625006","1.Madurai (C) Thirupparankundram (TP) S.R.V. Nagar, Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
84,"MM Higher Secondary School, South Building, Eastern Portion, Thirupaparankundram, Thirunagar- 625006","1.Madurai (C) Thirupparankundram (TP) S.R.V. Nagar, Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
85,"MM Higher Secondary School, South Building, Western Portion, Near Stair case, GST Road, Thirupaparankundram, Thirunagar- 625006","1.Madurai (C) Thirupparankundram (TP) Railway Colony, Ward 98 , 2.Madurai (C) Thirupparankundram (TP) Kalaivanar Nagar 1st Street, Ward 98 , 3.Madurai (C) Thirupparankundram (TP) Varadharaja Perumal Kovil Street, Ward 98 , 4.Madurai (C) Thirupparankundram (TP) Seenivasa Nagar, Ward 98 , 5.Madurai (C) Thirupparankundram (TP) S.R.V. Indra Nagar, Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
86,"Thiyagarajar colony primary school, Western Portion Thiyagarajar colony- 625004","1.Madurai (C) Thirupparankundram (TP) Inba Illam , 2.Madurai (C) Thirupparankundram (TP) Kanmaikarai , 3.Madurai (C) Thirupparankundram (TP) Mill Colony , 4.Madurai (C) Thirupparankundram (TP) Ooranikarai , 5.Madurai (C) Thirupparankundram (TP) Main Road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
87,"Thiyagarajar colony primary school, East Portion Thiyagarajar colony- 625004","1.Madurai (C) Thirupparankundram (TP) Thiyagarajar Colony Ward 95 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
88,"Pasumalai Higher Secondary School, Main Building, Eastern Side, Near H.M. Room Pasumalai-625004","1.Madurai (C) Thirupparankundram (TP) Krishnapuram West Street Ward 95 , 2.Madurai (C) Thirupparankundram (TP) Krishnapuram 1st West Street Ward 95 3.Madurai (C) Thirupparankundram (TP) Krishnapuram 2nd West Street Ward 95 4.Madurai (C) Thirupparankundram (TP) Krishnapuram 3rd West Street Ward 95 5.Madurai (C) Thirupparankundram (Tp) Krishnapuram 1st South Street Ward 95 6.Madurai (C) Thirupparankundram (TP) Krishnapuram 2nd South Street Ward 95 7.Madurai (C) Thirupparankundram (TP) Devamar 1st Street Ward 95 , 8.Madurai (C) Thirupparankundram (TP) Devamar 2nd Street Ward 95 , 9.Madurai (C) Thirupparankundram (TP) Krishnapuram Manthai Amman Kovil Street Ward 95 , 10.Madurai (C) Thirupparankundram (TP) Krishnapuram Ward 95 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
89,"Pasumalai Higher Secondary School, Main Building, Western Side, Near Correspondent Room Pasumalai- 625004","1.Madurai (C) Thirupparankundram (TP) Joneshpuram 1st Ward 95 , 2.Madurai (C) Thirupparankundram (TP) Jonespuram Cross Road Ward 95 , 3.Madurai (C) Thirupparankundram (TP) Jonespuram 2nd Street Ward 95 , 4.Madurai (C) Thirupparankundram (TP) Jonespuram 3rd Street Ward 95 , 5.Madurai (C) Thirupparankundram (TP) Jonespuram 4th Street Ward 95 , 6.Madurai (C) Thirupparankundram (TP) Ambedkar Nagar 1st Street Ward 95 , 7.Madurai (C) Thirupparankundram (TP) Ambedkar Nagar 2nd Street Ward 95 , 8.Madurai (C) Thirupparankundram (TP) Ambedkar Nagar Main Street Ward 95, 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
90,"Pasumalai Higher Secondary School, Main Building, North Side, Eastern Portion, Near A.H.M Room Pasumalai-625004","1.Madurai (C) Thirupparankundram (TP) Ambedkar Nagar Vilacheri Road Ward 95 , 2.Madurai (C) Thirupparankundram (TP) Ambedkar Nagar 3rd Street Ward 95 , 3.Madurai (C) Thirupparankundram (TP) Rayappan Nagar Pasumalai Ward 95 , 4.Madurai (C) Thirupparankundram (TP) New Ambedkar Nagar Ward 95 , 5.Madurai (C) Thirupparankundram (TP) New Ambedkar Nagar 2nd Street Ward 95 , 6.Madurai (C) Thirupparankundram (TP) New Ambedkar Nagar 3rd Street Ward 95 , 7.Madurai (C) Thirupparankundram (TP) Old Vilacheri Road Ward 95 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
91,"Pasumalai Higher Secondary School, Main Building, North Side, Western Portion, Pasumalai-625004","1.Madurai (C) Thirupparankundram (TP) Seminari Line Pasumalai Ward 95 , 2.Madurai (C) Thirupparankundram (TP) Malligai Nagar Pasumalai Ward 95 , 3.Madurai (C) Thirupparankundram (TP) Nalla Samarian Nagar 1st Street Pasumalai Ward 95 , 4.Madurai (C) Thirupparankundram (TP) Peracka Nagar 2nd Street Pasumalai Ward 95 , 5.Madurai (C) Thirupparankundram (TP) Peracka Nagar Pasumalai Ward 95 , 6.Madurai (C) Thirupparankundram (TP) Perakka Nagar 3rd Street Pasumalai Ward 95 , 7.Madurai (C) Thirupparankundram (TP) Rice Mill Street Pasumalai Ward 95 , 8.Madurai (C) Thirupparankundram (TP) Kambar Street Pasumalai Ward 95 , 9.Madurai (C) Thirupparankundram (TP) Vinayagar Cross Street Pasumalai Ward 95 , 10.Madurai (C) Thirupparankundram (TP) Nylon Nagar Pasumalai Ward 95 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
92,"Pasumalai Higher Secondary School, Main Building, North Side, Room No 5 Pasumalai-625004","1.Madurai (C) Thirupparankundram (TP) Elango Street Pasumalai Ward 95 , 2.Madurai (C) Thirupparankundram (TP) Moota Colony 1st Street Ward 95 , 3.Madurai (C) Thirupparankundram (TP) Moota Thottam Ward 95 , 4.Madurai (C) Thirupparankundram (TP) Gopalsamy Nagar Moota Colony Ward 95 , 5.Madurai (C) Thirupparankundram (TP) Arthi Hotel Backside Woodlands Furniture Opp. Ward 95 , 6.Madurai (C) Thirupparankundram (TP) Vinayagar Nagar West Moolakarai Pasumalai Ward 95 , 7.Madurai (C) Thirupparankundram (TP) GST Road Pasumalai Ward 98 , 8.Madurai (C) Thirupparankundram (TP) G S T Road Best House Pasumalai Ward 98 , 9.Madurai (C) Thirupparankundram (TP) GST Road Murphy Hostel Compound Pasumalai Ward 98 , 10.Madurai (C) Thirupparankundram (TP) Teachers Quarters Pasumalai Ward98, 11.Madurai (C) Thirupparankundram (TP) Teachers Quarters C S I Church Compound Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
93,"Andavar Subramaniya swamy Girls Higher Secondary School, Front Building,Western Portion Thiruparankundram-625005","1.Madurai (C) Thirupparankundram (TP) G S T Road Ward 98 , 2.Madurai (C) Thirupparankundram (TP) G S T Road Chekkadi Ward 98 , 3.Madurai (C) Thirupparankundram (TP) Pasumpon Nagar First Street Ward 98 , 4.Madurai (C) Thirupparankundram (TP) Pasumpon Nagar Cross Street Ward 98, 5.Madurai (C) Thirupparankundram (TP) Pasumpon Nagar 2nd Street Ward 98 , 6.Madurai (C) Thirupparankundram (TP) Pasumpon Nagar 3rd Street Ward 98 , 7.Madurai (C) Thirupparankundram (TP) Kamaraj Street Balaji Nagar Ward 98 , 8.Madurai (C) Thirupparankundram (TP) Sriram Street Balaji Nagar Ward 98 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
94,"Andavar Subramaniya swamy Girls Higher Secondary School, Font Building, CentrePortion Thiruparankundram-625005","1.Madurai (C) Thirupparankundram (TP) Thendral Street Ward 98 , 2.Madurai (C) Thirupparankundram (TP) Nehruji Street Balaji Nagar Ward 98 , 3.Madurai (C) Thirupparankundram (TP) Bharathiyar Street Ward 98 , 4.Madurai (C) Thirupparankundram (TP) Thiruvalluvar Street Ward 98 , 5.Madurai (C) Thirupparankundram (TP) Angayarkanni Street Ward 98 , 6.Madurai (C) Thirupparankundram (TP) Chidambaranar Street Ward 98 , 7.Madurai (C) Thirupparankundram (TP) Mahatma Gandhiji Street Ward 98 , 8.Madurai (C) Thirupparankundram (TP) Mahatma Gandhiji Cross Street Ward 98 , 9.Madurai (C) Thirupparankundram (TP) Gandhiji First Street Ward 98 , 10.Madurai (C) Thirupparankundram (TP) Ragavendra Street Ward 99 , 11.Madurai (C) Thirupparankundram (TP) Meenakshi Street Ward 99 , 12.Madurai (C) Thirupparankundram (TP) Vivekanandar Street Ward 99 , 13.Madurai (C) Thirupparankundram (TP) Little Flower Street Ward 99 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
