Sl. No,Polling Station No,K NEELAMEGAM SAMAJ BAHUJAN PARTY,@ SORNALATHA G LATHA JANAYAKA KATCHI INDIYA,A NATARAJAN DRAVIDAR KAZHAGAM ANNA,K BALU MAKKAL KATCHI PATTALI,NEELA MAHALINGAM TAMILAR KATCHI NAAM,K V KESAVARAJAN INDEPENDENT,R SATHISKUMAR INDEPENDENT,A MARTIN SAMUVEL INDEPENDENT,K SUDARVIZHI INDEPENDENT,R SEDHURAMAN INDEPENDENT,S RAJKUMAR INDEPENDENT,Number Round,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes
301,232,201,2,1,19,5,387,16,3,0,1,0,2,1,2,640,0,640,0,
302,233,142,2,0,15,3,311,14,5,1,0,0,0,4,3,500,0,500,0,
303,234,183,0,1,8,0,250,21,1,0,0,0,0,0,2,466,0,466,0,
304,234(A),214,0,0,6,1,244,6,3,1,0,0,0,2,0,477,0,477,0,
305,235,158,1,6,13,1,508,21,9,2,0,2,0,5,3,729,0,729,0,
306,236,202,1,5,4,0,264,26,0,1,0,1,1,3,2,510,0,510,0,
307,237,158,2,6,3,0,617,13,5,1,0,0,0,4,5,814,0,814,0,
308,238,309,1,0,0,0,52,14,1,2,0,0,0,1,8,388,0,388,0,
309,239,364,5,3,2,0,377,27,11,2,2,3,0,7,11,814,0,814,0,"32
:
oN
dnuoR"
310,240,135,1,3,13,1,252,25,1,0,0,1,0,1,3,436,0,436,0,
311,240(A),164,2,3,13,1,289,15,6,0,2,1,5,8,7,516,0,516,0,
312,241,400,2,3,1,1,109,19,3,0,2,0,0,1,4,545,0,545,0,
313,242,265,1,4,9,0,378,15,6,1,0,0,2,4,8,693,0,693,0,
314,243,322,12,0,6,2,295,13,6,0,1,0,0,1,10,668,0,668,0,
315,244,213,3,1,2,0,202,30,6,0,1,0,0,2,1,461,0,461,0,
316,244(A),249,1,2,1,2,212,21,4,0,0,0,0,2,4,498,0,498,0,
317,245,305,3,3,8,0,294,15,4,0,0,1,0,0,4,637,0,637,0,
318,246,459,3,7,9,5,339,37,3,1,0,1,0,6,14,884,0,884,0,
319,247,554,4,0,1,0,108,72,5,0,0,0,1,4,7,756,0,756,0,
320,248,232,4,4,8,0,463,34,7,0,0,4,0,3,1,760,0,760,0,
321,249,114,2,0,8,2,356,50,5,1,1,0,1,2,4,546,0,546,0,
322,250,263,2,3,14,1,56,63,1,0,0,0,0,0,3,406,0,406,0,
323,250(A),334,2,1,14,0,54,34,3,1,1,1,1,5,6,457,0,457,0,"42
:
oN
dnuoR"
324,251,173,3,5,19,0,272,22,2,2,1,0,0,1,6,506,0,506,0,
325,251(A),170,0,2,13,0,267,5,4,1,2,3,3,5,6,481,0,481,0,
326,252,200,0,2,18,2,440,21,7,0,0,2,0,1,5,698,0,698,0,
327,253,236,1,1,14,0,451,15,3,1,0,1,1,2,4,730,0,730,0,
328,254,418,5,1,4,1,262,22,2,1,0,1,2,2,3,724,0,724,0,
329,255,218,1,1,1,1,203,17,0,0,0,0,0,0,0,442,0,442,0,
330,255(A),251,0,1,2,1,216,6,7,1,2,1,0,3,6,497,0,497,0,
331,256,241,3,3,4,0,215,32,2,0,1,0,0,2,1,504,0,504,0,
332,256(A),243,2,1,1,1,242,14,7,0,4,1,1,3,7,527,0,527,0,
333,257,304,3,2,19,1,335,18,6,4,1,0,1,3,6,703,0,703,0,
334,258,288,5,0,4,0,187,13,2,0,0,0,0,1,3,503,0,503,0,
335,258(A),298,4,1,2,3,176,7,3,1,0,0,0,2,11,508,0,508,0,
336,259,281,0,4,11,1,387,21,6,0,0,0,0,3,2,716,0,716,0,
337,260,306,1,4,5,0,240,17,2,0,1,0,0,1,3,580,0,580,0,"52
:
oN
dnuoR"
338,261,466,10,0,5,0,247,51,2,1,2,0,1,4,10,799,0,799,0,
339,262,359,1,6,6,0,248,11,2,1,0,0,0,2,4,640,0,640,0,
340,263,366,3,8,5,1,300,50,3,0,0,0,1,4,5,746,0,746,0,
341,264,298,8,5,5,0,191,25,1,2,1,0,1,2,9,548,0,548,0,
342,265,263,2,0,14,1,573,21,12,0,0,0,0,9,4,899,0,899,0,
343,266,331,1,1,8,0,360,27,1,2,1,1,3,2,8,746,0,746,0,
344,267,161,1,0,7,0,205,12,2,0,0,0,0,0,2,390,0,390,0,
345,267(A),161,4,1,5,0,225,9,8,1,0,0,1,5,1,421,0,421,0,
346,268,556,3,2,2,1,105,48,2,0,0,0,0,2,10,731,0,731,0,
347,269,369,2,2,6,2,403,15,4,1,0,1,2,1,3,811,0,811,0,
348,270,254,0,3,9,0,286,16,2,0,0,0,1,0,0,571,0,571,0,
349,270(A),226,0,3,8,1,275,8,3,0,2,1,1,1,1,530,0,530,0,
350,271,84,0,1,33,2,381,15,3,0,1,0,0,0,0,520,0,520,0,
351,271(A),75,0,0,29,3,415,4,2,1,0,0,0,2,4,535,0,535,0,"62
:
oN
dnuoR"
352,272,188,2,3,8,0,220,13,1,0,0,0,0,1,1,437,0,437,0,
353,272(A),210,0,2,1,3,228,6,3,0,0,1,1,4,1,460,0,460,0,
354,273,447,3,2,40,2,173,35,5,1,3,0,0,6,4,721,0,721,0,
355,274,231,1,3,12,2,306,55,6,3,0,0,0,2,7,628,0,628,0,
356,275,416,1,3,1,1,307,33,7,1,1,3,1,6,8,789,0,789,0,
357,276,265,5,2,0,1,237,11,6,0,0,0,1,2,2,532,0,532,0,
358,276(A),244,3,2,0,2,265,6,5,3,0,1,2,3,2,538,0,538,0,
359,277,121,1,0,2,0,280,20,1,0,0,0,0,2,2,429,0,429,0,
360,277(A),190,1,1,0,1,297,12,0,0,0,0,0,3,4,509,0,509,0,
361,278,288,2,7,7,0,175,29,5,0,1,0,0,2,4,520,0,520,0,
362,278(A),304,1,2,0,4,160,17,4,0,0,1,1,3,3,500,0,500,0,
363,279,144,1,2,6,1,297,11,4,0,0,1,0,1,0,468,0,468,0,
364,279(A),139,2,0,2,1,301,8,6,2,1,4,3,10,7,486,0,486,0,
365,280,208,2,3,8,0,253,30,6,0,0,4,1,2,4,521,0,521,0,"72
:
oN
dnuoR"
366,280(A),206,0,2,5,2,246,17,12,2,1,0,1,12,5,511,0,511,0,
367,281,279,1,7,13,0,222,17,3,0,0,0,0,1,2,545,0,545,0,
368,281(A),275,0,5,7,1,189,10,2,1,0,1,0,3,5,499,0,499,0,
369,282,241,1,5,7,1,145,29,2,1,0,0,0,2,3,437,0,437,0,
370,283,299,2,0,11,0,279,79,3,2,0,0,4,5,6,690,0,690,0,
371,284,352,2,11,13,2,293,25,4,1,2,0,1,3,6,715,0,715,0,
372,285,732,3,5,2,1,97,25,2,0,0,0,1,5,12,885,0,885,0,
373,286,167,1,1,3,0,140,15,2,1,1,0,0,2,3,336,0,336,0,
374,287,350,2,6,3,0,103,34,0,1,1,0,1,1,5,507,0,507,0,
375,288,331,1,4,3,1,323,24,6,1,2,2,1,5,3,707,0,707,0,
376,289,329,1,0,16,3,361,19,6,0,1,1,0,4,4,745,0,745,0,
377,290,341,3,7,0,1,125,35,2,1,2,0,0,4,6,527,0,527,0,
378,98A,274,2,4,2,1,116,29,2,0,1,1,2,3,12,449,0,449,0,"82
:
oN
dnuoR"
